,KL CN Equity,KL CN Equity,KL CN Equity,KL CN Equity,KL CN Equity
2011-04-01,5.0338,5.0338,5.0338,5.0338,950.0
2011-04-02,5.0338,5.0338,5.0338,5.0338,950.0
2011-04-03,5.0338,5.0338,5.0338,5.0338,950.0
2011-04-04,5.5371,5.6378,5.5371,5.6378,2080.0
2011-04-05,5.5371,5.6378,5.5371,5.6378,2080.0
2011-04-06,5.5371,5.6378,5.5371,5.6378,2080.0
2011-04-07,5.0338,5.0338,5.0338,5.0338,475.0
2011-04-08,5.0338,5.0338,5.0338,5.0338,475.0
2011-04-09,5.0338,5.0338,5.0338,5.0338,475.0
2011-04-10,5.0338,5.0338,5.0338,5.0338,475.0
2011-04-11,5.4365,5.4365,4.9331,4.9331,1615.0
2011-04-12,5.4365,5.4365,4.9331,4.9331,1615.0
2011-04-13,5.0338,5.3358,5.0338,5.3358,1187.0
2011-04-14,5.3358,5.3358,5.3358,5.3358,1425.0
2011-04-15,5.3358,5.3358,5.3358,5.3358,1425.0
2011-04-16,5.3358,5.3358,5.3358,5.3358,1425.0
2011-04-17,5.3358,5.3358,5.3358,5.3358,1425.0
2011-04-18,5.3358,5.3358,5.3358,5.3358,950.0
2011-04-19,5.3358,5.3358,5.3358,5.3358,950.0
2011-04-20,5.3358,5.3358,5.3358,5.3358,950.0
2011-04-21,5.3358,5.3358,5.3358,5.3358,950.0
2011-04-22,5.3358,5.3358,5.3358,5.3358,950.0
2011-04-23,5.3358,5.3358,5.3358,5.3358,950.0
2011-04-24,5.3358,5.3358,5.3358,5.3358,950.0
2011-04-25,5.3358,5.9398,5.3358,5.9398,950.0
2011-04-26,5.3358,5.9398,5.3358,5.9398,950.0
2011-04-27,5.3358,5.9398,5.3358,5.9398,950.0
2011-04-28,5.3358,5.9398,5.3358,5.9398,950.0
2011-04-29,5.3358,5.9398,5.3358,5.9398,950.0
2011-04-30,5.3358,5.9398,5.3358,5.9398,950.0
2011-05-01,5.3358,5.9398,5.3358,5.9398,950.0
2011-05-02,5.3358,5.9398,5.3358,5.9398,950.0
2011-05-03,5.5371,5.5371,5.5371,5.5371,380.0
2011-05-04,5.5371,5.5371,5.5371,5.5371,380.0
2011-05-05,5.5371,5.5371,5.5371,5.5371,380.0
2011-05-06,5.5371,5.5371,5.5371,5.5371,380.0
2011-05-07,5.5371,5.5371,5.5371,5.5371,380.0
2011-05-08,5.5371,5.5371,5.5371,5.5371,380.0
2011-05-09,5.5371,5.5371,5.5371,5.5371,380.0
2011-05-10,5.5371,5.5371,5.5371,5.5371,380.0
2011-05-11,5.5371,5.5371,5.5371,5.5371,380.0
2011-05-12,4.9331,4.9331,4.9331,4.9331,633.0
2011-05-13,4.9331,4.9331,4.9331,4.9331,633.0
2011-05-14,4.9331,4.9331,4.9331,4.9331,633.0
2011-05-15,4.9331,4.9331,4.9331,4.9331,633.0
2011-05-16,4.9331,4.9331,4.9331,4.9331,633.0
2011-05-17,4.9331,4.9331,4.6311,4.9331,1995.0
2011-05-18,4.9331,4.9331,4.6311,4.9331,1995.0
2011-05-19,4.9331,4.9331,4.6311,4.9331,1995.0
2011-05-20,4.9331,4.9331,4.6311,4.9331,1995.0
2011-05-21,4.9331,4.9331,4.6311,4.9331,1995.0
2011-05-22,4.9331,4.9331,4.6311,4.9331,1995.0
2011-05-23,4.9331,4.9331,4.6311,4.9331,1995.0
2011-05-24,4.9331,4.9331,4.6311,4.9331,1995.0
2011-05-25,4.5807,4.9331,4.5807,4.9331,1457.0
2011-05-26,4.9331,4.9331,4.9331,4.9331,237.0
2011-05-27,4.5807,4.5807,4.5807,4.5807,1425.0
2011-05-28,4.5807,4.5807,4.5807,4.5807,1425.0
2011-05-29,4.5807,4.5807,4.5807,4.5807,1425.0
2011-05-30,4.5807,4.5807,4.5807,4.5807,475.0
2011-05-31,4.9331,4.9331,4.9331,4.9331,475.0
2011-06-01,4.9331,4.9331,4.9331,4.9331,158.0
2011-06-02,4.9331,4.9331,4.9331,4.9331,158.0
2011-06-03,5.9398,6.0405,5.9398,6.0405,570.0
2011-06-04,5.9398,6.0405,5.9398,6.0405,570.0
2011-06-05,5.9398,6.0405,5.9398,6.0405,570.0
2011-06-06,5.9398,6.0405,5.9398,6.0405,570.0
2011-06-07,5.9398,6.0405,5.9398,6.0405,570.0
2011-06-08,5.9398,6.0405,5.9398,6.0405,570.0
2011-06-09,5.9398,6.0405,5.9398,6.0405,27.0
2011-06-10,5.9398,6.0405,5.9398,6.0405,27.0
2011-06-11,5.9398,6.0405,5.9398,6.0405,27.0
2011-06-12,5.9398,6.0405,5.9398,6.0405,27.0
2011-06-13,4.7317,4.7317,4.6814,4.6814,2755.0
2011-06-14,4.7317,4.7317,4.6814,4.6814,2755.0
2011-06-15,4.7317,4.7317,4.6814,4.6814,2755.0
2011-06-16,4.6311,4.6311,4.6311,4.6311,475.0
2011-06-17,4.6311,4.6311,4.6311,4.6311,475.0
2011-06-18,4.6311,4.6311,4.6311,4.6311,475.0
2011-06-19,4.6311,4.6311,4.6311,4.6311,475.0
2011-06-20,4.329,4.329,4.329,4.329,53.0
2011-06-21,4.329,4.329,4.329,4.329,21.0
2011-06-22,4.329,4.329,4.329,4.329,21.0
2011-06-23,4.5304,4.5304,4.4297,4.4297,522.0
2011-06-24,4.5304,4.5304,4.4297,4.4297,522.0
2011-06-25,4.5304,4.5304,4.4297,4.4297,522.0
2011-06-26,4.5304,4.5304,4.4297,4.4297,522.0
2011-06-27,4.5304,4.5304,4.4297,4.4297,522.0
2011-06-28,4.4297,4.4297,4.329,4.329,2413.0
2011-06-29,4.4297,4.4297,4.329,4.329,2413.0
2011-06-30,4.4297,4.4297,4.329,4.329,2413.0
2011-07-01,4.4297,4.4297,4.329,4.329,2413.0
2011-07-02,4.4297,4.4297,4.329,4.329,2413.0
2011-07-03,4.4297,4.4297,4.329,4.329,2413.0
2011-07-04,4.9834,4.9834,4.9834,4.9834,950.0
2011-07-05,4.9834,4.9834,4.9834,4.9834,950.0
2011-07-06,4.9834,4.9834,4.9834,4.9834,950.0
2011-07-07,4.9834,4.9834,4.9834,4.9834,950.0
2011-07-08,4.4297,4.4297,4.4297,4.4297,950.0
2011-07-09,4.4297,4.4297,4.4297,4.4297,950.0
2011-07-10,4.4297,4.4297,4.4297,4.4297,950.0
2011-07-11,4.4297,4.4297,4.4297,4.4297,950.0
2011-07-12,4.4297,4.4297,4.4297,4.4297,950.0
2011-07-13,4.4297,4.4297,4.4297,4.4297,950.0
2011-07-14,4.4297,4.4297,4.4297,4.4297,950.0
2011-07-15,4.4297,4.4297,4.4297,4.4297,950.0
2011-07-16,4.4297,4.4297,4.4297,4.4297,950.0
2011-07-17,4.4297,4.4297,4.4297,4.4297,950.0
2011-07-18,4.5304,4.9834,4.5304,4.9834,27075.0
2011-07-19,4.5304,4.9834,4.5304,4.9834,27075.0
2011-07-20,4.5304,4.9834,4.5304,4.9834,27075.0
2011-07-21,4.5304,4.9834,4.5304,4.9834,27075.0
2011-07-22,4.9331,4.9331,4.9331,4.9331,1045.0
2011-07-23,4.9331,4.9331,4.9331,4.9331,1045.0
2011-07-24,4.9331,4.9331,4.9331,4.9331,1045.0
2011-07-25,4.9331,4.9331,4.9331,4.9331,1045.0
2011-07-26,4.9331,4.9331,4.9331,4.9331,10.0
2011-07-27,5.0338,5.0338,5.0338,5.0338,2850.0
2011-07-28,5.0338,5.0338,5.0338,5.0338,2850.0
2011-07-29,5.0338,5.0338,5.0338,5.0338,2850.0
2011-07-30,5.0338,5.0338,5.0338,5.0338,2850.0
2011-07-31,5.0338,5.0338,5.0338,5.0338,2850.0
2011-08-01,5.0338,5.0338,5.0338,5.0338,2850.0
2011-08-02,5.0338,5.0338,5.0338,5.0338,2850.0
2011-08-03,5.0338,5.0338,5.0338,5.0338,2850.0
2011-08-04,4.329,4.329,4.329,4.329,465.0
2011-08-05,4.2787,4.2787,4.2787,4.2787,47.0
2011-08-06,4.2787,4.2787,4.2787,4.2787,47.0
2011-08-07,4.2787,4.2787,4.2787,4.2787,47.0
2011-08-08,4.2787,4.5304,4.2787,4.5304,1092.0
2011-08-09,4.2787,4.5304,4.2787,4.5304,1092.0
2011-08-10,4.2787,4.5304,4.2787,4.5304,1092.0
2011-08-11,4.2787,4.5304,4.2787,4.5304,1092.0
2011-08-12,4.2787,4.5304,4.2787,4.5304,1092.0
2011-08-13,4.2787,4.5304,4.2787,4.5304,1092.0
2011-08-14,4.2787,4.5304,4.2787,4.5304,1092.0
2011-08-15,4.2787,4.5304,4.2787,4.5304,1092.0
2011-08-16,4.2787,4.5304,4.2787,4.5304,1092.0
2011-08-17,4.2787,4.5304,4.2787,4.5304,1092.0
2011-08-18,4.2787,4.5304,4.2787,4.5304,1092.0
2011-08-19,4.2787,4.5304,4.2787,4.5304,1092.0
2011-08-20,4.2787,4.5304,4.2787,4.5304,1092.0
2011-08-21,4.2787,4.5304,4.2787,4.5304,1092.0
2011-08-22,4.2787,4.5304,4.2787,4.5304,1092.0
2011-08-23,4.2787,4.5304,4.2787,4.5304,1092.0
2011-08-24,4.2787,4.5304,4.2787,4.5304,1092.0
2011-08-25,4.2787,4.5304,4.2787,4.5304,1092.0
2011-08-26,4.5304,4.5304,4.5304,4.5304,665.0
2011-08-27,4.5304,4.5304,4.5304,4.5304,665.0
2011-08-28,4.5304,4.5304,4.5304,4.5304,665.0
2011-08-29,4.5304,4.5304,4.5304,4.5304,665.0
2011-08-30,3.3726,3.6243,3.3223,3.6243,4465.0
2011-08-31,3.8257,3.8257,3.8257,3.8257,1425.0
2011-09-01,4.027,4.027,4.027,4.027,190.0
2011-09-02,4.027,4.027,4.027,4.027,190.0
2011-09-03,4.027,4.027,4.027,4.027,190.0
2011-09-04,4.027,4.027,4.027,4.027,190.0
2011-09-05,4.027,4.027,4.027,4.027,190.0
2011-09-06,4.027,4.027,4.027,4.027,475.0
2011-09-07,4.027,4.027,4.027,4.027,475.0
2011-09-08,4.027,4.027,4.027,4.027,475.0
2011-09-09,4.027,4.027,4.027,4.027,475.0
2011-09-10,4.027,4.027,4.027,4.027,475.0
2011-09-11,4.027,4.027,4.027,4.027,475.0
2011-09-12,4.027,4.027,4.027,4.027,475.0
2011-09-13,4.027,4.027,4.027,4.027,475.0
2011-09-14,3.7753,3.7753,3.7753,3.7753,475.0
2011-09-15,3.7753,3.7753,3.7753,3.7753,475.0
2011-09-16,3.7753,3.7753,3.7753,3.7753,475.0
2011-09-17,3.7753,3.7753,3.7753,3.7753,475.0
2011-09-18,3.7753,3.7753,3.7753,3.7753,475.0
2011-09-19,3.7753,3.7753,3.7753,3.7753,475.0
2011-09-20,3.7753,3.7753,3.7753,3.7753,475.0
2011-09-21,3.7753,3.7753,3.7753,3.7753,475.0
2011-09-22,3.7753,3.7753,3.7753,3.7753,475.0
2011-09-23,3.7753,3.7753,3.7753,3.7753,475.0
2011-09-24,3.7753,3.7753,3.7753,3.7753,475.0
2011-09-25,3.7753,3.7753,3.7753,3.7753,475.0
2011-09-26,3.7753,3.7753,3.2216,3.2216,1425.0
2011-09-27,3.7753,3.7753,3.2216,3.2216,1425.0
2011-09-28,3.7753,3.7753,3.2216,3.2216,1425.0
2011-09-29,3.7753,3.7753,3.2216,3.2216,1425.0
2011-09-30,3.7753,3.7753,3.2216,3.2216,1425.0
2011-10-01,3.7753,3.7753,3.2216,3.2216,1425.0
2011-10-02,3.7753,3.7753,3.2216,3.2216,1425.0
2011-10-03,3.1713,3.1713,3.1713,3.1713,950.0
2011-10-04,3.1209,3.1209,3.1209,3.1209,1045.0
2011-10-05,3.1209,3.1209,3.1209,3.1209,1045.0
2011-10-06,3.1209,3.1209,3.1209,3.1209,95.0
2011-10-07,3.0203,3.0203,3.0203,3.0203,380.0
2011-10-08,3.0203,3.0203,3.0203,3.0203,380.0
2011-10-09,3.0203,3.0203,3.0203,3.0203,380.0
2011-10-10,3.0203,3.0203,3.0203,3.0203,380.0
2011-10-11,2.5169,3.0203,2.5169,3.0203,3325.0
2011-10-12,2.5169,3.0203,2.5169,3.0203,3325.0
2011-10-13,2.5169,3.0203,2.5169,3.0203,3325.0
2011-10-14,2.5169,3.0203,2.5169,3.0203,3325.0
2011-10-15,2.5169,3.0203,2.5169,3.0203,3325.0
2011-10-16,2.5169,3.0203,2.5169,3.0203,3325.0
2011-10-17,2.5169,3.0203,2.5169,3.0203,3325.0
2011-10-18,2.7182,2.7182,2.7182,2.7182,142.0
2011-10-19,2.7182,2.7182,2.7182,2.7182,142.0
2011-10-20,2.7182,2.7182,2.7182,2.7182,142.0
2011-10-21,2.7182,2.7182,2.7182,2.7182,142.0
2011-10-22,2.7182,2.7182,2.7182,2.7182,142.0
2011-10-23,2.7182,2.7182,2.7182,2.7182,142.0
2011-10-24,2.9196,2.9196,2.9196,2.9196,1425.0
2011-10-25,2.9196,2.9196,2.9196,2.9196,1425.0
2011-10-26,2.9196,2.9196,2.9196,2.9196,1425.0
2011-10-27,2.9196,2.9196,2.9196,2.9196,1425.0
2011-10-28,2.9196,2.9196,2.9196,2.9196,1425.0
2011-10-29,2.9196,2.9196,2.9196,2.9196,1425.0
2011-10-30,2.9196,2.9196,2.9196,2.9196,1425.0
2011-10-31,2.9196,2.9196,2.9196,2.9196,1425.0
2011-11-01,2.9196,2.9196,2.9196,2.9196,1425.0
2011-11-02,2.9196,2.9196,2.9196,2.9196,1425.0
2011-11-03,3.2216,3.2216,3.1713,3.1713,13352.0
2011-11-04,3.2216,3.2216,3.1713,3.1713,13352.0
2011-11-05,3.2216,3.2216,3.1713,3.1713,13352.0
2011-11-06,3.2216,3.2216,3.1713,3.1713,13352.0
2011-11-07,3.2216,3.2216,3.1713,3.1713,13352.0
2011-11-08,3.2216,3.2216,3.1713,3.1713,13352.0
2011-11-09,3.2719,3.2719,3.2719,3.2719,2375.0
2011-11-10,3.2719,3.2719,3.2719,3.2719,2375.0
2011-11-11,3.2719,3.2719,3.2719,3.2719,2375.0
2011-11-12,3.2719,3.2719,3.2719,3.2719,2375.0
2011-11-13,3.2719,3.2719,3.2719,3.2719,2375.0
2011-11-14,3.2719,3.2719,3.2719,3.2719,2375.0
2011-11-15,3.2719,3.2719,3.2719,3.2719,2375.0
2011-11-16,3.2719,3.2719,3.2719,3.2719,2375.0
2011-11-17,3.2719,3.2719,3.2719,3.2719,2375.0
2011-11-18,3.2719,3.2719,3.2719,3.2719,2375.0
2011-11-19,3.2719,3.2719,3.2719,3.2719,2375.0
2011-11-20,3.2719,3.2719,3.2719,3.2719,2375.0
2011-11-21,3.2719,3.2719,3.2719,3.2719,2375.0
2011-11-22,3.2719,3.2719,3.2719,3.2719,2375.0
2011-11-23,3.2719,3.2719,3.2719,3.2719,2375.0
2011-11-24,3.1713,3.1713,3.1713,3.1713,1900.0
2011-11-25,3.1713,3.1713,3.1713,3.1713,1900.0
2011-11-26,3.1713,3.1713,3.1713,3.1713,1900.0
2011-11-27,3.1713,3.1713,3.1713,3.1713,1900.0
2011-11-28,3.1209,3.1209,3.1209,3.1209,950.0
2011-11-29,3.1209,3.1209,3.1209,3.1209,950.0
2011-11-30,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-01,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-02,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-03,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-04,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-05,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-06,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-07,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-08,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-09,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-10,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-11,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-12,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-13,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-14,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-15,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-16,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-17,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-18,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-19,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-20,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-21,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-22,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-23,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-24,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-25,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-26,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-27,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-28,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-29,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-30,3.1209,3.1209,3.1209,3.1209,950.0
2011-12-31,3.1209,3.1209,3.1209,3.1209,950.0
2012-01-01,3.1209,3.1209,3.1209,3.1209,950.0
2012-01-02,3.1209,3.1209,3.1209,3.1209,950.0
2012-01-03,3.1209,3.1209,3.1209,3.1209,950.0
2012-01-04,3.1209,3.1209,3.1209,3.1209,950.0
2012-01-05,3.1209,3.1209,3.1209,3.1209,950.0
2012-01-06,3.1209,3.1209,3.1209,3.1209,950.0
2012-01-07,3.1209,3.1209,3.1209,3.1209,950.0
2012-01-08,3.1209,3.1209,3.1209,3.1209,950.0
2012-01-09,3.1209,3.1209,3.1209,3.1209,950.0
2012-01-10,3.1209,3.1209,3.1209,3.1209,950.0
2012-01-11,3.1209,3.1209,3.1209,3.1209,950.0
2012-01-12,3.1209,3.1209,3.1209,3.1209,950.0
2012-01-13,3.1209,3.1209,3.1209,3.1209,950.0
2012-01-14,3.1209,3.1209,3.1209,3.1209,950.0
2012-01-15,3.1209,3.1209,3.1209,3.1209,950.0
2012-01-16,3.1209,3.1209,3.1209,3.1209,950.0
2012-01-17,3.5236,3.5236,3.5236,3.5236,285.0
2012-01-18,3.5236,3.5236,3.5236,3.5236,285.0
2012-01-19,3.5236,3.5236,3.5236,3.5236,285.0
2012-01-20,3.5236,3.5236,3.5236,3.5236,285.0
2012-01-21,3.5236,3.5236,3.5236,3.5236,285.0
2012-01-22,3.5236,3.5236,3.5236,3.5236,285.0
2012-01-23,3.5236,3.5236,3.5236,3.5236,105.0
2012-01-24,4.4297,6.0405,4.4297,6.0405,8787.0
2012-01-25,6.0405,6.0405,5.0338,6.0405,2829.0
2012-01-26,6.2419,6.5439,6.2419,6.5439,570.0
2012-01-27,7.5506,9.0608,7.5506,9.0608,13300.0
2012-01-28,7.5506,9.0608,7.5506,9.0608,13300.0
2012-01-29,7.5506,9.0608,7.5506,9.0608,13300.0
2012-01-30,7.5506,9.0608,7.5506,9.0608,13300.0
2012-01-31,7.5506,9.0608,7.5506,9.0608,13300.0
2012-02-01,7.5506,9.0608,7.5506,9.0608,13300.0
2012-02-02,8.2554,8.356,8.2554,8.356,1187.0
2012-02-03,8.2554,8.5574,8.2554,8.5574,4004.0
2012-02-04,8.2554,8.5574,8.2554,8.5574,4004.0
2012-02-05,8.2554,8.5574,8.2554,8.5574,4004.0
2012-02-06,8.2554,8.5574,8.2554,8.5574,4004.0
2012-02-07,7.752,7.752,7.6513,7.6513,285.0
2012-02-08,7.752,7.752,7.6513,7.6513,285.0
2012-02-09,7.5506,7.5506,7.5506,7.5506,256.0
2012-02-10,7.5506,7.5506,7.5506,7.5506,807.0
2012-02-11,7.5506,7.5506,7.5506,7.5506,807.0
2012-02-12,7.5506,7.5506,7.5506,7.5506,807.0
2012-02-13,7.1479,7.1479,7.1479,7.1479,480.0
2012-02-14,8.356,8.356,8.356,8.356,218.0
2012-02-15,8.2554,8.2554,8.2554,8.2554,256.0
2012-02-16,8.356,8.356,8.356,8.356,313.0
2012-02-17,8.356,8.356,8.356,8.356,313.0
2012-02-18,8.356,8.356,8.356,8.356,313.0
2012-02-19,8.356,8.356,8.356,8.356,313.0
2012-02-20,8.356,8.356,8.356,8.356,313.0
2012-02-21,8.356,8.356,8.356,8.356,313.0
2012-02-22,8.4567,8.4567,8.4567,8.4567,95.0
2012-02-23,8.4567,8.4567,8.4567,8.4567,95.0
2012-02-24,8.4567,8.4567,8.4567,8.4567,95.0
2012-02-25,8.4567,8.4567,8.4567,8.4567,95.0
2012-02-26,8.4567,8.4567,8.4567,8.4567,95.0
2012-02-27,8.4567,8.4567,8.4567,8.4567,95.0
2012-02-28,8.4567,8.4567,8.4567,8.4567,95.0
2012-02-29,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-01,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-02,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-03,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-04,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-05,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-06,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-07,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-08,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-09,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-10,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-11,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-12,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-13,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-14,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-15,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-16,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-17,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-18,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-19,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-20,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-21,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-22,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-23,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-24,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-25,8.4567,8.4567,8.4567,8.4567,95.0
2012-03-26,8.4567,8.4567,8.4567,8.4567,9.0
2012-03-27,8.4567,8.4567,8.4567,8.4567,9.0
2012-03-28,8.4567,8.4567,8.4567,8.4567,9.0
2012-03-29,8.4567,8.4567,8.4567,8.4567,9.0
2012-03-30,5.3358,7.5506,5.3358,7.5506,95.0
2012-03-31,5.3358,7.5506,5.3358,7.5506,95.0
2012-04-01,5.3358,7.5506,5.3358,7.5506,95.0
2012-04-02,5.3358,7.5506,5.3358,7.5506,95.0
2012-04-03,5.3358,7.5506,5.3358,7.5506,95.0
2012-04-04,5.3358,7.5506,5.3358,7.5506,95.0
2012-04-05,5.3358,7.5506,5.3358,7.5506,95.0
2012-04-06,5.3358,7.5506,5.3358,7.5506,95.0
2012-04-07,5.3358,7.5506,5.3358,7.5506,95.0
2012-04-08,5.3358,7.5506,5.3358,7.5506,95.0
2012-04-09,5.3358,7.5506,5.3358,7.5506,95.0
2012-04-10,5.5371,7.5506,5.5371,7.5506,95.0
2012-04-11,5.5371,7.5506,5.5371,7.5506,95.0
2012-04-12,5.5371,7.5506,5.5371,7.5506,259.0
2012-04-13,5.5371,7.5506,5.5371,7.5506,259.0
2012-04-14,5.5371,7.5506,5.5371,7.5506,259.0
2012-04-15,5.5371,7.5506,5.5371,7.5506,259.0
2012-04-16,5.5371,7.5506,5.5371,7.5506,259.0
2012-04-17,5.5371,7.5506,5.5371,7.5506,259.0
2012-04-18,5.5371,5.5371,5.4365,5.4365,285.0
2012-04-19,5.5371,5.5371,5.5371,5.5371,237.0
2012-04-20,5.5371,5.5371,5.5371,5.5371,237.0
2012-04-21,5.5371,5.5371,5.5371,5.5371,237.0
2012-04-22,5.5371,5.5371,5.5371,5.5371,237.0
2012-04-23,5.5371,5.5371,5.5371,5.5371,237.0
2012-04-24,5.5371,5.5371,5.5371,5.5371,237.0
2012-04-25,6.0405,6.0405,6.0405,6.0405,380.0
2012-04-26,6.0405,6.0405,6.0405,6.0405,47.0
2012-04-27,6.0405,6.0405,6.0405,6.0405,47.0
2012-04-28,6.0405,6.0405,6.0405,6.0405,47.0
2012-04-29,6.0405,6.0405,6.0405,6.0405,47.0
2012-04-30,6.0405,6.0405,6.0405,6.0405,47.0
2012-05-01,6.0405,6.0405,6.0405,6.0405,247.0
2012-05-02,6.0405,6.0405,6.0405,6.0405,247.0
2012-05-03,6.0405,6.0405,6.0405,6.0405,247.0
2012-05-04,6.0405,6.0405,6.0405,6.0405,247.0
2012-05-05,6.0405,6.0405,6.0405,6.0405,247.0
2012-05-06,6.0405,6.0405,6.0405,6.0405,247.0
2012-05-07,6.0405,6.0405,6.0405,6.0405,247.0
2012-05-08,5.3358,5.3358,5.3358,5.3358,95.0
2012-05-09,5.3358,5.3358,5.3358,5.3358,95.0
2012-05-10,5.3358,5.3358,5.3358,5.3358,95.0
2012-05-11,5.3358,5.3358,5.3358,5.3358,95.0
2012-05-12,5.3358,5.3358,5.3358,5.3358,95.0
2012-05-13,5.3358,5.3358,5.3358,5.3358,95.0
2012-05-14,5.3358,5.3358,5.3358,5.3358,10.0
2012-05-15,5.3358,5.3358,5.3358,5.3358,10.0
2012-05-16,4.1277,5.0338,4.1277,5.0338,380.0
2012-05-17,4.1277,5.0338,4.1277,5.0338,380.0
2012-05-18,4.1277,5.0338,4.1277,5.0338,380.0
2012-05-19,4.1277,5.0338,4.1277,5.0338,380.0
2012-05-20,4.1277,5.0338,4.1277,5.0338,380.0
2012-05-21,4.1277,5.0338,4.1277,5.0338,380.0
2012-05-22,4.1277,5.0338,4.1277,5.0338,380.0
2012-05-23,4.1277,5.0338,4.1277,5.0338,380.0
2012-05-24,4.1277,5.0338,4.1277,5.0338,380.0
2012-05-25,4.1277,5.0338,4.1277,5.0338,380.0
2012-05-26,4.1277,5.0338,4.1277,5.0338,380.0
2012-05-27,4.1277,5.0338,4.1277,5.0338,380.0
2012-05-28,4.1277,5.0338,4.1277,5.0338,380.0
2012-05-29,4.1277,5.0338,4.1277,5.0338,380.0
2012-05-30,4.1277,5.0338,4.1277,5.0338,380.0
2012-05-31,4.1277,5.0338,4.1277,5.0338,28.0
2012-06-01,4.1277,5.0338,4.1277,5.0338,28.0
2012-06-02,4.1277,5.0338,4.1277,5.0338,28.0
2012-06-03,4.1277,5.0338,4.1277,5.0338,28.0
2012-06-04,5.0338,5.0338,5.0338,5.0338,47.0
2012-06-05,5.0338,5.0338,5.0338,5.0338,47.0
2012-06-06,5.0338,5.0338,5.0338,5.0338,47.0
2012-06-07,5.0338,5.0338,5.0338,5.0338,47.0
2012-06-08,5.0338,5.0338,5.0338,5.0338,47.0
2012-06-09,5.0338,5.0338,5.0338,5.0338,47.0
2012-06-10,5.0338,5.0338,5.0338,5.0338,47.0
2012-06-11,5.0338,5.0338,5.0338,5.0338,47.0
2012-06-12,5.0338,5.0338,5.0338,5.0338,47.0
2012-06-13,5.0338,5.0338,5.0338,5.0338,47.0
2012-06-14,5.0338,5.0338,5.0338,5.0338,47.0
2012-06-15,5.0338,5.0338,5.0338,5.0338,47.0
2012-06-16,5.0338,5.0338,5.0338,5.0338,47.0
2012-06-17,5.0338,5.0338,5.0338,5.0338,47.0
2012-06-18,5.0338,5.0338,5.0338,5.0338,47.0
2012-06-19,5.0338,5.0338,5.0338,5.0338,47.0
2012-06-20,5.0338,5.0338,5.0338,5.0338,47.0
2012-06-21,5.0338,5.0338,5.0338,5.0338,47.0
2012-06-22,5.0338,5.0338,5.0338,5.0338,47.0
