,LIF CN Equity,LIF CN Equity,LIF CN Equity,LIF CN Equity,LIF CN Equity
2017-02-25,8.4673,8.632,8.3322,8.6,502687.0
2017-02-26,8.4673,8.632,8.3322,8.6,502687.0
2017-02-27,8.4993,8.8197,8.4993,8.6915,521468.0
2017-02-28,8.6961,8.8609,8.6503,8.7236,277321.0
2017-03-01,8.8334,9.1996,8.8334,9.0073,477762.0
2017-03-02,8.9112,8.9936,8.3963,8.4352,533264.0
2017-03-03,8.6915,8.8929,8.5451,8.7281,542266.0
2017-03-04,8.6915,8.8929,8.5451,8.7281,542266.0
2017-03-05,8.6915,8.8929,8.5451,8.7281,542266.0
2017-03-06,8.6961,8.6961,8.4535,8.4856,339530.0
2017-03-07,8.5084,8.513,8.3071,8.3391,738296.0
2017-03-08,8.3574,8.4489,8.1972,8.2338,564817.0
2017-03-09,8.1789,8.4261,8.1514,8.2155,625188.0
2017-03-10,8.1789,8.4993,8.1789,8.4306,507129.0
2017-03-11,8.1789,8.4993,8.1789,8.4306,507129.0
2017-03-12,8.1789,8.4993,8.1789,8.4306,507129.0
2017-03-13,8.5359,8.6778,8.4352,8.5359,598485.0
2017-03-14,8.5084,8.6183,8.4078,8.4947,504222.0
2017-03-15,8.6229,9.0714,8.5542,9.0439,613677.0
2017-03-16,9.1355,9.1538,8.9707,9.0943,582946.0
2017-03-17,9.0943,9.2591,8.9982,9.0668,1805975.0
2017-03-18,9.0943,9.2591,8.9982,9.0668,1805975.0
2017-03-19,9.0943,9.2591,8.9982,9.0668,1805975.0
2017-03-20,9.0943,9.1904,8.9432,8.9982,233859.0
2017-03-21,8.957,9.1584,8.6778,8.7144,315982.0
2017-03-22,8.4718,8.8105,8.4673,8.7281,271080.0
2017-03-23,8.751,8.9021,8.6778,8.8563,284842.0
2017-03-24,8.8105,8.9432,8.6641,8.7098,466429.0
2017-03-25,8.8105,8.9432,8.6641,8.7098,466429.0
2017-03-26,8.8105,8.9432,8.6641,8.7098,466429.0
2017-03-27,8.4901,8.6595,8.4215,8.6366,545264.0
2017-03-28,8.6869,8.7831,8.5268,8.6961,436355.0
2017-03-29,8.7697,9.0188,8.6946,8.9201,424412.0
2017-03-30,8.9201,8.953,8.765,8.8402,177829.0
2017-03-31,8.7979,8.8496,8.6946,8.7604,293741.0
2017-04-01,8.7979,8.8496,8.6946,8.7604,293741.0
2017-04-02,8.7979,8.8496,8.6946,8.7604,293741.0
2017-04-03,8.7604,8.8919,8.6664,8.7275,201994.0
2017-04-04,8.751,9.1128,8.6617,9.0188,342766.0
2017-04-05,9.1081,9.1457,8.9342,8.9624,256200.0
2017-04-06,8.9765,9.0423,8.8543,8.8966,162554.0
2017-04-07,8.7932,8.8073,8.6758,8.704,192370.0
2017-04-08,8.7932,8.8073,8.6758,8.704,192370.0
2017-04-09,8.7932,8.8073,8.6758,8.704,192370.0
2017-04-10,8.711,8.7979,8.5959,8.7604,198734.0
2017-04-11,8.765,8.8778,8.5771,8.6758,179539.0
2017-04-12,8.6194,8.6194,8.1964,8.2246,665985.0
2017-04-13,8.2293,8.234,8.0084,8.0836,485970.0
2017-04-14,8.2293,8.234,8.0084,8.0836,485970.0
2017-04-15,8.2293,8.234,8.0084,8.0836,485970.0
2017-04-16,8.2293,8.234,8.0084,8.0836,485970.0
2017-04-17,8.14,8.14,7.8768,7.8956,428546.0
2017-04-18,7.8956,7.8956,7.7546,7.8063,621345.0
2017-04-19,7.8016,7.9191,7.6794,7.8486,858435.0
2017-04-20,7.9849,8.1987,7.9238,8.1259,488626.0
2017-04-21,8.1306,8.281,8.0272,8.2058,297990.0
2017-04-22,8.1306,8.281,8.0272,8.2058,297990.0
2017-04-23,8.1306,8.281,8.0272,8.2058,297990.0
2017-04-24,8.2622,8.4384,8.1165,8.3186,488476.0
2017-04-25,8.375,8.5536,8.3092,8.4502,545225.0
2017-04-26,8.3797,8.5348,8.3327,8.4737,249170.0
2017-04-27,8.4737,8.4925,8.1823,8.234,370023.0
2017-04-28,8.3844,8.4126,8.2716,8.3327,308799.0
2017-04-29,8.3844,8.4126,8.2716,8.3327,308799.0
2017-04-30,8.3844,8.4126,8.2716,8.3327,308799.0
2017-05-01,8.3656,8.5254,8.3468,8.4643,474540.0
2017-05-02,8.4596,8.4596,8.2763,8.3327,312114.0
2017-05-03,8.2998,8.3397,8.0272,8.1635,541104.0
2017-05-04,8.1541,8.1964,8.0507,8.1588,540875.0
2017-05-05,8.187,8.4314,8.1353,8.375,616227.0
2017-05-06,8.187,8.4314,8.1353,8.375,616227.0
2017-05-07,8.187,8.4314,8.1353,8.375,616227.0
2017-05-08,8.375,8.375,8.2011,8.2434,573705.0
2017-05-09,8.3092,8.3139,8.1682,8.2716,396092.0
2017-05-10,8.328,8.4807,8.3021,8.3562,526363.0
2017-05-11,8.4455,8.4455,8.2293,8.2481,318354.0
2017-05-12,8.2481,8.328,8.1729,8.2152,425623.0
2017-05-13,8.2481,8.328,8.1729,8.2152,425623.0
2017-05-14,8.2481,8.328,8.1729,8.2152,425623.0
2017-05-15,8.328,8.4784,8.2152,8.422,312583.0
2017-05-16,8.4596,8.9577,8.3233,8.7932,769265.0
2017-05-17,8.7932,8.9483,8.6523,8.6758,634730.0
2017-05-18,8.6241,8.6288,8.4831,8.5724,296278.0
2017-05-19,8.4643,8.6241,8.2951,8.4878,499060.0
2017-05-20,8.4643,8.6241,8.2951,8.4878,499060.0
2017-05-21,8.4643,8.6241,8.2951,8.4878,499060.0
2017-05-22,8.4643,8.6241,8.2951,8.4878,499060.0
2017-05-23,8.4737,8.5395,8.3515,8.4972,627193.0
2017-05-24,8.4643,8.5254,8.3609,8.4878,212419.0
2017-05-25,8.4925,8.6382,8.4267,8.4643,296623.0
2017-05-26,8.4831,8.61,8.4384,8.5489,462982.0
2017-05-27,8.4831,8.61,8.4384,8.5489,462982.0
2017-05-28,8.4831,8.61,8.4384,8.5489,462982.0
2017-05-29,8.5724,8.5724,8.4408,8.4596,134603.0
2017-05-30,8.4549,8.4549,8.2716,8.3186,449710.0
2017-05-31,8.3374,8.3374,7.9426,8.0131,1165957.0
2017-06-01,8.0319,8.0319,7.8674,7.8909,306878.0
2017-06-02,7.9144,7.9144,7.6418,7.67,274594.0
2017-06-03,7.9144,7.9144,7.6418,7.67,274594.0
2017-06-04,7.9144,7.9144,7.6418,7.67,274594.0
2017-06-05,7.6794,7.8627,7.5196,7.6371,287363.0
2017-06-06,7.6324,7.8063,7.5901,7.7734,326987.0
2017-06-07,7.8016,7.8345,7.717,7.7499,340908.0
2017-06-08,7.7452,7.8486,7.6841,7.8204,572156.0
2017-06-09,7.7593,7.9567,7.7546,7.8533,194732.0
2017-06-10,7.7593,7.9567,7.7546,7.8533,194732.0
2017-06-11,7.7593,7.9567,7.7546,7.8533,194732.0
2017-06-12,7.8157,7.9285,7.7358,7.7546,178734.0
2017-06-13,7.8063,8.0319,7.7264,7.7546,471849.0
2017-06-14,7.7546,7.9614,7.7029,7.905,421350.0
2017-06-15,7.8157,7.8815,7.67,7.7076,252514.0
2017-06-16,7.7405,7.7546,7.5901,7.6512,484887.0
2017-06-17,7.7405,7.7546,7.5901,7.6512,484887.0
2017-06-18,7.7405,7.7546,7.5901,7.6512,484887.0
2017-06-19,7.7076,7.8721,7.5854,7.7311,397195.0
2017-06-20,7.7311,7.8016,7.5384,7.5431,336924.0
2017-06-21,7.576,7.6794,7.4115,7.5525,674865.0
2017-06-22,7.5478,7.8533,7.5478,7.6747,439972.0
2017-06-23,7.7593,7.818,7.6465,7.7593,659684.0
2017-06-24,7.7593,7.818,7.6465,7.7593,659684.0
2017-06-25,7.7593,7.818,7.6465,7.7593,659684.0
2017-06-26,7.7828,7.8063,7.6418,7.6653,618586.0
2017-06-27,7.7311,7.7828,7.5243,7.5713,715412.0
2017-06-28,7.6104,7.7763,7.6104,7.7275,1536447.0
2017-06-29,7.8056,7.9472,7.6348,7.708,422276.0
2017-06-30,7.6787,7.7324,7.625,7.6738,586542.0
2017-07-01,7.6787,7.7324,7.625,7.6738,586542.0
2017-07-02,7.6787,7.7324,7.625,7.6738,586542.0
2017-07-03,7.6787,7.7324,7.625,7.6738,586542.0
2017-07-04,7.6445,7.6885,7.542,7.5713,312393.0
2017-07-05,7.5762,7.6152,7.4005,7.5127,802244.0
2017-07-06,7.4639,7.5225,7.4053,7.5127,499850.0
2017-07-07,7.4786,7.5518,7.3663,7.5225,318269.0
2017-07-08,7.4786,7.5518,7.3663,7.5225,318269.0
2017-07-09,7.4786,7.5518,7.3663,7.5225,318269.0
2017-07-10,7.459,7.9472,7.459,7.9033,305912.0
2017-07-11,7.8837,8.0692,7.8007,8.0448,343607.0
2017-07-12,8.0985,8.1913,8.0497,8.0985,706637.0
2017-07-13,8.0985,8.0985,7.8544,7.9472,253155.0
2017-07-14,7.9814,8.0107,7.8105,7.8496,453515.0
2017-07-15,7.9814,8.0107,7.8105,7.8496,453515.0
2017-07-16,7.9814,8.0107,7.8105,7.8496,453515.0
2017-07-17,7.9521,8.1717,7.9179,8.0741,423481.0
2017-07-18,8.0253,8.1717,7.9814,8.1229,342915.0
2017-07-19,8.1571,8.1717,8.0302,8.0595,295482.0
2017-07-20,8.0546,8.1229,7.9179,7.957,554514.0
2017-07-21,7.9374,8.0204,7.8105,7.913,207222.0
2017-07-22,7.9374,8.0204,7.8105,7.913,207222.0
2017-07-23,7.9374,8.0204,7.8105,7.913,207222.0
2017-07-24,7.913,8.0155,7.8496,7.9911,267800.0
2017-07-25,8.079,8.3572,8.0741,8.2987,400300.0
2017-07-26,8.3426,8.3914,8.2059,8.3621,229718.0
2017-07-27,8.4744,8.4939,8.1229,8.1717,264708.0
2017-07-28,8.1669,8.1669,8.0107,8.1229,223825.0
2017-07-29,8.1669,8.1669,8.0107,8.1229,223825.0
2017-07-30,8.1669,8.1669,8.0107,8.1229,223825.0
2017-07-31,8.201,8.4842,8.201,8.4061,276392.0
2017-08-01,8.4354,8.4402,8.1376,8.2743,269836.0
2017-08-02,8.2499,8.3426,8.0302,8.0985,251537.0
2017-08-03,8.4305,8.7966,8.4061,8.7819,914146.0
2017-08-04,8.7966,9.0992,8.7478,8.9479,705760.0
2017-08-05,8.7966,9.0992,8.7478,8.9479,705760.0
2017-08-06,8.7966,9.0992,8.7478,8.9479,705760.0
2017-08-07,8.7966,9.0992,8.7478,8.9479,705760.0
2017-08-08,9.0309,9.4141,8.9821,9.0309,778878.0
2017-08-09,9.1383,9.2408,9.026,9.1676,466232.0
2017-08-10,9.1432,9.231,9.0651,9.0748,253611.0
2017-08-11,8.9772,9.0431,8.8893,9.0211,217618.0
2017-08-12,8.9772,9.0431,8.8893,9.0211,217618.0
2017-08-13,8.9772,9.0431,8.8893,9.0211,217618.0
2017-08-14,9.0211,9.1774,8.9967,9.0944,187354.0
2017-08-15,9.07,9.1237,8.9723,9.0456,395544.0
2017-08-16,9.0797,9.2652,9.0163,9.1285,969187.0
2017-08-17,9.1285,9.2213,9.0846,9.1383,482950.0
2017-08-18,9.109,9.1871,9.0456,9.0602,397880.0
2017-08-19,9.109,9.1871,9.0456,9.0602,397880.0
2017-08-20,9.109,9.1871,9.0456,9.0602,397880.0
2017-08-21,9.0651,9.1627,8.9626,9.0016,332803.0
2017-08-22,9.0456,9.1481,9.0358,9.07,313831.0
2017-08-23,9.0992,9.3873,9.0602,9.3189,968417.0
2017-08-24,9.3824,9.3824,9.2506,9.3092,234319.0
2017-08-25,9.3726,9.4165,9.2262,9.2359,143526.0
2017-08-26,9.3726,9.4165,9.2262,9.2359,143526.0
2017-08-27,9.3726,9.4165,9.2262,9.2359,143526.0
2017-08-28,9.2652,9.4117,9.2506,9.3287,257066.0
2017-08-29,9.3238,9.3238,9.1578,9.2164,289592.0
2017-08-30,9.192,9.5776,9.192,9.4556,424424.0
2017-08-31,9.4849,9.7875,9.4263,9.768,845158.0
2017-09-01,9.7729,9.8949,9.7119,9.7631,529372.0
2017-09-02,9.7729,9.8949,9.7119,9.7631,529372.0
2017-09-03,9.7729,9.8949,9.7119,9.7631,529372.0
2017-09-04,9.7729,9.8949,9.7119,9.7631,529372.0
2017-09-05,9.7094,9.7436,9.4312,9.5142,359027.0
2017-09-06,9.5191,9.7046,9.48,9.602,659558.0
2017-09-07,9.8803,10.0951,9.7485,9.8754,791937.0
2017-09-08,9.768,10.0023,9.7387,9.8364,515116.0
2017-09-09,9.768,10.0023,9.7387,9.8364,515116.0
2017-09-10,9.768,10.0023,9.7387,9.8364,515116.0
2017-09-11,9.9047,9.9584,9.7241,9.9242,540628.0
2017-09-12,9.9535,9.973,9.7924,9.8657,514835.0
2017-09-13,9.8266,9.8266,9.5728,9.6069,265420.0
2017-09-14,9.5435,9.7534,9.48,9.7241,485184.0
2017-09-15,9.7143,9.7827,9.602,9.602,325933.0
2017-09-16,9.7143,9.7827,9.602,9.602,325933.0
2017-09-17,9.7143,9.7827,9.602,9.602,325933.0
2017-09-18,9.8168,10.5344,9.8168,10.4612,841916.0
2017-09-19,10.4417,10.5003,10.2659,10.4563,500939.0
2017-09-20,10.2513,10.3001,10.1,10.2708,633501.0
2017-09-21,10.183,10.2415,9.9682,10.1878,647377.0
2017-09-22,10.0121,10.2757,10.0121,10.1927,432555.0
2017-09-23,10.0121,10.2757,10.0121,10.1927,432555.0
2017-09-24,10.0121,10.2757,10.0121,10.1927,432555.0
2017-09-25,10.2269,10.2757,9.9853,10.0414,382812.0
2017-09-26,10.0512,10.1439,9.9682,10.0658,537980.0
2017-09-27,10.1,10.1097,9.9438,10.0804,457429.0
2017-09-28,10.1061,10.537,10.1061,10.3985,575411.0
2017-09-29,10.3729,10.4139,10.1215,10.1574,398743.0
2017-09-30,10.3729,10.4139,10.1215,10.1574,398743.0
2017-10-01,10.3729,10.4139,10.1215,10.1574,398743.0
2017-10-02,10.1317,10.4395,10.1215,10.3267,394417.0
2017-10-03,10.3934,10.5062,10.3421,10.4498,251030.0
2017-10-04,10.4857,10.496,10.2805,10.378,302347.0
2017-10-05,10.4242,10.5678,10.3985,10.4652,297976.0
2017-10-06,10.4395,10.5627,10.3369,10.5268,253574.0
2017-10-07,10.4395,10.5627,10.3369,10.5268,253574.0
2017-10-08,10.4395,10.5627,10.3369,10.5268,253574.0
2017-10-09,10.4395,10.5627,10.3369,10.5268,253574.0
2017-10-10,10.496,10.5165,10.2472,10.3062,341475.0
2017-10-11,10.2959,10.419,10.1984,10.3729,282285.0
2017-10-12,10.3369,10.5216,10.2908,10.3164,226076.0
2017-10-13,10.4242,10.8551,10.419,10.7166,533104.0
2017-10-14,10.4242,10.8551,10.419,10.7166,533104.0
2017-10-15,10.4242,10.8551,10.419,10.7166,533104.0
2017-10-16,10.7884,10.9166,10.6807,10.7012,247334.0
2017-10-17,10.7012,10.732,10.4652,10.696,279925.0
2017-10-18,10.6909,10.8448,10.6191,10.696,235114.0
2017-10-19,10.6191,10.6191,10.4036,10.5062,329203.0
2017-10-20,10.5678,10.6807,10.5627,10.655,270420.0
2017-10-21,10.5678,10.6807,10.5627,10.655,270420.0
2017-10-22,10.5678,10.6807,10.5627,10.655,270420.0
2017-10-23,10.7166,10.9218,10.6473,10.8653,299323.0
2017-10-24,10.9064,11.0705,10.8756,10.9012,439955.0
2017-10-25,10.814,10.8551,10.6345,10.7012,315446.0
2017-10-26,10.773,10.773,10.4908,10.6345,286947.0
2017-10-27,10.5421,10.7166,10.3882,10.6653,254974.0
2017-10-28,10.5421,10.7166,10.3882,10.6653,254974.0
2017-10-29,10.5421,10.7166,10.3882,10.6653,254974.0
2017-10-30,10.6088,10.7679,10.5165,10.5832,200336.0
2017-10-31,10.6037,10.732,10.4806,10.7114,204562.0
2017-11-01,10.8038,11.0705,10.6807,10.7268,372236.0
2017-11-02,10.7217,10.7217,10.5268,10.5986,167953.0
2017-11-03,10.6088,10.6088,10.3934,10.5832,173239.0
2017-11-04,10.6088,10.6088,10.3934,10.5832,173239.0
2017-11-05,10.6088,10.6088,10.3934,10.5832,173239.0
2017-11-06,10.5216,11.0295,10.5216,10.8192,359649.0
2017-11-07,10.773,11.1064,10.773,11.0757,319684.0
2017-11-08,11.1218,11.1988,10.9218,11.1064,317767.0
2017-11-09,11.0192,11.0346,10.8038,10.814,167515.0
2017-11-10,10.8499,11.0705,10.7217,11.0449,335015.0
2017-11-11,10.8499,11.0705,10.7217,11.0449,335015.0
2017-11-12,10.8499,11.0705,10.7217,11.0449,335015.0
2017-11-13,11.0397,11.1834,10.8499,11.05,321217.0
2017-11-14,11.0038,11.0141,10.7986,10.9679,405303.0
2017-11-15,10.9269,10.9397,10.419,10.7833,988324.0
2017-11-16,10.8499,11.0346,10.7422,11.009,1260967.0
2017-11-17,11.0141,11.1629,10.9731,10.9833,446873.0
2017-11-18,11.0141,11.1629,10.9731,10.9833,446873.0
2017-11-19,11.0141,11.1629,10.9731,10.9833,446873.0
2017-11-20,11.0141,11.1706,10.9474,11.0397,690041.0
2017-11-21,11.0757,11.209,11.0244,11.1783,775602.0
2017-11-22,11.2552,11.5322,11.2347,11.4194,369983.0
2017-11-23,11.4296,11.604,11.4245,11.5476,102420.0
2017-11-24,11.6348,11.6964,11.5168,11.5784,115956.0
2017-11-25,11.6348,11.6964,11.5168,11.5784,115956.0
2017-11-26,11.6348,11.6964,11.5168,11.5784,115956.0
2017-11-27,11.5784,11.6451,11.3835,11.4861,312427.0
2017-11-28,11.4758,11.5476,11.3732,11.5168,141729.0
2017-11-29,11.4655,11.4861,11.2244,11.3835,159150.0
2017-11-30,11.3373,11.8144,11.286,11.7836,304023.0
2017-12-01,11.8246,12.076,11.5681,12.0042,545981.0
2017-12-02,11.8246,12.076,11.5681,12.0042,545981.0
2017-12-03,11.8246,12.076,11.5681,12.0042,545981.0
2017-12-04,12.1017,12.2248,11.8195,11.8862,584213.0
2017-12-05,11.7682,11.9529,11.6964,11.9221,249944.0
2017-12-06,11.8708,12.035,11.8708,11.9529,254874.0
2017-12-07,11.8759,12.0401,11.722,11.9785,477411.0
2017-12-08,11.9785,12.2043,11.9067,12.117,369201.0
2017-12-09,11.9785,12.2043,11.9067,12.117,369201.0
2017-12-10,11.9785,12.2043,11.9067,12.117,369201.0
2017-12-11,12.0965,12.4351,11.9683,12.3017,271721.0
2017-12-12,12.3479,12.548,12.235,12.5274,384162.0
2017-12-13,12.5069,12.6352,12.3838,12.5582,622146.0
2017-12-14,12.6454,12.8506,12.5993,12.7326,914052.0
2017-12-15,12.825,13.0815,12.6147,12.9378,944850.0
2017-12-16,12.825,13.0815,12.6147,12.9378,944850.0
2017-12-17,12.825,13.0815,12.6147,12.9378,944850.0
2017-12-18,13.102,13.4508,13.102,13.2764,595541.0
2017-12-19,13.2713,13.5381,13.2303,13.5175,419142.0
2017-12-20,13.6817,13.851,13.4765,13.774,721060.0
2017-12-21,13.8407,14.01,13.8048,13.9228,346112.0
2017-12-22,13.9382,14.087,13.8048,14.0203,317222.0
2017-12-23,13.9382,14.087,13.8048,14.0203,317222.0
2017-12-24,13.9382,14.087,13.8048,14.0203,317222.0
2017-12-25,13.9382,14.087,13.8048,14.0203,317222.0
2017-12-26,13.9382,14.087,13.8048,14.0203,317222.0
2017-12-27,14.0408,14.1331,13.7997,13.9536,210883.0
2017-12-28,14.2101,14.2625,13.9693,14.1368,222898.0
2017-12-29,14.1944,14.252,13.9274,14.2416,371416.0
2017-12-30,14.1944,14.252,13.9274,14.2416,371416.0
2017-12-31,14.1944,14.252,13.9274,14.2416,371416.0
2018-01-01,14.1944,14.252,13.9274,14.2416,371416.0
2018-01-02,14.1473,14.4091,13.9326,14.341,346495.0
2018-01-03,14.3463,14.3463,13.8908,14.1368,607185.0
2018-01-04,14.1944,14.5191,14.1683,14.4458,565385.0
2018-01-05,14.4091,14.54,14.3201,14.4719,308456.0
2018-01-06,14.4091,14.54,14.3201,14.4719,308456.0
2018-01-07,14.4091,14.54,14.3201,14.4719,308456.0
2018-01-08,14.5348,14.7128,14.5191,14.6709,305583.0
2018-01-09,14.7285,14.7285,14.4301,14.6761,356545.0
2018-01-10,14.6604,14.8987,14.6238,14.7966,439412.0
2018-01-11,14.8751,14.9222,14.718,14.8646,448503.0
2018-01-12,14.9222,14.9484,14.4719,14.5348,429090.0
2018-01-13,14.9222,14.9484,14.4719,14.5348,429090.0
2018-01-14,14.9222,14.9484,14.4719,14.5348,429090.0
2018-01-15,14.5034,14.5819,14.2834,14.3777,161187.0
2018-01-16,14.2677,14.2677,13.8332,13.9169,522604.0
2018-01-17,13.7913,14.3253,13.6342,14.2677,534594.0
2018-01-18,14.3777,14.3777,14.1002,14.3306,371913.0
2018-01-19,14.3306,14.3986,14.2363,14.2782,217670.0
2018-01-20,14.3306,14.3986,14.2363,14.2782,217670.0
2018-01-21,14.3306,14.3986,14.2363,14.2782,217670.0
2018-01-22,14.2677,14.2913,14.0688,14.0845,318371.0
2018-01-23,14.1264,14.1264,13.5871,13.6237,781664.0
2018-01-24,13.6656,13.7127,13.519,13.5714,438587.0
2018-01-25,13.5818,13.8751,13.4981,13.5504,396850.0
2018-01-26,13.5242,13.9117,13.5242,13.8436,333353.0
2018-01-27,13.5242,13.9117,13.5242,13.8436,333353.0
2018-01-28,13.5242,13.9117,13.5242,13.8436,333353.0
2018-01-29,13.9012,13.9012,13.807,13.8279,213325.0
2018-01-30,13.8227,14.1683,13.8227,13.9902,357840.0
2018-01-31,14.074,14.3306,13.7703,13.8751,420357.0
2018-02-01,13.8698,14.1526,13.7337,13.9484,366746.0
2018-02-02,13.8803,13.8803,13.3724,13.5504,373063.0
2018-02-03,13.8803,13.8803,13.3724,13.5504,373063.0
2018-02-04,13.8803,13.8803,13.3724,13.5504,373063.0
2018-02-05,13.4981,13.8908,13.142,13.5923,627592.0
2018-02-06,13.3567,14.1002,13.3567,13.9798,543121.0
2018-02-07,13.9431,14.184,13.5975,13.6342,657176.0
2018-02-08,13.6656,13.7651,13.0111,13.3986,521807.0
2018-02-09,13.4038,13.5085,12.8593,13.4614,455239.0
2018-02-10,13.4038,13.5085,12.8593,13.4614,455239.0
2018-02-11,13.4038,13.5085,12.8593,13.4614,455239.0
2018-02-12,13.4614,13.7127,13.3619,13.4876,376660.0
2018-02-13,13.5557,13.6761,13.4614,13.5085,404498.0
2018-02-14,13.4614,13.6551,13.4379,13.5609,543350.0
2018-02-15,13.6709,13.9693,13.5975,13.8489,528600.0
2018-02-16,13.8908,13.9012,13.5504,13.7913,465186.0
2018-02-17,13.8908,13.9012,13.5504,13.7913,465186.0
2018-02-18,13.8908,13.9012,13.5504,13.7913,465186.0
2018-02-19,13.8908,13.9012,13.5504,13.7913,465186.0
2018-02-20,13.7389,14.0792,13.6604,13.7756,290543.0
2018-02-21,13.7494,13.9641,13.6604,13.7442,226135.0
2018-02-22,13.7808,13.8332,13.4981,13.6185,215767.0
2018-02-23,13.6237,13.6237,13.2049,13.3776,268820.0
2018-02-24,13.6237,13.6237,13.2049,13.3776,268820.0
2018-02-25,13.6237,13.6237,13.2049,13.3776,268820.0
2018-02-26,13.5033,13.7703,13.4719,13.697,239920.0
2018-02-27,13.519,13.7232,13.3122,13.3619,348534.0
2018-02-28,13.3672,13.4038,13.0871,13.1787,338095.0
2018-03-01,13.0583,13.142,12.7441,12.9588,393289.0
2018-03-02,12.5661,12.9012,11.5189,12.7755,242089.0
2018-03-03,12.5661,12.9012,11.5189,12.7755,242089.0
2018-03-04,12.5661,12.9012,11.5189,12.7755,242089.0
2018-03-05,12.8069,13.0425,12.7179,12.8698,417809.0
2018-03-06,12.9692,13.1001,12.8436,12.8541,181830.0
2018-03-07,12.7965,12.9483,12.6708,12.8174,138484.0
2018-03-08,12.7755,12.8593,12.6551,12.8017,593229.0
2018-03-09,12.6132,12.6237,11.9116,12.3881,1346796.0
2018-03-10,12.6132,12.6237,11.9116,12.3881,1346796.0
2018-03-11,12.6132,12.6237,11.9116,12.3881,1346796.0
2018-03-12,12.3881,12.4561,12.1891,12.4038,663002.0
2018-03-13,12.43,12.498,12.2886,12.3933,345761.0
2018-03-14,12.4666,12.6341,12.4195,12.5608,432790.0
2018-03-15,12.5347,12.5608,12.3671,12.4457,235451.0
2018-03-16,12.4614,12.4718,12.2572,12.4247,989418.0
2018-03-17,12.4614,12.4718,12.2572,12.4247,989418.0
2018-03-18,12.4614,12.4718,12.2572,12.4247,989418.0
2018-03-19,12.3462,12.3462,12.0216,12.2991,261576.0
2018-03-20,12.3043,12.3305,12.0844,12.3148,292547.0
2018-03-21,12.3095,12.4195,12.1315,12.1891,341608.0
2018-03-22,12.0739,12.1996,11.888,11.9535,343748.0
2018-03-23,11.9587,12.0111,11.6917,11.7283,213882.0
2018-03-24,11.9587,12.0111,11.6917,11.7283,213882.0
2018-03-25,11.9587,12.0111,11.6917,11.7283,213882.0
2018-03-26,11.8435,12.0425,11.7126,12.032,479214.0
2018-03-27,12.0949,12.0949,11.5608,11.6027,948121.0
2018-03-28,11.491,11.4963,11.0281,11.0601,968639.0
2018-03-29,11.0441,11.3899,10.8739,11.225,964272.0
2018-03-30,11.0441,11.3899,10.8739,11.225,964272.0
2018-03-31,11.0441,11.3899,10.8739,11.225,964272.0
2018-04-01,11.0441,11.3899,10.8739,11.225,964272.0
2018-04-02,11.2569,11.4059,11.0335,11.1026,314677.0
2018-04-03,11.0813,11.2729,11.0228,11.2516,413557.0
2018-04-04,11.0867,11.3154,10.9696,11.2037,649830.0
2018-04-05,11.2516,11.4271,11.076,11.092,719570.0
2018-04-06,11.0654,11.225,10.9111,11.1665,357509.0
2018-04-07,11.0654,11.225,10.9111,11.1665,357509.0
2018-04-08,11.0654,11.225,10.9111,11.1665,357509.0
2018-04-09,11.209,11.3314,11.076,11.2888,343083.0
2018-04-10,11.4059,11.6985,11.3633,11.491,366024.0
2018-04-11,11.4857,11.7197,11.4325,11.6878,335437.0
2018-04-12,11.6878,11.8581,11.4803,11.5069,338876.0
2018-04-13,11.5921,11.6453,11.2303,11.2888,208696.0
2018-04-14,11.5921,11.6453,11.2303,11.2888,208696.0
2018-04-15,11.5921,11.6453,11.2303,11.2888,208696.0
2018-04-16,11.4591,12.0389,11.4537,12.0017,527307.0
2018-04-17,12.0549,12.3634,11.9485,12.273,562629.0
2018-04-18,12.0283,12.0496,11.3952,11.8527,709368.0
2018-04-19,11.8208,12.14,11.7144,12.0921,603374.0
2018-04-20,12.0815,12.289,11.9698,12.0868,610429.0
2018-04-21,12.0815,12.289,11.9698,12.0868,610429.0
2018-04-22,12.0815,12.289,11.9698,12.0868,610429.0
2018-04-23,12.0974,12.0974,11.6453,11.7091,333088.0
2018-04-24,11.7463,11.9911,11.7038,11.9591,299497.0
2018-04-25,11.9006,12.0921,11.7729,11.9113,229175.0
2018-04-26,11.9964,11.9964,11.6479,11.9272,504408.0
2018-04-27,11.8581,11.9698,11.7251,11.7995,125159.0
2018-04-28,11.8581,11.9698,11.7251,11.7995,125159.0
2018-04-29,11.8581,11.9698,11.7251,11.7995,125159.0
2018-04-30,11.7729,11.8182,11.6027,11.624,334769.0
2018-05-01,11.5016,12.0123,11.491,11.9645,248424.0
2018-05-02,12.0443,12.4911,12.0443,12.3209,292762.0
2018-05-03,12.3422,12.6135,12.2836,12.5018,514745.0
2018-05-04,12.4432,12.7412,12.3049,12.7358,253531.0
2018-05-05,12.4432,12.7412,12.3049,12.7358,253531.0
2018-05-06,12.4432,12.7412,12.3049,12.7358,253531.0
2018-05-07,12.7944,12.9114,12.7199,12.8103,283419.0
2018-05-08,12.3634,12.3634,11.3367,11.4431,1370130.0
2018-05-09,11.5814,11.624,11.0122,11.0867,677963.0
2018-05-10,11.092,11.7729,10.9537,11.6878,628010.0
2018-05-11,11.7304,11.7889,11.0601,11.1079,691135.0
