,WTB LN Equity,WTB LN Equity,WTB LN Equity,WTB LN Equity,WTB LN Equity
2021-03-17,3335.661,3340.425,3244.195,3276.589,442792.0
2021-03-18,3299.455,3323.275,3209.895,3261.345,573461.0
2021-03-19,3221.328,3238.478,3140.342,3155.587,1370931.0
2021-03-20,3221.328,3238.478,3140.342,3155.587,1370931.0
2021-03-21,3221.328,3238.478,3140.342,3155.587,1370931.0
2021-03-22,3131.767,3204.178,3065.073,3171.784,1189001.0
2021-03-23,3144.153,3199.414,3069.837,3093.656,998298.0
2021-03-24,3058.404,3199.414,3024.104,3189.886,688980.0
2021-03-25,3181.312,3243.242,3155.587,3228.95,792037.0
2021-03-26,3272.778,3314.7,3256.581,3282.306,660107.0
2021-03-27,3272.778,3314.7,3256.581,3282.306,660107.0
2021-03-28,3272.778,3314.7,3256.581,3282.306,660107.0
2021-03-29,3287.069,3305.172,3248.958,3255.628,476191.0
2021-03-30,3281.353,3346.141,3261.345,3284.211,700213.0
2021-03-31,3262.297,3330.897,3248.958,3264.203,638035.0
2021-04-01,3278.494,3336.614,3255.628,3325.18,355962.0
2021-04-02,3278.494,3336.614,3255.628,3325.18,402.0
2021-04-03,3278.494,3336.614,3255.628,3325.18,402.0
2021-04-04,3278.494,3336.614,3255.628,3325.18,402.0
2021-04-05,3278.494,3336.614,3255.628,3325.18,402.0
2021-04-06,3357.575,3376.63,3298.503,3334.708,394220.0
2021-04-07,3344.236,3372.819,3301.361,3338.519,368979.0
2021-04-08,3353.764,3359.48,3281.353,3304.219,484260.0
2021-04-09,3326.133,3360.433,3296.597,3302.314,506068.0
2021-04-10,3326.133,3360.433,3296.597,3302.314,506068.0
2021-04-11,3326.133,3360.433,3296.597,3302.314,506068.0
2021-04-12,3300.408,3341.378,3260.392,3283.258,362703.0
2021-04-13,3285.164,3337.566,3239.431,3289.928,493511.0
2021-04-14,3300.408,3384.252,3286.117,3377.583,443696.0
2021-04-15,3391.875,3472.86,3344.236,3373.772,326693.0
2021-04-16,3322.322,3383.3,3322.322,3362.339,393192.0
2021-04-17,3322.322,3383.3,3322.322,3362.339,393192.0
2021-04-18,3322.322,3383.3,3322.322,3362.339,393192.0
2021-04-19,3369.008,3416.647,3341.378,3352.811,412619.0
2021-04-20,3384.252,3385.205,3191.792,3191.792,814909.0
2021-04-21,3209.895,3247.053,3176.548,3215.611,693985.0
2021-04-22,3263.25,3275.636,3173.689,3249.911,508012.0
2021-04-23,3250.864,3269.919,3194.65,3242.289,576591.0
2021-04-24,3250.864,3269.919,3194.65,3242.289,576591.0
2021-04-25,3250.864,3269.919,3194.65,3242.289,576591.0
2021-04-26,3248.006,3303.267,3211.8,3249.911,618094.0
2021-04-27,3275.636,3275.636,3095.562,3141.295,1179862.0
2021-04-28,3141.295,3201.32,3127.956,3158.445,705655.0
2021-04-29,3187.028,3206.084,3093.656,3120.334,870666.0
2021-04-30,3120.334,3157.492,3079.365,3090.798,652543.0
2021-05-01,3120.334,3157.492,3079.365,3090.798,652543.0
2021-05-02,3120.334,3157.492,3079.365,3090.798,652543.0
2021-05-03,3120.334,3157.492,3079.365,3090.798,652543.0
2021-05-04,3130.815,3186.075,3047.923,3057.451,444793.0
2021-05-05,3075.554,3139.389,3056.498,3077.459,411586.0
2021-05-06,3076.506,3115.57,3065.073,3096.515,484414.0
2021-05-07,3111.759,3136.531,3084.129,3136.531,573154.0
2021-05-08,3111.759,3136.531,3084.129,3136.531,573154.0
2021-05-09,3111.759,3136.531,3084.129,3136.531,573154.0
2021-05-10,3144.153,3163.209,3026.962,3037.443,864257.0
2021-05-11,2990.757,3021.246,2895.479,2906.913,894816.0
2021-05-12,2911.677,2939.307,2877.377,2912.629,875219.0
2021-05-13,2895.479,2922.157,2817.352,2917.393,860634.0
2021-05-14,3016.482,3036.49,2939.307,3029.82,549976.0
2021-05-15,3016.482,3036.49,2939.307,3029.82,549976.0
2021-05-16,3016.482,3036.49,2939.307,3029.82,549976.0
2021-05-17,3041.254,3053.64,2939.307,2939.307,395673.0
2021-05-18,2991.71,2991.71,2903.102,2938.354,427496.0
2021-05-19,2916.44,2938.354,2862.132,2891.668,580730.0
2021-05-20,2927.874,2939.307,2858.321,2931.685,484534.0
2021-05-21,2949.788,2993.615,2927.874,2945.024,581517.0
2021-05-22,2949.788,2993.615,2927.874,2945.024,581517.0
2021-05-23,2949.788,2993.615,2927.874,2945.024,581517.0
2021-05-24,2956.457,3006.001,2921.204,3001.237,252382.0
2021-05-25,3017.434,3032.679,2984.087,2992.662,397580.0
2021-05-26,2999.332,3051.734,2984.087,3039.348,367654.0
2021-05-27,3050.782,3127.003,3043.159,3051.734,781804.0
2021-05-28,3084.129,3084.129,3031.726,3031.726,335934.0
2021-05-29,3084.129,3084.129,3031.726,3031.726,335934.0
2021-05-30,3084.129,3084.129,3031.726,3031.726,335934.0
2021-05-31,3084.129,3084.129,3031.726,3031.726,335934.0
2021-06-01,3039.348,3129.862,3036.49,3106.042,484091.0
2021-06-02,3096.515,3111.759,3052.687,3089.845,359623.0
2021-06-03,3095.562,3102.231,3013.623,3043.159,442729.0
2021-06-04,3041.254,3087.94,3020.293,3080.318,339683.0
2021-06-05,3041.254,3087.94,3020.293,3080.318,339683.0
2021-06-06,3041.254,3087.94,3020.293,3080.318,339683.0
2021-06-07,3085.081,3103.184,3052.687,3077.459,271527.0
2021-06-08,3087.94,3195.603,3081.27,3182.264,528496.0
2021-06-09,3182.264,3232.761,3154.634,3173.689,434218.0
2021-06-10,3209.895,3282.306,3124.145,3127.003,332899.0
2021-06-11,3130.815,3188.934,3125.098,3158.445,308990.0
2021-06-12,3130.815,3188.934,3125.098,3158.445,308990.0
2021-06-13,3130.815,3188.934,3125.098,3158.445,308990.0
2021-06-14,3177.5,3199.414,3093.656,3101.279,360779.0
2021-06-15,3116.523,3147.964,3082.223,3108.901,318067.0
2021-06-16,3113.665,3151.776,3091.751,3134.626,437209.0
2021-06-17,3143.201,3282.306,3127.956,3194.65,659157.0
2021-06-18,3187.981,3188.934,3035.537,3050.782,1082534.0
2021-06-19,3187.981,3188.934,3035.537,3050.782,1082534.0
2021-06-20,3187.981,3188.934,3035.537,3050.782,1082534.0
2021-06-21,3027.915,3086.034,2996.473,3071.743,480636.0
2021-06-22,3082.223,3129.862,3076.506,3109.853,366133.0
2021-06-23,3106.995,3123.192,3068.884,3096.515,488754.0
2021-06-24,3111.759,3115.57,3063.168,3096.515,513625.0
2021-06-25,3101.279,3102.231,3021.246,3045.065,378524.0
2021-06-26,3101.279,3102.231,3021.246,3045.065,378524.0
2021-06-27,3101.279,3102.231,3021.246,3045.065,378524.0
2021-06-28,3021.246,3037.443,2942.165,2950.74,502479.0
2021-06-29,2937.401,2994.568,2934.543,2970.749,514501.0
2021-06-30,2971.701,3007.907,2925.015,2974.56,477164.0
2021-07-01,3014.576,3060.309,2991.71,3039.348,500695.0
2021-07-02,3047.923,3059.356,3020.293,3051.734,380203.0
2021-07-03,3047.923,3059.356,3020.293,3051.734,380203.0
2021-07-04,3047.923,3059.356,3020.293,3051.734,380203.0
2021-07-05,3079.365,3105.09,3038.395,3086.987,325916.0
2021-07-06,3086.987,3125.098,3057.451,3069.837,329647.0
2021-07-07,3069.837,3106.995,3032.679,3046.97,324972.0
2021-07-08,3013.623,3021.246,2895.479,2937.401,705136.0
2021-07-09,2953.599,3025.057,2944.071,2987.898,532226.0
2021-07-10,2953.599,3025.057,2944.071,2987.898,532226.0
2021-07-11,2953.599,3025.057,2944.071,2987.898,532226.0
2021-07-12,2985.04,2993.615,2889.763,2894.527,459713.0
2021-07-13,2895.479,2901.196,2835.455,2840.219,449775.0
2021-07-14,2822.116,2859.274,2795.438,2797.344,543356.0
2021-07-15,2799.249,2808.777,2738.272,2738.272,651916.0
2021-07-16,2763.044,2857.368,2746.847,2785.91,677790.0
2021-07-17,2763.044,2857.368,2746.847,2785.91,677790.0
2021-07-18,2763.044,2857.368,2746.847,2785.91,677790.0
2021-07-19,2743.988,2746.847,2666.814,2703.019,753705.0
2021-07-20,2723.027,2751.611,2634.419,2704.925,642974.0
2021-07-21,2739.225,2875.471,2739.225,2869.755,583004.0
2021-07-22,2897.385,2970.749,2884.046,2884.999,600366.0
2021-07-23,2910.724,2939.307,2872.613,2889.763,374673.0
2021-07-24,2910.724,2939.307,2872.613,2889.763,374673.0
2021-07-25,2910.724,2939.307,2872.613,2889.763,374673.0
2021-07-26,2863.085,2966.937,2863.085,2941.213,430092.0
2021-07-27,2932.638,2938.354,2867.849,2890.716,340908.0
2021-07-28,2902.149,2949.788,2902.149,2925.968,392526.0
2021-07-29,2945.024,2974.56,2917.393,2974.56,475427.0
2021-07-30,2937.401,2945.024,2865.943,2902.149,599891.0
2021-07-31,2937.401,2945.024,2865.943,2902.149,599891.0
2021-08-01,2937.401,2945.024,2865.943,2902.149,599891.0
2021-08-02,2930.732,2995.521,2912.629,2937.401,406891.0
2021-08-03,2971.701,2985.04,2925.015,2931.685,503720.0
2021-08-04,2948.835,2988.851,2922.157,2944.071,446400.0
2021-08-05,2922.157,3081.27,2922.157,3081.27,591991.0
2021-08-06,3096.515,3110.806,3027.915,3046.97,371103.0
2021-08-07,3096.515,3110.806,3027.915,3046.97,371103.0
2021-08-08,3096.515,3110.806,3027.915,3046.97,371103.0
2021-08-09,3054.593,3054.593,3014.576,3042.207,285794.0
2021-08-10,3040.301,3069.837,3017.434,3046.97,278566.0
2021-08-11,3048.876,3073.648,3017.434,3023.151,375616.0
2021-08-12,3021.246,3061.262,2971.701,2984.087,537815.0
2021-08-13,2990.757,3026.962,2967.89,2972.654,186451.0
2021-08-14,2990.757,3026.962,2967.89,2972.654,186451.0
2021-08-15,2990.757,3026.962,2967.89,2972.654,186451.0
2021-08-16,2958.362,2960.268,2925.015,2953.599,286269.0
2021-08-17,2911.677,2921.204,2856.416,2881.188,459514.0
2021-08-18,2887.857,2910.724,2854.51,2895.479,223510.0
2021-08-19,2844.03,2878.329,2806.871,2853.557,396111.0
2021-08-20,2857.368,2890.716,2817.352,2890.716,372364.0
2021-08-21,2857.368,2890.716,2817.352,2890.716,372364.0
2021-08-22,2857.368,2890.716,2817.352,2890.716,372364.0
2021-08-23,2930.732,2958.362,2898.338,2901.196,176513.0
2021-08-24,2922.157,3032.679,2906.913,3032.679,350902.0
2021-08-25,3036.49,3071.743,3007.907,3051.734,305809.0
2021-08-26,3033.632,3059.356,3013.623,3013.623,246930.0
2021-08-27,3037.443,3056.498,2993.615,3056.498,278373.0
2021-08-28,3037.443,3056.498,2993.615,3056.498,278373.0
2021-08-29,3037.443,3056.498,2993.615,3056.498,278373.0
2021-08-30,3037.443,3056.498,2993.615,3056.498,278373.0
2021-08-31,3066.026,3068.884,3001.237,3056.498,606355.0
2021-09-01,3086.034,3131.767,3076.506,3076.506,479676.0
2021-09-02,3091.751,3106.995,3063.168,3098.42,255085.0
2021-09-03,3098.42,3101.279,3031.726,3054.593,293727.0
2021-09-04,3098.42,3101.279,3031.726,3054.593,293727.0
2021-09-05,3098.42,3101.279,3031.726,3054.593,293727.0
2021-09-06,3071.743,3075.554,3024.104,3033.632,244936.0
2021-09-07,3025.057,3128.909,3006.954,3106.042,324547.0
2021-09-08,3086.987,3203.225,3066.026,3097.467,528699.0
2021-09-09,3069.837,3147.012,3014.576,3136.531,637017.0
2021-09-10,3124.145,3153.681,3091.751,3104.137,229605.0
2021-09-11,3124.145,3153.681,3091.751,3104.137,229605.0
2021-09-12,3124.145,3153.681,3091.751,3104.137,229605.0
2021-09-13,3120.334,3139.389,3086.034,3137.484,216354.0
2021-09-14,3133.673,3166.067,3112.712,3129.862,262129.0
2021-09-15,3132.72,3132.72,3032.679,3039.348,379595.0
2021-09-16,3064.12,3122.24,3051.734,3121.287,346827.0
2021-09-17,3155.587,3170.831,3100.326,3121.287,598446.0
2021-09-18,3155.587,3170.831,3100.326,3121.287,598446.0
2021-09-19,3155.587,3170.831,3100.326,3121.287,598446.0
2021-09-20,3062.215,3152.728,3016.482,3097.467,485810.0
2021-09-21,3113.665,3172.737,3113.665,3156.539,306717.0
2021-09-22,3178.453,3207.036,3174.642,3187.028,331709.0
2021-09-23,3216.564,3226.092,3153.681,3180.359,279161.0
2021-09-24,3164.162,3229.903,3147.012,3213.706,224670.0
2021-09-25,3164.162,3229.903,3147.012,3213.706,224670.0
2021-09-26,3164.162,3229.903,3147.012,3213.706,224670.0
2021-09-27,3241.336,3301.361,3233.714,3275.636,509837.0
2021-09-28,3271.825,3275.636,3156.539,3192.745,482513.0
2021-09-29,3198.461,3257.533,3195.603,3226.092,280121.0
2021-09-30,3269.919,3289.928,3131.767,3159.398,567283.0
2021-10-01,3105.09,3249.911,3058.404,3245.147,472174.0
2021-10-02,3105.09,3249.911,3058.404,3245.147,472174.0
2021-10-03,3105.09,3249.911,3058.404,3245.147,472174.0
2021-10-04,3227.997,3256.581,3156.539,3188.934,292207.0
2021-10-05,3195.603,3226.092,3168.925,3201.32,323168.0
2021-10-06,3156.539,3161.303,3047.923,3054.593,1033015.0
2021-10-07,3093.656,3116.523,3058.404,3063.168,465232.0
2021-10-08,3067.931,3130.815,3066.979,3106.995,527721.0
2021-10-09,3067.931,3130.815,3066.979,3106.995,527721.0
2021-10-10,3067.931,3130.815,3066.979,3106.995,527721.0
2021-10-11,3050.782,3099.373,3047.923,3098.42,210539.0
2021-10-12,3048.876,3079.365,3035.537,3059.356,288716.0
2021-10-13,3036.49,3120.334,3032.679,3081.27,328509.0
2021-10-14,3117.476,3182.264,3114.617,3156.539,364861.0
2021-10-15,3187.028,3236.572,3173.689,3209.895,443301.0
2021-10-16,3187.028,3236.572,3173.689,3209.895,443301.0
2021-10-17,3187.028,3236.572,3173.689,3209.895,443301.0
2021-10-18,3191.792,3191.792,3119.381,3131.767,399376.0
2021-10-19,3141.295,3166.067,3110.806,3134.626,335146.0
2021-10-20,3127.956,3127.956,3016.482,3044.112,536440.0
2021-10-21,3029.82,3048.876,2983.135,3017.434,881935.0
2021-10-22,3004.096,3018.387,2932.638,2973.607,395321.0
2021-10-23,3004.096,3018.387,2932.638,2973.607,395321.0
2021-10-24,3004.096,3018.387,2932.638,2973.607,395321.0
2021-10-25,2953.599,3026.962,2943.118,3006.001,463465.0
2021-10-26,3086.987,3143.201,3013.623,3137.484,685760.0
2021-10-27,3143.201,3187.981,3123.192,3155.587,434756.0
2021-10-28,3160.351,3196.556,3113.665,3168.925,429297.0
2021-10-29,3149.87,3170.831,3091.751,3115.57,477625.0
2021-10-30,3149.87,3170.831,3091.751,3115.57,477625.0
2021-10-31,3149.87,3170.831,3091.751,3115.57,477625.0
2021-11-01,3125.098,3175.595,3115.57,3153.681,371736.0
2021-11-02,3157.492,3167.973,3116.523,3136.531,291868.0
2021-11-03,3121.287,3128.909,3072.695,3128.909,260527.0
2021-11-04,3150.823,3227.997,3130.815,3201.32,367088.0
2021-11-05,3186.075,3286.117,3132.72,3264.203,661853.0
2021-11-06,3186.075,3286.117,3132.72,3264.203,661853.0
2021-11-07,3186.075,3286.117,3132.72,3264.203,661853.0
2021-11-08,3258.486,3271.825,3198.461,3199.414,477038.0
2021-11-09,3180.359,3231.809,3153.681,3158.445,365346.0
2021-11-10,3147.964,3191.792,3147.964,3180.359,383067.0
2021-11-11,3177.5,3190.839,3114.617,3121.287,285648.0
2021-11-12,3115.57,3123.192,3047.923,3048.876,409780.0
2021-11-13,3115.57,3123.192,3047.923,3048.876,409780.0
2021-11-14,3115.57,3123.192,3047.923,3048.876,409780.0
2021-11-15,3026.962,3070.79,2995.521,3010.765,323015.0
2021-11-16,3000.285,3038.395,2973.607,2981.229,415680.0
2021-11-17,2956.457,2985.04,2905.007,2920.252,517768.0
2021-11-18,2920.252,2969.796,2904.054,2937.401,616859.0
2021-11-19,2938.354,2941.213,2822.116,2870.707,767121.0
2021-11-20,2938.354,2941.213,2822.116,2870.707,767121.0
2021-11-21,2938.354,2941.213,2822.116,2870.707,767121.0
2021-11-22,2894.527,2926.921,2849.746,2849.746,590249.0
2021-11-23,2821.163,2917.393,2814.494,2867.849,493600.0
2021-11-24,2864.991,2894.527,2811.635,2881.188,461977.0
2021-11-25,2889.763,2984.087,2863.085,2961.221,341312.0
2021-11-26,2841.171,2842.124,2699.208,2703.019,1021712.0
2021-11-27,2841.171,2842.124,2699.208,2703.019,1021712.0
2021-11-28,2841.171,2842.124,2699.208,2703.019,1021712.0
2021-11-29,2752.563,2817.352,2734.461,2739.225,681136.0
2021-11-30,2684.916,2771.619,2644.9,2670.625,1354395.0
2021-12-01,2705.877,2815.446,2699.208,2753.516,528324.0
2021-12-02,2689.68,2764.949,2681.105,2751.611,449929.0
2021-12-03,2786.863,2803.06,2729.697,2746.847,388735.0
2021-12-04,2786.863,2803.06,2729.697,2746.847,388735.0
2021-12-05,2786.863,2803.06,2729.697,2746.847,388735.0
2021-12-06,2775.43,2853.557,2741.13,2835.455,401706.0
2021-12-07,2866.896,2891.668,2813.541,2816.399,392070.0
2021-12-08,2809.73,2876.424,2693.491,2818.305,710337.0
2021-12-09,2835.455,2844.03,2763.997,2798.296,349879.0
2021-12-10,2783.052,2795.438,2739.225,2761.138,745869.0
2021-12-11,2783.052,2795.438,2739.225,2761.138,745869.0
2021-12-12,2783.052,2795.438,2739.225,2761.138,745869.0
2021-12-13,2761.138,2769.713,2664.908,2664.908,430181.0
2021-12-14,2673.483,2701.114,2645.853,2681.105,481530.0
2021-12-15,2685.869,2688.727,2584.875,2584.875,754314.0
2021-12-16,2626.797,2637.278,2579.159,2584.875,525868.0
2021-12-17,2573.442,2653.475,2558.197,2638.23,978046.0
2021-12-18,2573.442,2653.475,2558.197,2638.23,978046.0
2021-12-19,2573.442,2653.475,2558.197,2638.23,978046.0
2021-12-20,2577.253,2676.341,2549.623,2655.38,653996.0
2021-12-21,2697.302,2744.941,2666.814,2744.941,708031.0
2021-12-22,2753.516,2810.683,2731.602,2810.683,719908.0
2021-12-23,2819.258,2919.299,2819.258,2823.069,598534.0
2021-12-24,2867.849,2868.802,2843.077,2857.368,63935.0
2021-12-25,2867.849,2868.802,2843.077,2857.368,63935.0
2021-12-26,2867.849,2868.802,2843.077,2857.368,63935.0
2021-12-27,2867.849,2868.802,2843.077,2857.368,63935.0
2021-12-28,2867.849,2868.802,2843.077,2857.368,63935.0
2021-12-29,2905.007,2934.543,2827.832,2827.832,405832.0
2021-12-30,2822.116,2869.755,2817.352,2869.755,240989.0
2021-12-31,2834.502,2857.368,2834.502,2853.557,126987.0
2022-01-01,2834.502,2857.368,2834.502,2853.557,126987.0
2022-01-02,2834.502,2857.368,2834.502,2853.557,126987.0
2022-01-03,2834.502,2857.368,2834.502,2853.557,126987.0
2022-01-04,2925.968,3006.001,2908.818,2985.993,745846.0
2022-01-05,2985.993,3042.207,2974.56,3006.954,415761.0
2022-01-06,2947.882,3048.876,2946.929,3019.34,598274.0
2022-01-07,3026.009,3033.632,2979.323,3015.529,264245.0
2022-01-08,3026.009,3033.632,2979.323,3015.529,264245.0
2022-01-09,3026.009,3033.632,2979.323,3015.529,264245.0
2022-01-10,3015.529,3071.743,2975.512,3012.671,393901.0
2022-01-11,3027.915,3051.734,2993.615,3047.923,533546.0
2022-01-12,3058.404,3114.617,2981.229,2993.615,548646.0
2022-01-13,2977.418,3011.718,2958.362,2991.71,510544.0
2022-01-14,2959.315,3015.529,2940.26,2945.024,428581.0
2022-01-15,2959.315,3015.529,2940.26,2945.024,428581.0
2022-01-16,2959.315,3015.529,2940.26,2945.024,428581.0
2022-01-17,2964.079,3037.443,2961.221,3002.19,865952.0
2022-01-18,2991.71,3001.237,2933.59,2952.646,372356.0
2022-01-19,2922.157,2976.465,2901.196,2926.921,825302.0
2022-01-20,2932.638,2980.276,2932.638,2976.465,593678.0
2022-01-21,2935.496,2969.796,2886.904,2938.354,414013.0
2022-01-22,2935.496,2969.796,2886.904,2938.354,414013.0
2022-01-23,2935.496,2969.796,2886.904,2938.354,414013.0
2022-01-24,2917.393,2950.74,2796.391,2803.06,472929.0
2022-01-25,2836.407,2867.849,2783.052,2828.785,398916.0
2022-01-26,2848.793,2961.221,2848.793,2895.479,542608.0
2022-01-27,2838.313,2866.896,2828.785,2855.463,460785.0
2022-01-28,2820.21,2845.935,2789.722,2836.407,849217.0
2022-01-29,2820.21,2845.935,2789.722,2836.407,849217.0
2022-01-30,2820.21,2845.935,2789.722,2836.407,849217.0
2022-01-31,2864.038,2884.999,2805.919,2879.282,943963.0
2022-02-01,2902.149,2961.221,2899.29,2937.401,417729.0
2022-02-02,2944.071,2967.89,2909.771,2909.771,468528.0
2022-02-03,2910.724,2945.976,2842.124,2863.085,454767.0
2022-02-04,2882.141,2901.196,2820.21,2827.832,256670.0
2022-02-05,2882.141,2901.196,2820.21,2827.832,256670.0
2022-02-06,2882.141,2901.196,2820.21,2827.832,256670.0
2022-02-07,2844.982,2875.471,2827.832,2873.566,432141.0
2022-02-08,2871.66,2925.968,2869.755,2924.063,351220.0
2022-02-09,2952.646,3024.104,2944.071,3014.576,441838.0
2022-02-10,3009.812,3075.554,2998.379,3069.837,565335.0
2022-02-11,3031.726,3093.656,3026.962,3089.845,809284.0
2022-02-12,3031.726,3093.656,3026.962,3089.845,809284.0
2022-02-13,3031.726,3093.656,3026.962,3089.845,809284.0
2022-02-14,3025.057,3066.979,2962.174,3049.829,787829.0
2022-02-15,3023.151,3093.656,3013.623,3072.695,508382.0
2022-02-16,3069.837,3099.373,3003.143,3041.254,308192.0
2022-02-17,3041.254,3050.782,2985.04,2994.568,339715.0
2022-02-18,2980.276,3026.962,2959.315,2964.079,407199.0
2022-02-19,2980.276,3026.962,2959.315,2964.079,407199.0
2022-02-20,2980.276,3026.962,2959.315,2964.079,407199.0
2022-02-21,2985.993,3004.096,2887.857,2897.385,271847.0
2022-02-22,2846.888,2951.693,2827.832,2931.685,447698.0
2022-02-23,2943.118,2985.993,2876.424,2883.093,916820.0
2022-02-24,2742.083,2835.455,2694.444,2700.161,1080114.0
2022-02-25,2766.855,2806.871,2705.877,2806.871,1089879.0
2022-02-26,2766.855,2806.871,2705.877,2806.871,1089879.0
2022-02-27,2766.855,2806.871,2705.877,2806.871,1089879.0
2022-02-28,2742.083,2785.91,2708.736,2785.91,1086529.0
2022-03-01,2759.233,2804.013,2573.442,2573.442,1193926.0
2022-03-02,2542.953,2710.641,2495.314,2709.689,978386.0
2022-03-03,2716.358,2744.941,2552.481,2575.347,1572393.0
2022-03-04,2538.189,2561.056,2431.479,2431.479,963897.0
2022-03-05,2538.189,2561.056,2431.479,2431.479,963897.0
2022-03-06,2538.189,2561.056,2431.479,2431.479,963897.0
2022-03-07,2347.635,2457.203,2271.413,2356.209,877890.0
2022-03-08,2301.901,2392.415,2293.326,2320.957,797454.0
2022-03-09,2413.376,2524.85,2382.887,2524.85,754667.0
2022-03-10,2547.717,2552.481,2447.676,2471.495,680092.0
2022-03-11,2480.07,2610.6,2480.07,2540.095,589387.0
2022-03-12,2480.07,2610.6,2480.07,2540.095,589387.0
2022-03-13,2480.07,2610.6,2480.07,2540.095,589387.0
2022-03-14,2575.347,2624.892,2521.992,2522.945,398107.0
2022-03-15,2489.598,2581.064,2465.778,2551.528,395793.0
2022-03-16,2596.308,2687.775,2580.111,2663.955,565699.0
2022-03-17,2729.697,2730.65,2637.278,2663.955,464079.0
2022-03-18,2670.625,2688.727,2609.647,2663.955,955030.0
2022-03-19,2670.625,2688.727,2609.647,2663.955,955030.0
2022-03-20,2670.625,2688.727,2609.647,2663.955,955030.0
2022-03-21,2660.144,2676.341,2599.167,2643.947,564413.0
2022-03-22,2659.192,2686.822,2647.758,2663.003,424312.0
2022-03-23,2667.766,2684.916,2556.292,2562.009,505944.0
2022-03-24,2554.386,2618.222,2548.67,2612.506,612989.0
2022-03-25,2617.269,2660.144,2589.639,2634.419,428958.0
2022-03-26,2617.269,2660.144,2589.639,2634.419,428958.0
2022-03-27,2617.269,2660.144,2589.639,2634.419,428958.0
2022-03-28,2660.144,2706.83,2642.994,2647.758,281556.0
2022-03-29,2690.633,2795.438,2679.2,2795.438,691516.0
2022-03-30,2799.249,2805.919,2710.641,2743.036,576346.0
2022-03-31,2773.524,2803.06,2710.641,2722.075,468043.0
2022-04-01,2733.508,2781.147,2720.169,2737.319,414400.0
2022-04-02,2733.508,2781.147,2720.169,2737.319,414400.0
2022-04-03,2733.508,2781.147,2720.169,2737.319,414400.0
2022-04-04,2727.791,2762.091,2693.491,2753.516,420665.0
2022-04-05,2750.658,2776.383,2705.877,2734.461,350901.0
2022-04-06,2735.413,2752.563,2630.608,2637.278,675493.0
2022-04-07,2648.711,2678.247,2623.939,2651.569,593634.0
2022-04-08,2670.625,2760.186,2643.947,2694.444,743852.0
2022-04-09,2670.625,2760.186,2643.947,2694.444,743852.0
2022-04-10,2670.625,2760.186,2643.947,2694.444,743852.0
2022-04-11,2692.539,2729.697,2652.522,2714.452,464769.0
2022-04-12,2675.389,2707.783,2641.089,2675.389,534237.0
2022-04-13,2659.192,2693.491,2605.836,2679.2,767510.0
2022-04-14,2683.964,2796.391,2669.672,2777.335,1048245.0
2022-04-15,2683.964,2796.391,2669.672,2777.335,1048245.0
2022-04-16,2683.964,2796.391,2669.672,2777.335,1048245.0
2022-04-17,2683.964,2796.391,2669.672,2777.335,1048245.0
2022-04-18,2683.964,2796.391,2669.672,2777.335,1048245.0
2022-04-19,2777.335,2796.391,2734.461,2772.572,441537.0
2022-04-20,2793.533,2829.738,2780.194,2822.116,348990.0
2022-04-21,2815.446,2905.007,2792.58,2854.51,446070.0
2022-04-22,2818.305,2852.605,2715.405,2716.358,487027.0
2022-04-23,2818.305,2852.605,2715.405,2716.358,487027.0
2022-04-24,2818.305,2852.605,2715.405,2716.358,487027.0
2022-04-25,2649.664,2695.397,2620.128,2658.239,628498.0
2022-04-26,2677.294,2707.783,2647.758,2648.711,606421.0
2022-04-27,2650.617,2669.672,2598.214,2626.797,953794.0
2022-04-28,2753.516,2754.469,2658.239,2739.225,1057445.0
2022-04-29,2773.524,2815.446,2677.294,2683.964,783977.0
2022-04-30,2773.524,2815.446,2677.294,2683.964,783977.0
2022-05-01,2773.524,2815.446,2677.294,2683.964,783977.0
2022-05-02,2773.524,2815.446,2677.294,2683.964,783977.0
2022-05-03,2675.389,2794.485,2675.389,2755.422,834904.0
2022-05-04,2745.894,2771.619,2692.539,2705.877,537332.0
2022-05-05,2768.76,2779.241,2601.072,2624.892,574070.0
2022-05-06,2610.6,2629.656,2556.292,2576.3,623408.0
2022-05-07,2610.6,2629.656,2556.292,2576.3,623408.0
2022-05-08,2610.6,2629.656,2556.292,2576.3,623408.0
2022-05-09,2557.245,2569.631,2439.101,2440.054,664409.0
2022-05-10,2492.456,2492.456,2409.565,2409.565,538096.0
2022-05-11,2442.912,2504.842,2438.148,2482.928,599132.0
2022-05-12,2415.281,2477.212,2403.848,2451.487,539932.0
2022-05-13,2506.748,2557.245,2489.598,2532.473,511633.0
2022-05-14,2506.748,2557.245,2489.598,2532.473,511633.0
2022-05-15,2506.748,2557.245,2489.598,2532.473,511633.0
2022-05-16,2529.614,2553.434,2498.173,2521.992,384852.0
2022-05-17,2546.764,2584.875,2518.181,2530.567,417069.0
2022-05-18,2523.898,2536.284,2461.015,2471.495,490666.0
2022-05-19,2436.242,2500.078,2420.045,2494.362,623197.0
2022-05-20,2513.417,2565.82,2472.448,2541.048,813030.0
2022-05-21,2513.417,2565.82,2472.448,2541.048,813030.0
2022-05-22,2513.417,2565.82,2472.448,2541.048,813030.0
2022-05-23,2582.017,2582.017,2524.85,2543.906,340973.0
2022-05-24,2527.709,2555.339,2469.59,2478.165,406822.0
2022-05-25,2507.7,2536.284,2458.156,2514.37,391523.0
