,ADM LN Equity,ADM LN Equity,ADM LN Equity,ADM LN Equity,ADM LN Equity
2014-07-18,829.207,829.207,816.335,824.38,688053.0
2014-07-19,829.207,829.207,816.335,824.38,688053.0
2014-07-20,829.207,829.207,816.335,824.38,688053.0
2014-07-21,825.453,825.989,815.799,820.089,395565.0
2014-07-22,824.38,831.889,822.235,830.28,514426.0
2014-07-23,830.28,830.817,824.38,825.989,602912.0
2014-07-24,824.917,828.671,802.926,808.29,898708.0
2014-07-25,809.362,809.362,792.735,794.344,772420.0
2014-07-26,809.362,809.362,792.735,794.344,772420.0
2014-07-27,809.362,809.362,792.735,794.344,772420.0
2014-07-28,795.417,798.635,791.663,794.344,369374.0
2014-07-29,790.59,794.881,783.081,787.908,688102.0
2014-07-30,787.372,790.053,780.935,784.154,407411.0
2014-07-31,783.617,786.299,776.108,781.472,1700358.0
2014-08-01,780.935,791.663,778.254,783.081,704283.0
2014-08-02,780.935,791.663,778.254,783.081,704283.0
2014-08-03,780.935,791.663,778.254,783.081,704283.0
2014-08-04,783.617,787.372,771.817,772.89,515438.0
2014-08-05,779.326,782.544,775.572,778.254,642680.0
2014-08-06,776.108,777.717,770.208,776.645,646835.0
2014-08-07,776.108,779.326,770.208,771.817,611168.0
2014-08-08,766.99,771.281,763.772,769.136,574122.0
2014-08-09,766.99,771.281,763.772,769.136,574122.0
2014-08-10,766.99,771.281,763.772,769.136,574122.0
2014-08-11,771.817,786.299,768.063,778.254,621846.0
2014-08-12,776.108,784.154,775.572,777.717,566380.0
2014-08-13,782.544,782.544,716.036,735.345,1974044.0
2014-08-14,731.591,737.49,712.282,713.354,1591415.0
2014-08-15,716.036,723.545,713.891,714.963,958548.0
2014-08-16,716.036,723.545,713.891,714.963,958548.0
2014-08-17,716.036,723.545,713.891,714.963,958548.0
2014-08-18,715.5,719.791,713.891,715.5,928379.0
2014-08-19,720.327,721.936,716.036,719.791,664122.0
2014-08-20,721.4,721.4,709.064,709.6,802523.0
2014-08-21,710.673,714.427,702.627,709.6,755960.0
2014-08-22,710.673,718.182,704.773,709.064,757141.0
2014-08-23,710.673,718.182,704.773,709.064,757141.0
2014-08-24,710.673,718.182,704.773,709.064,757141.0
2014-08-25,710.673,718.182,704.773,709.064,757141.0
2014-08-26,712.282,715.5,706.382,710.673,916382.0
2014-08-27,709.064,717.645,709.064,717.109,1077348.0
2014-08-28,717.645,720.863,713.891,718.182,1864311.0
2014-08-29,714.427,719.791,712.818,716.036,987262.0
2014-08-30,714.427,719.791,712.818,716.036,987262.0
2014-08-31,714.427,719.791,712.818,716.036,987262.0
2014-09-01,715.5,717.109,707.455,711.209,612615.0
2014-09-02,711.209,715.5,706.382,710.673,784029.0
2014-09-03,708.527,709.6,677.955,677.955,2055243.0
2014-09-04,688.146,696.191,686.0,687.609,2259994.0
2014-09-05,689.218,694.582,685.464,691.364,1393881.0
2014-09-06,689.218,694.582,685.464,691.364,1393881.0
2014-09-07,689.218,694.582,685.464,691.364,1393881.0
2014-09-08,692.437,694.046,688.146,691.364,870423.0
2014-09-09,691.364,695.118,688.682,694.046,1099516.0
2014-09-10,694.269,694.269,687.019,688.135,1085178.0
2014-09-11,694.269,709.883,683.116,688.692,1227606.0
2014-09-12,690.365,696.499,689.25,693.154,739362.0
2014-09-13,690.365,696.499,689.25,693.154,739362.0
2014-09-14,690.365,696.499,689.25,693.154,739362.0
2014-09-15,691.481,694.269,688.692,688.692,544241.0
2014-09-16,690.365,694.826,683.116,689.808,729294.0
2014-09-17,691.481,693.711,679.77,679.77,709924.0
2014-09-18,680.328,683.674,667.502,675.309,986882.0
2014-09-19,679.77,691.481,679.77,688.135,1917675.0
2014-09-20,679.77,691.481,679.77,688.135,1917675.0
2014-09-21,679.77,691.481,679.77,688.135,1917675.0
2014-09-22,688.692,699.845,687.019,697.057,1200274.0
2014-09-23,699.288,699.288,682.001,685.904,930081.0
2014-09-24,687.019,694.269,684.231,689.25,601440.0
2014-09-25,688.135,695.384,684.231,687.577,619295.0
2014-09-26,688.135,699.845,685.346,698.73,725996.0
2014-09-27,688.135,699.845,685.346,698.73,725996.0
2014-09-28,688.135,699.845,685.346,698.73,725996.0
2014-09-29,699.288,714.902,699.288,714.344,1026241.0
2014-09-30,718.248,718.248,709.883,715.459,1038685.0
2014-10-01,714.344,714.344,701.518,708.21,1076074.0
2014-10-02,707.095,714.344,704.306,704.864,826182.0
2014-10-03,706.537,723.824,706.537,722.151,957688.0
2014-10-04,706.537,723.824,706.537,722.151,957688.0
2014-10-05,706.537,723.824,706.537,722.151,957688.0
2014-10-06,724.939,725.497,714.344,719.363,763828.0
2014-10-07,718.248,726.055,712.671,716.017,859133.0
2014-10-08,715.459,715.459,708.21,709.325,693176.0
2014-10-09,710.998,716.017,694.826,702.076,766313.0
2014-10-10,700.403,709.883,698.73,699.845,1151145.0
2014-10-11,700.403,709.883,698.73,699.845,1151145.0
2014-10-12,700.403,709.883,698.73,699.845,1151145.0
2014-10-13,695.942,707.652,693.711,702.634,750982.0
2014-10-14,702.076,702.634,693.154,702.076,727287.0
2014-10-15,704.864,708.768,688.692,692.038,839399.0
2014-10-16,696.499,696.499,676.424,691.481,969605.0
2014-10-17,694.269,696.499,677.539,681.443,1327058.0
2014-10-18,694.269,696.499,677.539,681.443,1327058.0
2014-10-19,694.269,696.499,677.539,681.443,1327058.0
2014-10-20,680.328,686.462,677.539,680.885,605867.0
2014-10-21,682.001,693.154,677.539,693.154,438253.0
2014-10-22,699.845,717.69,699.845,716.575,1185268.0
2014-10-23,719.363,719.363,706.537,708.21,624405.0
2014-10-24,706.537,712.671,702.634,711.556,417747.0
2014-10-25,706.537,712.671,702.634,711.556,417747.0
2014-10-26,706.537,712.671,702.634,711.556,417747.0
2014-10-27,717.132,723.824,713.786,719.363,903819.0
2014-10-28,722.709,730.516,720.478,721.593,507149.0
2014-10-29,725.497,733.304,724.382,731.073,358835.0
2014-10-30,732.746,743.899,727.17,738.88,586157.0
2014-10-31,744.457,745.015,729.958,744.457,1022244.0
2014-11-01,744.457,745.015,729.958,744.457,1022244.0
2014-11-02,744.457,745.015,729.958,744.457,1022244.0
2014-11-03,744.457,751.706,742.784,745.572,1293342.0
2014-11-04,750.033,751.706,741.669,745.015,778277.0
2014-11-05,748.36,748.918,718.805,722.709,1480739.0
2014-11-06,721.593,721.593,700.961,702.076,1235460.0
2014-11-07,697.057,699.845,673.078,677.539,1863767.0
2014-11-08,697.057,699.845,673.078,677.539,1863767.0
2014-11-09,697.057,699.845,673.078,677.539,1863767.0
2014-11-10,679.77,679.77,660.81,666.387,977408.0
2014-11-11,667.502,684.231,667.502,682.558,936992.0
2014-11-12,683.116,683.674,669.175,671.405,705286.0
2014-11-13,671.963,676.424,667.502,670.29,660110.0
2014-11-14,672.521,675.309,668.059,669.175,720414.0
2014-11-15,672.521,675.309,668.059,669.175,720414.0
2014-11-16,672.521,675.309,668.059,669.175,720414.0
2014-11-17,662.483,671.963,655.791,669.732,805906.0
2014-11-18,670.29,676.982,664.714,671.405,751398.0
2014-11-19,672.521,680.885,671.405,679.212,807394.0
2014-11-20,680.328,680.885,670.29,678.097,708176.0
2014-11-21,679.212,694.826,675.867,684.231,997086.0
2014-11-22,679.212,694.826,675.867,684.231,997086.0
2014-11-23,679.212,694.826,675.867,684.231,997086.0
2014-11-24,685.346,688.135,676.424,678.097,566743.0
2014-11-25,678.097,686.462,678.097,681.443,1115496.0
2014-11-26,679.77,685.346,673.078,678.097,742424.0
2014-11-27,682.001,700.403,680.328,695.942,1088704.0
2014-11-28,695.942,699.288,690.923,691.481,1029760.0
2014-11-29,695.942,699.288,690.923,691.481,1029760.0
2014-11-30,695.942,699.288,690.923,691.481,1029760.0
2014-12-01,689.25,695.942,680.328,684.231,812306.0
2014-12-02,685.904,696.499,683.116,695.942,1149280.0
2014-12-03,695.942,723.266,694.269,716.017,1342054.0
2014-12-04,716.017,716.575,702.634,707.095,844937.0
2014-12-05,707.095,721.036,707.095,712.671,692040.0
2014-12-06,707.095,721.036,707.095,712.671,692040.0
2014-12-07,707.095,721.036,707.095,712.671,692040.0
2014-12-08,709.883,719.921,708.21,716.575,462200.0
2014-12-09,718.805,718.805,700.403,702.076,739252.0
2014-12-10,703.749,706.537,698.73,700.961,987310.0
2014-12-11,702.634,708.768,698.73,703.749,714064.0
2014-12-12,700.961,700.961,684.789,685.904,839873.0
2014-12-13,700.961,700.961,684.789,685.904,839873.0
2014-12-14,700.961,700.961,684.789,685.904,839873.0
2014-12-15,684.231,691.481,680.328,681.443,878534.0
2014-12-16,685.904,708.21,673.636,708.21,1321633.0
2014-12-17,701.518,708.768,697.057,705.979,690480.0
2014-12-18,710.441,736.65,709.325,736.092,1102015.0
2014-12-19,741.669,742.784,726.055,729.958,1346496.0
2014-12-20,741.669,742.784,726.055,729.958,1346496.0
2014-12-21,741.669,742.784,726.055,729.958,1346496.0
2014-12-22,732.746,752.822,730.516,746.688,514197.0
2014-12-23,751.706,753.379,745.015,750.591,538213.0
2014-12-24,734.977,750.591,734.977,745.015,1612611.0
2014-12-25,734.977,750.591,734.977,745.015,1612611.0
2014-12-26,734.977,750.591,734.977,745.015,1612611.0
2014-12-27,734.977,750.591,734.977,745.015,1612611.0
2014-12-28,734.977,750.591,734.977,745.015,1612611.0
2014-12-29,742.226,748.918,732.189,743.899,480318.0
2014-12-30,737.208,742.784,732.746,737.765,214896.0
2014-12-31,737.208,743.342,734.419,737.208,94541.0
2015-01-01,737.208,743.342,734.419,737.208,94541.0
2015-01-02,741.669,742.226,729.401,733.304,323781.0
2015-01-03,741.669,742.226,729.401,733.304,323781.0
2015-01-04,741.669,742.226,729.401,733.304,323781.0
2015-01-05,731.631,740.553,726.055,726.612,783566.0
2015-01-06,726.055,729.958,717.132,721.036,701237.0
2015-01-07,724.382,730.516,719.363,727.728,730376.0
2015-01-08,732.746,748.918,731.631,745.572,865969.0
2015-01-09,742.226,757.84,742.226,754.495,701846.0
2015-01-10,742.226,757.84,742.226,754.495,701846.0
2015-01-11,742.226,757.84,742.226,754.495,701846.0
2015-01-12,756.725,774.57,756.167,762.859,816888.0
2015-01-13,762.859,800.221,761.744,798.549,1315060.0
2015-01-14,791.857,797.991,771.224,775.127,1538867.0
2015-01-15,777.916,799.664,769.551,799.664,936725.0
2015-01-16,797.991,810.817,792.972,810.817,905062.0
2015-01-17,797.991,810.817,792.972,810.817,905062.0
2015-01-18,797.991,810.817,792.972,810.817,905062.0
2015-01-19,809.144,824.758,806.913,809.701,875333.0
2015-01-20,806.356,806.356,779.589,789.626,1271743.0
2015-01-21,789.626,804.683,789.626,804.125,726312.0
2015-01-22,803.01,805.798,787.953,805.798,981043.0
2015-01-23,806.356,825.316,800.779,804.683,898648.0
2015-01-24,806.356,825.316,800.779,804.683,898648.0
2015-01-25,806.356,825.316,800.779,804.683,898648.0
2015-01-26,800.779,806.913,795.76,799.106,508010.0
2015-01-27,800.221,813.605,796.876,804.683,662737.0
2015-01-28,806.913,816.951,804.683,812.49,649843.0
2015-01-29,808.029,811.932,801.894,808.586,540734.0
2015-01-30,810.817,814.72,805.24,807.471,601375.0
2015-01-31,810.817,814.72,805.24,807.471,601375.0
2015-02-01,810.817,814.72,805.24,807.471,601375.0
2015-02-02,806.913,814.163,802.452,813.605,936546.0
2015-02-03,814.163,823.643,813.605,818.624,1117513.0
2015-02-04,816.951,831.45,816.951,821.412,764412.0
2015-02-05,815.278,820.297,806.356,813.605,700938.0
2015-02-06,810.259,821.412,809.144,818.624,549167.0
2015-02-07,810.259,821.412,809.144,818.624,549167.0
2015-02-08,810.259,821.412,809.144,818.624,549167.0
2015-02-09,815.278,817.509,808.586,815.278,583658.0
2015-02-10,816.951,824.2,810.259,823.085,549874.0
2015-02-11,825.316,828.661,818.624,828.104,416542.0
2015-02-12,826.988,835.353,819.739,821.412,811757.0
2015-02-13,820.854,824.2,811.932,813.605,426711.0
2015-02-14,820.854,824.2,811.932,813.605,426711.0
2015-02-15,820.854,824.2,811.932,813.605,426711.0
2015-02-16,813.605,814.72,796.318,797.433,655237.0
2015-02-17,800.221,800.221,787.953,792.414,1018641.0
2015-02-18,792.414,814.72,792.414,808.586,1110841.0
2015-02-19,808.029,821.412,806.913,814.163,1471195.0
2015-02-20,814.72,823.643,811.374,815.836,499143.0
2015-02-21,814.72,823.643,811.374,815.836,499143.0
2015-02-22,814.72,823.643,811.374,815.836,499143.0
2015-02-23,822.527,834.796,818.066,834.238,836568.0
2015-02-24,836.468,842.045,824.2,824.758,976796.0
2015-02-25,824.2,827.546,813.047,821.412,871427.0
2015-02-26,818.066,824.758,814.163,819.181,763564.0
2015-02-27,820.854,826.431,814.72,822.527,1065497.0
2015-02-28,820.854,826.431,814.72,822.527,1065497.0
2015-03-01,820.854,826.431,814.72,822.527,1065497.0
2015-03-02,821.97,827.546,815.278,823.085,874777.0
2015-03-03,825.873,834.238,815.836,815.836,820269.0
2015-03-04,819.739,819.739,806.356,813.605,896617.0
2015-03-05,805.798,844.276,787.953,844.276,2054634.0
2015-03-06,847.621,852.64,834.238,844.833,1310473.0
2015-03-07,847.621,852.64,834.238,844.833,1310473.0
2015-03-08,847.621,852.64,834.238,844.833,1310473.0
2015-03-09,844.833,848.737,830.334,846.506,815560.0
2015-03-10,846.506,849.294,808.029,808.029,1623025.0
2015-03-11,813.047,824.2,801.337,822.527,855091.0
2015-03-12,823.643,830.334,820.854,828.104,755281.0
2015-03-13,828.104,840.372,828.104,838.141,748251.0
2015-03-14,828.104,840.372,828.104,838.141,748251.0
2015-03-15,828.104,840.372,828.104,838.141,748251.0
2015-03-16,838.699,845.948,836.468,841.487,990037.0
2015-03-17,840.93,847.621,835.353,840.93,873761.0
2015-03-18,838.141,857.659,838.141,857.101,661161.0
2015-03-19,860.447,867.697,845.391,846.506,1116887.0
2015-03-20,850.967,861.005,843.16,859.332,781943.0
2015-03-21,850.967,861.005,843.16,859.332,781943.0
2015-03-22,850.967,861.005,843.16,859.332,781943.0
2015-03-23,860.447,873.831,857.659,868.254,623152.0
2015-03-24,867.139,878.292,867.139,875.504,698609.0
2015-03-25,876.619,882.195,854.871,861.563,983267.0
2015-03-26,855.986,858.217,839.814,858.217,962735.0
2015-03-27,861.005,863.793,849.852,852.083,662429.0
2015-03-28,861.005,863.793,849.852,852.083,662429.0
2015-03-29,861.005,863.793,849.852,852.083,662429.0
2015-03-30,861.563,861.563,852.083,858.774,841618.0
2015-03-31,858.774,862.678,850.967,853.198,2295705.0
2015-04-01,850.41,860.447,846.506,858.774,625683.0
2015-04-02,857.659,867.139,857.101,864.908,429165.0
2015-04-03,857.659,867.139,857.101,864.908,429165.0
2015-04-04,857.659,867.139,857.101,864.908,429165.0
2015-04-05,857.659,867.139,857.101,864.908,429165.0
2015-04-06,857.659,867.139,857.101,864.908,816.0
2015-04-07,867.139,872.715,863.235,869.37,505387.0
2015-04-08,866.024,874.946,863.235,873.273,1185106.0
2015-04-09,875.504,886.099,873.273,886.099,491099.0
2015-04-10,886.099,895.021,877.177,893.906,535527.0
2015-04-11,886.099,895.021,877.177,893.906,535527.0
2015-04-12,886.099,895.021,877.177,893.906,535527.0
2015-04-13,891.118,892.233,881.638,887.772,376448.0
2015-04-14,884.984,893.348,878.85,887.214,637720.0
2015-04-15,882.195,897.809,871.6,894.464,629263.0
2015-04-16,901.155,901.155,887.214,895.021,654421.0
2015-04-17,896.694,903.944,885.541,887.214,647485.0
2015-04-18,896.694,903.944,885.541,887.214,647485.0
2015-04-19,896.694,903.944,885.541,887.214,647485.0
2015-04-20,889.445,900.598,883.311,898.367,526776.0
2015-04-21,906.174,911.193,901.713,908.405,816854.0
2015-04-22,911.751,914.539,890.002,893.906,910200.0
2015-04-23,896.137,897.252,885.541,892.791,608476.0
2015-04-24,891.675,900.04,876.619,881.638,482878.0
2015-04-25,891.675,900.04,876.619,881.638,482878.0
2015-04-26,891.675,900.04,876.619,881.638,482878.0
2015-04-27,882.195,893.348,872.715,888.887,662474.0
2015-04-28,887.214,890.002,867.697,873.273,416238.0
2015-04-29,877.734,882.753,858.217,867.139,618707.0
2015-04-30,866.024,874.946,858.774,868.812,755132.0
2015-05-01,880.522,898.925,871.6,890.002,458772.0
2015-05-02,880.522,898.925,871.6,890.002,458772.0
2015-05-03,880.522,898.925,871.6,890.002,458772.0
2015-05-04,880.522,898.925,871.6,890.002,1760.0
2015-05-05,892.233,900.04,874.388,874.946,768143.0
2015-05-06,871.042,871.042,857.659,864.351,926636.0
2015-05-07,868.958,870.109,851.682,861.472,838173.0
2015-05-08,882.778,927.119,868.382,877.02,894467.0
2015-05-09,882.778,927.119,868.382,877.02,894467.0
2015-05-10,882.778,927.119,868.382,877.02,894467.0
2015-05-11,876.444,881.051,865.503,868.382,644892.0
2015-05-12,867.23,868.382,841.317,849.379,1032214.0
2015-05-13,840.741,845.924,830.376,836.134,1468113.0
2015-05-14,837.286,847.651,833.831,844.196,996481.0
2015-05-15,847.075,857.441,840.165,842.469,2332353.0
2015-05-16,847.075,857.441,840.165,842.469,2332353.0
2015-05-17,847.075,857.441,840.165,842.469,2332353.0
2015-05-18,844.772,851.106,832.103,838.438,790645.0
2015-05-19,843.045,861.472,843.045,860.896,625324.0
2015-05-20,863.199,871.837,853.41,855.137,1549978.0
2015-05-21,852.258,861.472,850.531,852.834,1100484.0
2015-05-22,855.713,857.441,849.955,851.106,332048.0
2015-05-23,855.713,857.441,849.955,851.106,332048.0
2015-05-24,855.713,857.441,849.955,851.106,332048.0
2015-05-25,855.713,857.441,849.955,851.106,332048.0
2015-05-26,853.986,859.744,839.014,842.469,510573.0
2015-05-27,844.772,856.865,843.045,852.258,508068.0
2015-05-28,851.682,862.048,851.682,859.744,713544.0
2015-05-29,862.048,870.109,853.986,857.441,2225339.0
2015-05-30,862.048,870.109,853.986,857.441,2225339.0
2015-05-31,862.048,870.109,853.986,857.441,2225339.0
2015-06-01,861.472,864.927,853.986,858.592,587990.0
2015-06-02,863.775,863.775,848.803,855.137,798263.0
2015-06-03,857.441,864.927,854.562,859.168,735374.0
2015-06-04,858.592,861.472,851.106,853.41,475520.0
2015-06-05,851.106,851.106,842.469,844.196,340924.0
2015-06-06,851.106,851.106,842.469,844.196,340924.0
2015-06-07,851.106,851.106,842.469,844.196,340924.0
2015-06-08,842.469,844.772,837.286,837.862,213950.0
2015-06-09,838.438,839.589,823.466,826.921,1213273.0
2015-06-10,826.921,840.165,820.586,839.589,671792.0
2015-06-11,836.71,849.379,836.71,848.803,475412.0
2015-06-12,844.772,849.955,837.286,837.286,667704.0
2015-06-13,844.772,849.955,837.286,837.286,667704.0
2015-06-14,844.772,849.955,837.286,837.286,667704.0
2015-06-15,833.255,834.983,822.89,822.89,1468496.0
2015-06-16,822.89,824.617,813.676,822.314,1749679.0
2015-06-17,822.89,827.497,809.069,813.676,1815406.0
2015-06-18,812.524,818.859,807.342,817.707,2588234.0
2015-06-19,818.859,827.497,813.676,826.345,980785.0
2015-06-20,818.859,827.497,813.676,826.345,980785.0
2015-06-21,818.859,827.497,813.676,826.345,980785.0
2015-06-22,835.558,839.014,829.224,834.407,441331.0
2015-06-23,839.014,840.165,830.952,830.952,322084.0
2015-06-24,829.8,831.528,823.466,824.041,430178.0
2015-06-25,807.342,813.676,801.583,810.797,1527665.0
2015-06-26,805.614,812.524,794.673,810.797,979940.0
2015-06-27,805.614,812.524,794.673,810.797,979940.0
2015-06-28,805.614,812.524,794.673,810.797,979940.0
2015-06-29,794.673,811.949,790.066,802.159,994832.0
2015-06-30,799.856,806.766,788.915,798.704,1092864.0
2015-07-01,798.128,804.463,790.066,802.159,706352.0
2015-07-02,803.887,814.252,801.007,809.645,526439.0
2015-07-03,807.342,812.524,804.463,805.614,295391.0
2015-07-04,807.342,812.524,804.463,805.614,295391.0
2015-07-05,807.342,812.524,804.463,805.614,295391.0
2015-07-06,801.583,807.342,798.704,801.007,2229366.0
2015-07-07,805.614,807.342,795.249,797.552,637530.0
2015-07-08,796.977,809.645,793.521,809.069,611281.0
2015-07-09,810.221,820.011,808.494,812.524,728988.0
2015-07-10,822.314,827.497,820.586,825.193,673786.0
2015-07-11,822.314,827.497,820.586,825.193,673786.0
2015-07-12,822.314,827.497,820.586,825.193,673786.0
2015-07-13,832.679,849.379,829.224,847.651,636466.0
2015-07-14,849.379,852.258,841.893,851.106,443452.0
2015-07-15,850.531,855.137,849.379,851.682,495366.0
2015-07-16,852.834,859.168,852.258,855.713,358452.0
2015-07-17,853.41,854.562,844.196,847.075,423020.0
2015-07-18,853.41,854.562,844.196,847.075,423020.0
2015-07-19,853.41,854.562,844.196,847.075,423020.0
2015-07-20,848.227,848.227,833.831,836.71,582171.0
2015-07-21,840.165,882.778,840.165,874.14,1523161.0
2015-07-22,867.806,874.716,863.199,866.079,638427.0
2015-07-23,871.261,876.444,863.199,867.23,600026.0
2015-07-24,867.23,867.23,854.562,859.744,439992.0
2015-07-25,867.23,867.23,854.562,859.744,439992.0
2015-07-26,867.23,867.23,854.562,859.744,439992.0
