,HWDN LN Equity,HWDN LN Equity,HWDN LN Equity,HWDN LN Equity,HWDN LN Equity
2020-04-06,465.032,492.463,465.032,490.085,2269242.0
2020-04-07,503.8,528.853,502.337,509.835,2439991.0
2020-04-08,499.777,514.955,499.777,507.641,2149174.0
2020-04-09,515.321,528.487,507.458,517.698,2355946.0
2020-04-10,515.321,528.487,507.458,517.698,2355946.0
2020-04-11,515.321,528.487,507.458,517.698,2355946.0
2020-04-12,515.321,528.487,507.458,517.698,2355946.0
2020-04-13,515.321,528.487,507.458,517.698,2355946.0
2020-04-14,525.013,525.013,496.668,496.668,2601280.0
2020-04-15,495.023,500.874,472.347,476.187,2089251.0
2020-04-16,477.65,484.416,466.678,479.845,2053162.0
2020-04-17,482.771,499.777,481.856,491.0,1802609.0
2020-04-18,482.771,499.777,481.856,491.0,1802609.0
2020-04-19,482.771,499.777,481.856,491.0,1802609.0
2020-04-20,485.331,492.463,475.09,475.273,1143727.0
2020-04-21,463.752,475.456,462.655,469.421,1685453.0
2020-04-22,469.97,483.685,467.227,477.65,1795938.0
2020-04-23,474.541,484.051,468.507,480.942,1503818.0
2020-04-24,471.981,481.308,469.055,480.028,1696814.0
2020-04-25,471.981,481.308,469.055,480.028,1696814.0
2020-04-26,471.981,481.308,469.055,480.028,1696814.0
2020-04-27,486.245,490.268,479.662,480.759,1020718.0
2020-04-28,481.125,498.131,479.479,491.914,2196470.0
2020-04-29,493.011,512.029,485.148,511.298,1958240.0
2020-04-30,515.321,526.293,478.016,480.21,1683852.0
2020-05-01,480.759,489.537,473.627,484.599,876200.0
2020-05-02,480.759,489.537,473.627,484.599,876200.0
2020-05-03,480.759,489.537,473.627,484.599,876200.0
2020-05-04,480.393,489.354,472.347,473.627,2966360.0
2020-05-05,480.028,481.125,469.421,481.125,1461817.0
2020-05-06,479.845,481.49,469.055,471.433,1426696.0
2020-05-07,467.775,497.949,467.775,497.949,1743249.0
2020-05-08,467.775,497.949,467.775,497.949,1743249.0
2020-05-09,467.775,497.949,467.775,497.949,1743249.0
2020-05-10,467.775,497.949,467.775,497.949,1743249.0
2020-05-11,503.069,503.069,481.125,484.599,1142111.0
2020-05-12,484.416,490.451,474.724,476.004,1902573.0
2020-05-13,470.884,492.828,470.884,485.879,1823374.0
2020-05-14,480.028,484.782,454.335,463.935,2331270.0
2020-05-15,464.85,479.479,462.838,479.479,1617957.0
2020-05-16,464.85,479.479,462.838,479.479,1617957.0
2020-05-17,464.85,479.479,462.838,479.479,1617957.0
2020-05-18,485.696,493.377,477.467,493.377,1519097.0
2020-05-19,504.715,505.629,484.051,484.416,1269291.0
2020-05-20,476.736,488.439,476.736,482.405,1149805.0
2020-05-21,474.176,491.914,473.079,486.976,985227.0
2020-05-22,476.553,487.891,473.444,487.708,1116052.0
2020-05-23,476.553,487.891,473.444,487.708,1116052.0
2020-05-24,476.553,487.891,473.444,487.708,1116052.0
2020-05-25,476.553,487.891,473.444,487.708,1116052.0
2020-05-26,510.566,522.636,499.046,520.258,2246560.0
2020-05-27,523.367,539.642,513.675,536.716,3729531.0
2020-05-28,540.922,555.003,536.534,550.797,2122568.0
2020-05-29,541.288,548.786,537.265,539.094,2230034.0
2020-05-30,541.288,548.786,537.265,539.094,2230034.0
2020-05-31,541.288,548.786,537.265,539.094,2230034.0
2020-06-01,548.786,549.517,535.254,535.254,2437585.0
2020-06-02,535.985,546.774,531.596,534.156,1176112.0
2020-06-03,540.922,547.14,535.619,538.911,1508300.0
2020-06-04,537.814,551.529,537.082,547.871,1539445.0
2020-06-05,552.626,562.135,550.614,559.209,996227.0
2020-06-06,552.626,562.135,550.614,559.209,996227.0
2020-06-07,552.626,562.135,550.614,559.209,996227.0
2020-06-08,557.746,566.341,552.443,557.929,1717366.0
2020-06-09,556.466,557.198,528.853,530.865,3253241.0
2020-06-10,528.487,544.58,523.55,524.647,1397124.0
2020-06-11,512.029,516.967,499.046,499.046,1127487.0
2020-06-12,498.497,520.624,494.474,511.481,1674697.0
2020-06-13,498.497,520.624,494.474,511.481,1674697.0
2020-06-14,498.497,520.624,494.474,511.481,1674697.0
2020-06-15,500.874,509.469,491.731,502.52,1497876.0
2020-06-16,508.738,520.258,506.178,511.664,2565095.0
2020-06-17,511.664,530.499,510.201,519.344,2016917.0
2020-06-18,514.772,522.819,509.835,514.224,1265021.0
2020-06-19,523.001,536.168,513.492,536.168,5119860.0
2020-06-20,523.001,536.168,513.492,536.168,5119860.0
2020-06-21,523.001,536.168,513.492,536.168,5119860.0
2020-06-22,529.585,534.705,523.367,526.476,1453300.0
2020-06-23,527.756,531.048,522.087,529.402,1679454.0
2020-06-24,527.207,528.487,504.898,504.898,1867822.0
2020-06-25,503.252,505.629,490.817,505.629,1233910.0
2020-06-26,510.018,514.589,501.24,501.24,1314325.0
2020-06-27,510.018,514.589,501.24,501.24,1314325.0
2020-06-28,510.018,514.589,501.24,501.24,1314325.0
2020-06-29,495.023,516.967,494.84,515.321,1470097.0
2020-06-30,511.664,513.492,502.886,505.446,1295937.0
2020-07-01,511.115,513.858,499.777,506.543,1109129.0
2020-07-02,499.229,512.944,499.229,510.018,789449.0
2020-07-03,500.692,509.835,496.486,497.583,1374978.0
2020-07-04,500.692,509.835,496.486,497.583,1374978.0
2020-07-05,500.692,509.835,496.486,497.583,1374978.0
2020-07-06,506.178,509.103,499.046,503.252,1157820.0
2020-07-07,504.349,510.384,496.851,499.96,1363397.0
2020-07-08,499.96,501.057,487.891,491.914,1266246.0
2020-07-09,499.96,505.629,488.988,489.354,1961500.0
2020-07-10,483.685,497.583,483.685,493.377,1028635.0
2020-07-11,483.685,497.583,483.685,493.377,1028635.0
2020-07-12,483.685,497.583,483.685,493.377,1028635.0
2020-07-13,505.263,505.263,494.657,496.303,748205.0
2020-07-14,493.194,494.291,480.393,483.685,1444665.0
2020-07-15,494.84,494.84,486.428,491.182,1834984.0
2020-07-16,488.257,493.377,480.942,492.097,1253307.0
2020-07-17,487.342,493.194,478.016,481.673,1131957.0
2020-07-18,487.342,493.194,478.016,481.673,1131957.0
2020-07-19,487.342,493.194,478.016,481.673,1131957.0
2020-07-20,492.097,495.388,481.49,492.28,907215.0
2020-07-21,494.474,501.423,491.548,494.291,1864508.0
2020-07-22,487.525,511.115,487.525,508.738,2945136.0
2020-07-23,508.738,510.384,489.354,498.863,4456951.0
2020-07-24,500.509,506.909,491.548,502.886,1710742.0
2020-07-25,500.509,506.909,491.548,502.886,1710742.0
2020-07-26,500.509,506.909,491.548,502.886,1710742.0
2020-07-27,506.726,508.921,495.937,495.937,2541600.0
2020-07-28,495.937,506.543,476.553,483.319,2923406.0
2020-07-29,475.822,480.393,470.153,473.627,2217168.0
2020-07-30,485.514,485.514,453.146,457.169,2488856.0
2020-07-31,464.484,464.484,448.3,448.3,3457625.0
2020-08-01,464.484,464.484,448.3,448.3,3457625.0
2020-08-02,464.484,464.484,448.3,448.3,3457625.0
2020-08-03,449.946,455.249,446.288,453.969,2959203.0
2020-08-04,455.615,460.826,450.403,457.901,1623632.0
2020-08-05,468.324,468.69,456.986,467.41,1217732.0
2020-08-06,470.884,470.884,461.192,466.678,1188224.0
2020-08-07,466.678,477.285,464.85,475.456,1534892.0
2020-08-08,466.678,477.285,464.85,475.456,1534892.0
2020-08-09,466.678,477.285,464.85,475.456,1534892.0
2020-08-10,478.747,489.719,478.747,482.588,1532849.0
2020-08-11,486.976,492.645,485.514,488.805,1390680.0
2020-08-12,484.233,493.743,484.233,491.548,904125.0
2020-08-13,496.851,498.314,489.537,489.537,945227.0
2020-08-14,489.171,490.451,480.759,487.708,1309640.0
2020-08-15,489.171,490.451,480.759,487.708,1309640.0
2020-08-16,489.171,490.451,480.759,487.708,1309640.0
2020-08-17,480.759,495.571,480.759,493.743,841599.0
2020-08-18,493.194,505.812,491.182,497.583,1626221.0
2020-08-19,494.474,502.337,492.463,493.194,1477309.0
2020-08-20,487.708,496.668,487.708,493.194,1170726.0
2020-08-21,496.303,500.143,487.342,495.754,1306957.0
2020-08-22,496.303,500.143,487.342,495.754,1306957.0
2020-08-23,496.303,500.143,487.342,495.754,1306957.0
2020-08-24,502.52,504.898,497.949,497.949,906957.0
2020-08-25,499.777,502.703,492.828,492.828,1336705.0
2020-08-26,502.52,510.566,489.354,508.921,1590865.0
2020-08-27,512.029,522.819,510.749,519.344,2613210.0
2020-08-28,521.538,521.538,513.309,513.858,1622427.0
2020-08-29,521.538,521.538,513.309,513.858,1622427.0
2020-08-30,521.538,521.538,513.309,513.858,1622427.0
2020-08-31,521.538,521.538,513.309,513.858,1622427.0
2020-09-01,523.001,523.184,507.823,508.372,1926196.0
2020-09-02,512.944,531.779,512.029,519.893,1426538.0
2020-09-03,520.076,527.024,509.835,510.018,1563648.0
2020-09-04,519.344,521.538,505.629,507.458,1530001.0
2020-09-05,519.344,521.538,505.629,507.458,1530001.0
2020-09-06,519.344,521.538,505.629,507.458,1530001.0
2020-09-07,516.601,525.379,510.384,523.367,1363915.0
2020-09-08,518.978,522.453,502.703,509.286,2578907.0
2020-09-09,503.069,511.481,500.143,505.629,1773124.0
2020-09-10,511.481,511.481,498.863,498.863,1322729.0
2020-09-11,499.777,520.624,498.131,518.43,1988843.0
2020-09-12,499.777,520.624,498.131,518.43,1988843.0
2020-09-13,499.777,520.624,498.131,518.43,1988843.0
2020-09-14,512.212,530.316,511.664,528.487,1350572.0
2020-09-15,535.619,543.3,531.23,532.511,1975128.0
2020-09-16,525.379,535.985,525.379,529.402,1269913.0
2020-09-17,522.636,531.048,522.636,527.573,739821.0
2020-09-18,534.522,538.911,531.23,535.436,3126883.0
2020-09-19,534.522,538.911,531.23,535.436,3126883.0
2020-09-20,534.522,538.911,531.23,535.436,3126883.0
2020-09-21,536.716,536.716,490.817,505.446,3546217.0
2020-09-22,506.726,514.041,502.337,504.349,1498886.0
2020-09-23,509.286,518.247,505.446,512.029,1220697.0
2020-09-24,499.594,519.161,499.594,516.784,1905245.0
2020-09-25,510.201,523.733,510.201,521.538,1120138.0
2020-09-26,510.201,523.733,510.201,521.538,1120138.0
2020-09-27,510.201,523.733,510.201,521.538,1120138.0
2020-09-28,530.316,543.483,527.024,533.242,1030051.0
2020-09-29,529.95,533.608,526.842,527.024,1580004.0
2020-09-30,522.453,545.677,522.453,540.008,2903567.0
2020-10-01,544.214,553.723,540.557,544.58,2630567.0
2020-10-02,539.277,553.175,537.082,553.175,1206518.0
2020-10-03,539.277,553.175,537.082,553.175,1206518.0
2020-10-04,539.277,553.175,537.082,553.175,1206518.0
2020-10-05,558.112,563.964,556.466,560.855,1394916.0
2020-10-06,561.952,570.73,556.1,570.364,1803416.0
2020-10-07,564.147,582.433,564.147,580.422,1966633.0
2020-10-08,583.348,592.674,581.336,587.371,2016110.0
2020-10-09,586.091,596.88,586.091,594.32,1425389.0
2020-10-10,586.091,596.88,586.091,594.32,1425389.0
2020-10-11,586.091,596.88,586.091,594.32,1425389.0
2020-10-12,596.514,602.0,592.308,594.32,1045251.0
2020-10-13,591.028,593.771,582.982,588.651,1712977.0
2020-10-14,593.223,599.806,587.737,595.234,1271451.0
2020-10-15,585.176,596.331,584.445,596.148,1182256.0
2020-10-16,595.966,600.537,591.028,593.223,1224862.0
2020-10-17,595.966,600.537,591.028,593.223,1224862.0
2020-10-18,595.966,600.537,591.028,593.223,1224862.0
2020-10-19,589.017,600.537,588.468,597.063,1250334.0
2020-10-20,602.183,607.303,593.223,600.903,1637162.0
2020-10-21,605.658,607.486,594.137,604.012,994850.0
2020-10-22,605.84,623.944,601.269,621.384,2311886.0
2020-10-23,616.447,639.671,615.167,632.539,2428921.0
2020-10-24,616.447,639.671,615.167,632.539,2428921.0
2020-10-25,616.447,639.671,615.167,632.539,2428921.0
2020-10-26,625.773,631.991,608.583,609.498,1977757.0
2020-10-27,608.035,610.412,589.565,589.931,1981745.0
2020-10-28,578.776,585.725,569.633,572.193,2199513.0
2020-10-29,574.204,581.336,572.01,575.85,1398441.0
2020-10-30,572.193,583.348,569.816,582.251,1439408.0
2020-10-31,572.193,583.348,569.816,582.251,1439408.0
2020-11-01,572.193,583.348,569.816,582.251,1439408.0
2020-11-02,591.211,599.806,581.702,586.456,1786223.0
2020-11-03,597.977,601.269,589.017,589.931,3564263.0
2020-11-04,579.69,598.16,579.69,597.977,2253788.0
2020-11-05,601.086,603.463,593.223,597.977,1847247.0
2020-11-06,595.6,603.097,582.799,592.491,1609955.0
2020-11-07,595.6,603.097,582.799,592.491,1609955.0
2020-11-08,595.6,603.097,582.799,592.491,1609955.0
2020-11-09,602.366,618.458,589.565,612.058,2430234.0
2020-11-10,610.778,616.447,582.799,585.542,3849303.0
2020-11-11,584.445,592.308,577.496,583.713,2888351.0
2020-11-12,579.873,591.028,571.278,574.936,3307141.0
2020-11-13,588.102,588.102,572.01,578.776,1353425.0
2020-11-14,588.102,588.102,572.01,578.776,1353425.0
2020-11-15,588.102,588.102,572.01,578.776,1353425.0
2020-11-16,582.251,587.554,566.707,569.998,2577296.0
2020-11-17,568.901,581.885,565.975,573.29,3853899.0
2020-11-18,571.461,588.102,564.695,587.371,1653175.0
2020-11-19,581.519,593.405,581.519,584.079,1907229.0
2020-11-20,574.753,589.382,574.753,588.468,735915.0
2020-11-21,574.753,589.382,574.753,588.468,735915.0
2020-11-22,574.753,589.382,574.753,588.468,735915.0
2020-11-23,592.491,595.6,588.468,590.297,1201956.0
2020-11-24,597.794,601.269,574.753,574.753,1771008.0
2020-11-25,575.119,576.947,562.684,567.804,1403354.0
2020-11-26,568.353,569.45,555.552,565.975,1226005.0
2020-11-27,566.158,570.181,560.306,570.181,2045803.0
2020-11-28,566.158,570.181,560.306,570.181,2045803.0
2020-11-29,566.158,570.181,560.306,570.181,2045803.0
2020-11-30,578.227,585.725,573.473,576.764,1884667.0
2020-12-01,584.079,608.035,583.348,606.938,3611144.0
2020-12-02,604.926,606.023,590.297,593.588,3266699.0
2020-12-03,587.919,619.19,587.919,615.167,1592030.0
2020-12-04,612.607,620.836,607.303,612.607,1766665.0
2020-12-05,612.607,620.836,607.303,612.607,1766665.0
2020-12-06,612.607,620.836,607.303,612.607,1766665.0
2020-12-07,609.498,610.046,584.445,590.114,2744955.0
2020-12-08,592.125,595.417,584.628,587.188,1162166.0
2020-12-09,640.951,653.752,613.155,613.704,2488625.0
2020-12-10,613.704,614.618,596.697,600.903,1462082.0
2020-12-11,604.012,604.012,589.565,595.6,2249406.0
2020-12-12,604.012,604.012,589.565,595.6,2249406.0
2020-12-13,604.012,604.012,589.565,595.6,2249406.0
2020-12-14,610.046,617.544,605.475,608.218,1151378.0
2020-12-15,605.84,610.595,597.794,608.766,1297163.0
2020-12-16,605.109,641.317,605.109,627.967,2426503.0
2020-12-17,634.185,647.9,629.247,640.402,1429579.0
2020-12-18,642.231,649.729,638.391,638.391,2063616.0
2020-12-19,642.231,649.729,638.391,638.391,2063616.0
2020-12-20,642.231,649.729,638.391,638.391,2063616.0
2020-12-21,625.407,632.722,612.058,631.076,1154728.0
2020-12-22,629.247,634.916,619.007,622.664,3561829.0
2020-12-23,619.007,630.162,617.727,624.859,4447205.0
2020-12-24,630.71,638.574,627.602,635.282,487097.0
2020-12-25,630.71,638.574,627.602,635.282,487097.0
2020-12-26,630.71,638.574,627.602,635.282,487097.0
2020-12-27,630.71,638.574,627.602,635.282,487097.0
2020-12-28,630.71,638.574,627.602,635.282,487097.0
2020-12-29,644.06,658.323,644.06,654.666,2007517.0
2020-12-30,659.604,659.604,648.997,648.997,669092.0
2020-12-31,641.865,644.426,630.528,630.528,601226.0
2021-01-01,641.865,644.426,630.528,630.528,601226.0
2021-01-02,641.865,644.426,630.528,630.528,601226.0
2021-01-03,641.865,644.426,630.528,630.528,601226.0
2021-01-04,637.477,648.997,634.734,637.842,1432667.0
2021-01-05,633.271,648.631,633.271,644.974,1264892.0
2021-01-06,651.923,651.923,641.682,649.729,1036382.0
2021-01-07,650.826,659.969,646.254,657.958,884359.0
2021-01-08,650.826,660.335,650.826,655.763,654161.0
2021-01-09,650.826,660.335,650.826,655.763,654161.0
2021-01-10,650.826,660.335,650.826,655.763,654161.0
2021-01-11,649.729,657.775,643.328,643.694,726973.0
2021-01-12,655.398,655.398,634.551,634.551,1358722.0
2021-01-13,651.74,668.198,638.574,652.106,1461012.0
2021-01-14,656.495,659.604,632.356,634.368,1307102.0
2021-01-15,630.893,639.305,623.396,630.893,1068742.0
2021-01-16,630.893,639.305,623.396,630.893,1068742.0
2021-01-17,630.893,639.305,623.396,630.893,1068742.0
2021-01-18,636.745,636.745,626.322,631.259,466897.0
2021-01-19,631.625,636.928,625.956,635.099,1037247.0
2021-01-20,633.636,636.562,625.407,629.43,1544942.0
2021-01-21,631.808,642.78,627.967,637.477,2784373.0
2021-01-22,642.597,642.78,625.956,628.882,1062928.0
2021-01-23,642.597,642.78,625.956,628.882,1062928.0
2021-01-24,642.597,642.78,625.956,628.882,1062928.0
2021-01-25,638.208,638.208,619.007,624.127,1082961.0
2021-01-26,621.75,629.065,618.093,621.933,867576.0
2021-01-27,618.458,625.59,602.183,605.475,790834.0
2021-01-28,609.315,623.579,596.148,617.544,1116034.0
2021-01-29,611.509,628.699,608.949,614.435,1249823.0
2021-01-30,611.509,628.699,608.949,614.435,1249823.0
2021-01-31,611.509,628.699,608.949,614.435,1249823.0
2021-02-01,606.938,635.648,606.938,633.636,1198869.0
2021-02-02,636.379,655.58,632.722,652.106,1752748.0
2021-02-03,658.689,661.981,653.752,654.849,1123471.0
2021-02-04,653.386,668.564,651.74,664.175,1371829.0
2021-02-05,665.821,665.821,653.935,658.506,1038378.0
2021-02-06,665.821,665.821,653.935,658.506,1038378.0
2021-02-07,665.821,665.821,653.935,658.506,1038378.0
2021-02-08,663.809,674.05,659.421,674.05,1247839.0
2021-02-09,675.147,678.622,651.009,655.032,1418081.0
2021-02-10,658.872,661.981,645.523,653.569,1588000.0
2021-02-11,656.312,658.689,648.997,654.3,752283.0
2021-02-12,657.226,661.981,648.997,657.775,600154.0
2021-02-13,657.226,661.981,648.997,657.775,600154.0
2021-02-14,657.226,661.981,648.997,657.775,600154.0
2021-02-15,662.895,671.49,659.238,660.518,1022755.0
2021-02-16,651.009,667.65,651.009,661.615,1100598.0
2021-02-17,663.809,665.09,651.192,651.923,744285.0
2021-02-18,649.18,666.37,649.18,664.724,1465312.0
2021-02-19,663.078,676.427,663.078,665.638,874566.0
2021-02-20,663.078,676.427,663.078,665.638,874566.0
2021-02-21,663.078,676.427,663.078,665.638,874566.0
2021-02-22,653.569,669.113,652.106,665.821,1096968.0
2021-02-23,671.124,682.462,666.187,673.319,2792108.0
2021-02-24,671.124,681.182,670.21,678.073,1513832.0
2021-02-25,672.039,678.256,645.706,662.347,3832382.0
2021-02-26,651.192,665.638,636.379,636.562,2170298.0
2021-02-27,651.192,665.638,636.379,636.562,2170298.0
2021-02-28,651.192,665.638,636.379,636.562,2170298.0
2021-03-01,643.328,651.74,634.185,642.231,1399360.0
2021-03-02,639.671,643.328,636.562,638.939,1061850.0
2021-03-03,642.597,648.631,635.099,648.083,1388031.0
2021-03-04,644.06,654.117,641.865,644.06,1744075.0
2021-03-05,639.488,645.523,629.247,629.43,1161722.0
2021-03-06,639.488,645.523,629.247,629.43,1161722.0
2021-03-07,639.488,645.523,629.247,629.43,1161722.0
2021-03-08,631.442,649.18,628.15,649.18,1493066.0
2021-03-09,649.546,661.615,642.597,658.323,969337.0
2021-03-10,654.483,664.175,650.277,664.175,1101184.0
2021-03-11,674.05,675.147,663.261,665.638,1272259.0
2021-03-12,654.3,672.953,654.3,667.101,707275.0
2021-03-13,654.3,672.953,654.3,667.101,707275.0
2021-03-14,654.3,672.953,654.3,667.101,707275.0
2021-03-15,661.066,672.404,661.066,667.467,631868.0
2021-03-16,671.49,683.559,666.37,674.599,1349112.0
2021-03-17,674.599,677.342,664.724,667.833,1271374.0
2021-03-18,671.673,676.61,666.552,675.696,698726.0
2021-03-19,671.856,677.342,667.101,672.404,2000779.0
2021-03-20,671.856,677.342,667.101,672.404,2000779.0
2021-03-21,671.856,677.342,667.101,672.404,2000779.0
2021-03-22,673.501,675.696,669.113,670.941,867994.0
2021-03-23,668.564,677.159,667.467,670.576,958324.0
2021-03-24,668.198,676.244,662.529,668.198,985463.0
2021-03-25,679.353,683.376,664.541,675.879,1156163.0
2021-03-26,682.645,685.205,670.21,677.159,746274.0
2021-03-27,682.645,685.205,670.21,677.159,746274.0
2021-03-28,682.645,685.205,670.21,677.159,746274.0
2021-03-29,675.147,678.622,664.175,665.272,830017.0
2021-03-30,679.353,679.353,665.455,669.113,434658.0
2021-03-31,672.953,674.233,664.358,670.21,973920.0
2021-04-01,670.027,682.462,669.478,681.548,578363.0
2021-04-02,670.027,682.462,669.478,681.548,578363.0
2021-04-03,670.027,682.462,669.478,681.548,578363.0
2021-04-04,670.027,682.462,669.478,681.548,578363.0
2021-04-05,670.027,682.462,669.478,681.548,578363.0
2021-04-06,688.497,690.508,678.439,678.439,912306.0
2021-04-07,678.439,685.022,675.513,683.011,1643452.0
2021-04-08,687.582,691.24,682.828,685.936,729909.0
2021-04-09,689.228,698.554,685.571,695.263,850510.0
2021-04-10,689.228,698.554,685.571,695.263,850510.0
2021-04-11,689.228,698.554,685.571,695.263,850510.0
2021-04-12,705.32,717.207,699.286,699.286,897357.0
2021-04-13,704.589,721.413,699.286,717.024,1142364.0
2021-04-14,715.744,726.899,708.429,723.607,1705179.0
2021-04-15,726.35,739.517,726.35,732.568,1755814.0
2021-04-16,735.128,735.128,725.253,734.579,1059763.0
2021-04-17,735.128,735.128,725.253,734.579,1059763.0
2021-04-18,735.128,735.128,725.253,734.579,1059763.0
2021-04-19,736.225,736.408,728.91,730.19,723094.0
2021-04-20,729.459,735.494,719.584,721.047,1267019.0
2021-04-21,722.51,724.339,716.658,718.487,690754.0
2021-04-22,722.327,735.128,718.304,734.396,1021810.0
2021-04-23,737.139,742.991,726.899,737.688,751866.0
2021-04-24,737.139,742.991,726.899,737.688,751866.0
2021-04-25,737.139,742.991,726.899,737.688,751866.0
2021-04-26,728.545,747.38,728.545,744.088,1344930.0
2021-04-27,743.357,745.186,723.241,727.447,1283546.0
2021-04-28,729.825,734.762,724.156,730.739,1231469.0
2021-04-29,731.471,744.454,730.922,738.054,2462839.0
2021-04-30,734.945,747.746,734.945,739.517,2033748.0
2021-05-01,734.945,747.746,734.945,739.517,2033748.0
2021-05-02,734.945,747.746,734.945,739.517,2033748.0
2021-05-03,734.945,747.746,734.945,739.517,2033748.0
2021-05-04,756.158,756.158,721.047,721.961,1935510.0
2021-05-05,726.899,736.591,724.522,734.214,1241643.0
2021-05-06,736.957,738.419,728.362,731.471,2781250.0
2021-05-07,734.214,737.322,728.727,737.322,1876586.0
2021-05-08,734.214,737.322,728.727,737.322,1876586.0
2021-05-09,734.214,737.322,728.727,737.322,1876586.0
2021-05-10,742.625,747.563,736.957,740.065,1248499.0
2021-05-11,732.385,732.751,712.087,714.281,928107.0
2021-05-12,720.498,720.498,710.989,712.269,1095099.0
2021-05-13,707.698,722.876,701.48,722.876,716465.0
2021-05-14,722.876,730.373,721.047,726.533,1141131.0
2021-05-15,722.876,730.373,721.047,726.533,1141131.0
2021-05-16,722.876,730.373,721.047,726.533,1141131.0
2021-05-17,729.642,730.922,723.059,723.059,1253852.0
2021-05-18,731.653,731.653,719.584,725.253,924946.0
2021-05-19,726.716,731.471,716.658,722.693,942028.0
2021-05-20,728.121,733.923,721.757,729.992,1373313.0
2021-05-21,731.116,737.105,722.131,729.992,1030734.0
2021-05-22,731.116,737.105,722.131,729.992,1030734.0
2021-05-23,731.116,737.105,722.131,729.992,1030734.0
2021-05-24,733.174,733.174,725.313,729.992,689540.0
2021-05-25,730.554,731.49,727.372,729.992,1348004.0
2021-05-26,729.992,744.592,729.057,738.977,613812.0
2021-05-27,738.603,746.09,738.228,743.469,1823852.0
2021-05-28,746.838,752.079,745.154,745.903,1252892.0
2021-05-29,746.838,752.079,745.154,745.903,1252892.0
2021-05-30,746.838,752.079,745.154,745.903,1252892.0
2021-05-31,746.838,752.079,745.154,745.903,1252892.0
2021-06-01,731.49,754.513,731.49,741.972,872371.0
2021-06-02,759.941,759.941,733.362,738.977,1161216.0
2021-06-03,754.7,754.7,732.426,736.731,692891.0
2021-06-04,737.667,740.287,732.613,740.287,596779.0
2021-06-05,737.667,740.287,732.613,740.287,596779.0
2021-06-06,737.667,740.287,732.613,740.287,596779.0
2021-06-07,744.218,756.01,740.849,751.518,585827.0
2021-06-08,752.828,753.015,744.405,745.528,693816.0
2021-06-09,746.464,747.774,732.987,742.908,1158220.0
2021-06-10,743.282,745.154,719.511,720.821,1439189.0
2021-06-11,721.757,722.131,714.644,715.954,1244523.0
2021-06-12,721.757,722.131,714.644,715.954,1244523.0
2021-06-13,721.757,722.131,714.644,715.954,1244523.0
2021-06-14,715.954,720.821,712.023,719.136,886844.0
2021-06-15,724.377,728.869,716.703,724.564,1458438.0
2021-06-16,729.992,729.992,723.067,725.875,1179421.0
2021-06-17,718.762,726.062,713.334,726.062,1535675.0
2021-06-18,729.057,734.11,725.875,730.928,2547418.0
2021-06-19,729.057,734.11,725.875,730.928,2547418.0
2021-06-20,729.057,734.11,725.875,730.928,2547418.0
2021-06-21,724.19,751.331,724.19,751.331,1361460.0
2021-06-22,750.02,781.092,750.02,778.659,2291501.0
2021-06-23,780.156,780.343,761.064,772.856,1228167.0
2021-06-24,775.289,778.284,769.3,772.482,1100549.0
2021-06-25,773.043,781.653,769.113,778.471,712880.0
2021-06-26,773.043,781.653,769.113,778.471,712880.0
2021-06-27,773.043,781.653,769.113,778.471,712880.0
2021-06-28,777.161,783.712,773.23,773.23,1027444.0
2021-06-29,776.6,778.846,771.92,772.669,1049000.0
2021-06-30,779.033,779.033,764.246,764.246,1424330.0
2021-07-01,767.99,780.156,761.813,773.043,1678203.0
2021-07-02,760.502,776.225,760.502,775.289,667631.0
2021-07-03,760.502,776.225,760.502,775.289,667631.0
2021-07-04,760.502,776.225,760.502,775.289,667631.0
2021-07-05,774.915,785.584,774.166,785.397,552696.0
2021-07-06,782.589,792.697,780.156,783.712,513313.0
2021-07-07,785.023,795.505,785.023,795.317,568392.0
2021-07-08,793.633,796.628,781.279,787.643,795163.0
2021-07-09,791.387,799.435,788.953,795.692,649695.0
2021-07-10,791.387,799.435,788.953,795.692,649695.0
2021-07-11,791.387,799.435,788.953,795.692,649695.0
2021-07-12,790.451,801.307,790.451,797.564,722061.0
2021-07-13,832.94,835.186,811.602,826.576,1734631.0
2021-07-14,822.645,830.132,822.271,823.581,1131614.0
2021-07-15,821.335,835.561,821.335,824.143,2140211.0
2021-07-16,828.448,834.812,811.976,814.41,2064692.0
2021-07-17,828.448,834.812,811.976,814.41,2064692.0
2021-07-18,828.448,834.812,811.976,814.41,2064692.0
2021-07-19,809.169,809.917,792.323,794.569,1094637.0
2021-07-20,797.376,802.243,790.451,799.623,1218334.0
2021-07-21,798.499,824.891,798.499,823.02,1134955.0
2021-07-22,831.256,852.219,831.256,845.668,1979103.0
2021-07-23,849.225,852.781,837.245,846.791,1971033.0
2021-07-24,849.225,852.781,837.245,846.791,1971033.0
2021-07-25,849.225,852.781,837.245,846.791,1971033.0
2021-07-26,846.043,852.781,839.679,850.535,1071514.0
2021-07-27,848.663,856.899,841.176,847.353,1423791.0
2021-07-28,848.85,853.53,838.368,839.117,2782008.0
2021-07-29,842.112,844.732,835.561,837.058,1850510.0
2021-07-30,835.186,843.984,824.704,839.679,2798672.0
2021-07-31,835.186,843.984,824.704,839.679,2798672.0
2021-08-01,835.186,843.984,824.704,839.679,2798672.0
2021-08-02,844.171,850.16,836.684,847.727,1605463.0
