,MNDI LN Equity,MNDI LN Equity,MNDI LN Equity,MNDI LN Equity,MNDI LN Equity
2018-02-02,1463.078,1482.761,1448.412,1463.464,1015050.0
2018-02-03,1463.078,1482.761,1448.412,1463.464,1015050.0
2018-02-04,1463.078,1482.761,1448.412,1463.464,1015050.0
2018-02-05,1458.061,1459.219,1421.783,1444.939,1231472.0
2018-02-06,1397.855,1444.167,1391.294,1414.45,2680670.0
2018-02-07,1428.73,1448.027,1406.732,1434.905,1605090.0
2018-02-08,1420.625,1429.888,1393.224,1396.311,1571593.0
2018-02-09,1391.294,1391.294,1356.946,1363.121,2008747.0
2018-02-10,1391.294,1391.294,1356.946,1363.121,2008747.0
2018-02-11,1391.294,1391.294,1356.946,1363.121,2008747.0
2018-02-12,1380.488,1397.855,1372.383,1380.102,1190301.0
2018-02-13,1375.857,1388.979,1368.91,1369.682,911435.0
2018-02-14,1380.488,1393.224,1357.332,1382.804,1927642.0
2018-02-15,1396.311,1438.764,1396.311,1420.625,1462806.0
2018-02-16,1427.958,1442.238,1415.994,1437.992,922865.0
2018-02-17,1427.958,1442.238,1415.994,1437.992,922865.0
2018-02-18,1427.958,1442.238,1415.994,1437.992,922865.0
2018-02-19,1438.764,1458.061,1438.764,1452.272,995571.0
2018-02-20,1458.447,1479.673,1452.272,1479.673,1141790.0
2018-02-21,1479.287,1487.778,1462.692,1487.006,1072448.0
2018-02-22,1475.042,1475.042,1447.641,1460.762,1110736.0
2018-02-23,1461.92,1470.797,1444.167,1449.184,831139.0
2018-02-24,1461.92,1470.797,1444.167,1449.184,831139.0
2018-02-25,1461.92,1470.797,1444.167,1449.184,831139.0
2018-02-26,1453.43,1467.323,1448.412,1455.359,897593.0
2018-02-27,1458.833,1471.569,1454.973,1461.534,919034.0
2018-02-28,1451.5,1479.673,1444.939,1468.095,1307975.0
2018-03-01,1463.464,1463.464,1408.661,1420.239,1666096.0
2018-03-02,1454.201,1505.531,1434.133,1475.042,2118778.0
2018-03-03,1454.201,1505.531,1434.133,1475.042,2118778.0
2018-03-04,1454.201,1505.531,1434.133,1475.042,2118778.0
2018-03-05,1480.445,1521.74,1460.376,1471.183,1834333.0
2018-03-06,1519.424,1558.404,1504.759,1504.759,3278073.0
2018-03-07,1498.584,1537.949,1497.04,1518.653,2102141.0
2018-03-08,1524.442,1538.335,1513.249,1533.704,1356666.0
2018-03-09,1530.617,1537.949,1508.618,1531.774,1372103.0
2018-03-10,1530.617,1537.949,1508.618,1531.774,1372103.0
2018-03-11,1530.617,1537.949,1508.618,1531.774,1372103.0
2018-03-12,1543.738,1549.141,1524.828,1531.388,894200.0
2018-03-13,1526.371,1526.371,1503.601,1505.917,1286718.0
2018-03-14,1513.635,1513.635,1495.496,1508.232,1169810.0
2018-03-15,1503.987,1516.337,1496.268,1506.689,1712621.0
2018-03-16,1505.145,1517.881,1498.584,1504.373,1464461.0
2018-03-17,1505.145,1517.881,1498.584,1504.373,1464461.0
2018-03-18,1505.145,1517.881,1498.584,1504.373,1464461.0
2018-03-19,1503.215,1503.215,1476.586,1479.673,795608.0
2018-03-20,1485.462,1490.479,1478.901,1486.234,1053934.0
2018-03-21,1486.62,1505.917,1478.901,1503.215,1085750.0
2018-03-22,1502.443,1517.495,1459.219,1473.498,1241296.0
2018-03-23,1464.236,1476.972,1433.361,1467.709,1358800.0
2018-03-24,1464.236,1476.972,1433.361,1467.709,1358800.0
2018-03-25,1464.236,1476.972,1433.361,1467.709,1358800.0
2018-03-26,1473.498,1489.707,1463.078,1468.481,1139120.0
2018-03-27,1488.936,1505.917,1479.287,1490.479,1088826.0
2018-03-28,1478.515,1481.989,1444.939,1481.989,1191140.0
2018-03-29,1477.744,1498.198,1474.656,1478.129,1311742.0
2018-03-30,1477.744,1498.198,1474.656,1478.129,1311742.0
2018-03-31,1477.744,1498.198,1474.656,1478.129,1311742.0
2018-04-01,1477.744,1498.198,1474.656,1478.129,1311742.0
2018-04-02,1477.744,1498.198,1474.656,1478.129,1311742.0
2018-04-03,1470.411,1478.515,1451.5,1466.551,1300046.0
2018-04-04,1465.78,1466.937,1420.625,1427.186,1582443.0
2018-04-05,1436.449,1486.234,1436.449,1483.147,1771700.0
2018-04-06,1476.586,1487.006,1465.394,1479.287,1094056.0
2018-04-07,1476.586,1487.006,1465.394,1479.287,1094056.0
2018-04-08,1476.586,1487.006,1465.394,1479.287,1094056.0
2018-04-09,1488.55,1488.55,1456.903,1472.34,1175129.0
2018-04-10,1487.006,1487.006,1466.165,1478.515,1172393.0
2018-04-11,1474.27,1474.656,1451.5,1457.289,998337.0
2018-04-12,1456.131,1471.954,1451.5,1471.954,1211157.0
2018-04-13,1481.603,1517.109,1474.656,1515.179,1794269.0
2018-04-14,1481.603,1517.109,1474.656,1515.179,1794269.0
2018-04-15,1481.603,1517.109,1474.656,1515.179,1794269.0
2018-04-16,1519.424,1519.424,1491.251,1498.584,960678.0
2018-04-17,1503.215,1513.635,1494.339,1510.934,1281398.0
2018-04-18,1516.337,1532.16,1507.075,1532.16,1610823.0
2018-04-19,1532.932,1552.229,1532.932,1548.37,1295989.0
2018-04-20,1558.404,1558.404,1546.054,1554.544,858668.0
2018-04-21,1558.404,1558.404,1546.054,1554.544,858668.0
2018-04-22,1558.404,1558.404,1546.054,1554.544,858668.0
2018-04-23,1553.001,1565.351,1539.107,1563.807,751791.0
2018-04-24,1559.176,1581.56,1557.632,1581.56,1164596.0
2018-04-25,1565.351,1572.297,1555.316,1562.263,1428427.0
2018-04-26,1563.807,1592.366,1543.352,1551.457,1368483.0
2018-04-27,1557.632,1569.21,1553.001,1566.894,803855.0
2018-04-28,1557.632,1569.21,1553.001,1566.894,803855.0
2018-04-29,1557.632,1569.21,1553.001,1566.894,803855.0
2018-04-30,1573.841,1582.332,1563.807,1563.807,1252745.0
2018-05-01,1557.632,1573.841,1557.632,1569.982,502246.0
2018-05-02,1578.472,1583.104,1567.666,1571.526,1217014.0
2018-05-03,1579.119,1589.403,1553.205,1558.553,1549371.0
2018-05-04,1566.779,1594.339,1564.723,1592.282,1610914.0
2018-05-05,1566.779,1594.339,1564.723,1592.282,1610914.0
2018-05-06,1566.779,1594.339,1564.723,1592.282,1610914.0
2018-05-07,1566.779,1594.339,1564.723,1592.282,1610914.0
2018-05-08,1595.161,1633.004,1594.75,1629.714,1322511.0
2018-05-09,1628.48,1652.748,1625.6,1646.167,1369603.0
2018-05-10,1652.748,1658.507,1638.352,1651.103,1325389.0
2018-05-11,1653.571,1658.507,1638.763,1644.933,1354676.0
2018-05-12,1653.571,1658.507,1638.763,1644.933,1354676.0
2018-05-13,1653.571,1658.507,1638.763,1644.933,1354676.0
2018-05-14,1644.522,1651.926,1628.48,1628.48,855500.0
2018-05-15,1626.423,1651.103,1620.664,1643.699,1237196.0
2018-05-16,1651.103,1702.931,1651.103,1697.173,2172385.0
2018-05-17,1691.414,1698.818,1677.429,1698.818,1314065.0
2018-05-18,1703.754,1721.03,1684.833,1707.868,1204302.0
2018-05-19,1703.754,1721.03,1684.833,1707.868,1204302.0
2018-05-20,1703.754,1721.03,1684.833,1707.868,1204302.0
2018-05-21,1715.272,1719.385,1690.591,1713.626,1396987.0
2018-05-22,1716.917,1752.292,1710.336,1748.178,1376043.0
2018-05-23,1744.888,1752.292,1726.789,1734.193,1415943.0
2018-05-24,1748.178,1751.469,1715.272,1718.562,1392890.0
2018-05-25,1731.725,1746.533,1705.4,1712.804,1722341.0
2018-05-26,1731.725,1746.533,1705.4,1712.804,1722341.0
2018-05-27,1731.725,1746.533,1705.4,1712.804,1722341.0
2018-05-28,1731.725,1746.533,1705.4,1712.804,1722341.0
2018-05-29,1702.931,1722.676,1692.237,1694.705,1291421.0
2018-05-30,1689.769,1707.868,1689.769,1702.931,1017543.0
2018-05-31,1705.4,1734.193,1704.577,1718.562,1381913.0
2018-06-01,1726.789,1735.016,1715.272,1719.385,971584.0
2018-06-02,1726.789,1735.016,1715.272,1719.385,971584.0
2018-06-03,1726.789,1735.016,1715.272,1719.385,971584.0
2018-06-04,1730.902,1743.242,1721.853,1727.612,812229.0
2018-06-05,1724.321,1734.193,1716.917,1721.03,3794739.0
2018-06-06,1727.612,1743.242,1714.449,1743.242,1531143.0
2018-06-07,1760.519,1764.632,1728.434,1728.434,1176107.0
2018-06-08,1722.676,1733.37,1699.641,1725.144,1551811.0
2018-06-09,1722.676,1733.37,1699.641,1725.144,1551811.0
2018-06-10,1722.676,1733.37,1699.641,1725.144,1551811.0
2018-06-11,1733.37,1763.809,1723.498,1751.469,1043295.0
2018-06-12,1759.696,1765.455,1711.981,1714.449,922867.0
2018-06-13,1716.094,1739.952,1702.931,1731.725,1103486.0
2018-06-14,1721.03,1727.612,1702.931,1716.917,1832443.0
2018-06-15,1713.626,1730.08,1702.931,1704.577,2968636.0
2018-06-16,1713.626,1730.08,1702.931,1704.577,2968636.0
2018-06-17,1713.626,1730.08,1702.931,1704.577,2968636.0
2018-06-18,1705.4,1707.868,1666.734,1681.542,1125582.0
2018-06-19,1669.202,1669.202,1645.344,1657.685,1484753.0
2018-06-20,1670.847,1689.769,1662.621,1663.443,903530.0
2018-06-21,1668.379,1678.251,1639.997,1643.699,858276.0
2018-06-22,1652.748,1661.798,1647.812,1657.685,984291.0
2018-06-23,1652.748,1661.798,1647.812,1657.685,984291.0
2018-06-24,1652.748,1661.798,1647.812,1657.685,984291.0
2018-06-25,1648.635,1656.039,1621.487,1623.955,934275.0
2018-06-26,1628.891,1642.876,1623.544,1637.94,928472.0
2018-06-27,1641.231,1665.089,1620.664,1660.975,1651559.0
2018-06-28,1655.217,1674.961,1635.884,1665.911,1605333.0
2018-06-29,1678.251,1697.995,1676.606,1687.301,1449102.0
2018-06-30,1678.251,1697.995,1676.606,1687.301,1449102.0
2018-07-01,1678.251,1697.995,1676.606,1687.301,1449102.0
2018-07-02,1670.847,1679.074,1655.217,1669.202,2508869.0
2018-07-03,1677.429,1682.365,1667.557,1675.783,1125393.0
2018-07-04,1673.315,1673.315,1643.288,1649.458,701228.0
2018-07-05,1646.99,1668.379,1646.99,1653.571,914276.0
2018-07-06,1665.089,1674.961,1641.231,1658.507,648755.0
2018-07-07,1665.089,1674.961,1641.231,1658.507,648755.0
2018-07-08,1665.089,1674.961,1641.231,1658.507,648755.0
2018-07-09,1668.379,1702.109,1665.911,1694.705,916356.0
2018-07-10,1702.109,1711.981,1693.059,1697.173,797836.0
2018-07-11,1683.187,1683.187,1656.862,1670.847,1122075.0
2018-07-12,1674.961,1679.074,1666.734,1674.961,1331365.0
2018-07-13,1685.655,1695.527,1666.734,1669.202,873012.0
2018-07-14,1685.655,1695.527,1666.734,1669.202,873012.0
2018-07-15,1685.655,1695.527,1666.734,1669.202,873012.0
2018-07-16,1670.025,1678.251,1664.266,1674.138,794933.0
2018-07-17,1674.138,1711.158,1670.025,1710.336,909175.0
2018-07-18,1715.272,1731.725,1710.336,1723.498,1133665.0
2018-07-19,1719.385,1720.208,1688.123,1704.577,1373932.0
2018-07-20,1697.995,1710.336,1668.379,1681.542,1360676.0
2018-07-21,1697.995,1710.336,1668.379,1681.542,1360676.0
2018-07-22,1697.995,1710.336,1668.379,1681.542,1360676.0
2018-07-23,1680.719,1681.542,1646.99,1652.748,1458735.0
2018-07-24,1664.266,1705.4,1652.748,1696.35,1420294.0
2018-07-25,1696.35,1710.336,1693.059,1705.4,1324554.0
2018-07-26,1707.045,1724.321,1700.463,1702.109,816975.0
2018-07-27,1708.69,1725.966,1707.868,1711.158,680119.0
2018-07-28,1708.69,1725.966,1707.868,1711.158,680119.0
2018-07-29,1708.69,1725.966,1707.868,1711.158,680119.0
2018-07-30,1702.931,1721.853,1695.527,1714.449,678403.0
2018-07-31,1716.094,1733.37,1702.931,1725.144,1344153.0
2018-08-01,1727.612,1744.888,1720.208,1738.306,1644277.0
2018-08-02,1725.144,1726.789,1686.478,1704.577,1708963.0
2018-08-03,1745.71,1839.495,1726.789,1839.495,2433008.0
2018-08-04,1745.71,1839.495,1726.789,1839.495,2433008.0
2018-08-05,1745.71,1839.495,1726.789,1839.495,2433008.0
2018-08-06,1837.85,1837.85,1800.829,1810.702,1550957.0
2018-08-07,1810.702,1835.382,1809.056,1827.155,1183250.0
2018-08-08,1823.042,1851.012,1823.042,1834.559,1124838.0
2018-08-09,1838.672,1844.431,1817.283,1830.446,926727.0
2018-08-10,1823.864,1823.864,1781.085,1786.844,1227325.0
2018-08-11,1823.864,1823.864,1781.085,1786.844,1227325.0
2018-08-12,1823.864,1823.864,1781.085,1786.844,1227325.0
2018-08-13,1776.972,1785.199,1743.242,1762.987,1166216.0
2018-08-14,1776.149,1777.795,1743.242,1744.065,1075325.0
2018-08-15,1752.292,1756.405,1693.059,1706.222,1575753.0
2018-08-16,1718.562,1732.548,1701.286,1718.562,1192087.0
2018-08-17,1709.513,1731.725,1697.995,1726.789,1555447.0
2018-08-18,1709.513,1731.725,1697.995,1726.789,1555447.0
2018-08-19,1709.513,1731.725,1697.995,1726.789,1555447.0
2018-08-20,1726.789,1769.568,1724.321,1754.76,1380369.0
2018-08-21,1778.617,1778.617,1739.129,1742.42,1248886.0
2018-08-22,1739.952,1786.021,1739.952,1767.1,1617297.0
2018-08-23,1759.844,1783.917,1754.863,1763.994,1270005.0
2018-08-24,1755.693,1783.087,1755.693,1773.956,1694491.0
2018-08-25,1755.693,1783.087,1755.693,1773.956,1694491.0
2018-08-26,1755.693,1783.087,1755.693,1773.956,1694491.0
2018-08-27,1755.693,1783.087,1755.693,1773.956,1694491.0
2018-08-28,1784.747,1836.214,1784.747,1826.253,1710313.0
2018-08-29,1830.404,1832.894,1800.519,1809.651,1156580.0
2018-08-30,1808.821,1808.821,1758.184,1782.257,1527682.0
2018-08-31,1780.597,1788.898,1771.465,1780.597,1503679.0
2018-09-01,1780.597,1788.898,1771.465,1780.597,1503679.0
2018-09-02,1780.597,1788.898,1771.465,1780.597,1503679.0
2018-09-03,1788.068,1815.462,1779.767,1801.35,921882.0
2018-09-04,1800.519,1807.991,1765.655,1784.747,1477121.0
2018-09-05,1776.446,1776.446,1734.94,1755.693,1498195.0
2018-09-06,1755.693,1778.106,1748.222,1754.863,1377847.0
2018-09-07,1762.334,1774.786,1721.659,1728.299,1723834.0
2018-09-08,1762.334,1774.786,1721.659,1728.299,1723834.0
2018-09-09,1762.334,1774.786,1721.659,1728.299,1723834.0
2018-09-10,1734.94,1741.581,1721.659,1721.659,1664000.0
2018-09-11,1721.659,1724.979,1695.095,1724.979,1698543.0
2018-09-12,1728.299,1748.222,1718.338,1718.338,1522508.0
2018-09-13,1725.809,1743.242,1719.168,1732.45,1236895.0
2018-09-14,1737.431,1779.767,1737.431,1770.635,1353045.0
2018-09-15,1737.431,1779.767,1737.431,1770.635,1353045.0
2018-09-16,1737.431,1779.767,1737.431,1770.635,1353045.0
2018-09-17,1759.844,1776.446,1748.222,1766.485,965735.0
2018-09-18,1766.485,1770.635,1745.732,1750.713,1780413.0
2018-09-19,1754.033,1764.825,1736.601,1741.581,1340219.0
2018-09-20,1742.411,1767.315,1742.411,1762.334,1193894.0
2018-09-21,1773.126,1795.539,1764.825,1790.558,1547322.0
2018-09-22,1773.126,1795.539,1764.825,1790.558,1547322.0
2018-09-23,1773.126,1795.539,1764.825,1790.558,1547322.0
2018-09-24,1784.747,1784.747,1757.354,1766.485,836429.0
2018-09-25,1763.994,1769.805,1739.091,1763.164,1153235.0
2018-09-26,1763.994,1768.145,1744.072,1757.354,892958.0
2018-09-27,1752.373,1781.427,1747.392,1771.465,762968.0
2018-09-28,1767.315,1775.616,1728.299,1746.562,1401547.0
2018-09-29,1767.315,1775.616,1728.299,1746.562,1401547.0
2018-09-30,1767.315,1775.616,1728.299,1746.562,1401547.0
2018-10-01,1744.902,1772.296,1741.581,1755.693,1262740.0
2018-10-02,1750.713,1753.203,1719.168,1746.562,1321186.0
2018-10-03,1754.033,1754.033,1730.79,1738.261,1248466.0
2018-10-04,1734.94,1734.94,1658.57,1658.57,2170677.0
2018-10-05,1674.342,1685.134,1653.174,1656.91,1582283.0
2018-10-06,1674.342,1685.134,1653.174,1656.91,1582283.0
2018-10-07,1674.342,1685.134,1653.174,1656.91,1582283.0
2018-10-08,1661.06,1662.72,1634.081,1634.081,1320760.0
2018-10-09,1636.157,1643.213,1601.707,1614.989,1621868.0
2018-10-10,1608.763,1608.763,1473.869,1473.869,4621010.0
2018-10-11,1453.531,1508.734,1453.531,1473.454,4197349.0
2018-10-12,1491.717,1500.018,1479.265,1489.226,2774391.0
2018-10-13,1491.717,1500.018,1479.265,1489.226,2774391.0
2018-10-14,1491.717,1500.018,1479.265,1489.226,2774391.0
2018-10-15,1486.736,1503.753,1470.134,1494.207,2308736.0
2018-10-16,1492.132,1534.883,1489.226,1533.222,2120027.0
2018-10-17,1541.939,1544.014,1522.846,1539.448,2148115.0
2018-10-18,1539.863,1553.145,1515.79,1519.941,1166265.0
2018-10-19,1519.111,1529.487,1498.773,1503.338,1205379.0
2018-10-20,1519.111,1529.487,1498.773,1503.338,1205379.0
2018-10-21,1519.111,1529.487,1498.773,1503.338,1205379.0
2018-10-22,1510.809,1518.28,1480.095,1480.095,1477403.0
2018-10-23,1460.172,1465.568,1404.97,1446.06,2636474.0
2018-10-24,1453.116,1482.585,1441.495,1448.551,1680905.0
2018-10-25,1431.118,1503.338,1422.402,1495.037,1774145.0
2018-10-26,1480.51,1492.132,1454.362,1477.605,1464342.0
2018-10-27,1480.51,1492.132,1454.362,1477.605,1464342.0
2018-10-28,1480.51,1492.132,1454.362,1477.605,1464342.0
2018-10-29,1481.755,1515.375,1472.624,1495.867,1286791.0
2018-10-30,1505.414,1513.3,1481.755,1504.583,1719517.0
2018-10-31,1526.582,1549.825,1519.111,1531.147,2092888.0
2018-11-01,1542.354,1555.221,1497.112,1514.545,2080428.0
2018-11-02,1539.448,1547.749,1521.601,1531.562,1742017.0
2018-11-03,1539.448,1547.749,1521.601,1531.562,1742017.0
2018-11-04,1539.448,1547.749,1521.601,1531.562,1742017.0
2018-11-05,1524.921,1546.919,1514.96,1519.111,1325224.0
2018-11-06,1524.921,1534.883,1511.224,1515.79,1092084.0
2018-11-07,1520.356,1533.638,1509.979,1521.601,1024080.0
2018-11-08,1534.053,1541.939,1508.319,1512.885,1334252.0
2018-11-09,1504.168,1504.168,1450.211,1453.116,1520289.0
2018-11-10,1504.168,1504.168,1450.211,1453.116,1520289.0
2018-11-11,1504.168,1504.168,1450.211,1453.116,1520289.0
2018-11-12,1475.945,1475.945,1428.628,1430.288,1636884.0
2018-11-13,1439.004,1457.267,1419.912,1441.08,1797552.0
2018-11-14,1424.892,1483.831,1415.761,1461.833,1337365.0
2018-11-15,1468.473,1491.717,1468.473,1480.51,1584639.0
2018-11-16,1491.302,1507.489,1455.607,1467.643,1404791.0
2018-11-17,1491.302,1507.489,1455.607,1467.643,1404791.0
2018-11-18,1491.302,1507.489,1455.607,1467.643,1404791.0
2018-11-19,1475.945,1491.302,1460.172,1463.493,1775727.0
2018-11-20,1462.248,1474.699,1435.269,1453.531,1529799.0
2018-11-21,1457.267,1495.452,1457.267,1490.887,1354597.0
2018-11-22,1491.302,1491.302,1430.703,1432.779,919977.0
2018-11-23,1434.854,1450.211,1426.553,1443.985,1063226.0
2018-11-24,1434.854,1450.211,1426.553,1443.985,1063226.0
2018-11-25,1434.854,1450.211,1426.553,1443.985,1063226.0
2018-11-26,1460.172,1481.34,1444.4,1461.418,816924.0
2018-11-27,1459.757,1469.304,1427.798,1430.288,1984987.0
2018-11-28,1446.475,1459.342,1414.931,1418.252,1714925.0
2018-11-29,1450.211,1472.624,1423.232,1439.419,1530400.0
2018-11-30,1448.551,1448.551,1415.761,1419.082,1580672.0
2018-12-01,1448.551,1448.551,1415.761,1419.082,1580672.0
2018-12-02,1448.551,1448.551,1415.761,1419.082,1580672.0
2018-12-03,1477.19,1497.528,1468.058,1473.869,1477739.0
2018-12-04,1469.304,1483.416,1447.306,1447.306,1589950.0
2018-12-05,1437.344,1449.381,1425.308,1436.099,975774.0
2018-12-06,1425.308,1425.308,1352.257,1355.578,1972287.0
2018-12-07,1378.821,1387.537,1351.012,1353.503,1842816.0
2018-12-08,1378.821,1387.537,1351.012,1353.503,1842816.0
2018-12-09,1378.821,1387.537,1351.012,1353.503,1842816.0
2018-12-10,1340.636,1370.105,1339.391,1348.937,1192824.0
2018-12-11,1367.199,1397.084,1338.976,1385.877,1135960.0
2018-12-12,1387.537,1420.327,1380.896,1410.365,1246377.0
2018-12-13,1409.95,1418.667,1348.107,1355.163,3243215.0
2018-12-14,1338.145,1357.238,1318.223,1354.748,1907980.0
2018-12-15,1338.145,1357.238,1318.223,1354.748,1907980.0
2018-12-16,1338.145,1357.238,1318.223,1354.748,1907980.0
2018-12-17,1353.087,1356.823,1300.79,1314.902,1659587.0
2018-12-18,1305.771,1334.41,1292.904,1314.902,2214461.0
2018-12-19,1316.562,1355.163,1316.562,1353.087,2212760.0
2018-12-20,1321.543,1355.163,1311.997,1341.051,1372991.0
2018-12-21,1346.862,1352.672,1329.844,1343.541,2193747.0
2018-12-22,1346.862,1352.672,1329.844,1343.541,2193747.0
2018-12-23,1346.862,1352.672,1329.844,1343.541,2193747.0
2018-12-24,1324.864,1359.728,1324.864,1355.578,442759.0
2018-12-25,1324.864,1359.728,1324.864,1355.578,442759.0
2018-12-26,1324.864,1359.728,1324.864,1355.578,442759.0
2018-12-27,1366.369,1372.18,1311.582,1321.958,843842.0
2018-12-28,1341.881,1358.898,1335.24,1342.296,872862.0
2018-12-29,1341.881,1358.898,1335.24,1342.296,872862.0
2018-12-30,1341.881,1358.898,1335.24,1342.296,872862.0
2018-12-31,1348.107,1375.916,1348.107,1355.993,379846.0
2019-01-01,1348.107,1375.916,1348.107,1355.993,379846.0
2019-01-02,1346.447,1366.369,1327.354,1357.238,902927.0
2019-01-03,1348.107,1357.653,1330.259,1331.92,990503.0
2019-01-04,1353.503,1408.705,1353.087,1408.705,1448099.0
2019-01-05,1353.503,1408.705,1353.087,1408.705,1448099.0
2019-01-06,1353.503,1408.705,1353.087,1408.705,1448099.0
2019-01-07,1414.931,1449.381,1380.896,1384.632,1292843.0
2019-01-08,1387.537,1422.817,1379.651,1409.12,1644623.0
2019-01-09,1428.213,1455.192,1415.761,1449.381,1502684.0
2019-01-10,1447.721,1473.454,1436.929,1470.549,1168615.0
2019-01-11,1475.945,1485.076,1461.002,1465.153,995854.0
2019-01-12,1475.945,1485.076,1461.002,1465.153,995854.0
2019-01-13,1475.945,1485.076,1461.002,1465.153,995854.0
2019-01-14,1460.172,1473.454,1452.701,1470.964,712766.0
2019-01-15,1485.491,1496.282,1471.794,1485.491,935271.0
2019-01-16,1497.112,1514.13,1461.833,1508.734,1293640.0
2019-01-17,1492.132,1502.508,1483.001,1499.188,887900.0
2019-01-18,1502.923,1508.734,1485.076,1505.414,1709499.0
2019-01-19,1502.923,1508.734,1485.076,1505.414,1709499.0
2019-01-20,1502.923,1508.734,1485.076,1505.414,1709499.0
2019-01-21,1498.773,1517.45,1498.773,1512.885,773648.0
2019-01-22,1511.224,1525.336,1501.678,1511.639,865669.0
2019-01-23,1514.545,1525.751,1495.452,1501.678,1080389.0
2019-01-24,1506.659,1514.13,1495.452,1500.433,1198946.0
2019-01-25,1507.904,1541.524,1504.999,1528.657,1438622.0
2019-01-26,1507.904,1541.524,1504.999,1528.657,1438622.0
2019-01-27,1507.904,1541.524,1504.999,1528.657,1438622.0
2019-01-28,1531.562,1543.599,1525.336,1525.336,1342091.0
2019-01-29,1529.072,1545.674,1518.28,1527.412,1172374.0
2019-01-30,1541.524,1569.748,1535.298,1554.805,1194618.0
2019-01-31,1559.371,1582.614,1526.582,1526.997,1787716.0
2019-02-01,1531.562,1546.504,1527.827,1538.203,1004569.0
2019-02-02,1531.562,1546.504,1527.827,1538.203,1004569.0
2019-02-03,1531.562,1546.504,1527.827,1538.203,1004569.0
2019-02-04,1540.278,1564.767,1531.977,1544.429,1081807.0
2019-02-05,1544.429,1579.709,1539.448,1572.238,1002033.0
2019-02-06,1567.257,1577.219,1559.371,1572.653,860046.0
2019-02-07,1560.201,1561.446,1502.508,1502.508,1439368.0
2019-02-08,1505.414,1519.526,1492.962,1497.112,977703.0
2019-02-09,1505.414,1519.526,1492.962,1497.112,977703.0
2019-02-10,1505.414,1519.526,1492.962,1497.112,977703.0
