,DNLM LN Equity,DNLM LN Equity,DNLM LN Equity,DNLM LN Equity,DNLM LN Equity
2014-03-30,541.373,545.404,527.262,533.597,52541.0
2014-03-31,545.692,545.692,535.613,544.54,59172.0
2014-04-01,530.142,554.331,530.142,554.331,69274.0
2014-04-02,554.331,560.666,550.875,559.514,57008.0
2014-04-03,556.923,584.567,556.923,579.384,138716.0
2014-04-04,583.991,583.991,569.017,577.08,47027.0
2014-04-05,583.991,583.991,569.017,577.08,47027.0
2014-04-06,583.991,583.991,569.017,577.08,47027.0
2014-04-07,583.991,584.567,569.305,583.415,84153.0
2014-04-08,584.567,590.326,572.185,577.656,65352.0
2014-04-09,583.991,601.845,576.504,583.991,83148.0
2014-04-10,593.782,593.782,576.504,576.504,98154.0
2014-04-11,589.175,589.175,572.473,579.384,131098.0
2014-04-12,589.175,589.175,572.473,579.384,131098.0
2014-04-13,589.175,589.175,572.473,579.384,131098.0
2014-04-14,583.991,583.991,563.834,564.41,233202.0
2014-04-15,583.415,583.415,553.467,553.755,94625.0
2014-04-16,565.561,565.561,556.923,559.226,100598.0
2014-04-17,556.923,562.682,555.771,560.378,54805.0
2014-04-18,556.923,562.682,555.771,560.378,54805.0
2014-04-19,556.923,562.682,555.771,560.378,54805.0
2014-04-20,556.923,562.682,555.771,560.378,54805.0
2014-04-21,556.923,562.682,555.771,560.378,54805.0
2014-04-22,559.226,566.137,559.226,565.274,42429.0
2014-04-23,567.577,567.577,555.195,555.771,66214.0
2014-04-24,565.274,565.274,544.54,547.132,106521.0
2014-04-25,547.132,552.315,540.509,544.828,53614.0
2014-04-26,547.132,552.315,540.509,544.828,53614.0
2014-04-27,547.132,552.315,540.509,544.828,53614.0
2014-04-28,548.284,548.284,536.477,539.933,28218.0
2014-04-29,534.461,543.1,534.461,538.493,44008.0
2014-04-30,548.572,548.572,533.885,539.357,75268.0
2014-05-01,543.964,551.739,535.037,538.493,150962.0
2014-05-02,544.828,548.86,541.085,547.132,36633.0
2014-05-03,544.828,548.86,541.085,547.132,36633.0
2014-05-04,544.828,548.86,541.085,547.132,36633.0
2014-05-05,544.828,548.86,541.085,547.132,36633.0
2014-05-06,546.556,547.132,537.917,537.917,67862.0
2014-05-07,539.645,541.373,521.503,536.765,80459.0
2014-05-08,539.933,547.42,535.613,541.373,81645.0
2014-05-09,541.373,545.98,540.509,545.98,42665.0
2014-05-10,541.373,545.98,540.509,545.98,42665.0
2014-05-11,541.373,545.98,540.509,545.98,42665.0
2014-05-12,547.708,547.708,543.388,543.388,29443.0
2014-05-13,545.98,547.996,539.357,541.373,62022.0
2014-05-14,544.252,544.252,538.493,541.373,53289.0
2014-05-15,541.373,547.42,532.734,533.31,58882.0
2014-05-16,550.011,550.011,520.639,525.534,103865.0
2014-05-17,550.011,550.011,520.639,525.534,103865.0
2014-05-18,550.011,550.011,520.639,525.534,103865.0
2014-05-19,524.959,529.566,518.911,524.095,81579.0
2014-05-20,533.885,533.885,521.215,523.807,67193.0
2014-05-21,524.095,530.43,520.927,529.854,56716.0
2014-05-22,532.734,537.053,528.702,536.189,30249.0
2014-05-23,538.205,538.205,526.974,527.262,29844.0
2014-05-24,538.205,538.205,526.974,527.262,29844.0
2014-05-25,538.205,538.205,526.974,527.262,29844.0
2014-05-26,538.205,538.205,526.974,527.262,29844.0
2014-05-27,527.838,534.749,527.838,531.87,40644.0
2014-05-28,537.917,537.917,528.126,528.99,77893.0
2014-05-29,531.294,531.294,526.686,527.55,37891.0
2014-05-30,524.383,531.582,518.335,526.974,71251.0
2014-05-31,524.383,531.582,518.335,526.974,71251.0
2014-06-01,524.383,531.582,518.335,526.974,71251.0
2014-06-02,524.959,529.854,522.943,522.943,45196.0
2014-06-03,519.775,521.215,509.984,512.0,97549.0
2014-06-04,511.712,512.576,502.497,502.497,381605.0
2014-06-05,508.257,508.257,489.539,496.162,122473.0
2014-06-06,496.45,514.88,496.162,511.424,57558.0
2014-06-07,496.45,514.88,496.162,511.424,57558.0
2014-06-08,496.45,514.88,496.162,511.424,57558.0
2014-06-09,515.168,516.896,509.408,516.032,74844.0
2014-06-10,497.314,513.44,497.314,506.817,168542.0
2014-06-11,517.471,518.335,498.754,510.56,238334.0
2014-06-12,512.576,518.623,512.576,513.152,305454.0
2014-06-13,509.696,511.712,495.298,495.298,48446.0
2014-06-14,509.696,511.712,495.298,495.298,48446.0
2014-06-15,509.696,511.712,495.298,495.298,48446.0
2014-06-16,492.419,500.194,488.675,490.691,123125.0
2014-06-17,503.361,503.361,468.806,473.125,129610.0
2014-06-18,477.732,483.492,469.094,472.261,91430.0
2014-06-19,480.612,481.476,467.366,467.366,63639.0
2014-06-20,472.261,476.293,465.35,476.005,165202.0
2014-06-21,472.261,476.293,465.35,476.005,165202.0
2014-06-22,472.261,476.293,465.35,476.005,165202.0
2014-06-23,471.109,483.492,471.109,482.916,78103.0
2014-06-24,482.628,491.267,474.853,476.293,71431.0
2014-06-25,486.371,486.371,472.549,480.9,49955.0
2014-06-26,487.523,504.225,487.235,498.754,288993.0
2014-06-27,497.602,505.953,496.162,496.738,70255.0
2014-06-28,497.602,505.953,496.162,496.738,70255.0
2014-06-29,497.602,505.953,496.162,496.738,70255.0
2014-06-30,494.722,495.298,473.989,480.9,129133.0
2014-07-01,475.429,484.356,474.565,484.356,62318.0
2014-07-02,484.932,492.419,480.036,483.492,66692.0
2014-07-03,484.068,488.099,475.429,485.795,125729.0
2014-07-04,487.235,489.539,482.916,488.675,59278.0
2014-07-05,487.235,489.539,482.916,488.675,59278.0
2014-07-06,487.235,489.539,482.916,488.675,59278.0
2014-07-07,489.827,493.57,473.413,473.989,78240.0
2014-07-08,475.141,481.476,462.182,469.957,101610.0
2014-07-09,466.214,471.685,444.041,447.208,205032.0
2014-07-10,446.632,452.968,430.506,439.721,193483.0
2014-07-11,436.554,455.847,436.554,454.983,173238.0
2014-07-12,436.554,455.847,436.554,454.983,173238.0
2014-07-13,436.554,455.847,436.554,454.983,173238.0
2014-07-14,452.104,477.157,452.104,476.005,174040.0
2014-07-15,471.397,476.005,464.486,466.214,131268.0
2014-07-16,465.638,472.261,465.638,470.533,50746.0
2014-07-17,466.79,473.413,466.502,469.381,40520.0
2014-07-18,466.79,475.141,460.743,475.141,51056.0
2014-07-19,466.79,475.141,460.743,475.141,51056.0
2014-07-20,466.79,475.141,460.743,475.141,51056.0
2014-07-21,470.245,476.869,467.654,468.806,43217.0
2014-07-22,466.502,474.565,466.502,471.397,93589.0
2014-07-23,480.036,480.036,473.125,476.005,63023.0
2014-07-24,475.141,480.9,469.381,475.141,99534.0
2014-07-25,486.659,486.659,476.581,480.612,46935.0
2014-07-26,486.659,486.659,476.581,480.612,46935.0
2014-07-27,486.659,486.659,476.581,480.612,46935.0
2014-07-28,480.036,480.612,469.669,477.157,36363.0
2014-07-29,482.34,482.34,473.413,476.869,45655.0
2014-07-30,486.659,486.659,469.381,474.565,44628.0
2014-07-31,473.701,486.659,469.957,478.884,49300.0
2014-08-01,480.9,481.764,468.806,474.565,48005.0
2014-08-02,480.9,481.764,468.806,474.565,48005.0
2014-08-03,480.9,481.764,468.806,474.565,48005.0
2014-08-04,473.125,482.628,469.669,474.565,46895.0
2014-08-05,470.821,478.308,469.957,474.565,59788.0
2014-08-06,467.366,474.277,467.366,474.277,54340.0
2014-08-07,472.261,479.46,469.669,469.957,46964.0
2014-08-08,469.957,482.052,460.743,479.172,82112.0
2014-08-09,469.957,482.052,460.743,479.172,82112.0
2014-08-10,469.957,482.052,460.743,479.172,82112.0
2014-08-11,475.429,486.083,475.429,480.036,39722.0
2014-08-12,485.507,489.251,477.732,481.188,31016.0
2014-08-13,486.947,486.947,474.565,478.02,25472.0
2014-08-14,488.675,492.131,479.748,487.523,54359.0
2014-08-15,503.937,503.937,487.811,491.267,70408.0
2014-08-16,503.937,503.937,487.811,491.267,70408.0
2014-08-17,503.937,503.937,487.811,491.267,70408.0
2014-08-18,499.906,499.906,491.267,498.466,37274.0
2014-08-19,499.906,511.712,499.33,506.817,64907.0
2014-08-20,502.785,515.456,495.298,509.696,112893.0
2014-08-21,511.136,520.063,509.121,520.063,52379.0
2014-08-22,507.393,518.335,507.393,514.304,136710.0
2014-08-23,507.393,518.335,507.393,514.304,136710.0
2014-08-24,507.393,518.335,507.393,514.304,136710.0
2014-08-25,507.393,518.335,507.393,514.304,136710.0
2014-08-26,521.791,521.791,501.921,512.576,65441.0
2014-08-27,514.304,520.351,502.785,502.785,66882.0
2014-08-28,503.361,515.168,495.874,512.0,104557.0
2014-08-29,498.466,514.592,498.466,506.817,55932.0
2014-08-30,498.466,514.592,498.466,506.817,55932.0
2014-08-31,498.466,514.592,498.466,506.817,55932.0
2014-09-01,495.298,517.759,495.298,513.728,29616.0
2014-09-02,514.016,518.623,502.785,514.88,26841.0
2014-09-03,501.346,514.592,501.346,506.817,41790.0
2014-09-04,506.817,514.016,505.089,510.272,227004.0
2014-09-05,516.32,516.32,503.361,503.361,335638.0
2014-09-06,516.32,516.32,503.361,503.361,335638.0
2014-09-07,516.32,516.32,503.361,503.361,335638.0
2014-09-08,510.272,510.272,490.403,490.691,109940.0
2014-09-09,492.419,498.754,486.659,488.963,143121.0
2014-09-10,492.707,503.649,482.34,489.827,60745.0
2014-09-11,484.356,501.058,484.356,493.57,121511.0
2014-09-12,486.947,499.33,486.947,488.387,78008.0
2014-09-13,486.947,499.33,486.947,488.387,78008.0
2014-09-14,486.947,499.33,486.947,488.387,78008.0
2014-09-15,484.068,493.57,483.78,486.659,32838.0
2014-09-16,484.068,484.068,464.486,467.366,69679.0
2014-09-17,461.031,469.957,457.575,457.575,92254.0
2014-09-18,465.638,473.413,458.439,468.518,76233.0
2014-09-19,471.109,486.083,467.654,481.476,143202.0
2014-09-20,471.109,486.083,467.654,481.476,143202.0
2014-09-21,471.109,486.083,467.654,481.476,143202.0
2014-09-22,471.109,478.596,468.806,469.957,47775.0
2014-09-23,460.743,465.35,457.863,460.743,102709.0
2014-09-24,463.334,463.334,453.543,456.135,88831.0
2014-09-25,453.543,465.35,453.255,458.439,75441.0
2014-09-26,452.968,462.758,452.968,457.863,69653.0
2014-09-27,452.968,462.758,452.968,457.863,69653.0
2014-09-28,452.968,462.758,452.968,457.863,69653.0
2014-09-29,457.287,478.02,457.287,463.046,103283.0
2014-09-30,464.774,478.308,458.727,475.141,185742.0
2014-10-01,470.533,478.02,470.533,472.261,168423.0
2014-10-02,486.371,486.371,457.287,457.287,115083.0
2014-10-03,482.052,490.115,468.23,477.444,190858.0
2014-10-04,482.052,490.115,468.23,477.444,190858.0
2014-10-05,482.052,490.115,468.23,477.444,190858.0
2014-10-06,463.622,476.869,463.622,470.533,83246.0
2014-10-07,467.942,479.172,462.182,471.973,95959.0
2014-10-08,463.91,483.492,461.031,469.957,78825.0
2014-10-09,492.419,492.419,465.638,468.518,108357.0
2014-10-10,466.214,477.732,465.062,469.094,67939.0
2014-10-11,466.214,477.732,465.062,469.094,67939.0
2014-10-12,466.214,477.732,465.062,469.094,67939.0
2014-10-13,473.413,473.413,460.167,462.47,115831.0
2014-10-14,456.711,464.198,456.711,460.743,145950.0
2014-10-15,454.695,470.245,452.104,455.847,102808.0
2014-10-16,459.879,460.743,441.737,460.743,102980.0
2014-10-17,460.743,465.638,457.287,464.486,97347.0
2014-10-18,460.743,465.638,457.287,464.486,97347.0
2014-10-19,460.743,465.638,457.287,464.486,97347.0
2014-10-20,465.926,468.806,463.046,466.214,59956.0
2014-10-21,465.926,475.717,465.062,474.565,88901.0
2014-10-22,479.172,479.172,467.654,473.413,66615.0
2014-10-23,486.371,486.371,464.774,478.02,66877.0
2014-10-24,480.612,486.371,460.455,466.214,87719.0
2014-10-25,480.612,486.371,460.455,466.214,87719.0
2014-10-26,480.612,486.371,460.455,466.214,87719.0
2014-10-27,477.732,477.732,463.046,467.078,69285.0
2014-10-28,475.141,480.612,467.654,477.157,58461.0
2014-10-29,469.669,481.188,469.669,478.596,61806.0
2014-10-30,482.34,483.204,472.549,478.02,50657.0
2014-10-31,475.141,490.115,473.989,485.795,97834.0
2014-11-01,475.141,490.115,473.989,485.795,97834.0
2014-11-02,475.141,490.115,473.989,485.795,97834.0
2014-11-03,485.22,491.267,484.932,488.963,42718.0
2014-11-04,482.34,491.843,474.853,481.764,90440.0
2014-11-05,495.01,509.121,485.795,503.361,78962.0
2014-11-06,508.257,509.696,499.042,505.665,74489.0
2014-11-07,512.288,512.288,495.586,500.77,63539.0
2014-11-08,512.288,512.288,495.586,500.77,63539.0
2014-11-09,512.288,512.288,495.586,500.77,63539.0
2014-11-10,503.361,509.408,501.921,509.408,78130.0
2014-11-11,509.696,517.184,501.346,507.393,42563.0
2014-11-12,509.696,512.288,494.146,504.801,56885.0
2014-11-13,512.576,514.304,500.482,505.089,50822.0
2014-11-14,497.314,512.0,496.162,508.833,35019.0
2014-11-15,497.314,512.0,496.162,508.833,35019.0
2014-11-16,497.314,512.0,496.162,508.833,35019.0
2014-11-17,500.77,518.335,500.77,509.696,84269.0
2014-11-18,514.88,518.047,500.482,511.424,66498.0
2014-11-19,508.545,511.424,502.209,504.513,87184.0
2014-11-20,509.696,512.576,495.874,501.633,66438.0
2014-11-21,492.419,507.969,492.419,499.906,49628.0
2014-11-22,492.419,507.969,492.419,499.906,49628.0
2014-11-23,492.419,507.969,492.419,499.906,49628.0
2014-11-24,505.089,509.696,495.874,501.058,61617.0
2014-11-25,485.795,509.696,485.795,508.257,73473.0
2014-11-26,519.487,519.487,506.817,506.817,148173.0
2014-11-27,504.18,520.879,504.18,510.039,39302.0
2014-11-28,522.636,522.636,492.755,495.391,96158.0
2014-11-29,522.636,522.636,492.755,495.391,96158.0
2014-11-30,522.636,522.636,492.755,495.391,96158.0
2014-12-01,494.219,500.664,486.603,498.321,47603.0
2014-12-02,515.605,521.464,502.715,510.918,58075.0
2014-12-03,506.817,510.918,501.25,509.746,60175.0
2014-12-04,506.231,518.535,500.957,505.059,44132.0
2014-12-05,505.645,517.949,505.352,513.848,49648.0
2014-12-06,505.645,517.949,505.352,513.848,49648.0
2014-12-07,505.645,517.949,505.352,513.848,49648.0
2014-12-08,498.321,522.343,498.321,512.676,60733.0
2014-12-09,522.343,523.808,506.817,509.746,113195.0
2014-12-10,520.0,520.293,511.504,515.605,72258.0
2014-12-11,512.969,520.0,511.797,519.414,71513.0
2014-12-12,519.414,519.414,505.352,508.281,50304.0
2014-12-13,519.414,519.414,505.352,508.281,50304.0
2014-12-14,519.414,519.414,505.352,508.281,50304.0
2014-12-15,518.242,522.929,507.403,507.403,45377.0
2014-12-16,504.766,521.464,504.766,519.707,72305.0
2014-12-17,511.797,522.343,511.797,517.949,42800.0
2014-12-18,522.636,543.729,517.656,536.405,111553.0
2014-12-19,559.256,559.256,531.425,545.194,219565.0
2014-12-20,559.256,559.256,531.425,545.194,219565.0
2014-12-21,559.256,559.256,531.425,545.194,219565.0
2014-12-22,538.749,550.76,536.405,541.971,52805.0
2014-12-23,544.901,544.901,534.355,542.85,30888.0
2014-12-24,544.901,544.901,537.284,541.971,20082.0
2014-12-25,544.901,544.901,537.284,541.971,20082.0
2014-12-26,544.901,544.901,537.284,541.971,20082.0
2014-12-27,544.901,544.901,537.284,541.971,20082.0
2014-12-28,544.901,544.901,537.284,541.971,20082.0
2014-12-29,544.901,544.901,535.233,541.971,29815.0
2014-12-30,543.436,545.78,535.526,543.143,17269.0
2014-12-31,541.971,550.467,537.577,546.073,19616.0
2015-01-01,541.971,550.467,537.577,546.073,19616.0
2015-01-02,549.295,549.295,533.183,541.093,32102.0
2015-01-03,549.295,549.295,533.183,541.093,32102.0
2015-01-04,549.295,549.295,533.183,541.093,32102.0
2015-01-05,543.436,543.436,523.222,526.445,54916.0
2015-01-06,534.062,539.042,511.211,511.211,147509.0
2015-01-07,509.16,517.07,495.391,500.957,110952.0
2015-01-08,506.817,526.738,506.817,509.746,133606.0
2015-01-09,506.817,509.453,485.138,492.462,247736.0
2015-01-10,506.817,509.453,485.138,492.462,247736.0
2015-01-11,506.817,509.453,485.138,492.462,247736.0
2015-01-12,477.521,497.149,468.732,494.512,107080.0
2015-01-13,495.391,503.301,480.45,490.997,91853.0
2015-01-14,491.29,500.079,483.673,487.774,56682.0
2015-01-15,484.845,496.27,484.845,495.391,50682.0
2015-01-16,509.453,509.453,493.048,494.805,48901.0
2015-01-17,509.453,509.453,493.048,494.805,48901.0
2015-01-18,509.453,509.453,493.048,494.805,48901.0
2015-01-19,480.45,511.797,480.45,503.887,62793.0
2015-01-20,495.684,510.625,495.098,506.231,71287.0
2015-01-21,489.825,509.746,489.825,506.231,84718.0
2015-01-22,510.332,511.504,502.129,503.887,53182.0
2015-01-23,512.676,515.019,503.887,515.019,72427.0
2015-01-24,512.676,515.019,503.887,515.019,72427.0
2015-01-25,512.676,515.019,503.887,515.019,72427.0
2015-01-26,521.464,521.464,501.543,512.676,68306.0
2015-01-27,517.07,517.07,503.887,505.645,65014.0
2015-01-28,514.433,518.535,504.18,511.797,29728.0
2015-01-29,504.18,512.676,503.887,509.746,47326.0
2015-01-30,510.625,520.293,506.524,515.312,53561.0
2015-01-31,510.625,520.293,506.524,515.312,53561.0
2015-02-01,510.625,520.293,506.524,515.312,53561.0
2015-02-02,519.121,519.121,500.079,506.817,66619.0
2015-02-03,509.16,518.535,506.231,512.676,77877.0
2015-02-04,520.0,522.636,512.383,517.656,77503.0
2015-02-05,521.464,528.202,515.605,528.202,45155.0
2015-02-06,527.324,537.284,518.242,522.05,164491.0
2015-02-07,527.324,537.284,518.242,522.05,164491.0
2015-02-08,527.324,537.284,518.242,522.05,164491.0
2015-02-09,530.546,530.546,508.574,508.574,116542.0
2015-02-10,512.09,514.141,507.403,507.988,54120.0
2015-02-11,532.011,552.518,524.394,544.608,453438.0
2015-02-12,536.112,549.295,536.112,545.78,112556.0
2015-02-13,550.76,550.76,535.233,541.386,132905.0
2015-02-14,550.76,550.76,535.233,541.386,132905.0
2015-02-15,550.76,550.76,535.233,541.386,132905.0
2015-02-16,544.315,556.326,537.284,553.69,435174.0
2015-02-17,553.397,556.619,541.386,547.831,452218.0
2015-02-18,544.901,556.033,544.901,555.74,123449.0
2015-02-19,548.124,549.588,541.093,549.588,98311.0
2015-02-20,552.225,553.69,539.335,539.335,294488.0
2015-02-21,552.225,553.69,539.335,539.335,294488.0
2015-02-22,552.225,553.69,539.335,539.335,294488.0
2015-02-23,545.487,550.174,536.405,548.124,99740.0
2015-02-24,547.538,549.295,538.163,542.264,191392.0
2015-02-25,546.659,549.002,536.991,546.366,100317.0
2015-02-26,542.557,546.073,536.698,539.042,140459.0
2015-02-27,536.991,539.042,530.546,537.87,178050.0
2015-02-28,536.991,539.042,530.546,537.87,178050.0
2015-03-01,536.991,539.042,530.546,537.87,178050.0
2015-03-02,527.324,559.549,527.324,548.417,224347.0
2015-03-03,562.348,562.348,544.617,555.066,259323.0
2015-03-04,544.617,559.815,544.617,549.366,185102.0
2015-03-05,548.733,563.298,548.733,558.865,77206.0
2015-03-06,557.915,563.932,553.799,556.649,259056.0
2015-03-07,557.915,563.932,553.799,556.649,259056.0
2015-03-08,557.915,563.932,553.799,556.649,259056.0
2015-03-09,560.449,561.082,547.15,549.366,101104.0
2015-03-10,550.949,552.849,538.284,538.601,113232.0
2015-03-11,546.833,556.016,524.352,532.901,151932.0
2015-03-12,538.638,538.638,527.164,527.802,76750.0
2015-03-13,532.264,533.539,523.658,528.439,65333.0
2015-03-14,532.264,533.539,523.658,528.439,65333.0
2015-03-15,532.264,533.539,523.658,528.439,65333.0
2015-03-16,530.989,535.77,530.351,530.989,89693.0
2015-03-17,533.539,533.539,523.977,526.208,150612.0
2015-03-18,533.857,543.738,531.308,536.088,106886.0
2015-03-19,535.132,537.363,527.483,531.945,112338.0
2015-03-20,532.901,538.319,529.714,538.319,161430.0
2015-03-21,532.901,538.319,529.714,538.319,161430.0
2015-03-22,532.901,538.319,529.714,538.319,161430.0
2015-03-23,531.945,538.957,530.67,538.001,96361.0
2015-03-24,536.726,546.925,536.726,537.682,63828.0
2015-03-25,551.387,551.387,536.726,538.001,95724.0
2015-03-26,530.989,535.132,525.252,529.077,109257.0
2015-03-27,525.889,536.088,525.889,528.12,72176.0
2015-03-28,525.889,536.088,525.889,528.12,72176.0
2015-03-29,525.889,536.088,525.889,528.12,72176.0
2015-03-30,530.989,542.781,527.483,530.989,121332.0
2015-03-31,530.989,539.913,530.989,535.451,202996.0
2015-04-01,534.813,550.431,532.582,543.738,169192.0
2015-04-02,547.881,560.311,539.594,554.255,197221.0
2015-04-03,547.881,560.311,539.594,554.255,197221.0
2015-04-04,547.881,560.311,539.594,554.255,197221.0
2015-04-05,547.881,560.311,539.594,554.255,197221.0
2015-04-06,547.881,560.311,539.594,554.255,197221.0
2015-04-07,560.949,564.136,555.849,564.136,105832.0
2015-04-08,581.028,581.028,554.574,559.355,92976.0
2015-04-09,585.809,585.809,556.805,561.267,94471.0
2015-04-10,563.498,565.411,556.168,562.542,145979.0
2015-04-11,563.498,565.411,556.168,562.542,145979.0
2015-04-12,563.498,565.411,556.168,562.542,145979.0
2015-04-13,586.446,586.446,554.893,563.18,82045.0
2015-04-14,567.96,570.191,554.574,565.411,55512.0
2015-04-15,548.2,566.048,548.2,559.674,80455.0
2015-04-16,554.893,563.18,554.893,555.212,103040.0
2015-04-17,556.486,558.399,550.75,552.662,90517.0
2015-04-18,556.486,558.399,550.75,552.662,90517.0
2015-04-19,556.486,558.399,550.75,552.662,90517.0
2015-04-20,559.355,559.355,548.2,555.849,55473.0
2015-04-21,575.291,575.291,555.212,561.905,55788.0
