,ITV LN Equity,ITV LN Equity,ITV LN Equity,ITV LN Equity,ITV LN Equity
2014-07-26,134.603,135.638,132.598,132.986,13431415.0
2014-07-27,134.603,135.638,132.598,132.986,13431415.0
2014-07-28,133.245,133.697,132.21,133.115,10528021.0
2014-07-29,133.245,133.503,131.304,132.598,20783557.0
2014-07-30,135.832,135.832,128.652,132.274,24374735.0
2014-07-31,133.309,135.703,130.657,134.991,34211632.0
2014-08-01,135.056,135.185,130.851,132.986,18997610.0
2014-08-02,135.056,135.185,130.851,132.986,18997610.0
2014-08-03,135.056,135.185,130.851,132.986,18997610.0
2014-08-04,133.827,133.827,131.11,132.08,11500256.0
2014-08-05,132.792,134.409,132.598,133.891,18646602.0
2014-08-06,133.374,133.697,130.14,130.722,20489113.0
2014-08-07,130.205,131.434,128.523,130.528,15444554.0
2014-08-08,129.105,130.851,127.941,130.528,9747968.0
2014-08-09,129.105,130.851,127.941,130.528,9747968.0
2014-08-10,129.105,130.851,127.941,130.528,9747968.0
2014-08-11,131.692,133.956,131.434,133.568,20194990.0
2014-08-12,133.633,134.668,132.145,132.727,16319744.0
2014-08-13,133.568,135.056,131.757,134.732,10862035.0
2014-08-14,134.215,135.508,133.827,134.409,7326172.0
2014-08-15,134.862,135.703,133.891,134.215,11576565.0
2014-08-16,134.862,135.703,133.891,134.215,11576565.0
2014-08-17,134.862,135.703,133.891,134.215,11576565.0
2014-08-18,135.444,135.638,133.891,134.215,5893512.0
2014-08-19,134.926,137.708,134.862,137.126,24233025.0
2014-08-20,137.643,137.643,135.832,136.479,16969143.0
2014-08-21,136.414,136.608,134.215,135.508,12139133.0
2014-08-22,136.091,136.737,134.862,135.25,7442837.0
2014-08-23,136.091,136.737,134.862,135.25,7442837.0
2014-08-24,136.091,136.737,134.862,135.25,7442837.0
2014-08-25,136.091,136.737,134.862,135.25,7442837.0
2014-08-26,135.961,136.22,133.891,135.703,10198021.0
2014-08-27,135.832,137.19,135.314,136.867,7394132.0
2014-08-28,136.22,137.32,136.091,137.126,11605326.0
2014-08-29,137.255,137.643,134.991,136.608,8344676.0
2014-08-30,137.255,137.643,134.991,136.608,8344676.0
2014-08-31,137.255,137.643,134.991,136.608,8344676.0
2014-09-01,138.096,141.912,138.096,141.459,18821135.0
2014-09-02,141.718,142.365,138.419,141.33,27705208.0
2014-09-03,141.006,142.3,140.812,141.718,14181720.0
2014-09-04,141.653,143.658,141.006,143.594,18421306.0
2014-09-05,143.335,143.917,141.977,142.559,10284347.0
2014-09-06,143.335,143.917,141.977,142.559,10284347.0
2014-09-07,143.335,143.917,141.977,142.559,10284347.0
2014-09-08,142.106,142.623,140.554,141.265,9560745.0
2014-09-09,140.683,143.27,139.066,141.006,14576928.0
2014-09-10,141.653,143.4,137.255,137.384,21866866.0
2014-09-11,137.772,140.23,137.578,140.23,17356961.0
2014-09-12,140.166,141.912,139.583,140.036,13008404.0
2014-09-13,140.166,141.912,139.583,140.036,13008404.0
2014-09-14,140.166,141.912,139.583,140.036,13008404.0
2014-09-15,140.166,140.424,138.29,139.066,12731324.0
2014-09-16,139.195,139.389,137.449,138.225,9952634.0
2014-09-17,138.937,139.842,138.096,138.549,9165834.0
2014-09-18,139.066,139.066,137.837,138.354,13016414.0
2014-09-19,139.713,140.683,139.195,139.713,19481799.0
2014-09-20,139.713,140.683,139.195,139.713,19481799.0
2014-09-21,139.713,140.683,139.195,139.713,19481799.0
2014-09-22,139.066,139.131,137.061,137.32,9176396.0
2014-09-23,137.514,137.514,133.827,135.314,11052844.0
2014-09-24,135.508,135.508,133.503,134.862,9404711.0
2014-09-25,135.444,137.514,134.797,135.185,13396820.0
2014-09-26,135.056,135.638,133.439,134.797,9265290.0
2014-09-27,135.056,135.638,133.439,134.797,9265290.0
2014-09-28,135.056,135.638,133.439,134.797,9265290.0
2014-09-29,134.538,137.126,134.538,136.543,10440579.0
2014-09-30,136.737,136.931,133.503,134.409,10770359.0
2014-10-01,134.344,134.603,131.175,131.498,12374891.0
2014-10-02,131.692,132.662,127.876,127.941,14871252.0
2014-10-03,128.652,133.697,128.652,133.374,13366400.0
2014-10-04,128.652,133.697,128.652,133.374,13366400.0
2014-10-05,128.652,133.697,128.652,133.374,13366400.0
2014-10-06,134.15,135.573,133.309,133.891,11769593.0
2014-10-07,133.309,133.568,132.08,132.21,12606118.0
2014-10-08,132.533,134.344,131.369,133.115,14669599.0
2014-10-09,134.28,134.603,129.04,129.428,19438246.0
2014-10-10,128.199,129.428,126.712,126.712,21374247.0
2014-10-11,128.199,129.428,126.712,126.712,21374247.0
2014-10-12,128.199,129.428,126.712,126.712,21374247.0
2014-10-13,126.065,128.588,125.418,127.553,16399524.0
2014-10-14,126.453,129.558,125.612,129.428,19288893.0
2014-10-15,129.622,130.334,125.224,125.418,38661455.0
2014-10-16,126.324,130.205,124.254,129.299,30393687.0
2014-10-17,129.558,131.498,128.329,131.369,14508638.0
2014-10-18,129.558,131.498,128.329,131.369,14508638.0
2014-10-19,129.558,131.498,128.329,131.369,14508638.0
2014-10-20,130.657,131.11,129.04,129.04,10833620.0
2014-10-21,128.264,131.692,128.264,131.045,15607903.0
2014-10-22,131.045,131.434,129.364,130.593,14731727.0
2014-10-23,129.816,131.045,128.458,128.976,14165827.0
2014-10-24,128.911,130.14,127.553,127.811,11531593.0
2014-10-25,128.911,130.14,127.553,127.811,11531593.0
2014-10-26,128.911,130.14,127.553,127.811,11531593.0
2014-10-27,128.717,129.17,126.518,128.717,12366247.0
2014-10-28,129.622,131.498,129.558,130.657,10768972.0
2014-10-29,131.628,133.827,130.334,132.08,28793023.0
2014-10-30,131.95,132.471,130.061,130.582,17662870.0
2014-10-31,131.885,133.383,130.517,132.211,11474962.0
2014-11-01,131.885,133.383,130.517,132.211,11474962.0
2014-11-02,131.885,133.383,130.517,132.211,11474962.0
2014-11-03,132.015,134.099,132.015,133.253,8431133.0
2014-11-04,133.709,135.662,131.82,132.145,15598944.0
2014-11-05,133.383,134.49,131.103,132.015,13448989.0
2014-11-06,131.755,133.122,130.778,132.666,8226078.0
2014-11-07,133.383,134.751,132.211,132.406,7766084.0
2014-11-08,133.383,134.751,132.211,132.406,7766084.0
2014-11-09,133.383,134.751,132.211,132.406,7766084.0
2014-11-10,132.862,133.904,131.69,133.904,5381897.0
2014-11-11,133.643,134.685,132.211,132.666,12439666.0
2014-11-12,131.69,132.341,130.192,130.648,10323933.0
2014-11-13,131.234,133.904,128.954,133.578,28791813.0
2014-11-14,133.383,135.272,132.797,133.513,8448001.0
2014-11-15,133.383,135.272,132.797,133.513,8448001.0
2014-11-16,133.383,135.272,132.797,133.513,8448001.0
2014-11-17,132.666,134.23,131.82,133.839,6645704.0
2014-11-18,134.164,134.946,133.188,134.49,7987883.0
2014-11-19,134.816,135.337,132.862,133.383,8712243.0
2014-11-20,133.513,133.513,130.257,131.559,13492719.0
2014-11-21,131.82,132.797,130.778,131.429,7617470.0
2014-11-22,131.82,132.797,130.778,131.429,7617470.0
2014-11-23,131.82,132.797,130.778,131.429,7617470.0
2014-11-24,131.429,134.034,130.192,133.513,14062341.0
2014-11-25,133.709,136.444,133.383,136.249,21313367.0
2014-11-26,136.444,137.551,134.881,134.946,13390396.0
2014-11-27,135.272,139.179,134.62,138.658,10340425.0
2014-11-28,138.984,140.417,137.551,139.505,8825150.0
2014-11-29,138.984,140.417,137.551,139.505,8825150.0
2014-11-30,138.984,140.417,137.551,139.505,8825150.0
2014-12-01,138.723,140.873,136.379,138.333,12351027.0
2014-12-02,138.723,140.612,138.463,139.765,8866533.0
2014-12-03,139.44,141.459,139.31,139.375,9861731.0
2014-12-04,139.7,141.263,139.244,139.7,18873223.0
2014-12-05,138.984,140.612,137.03,138.854,9917516.0
2014-12-06,138.984,140.612,137.03,138.854,9917516.0
2014-12-07,138.984,140.612,137.03,138.854,9917516.0
2014-12-08,138.268,140.156,137.812,139.31,13194104.0
2014-12-09,138.789,139.505,134.36,135.793,11549172.0
2014-12-10,135.467,138.593,134.946,136.314,9393991.0
2014-12-11,135.858,137.551,135.337,135.662,10677701.0
2014-12-12,134.946,135.597,132.797,132.862,9359882.0
2014-12-13,134.946,135.597,132.797,132.862,9359882.0
2014-12-14,134.946,135.597,132.797,132.862,9359882.0
2014-12-15,132.276,134.164,131.234,131.234,8468907.0
2014-12-16,131.494,133.904,130.322,133.774,11855814.0
2014-12-17,132.732,134.23,131.364,133.709,9882594.0
2014-12-18,134.816,137.225,133.253,136.965,13253696.0
2014-12-19,137.551,138.463,136.249,136.704,9652822.0
2014-12-20,137.551,138.463,136.249,136.704,9652822.0
2014-12-21,137.551,138.463,136.249,136.704,9652822.0
2014-12-22,137.421,138.789,136.835,138.398,5477179.0
2014-12-23,139.114,139.505,138.268,139.44,3850814.0
2014-12-24,139.7,141.915,139.375,140.808,2219207.0
2014-12-25,139.7,141.915,139.375,140.808,2219207.0
2014-12-26,139.7,141.915,139.375,140.808,2219207.0
2014-12-27,139.7,141.915,139.375,140.808,2219207.0
2014-12-28,139.7,141.915,139.375,140.808,2219207.0
2014-12-29,140.352,141.198,140.091,140.742,5823067.0
2014-12-30,140.287,140.808,139.375,139.831,4618875.0
2014-12-31,140.677,140.677,139.57,140.156,1628527.0
2015-01-01,140.677,140.677,139.57,140.156,1628527.0
2015-01-02,140.873,141.263,138.333,138.919,5413270.0
2015-01-03,140.873,141.263,138.333,138.919,5413270.0
2015-01-04,140.873,141.263,138.333,138.919,5413270.0
2015-01-05,138.593,140.808,135.923,136.379,12060140.0
2015-01-06,135.988,136.965,133.839,134.946,12266819.0
2015-01-07,135.662,136.314,134.23,134.685,6765814.0
2015-01-08,135.467,136.704,134.295,136.444,13564236.0
2015-01-09,136.379,139.635,135.728,139.049,17366738.0
2015-01-10,136.379,139.635,135.728,139.049,17366738.0
2015-01-11,136.379,139.635,135.728,139.049,17366738.0
2015-01-12,136.77,140.612,136.77,138.398,10524018.0
2015-01-13,140.677,143.478,140.677,143.217,13983558.0
2015-01-14,142.761,143.934,141.003,142.631,16050700.0
2015-01-15,143.217,143.738,139.961,142.957,13871171.0
2015-01-16,141.98,143.217,140.352,143.022,9644221.0
2015-01-17,141.98,143.217,140.352,143.022,9644221.0
2015-01-18,141.98,143.217,140.352,143.022,9644221.0
2015-01-19,142.566,146.409,142.566,146.409,10275183.0
2015-01-20,146.343,147.451,145.367,146.213,15648576.0
2015-01-21,146.278,148.232,146.083,148.232,13540594.0
2015-01-22,147.841,150.577,146.604,150.251,10277993.0
2015-01-23,150.447,151.033,148.362,149.535,13628958.0
2015-01-24,150.447,151.033,148.362,149.535,13628958.0
2015-01-25,150.447,151.033,148.362,149.535,13628958.0
2015-01-26,149.144,151.293,149.079,150.902,10189816.0
2015-01-27,151.033,151.749,147.125,147.125,11496379.0
2015-01-28,148.037,148.232,143.413,145.301,15462615.0
2015-01-29,144.194,146.409,142.761,144.585,11787057.0
2015-01-30,144.911,146.148,143.152,143.282,13777764.0
2015-01-31,144.911,146.148,143.152,143.282,13777764.0
2015-02-01,144.911,146.148,143.152,143.282,13777764.0
2015-02-02,143.543,145.236,142.892,144.324,11215082.0
2015-02-03,143.934,145.627,143.413,144.911,8567013.0
2015-02-04,145.301,150.186,144.78,150.186,17884130.0
2015-02-05,149.274,150.707,146.409,147.19,14701373.0
2015-02-06,146.864,148.688,145.757,148.297,8770209.0
2015-02-07,146.864,148.688,145.757,148.297,8770209.0
2015-02-08,146.864,148.688,145.757,148.297,8770209.0
2015-02-09,148.167,148.297,146.083,147.255,11085529.0
2015-02-10,148.753,150.968,147.841,148.167,19860028.0
2015-02-11,148.167,151.228,146.93,149.73,14599645.0
2015-02-12,149.47,151.684,149.209,150.447,10120055.0
2015-02-13,149.079,151.098,147.972,150.121,9785639.0
2015-02-14,149.079,151.098,147.972,150.121,9785639.0
2015-02-15,149.079,151.098,147.972,150.121,9785639.0
2015-02-16,150.121,150.381,149.079,149.47,6607371.0
2015-02-17,149.47,150.837,148.753,150.577,9177426.0
2015-02-18,150.772,152.921,150.772,152.335,6975804.0
2015-02-19,151.423,152.466,151.163,152.01,8176977.0
2015-02-20,151.554,152.921,151.163,151.814,8807797.0
2015-02-21,151.554,152.921,151.163,151.814,8807797.0
2015-02-22,151.554,152.921,151.163,151.814,8807797.0
2015-02-23,152.4,153.182,149.404,149.795,15612924.0
2015-02-24,149.795,150.837,148.949,149.73,13337493.0
2015-02-25,150.121,150.512,148.232,148.493,10324058.0
2015-02-26,148.428,148.493,145.757,148.102,12263711.0
2015-02-27,148.362,148.818,146.734,146.734,14604354.0
2015-02-28,148.362,148.818,146.734,146.734,14604354.0
2015-03-01,148.362,148.818,146.734,146.734,14604354.0
2015-03-02,147.125,149.274,146.474,148.362,10891733.0
2015-03-03,147.516,149.535,144.194,144.455,14030691.0
2015-03-04,151.749,153.052,149.991,152.726,30465467.0
2015-03-05,159.89,160.802,156.113,156.959,21607223.0
2015-03-06,156.634,161.062,156.438,160.541,26674510.0
2015-03-07,156.634,161.062,156.438,160.541,26674510.0
2015-03-08,156.634,161.062,156.438,160.541,26674510.0
2015-03-09,161.779,162.626,160.346,160.997,26859916.0
2015-03-10,160.932,161.193,157.676,158.913,14291711.0
2015-03-11,159.565,161.323,157.936,160.932,13528221.0
2015-03-12,164.189,166.729,161.844,162.105,16610418.0
2015-03-13,161.909,165.361,161.909,163.342,9660183.0
2015-03-14,161.909,165.361,161.909,163.342,9660183.0
2015-03-15,161.909,165.361,161.909,163.342,9660183.0
2015-03-16,162.691,166.403,162.495,166.273,11494656.0
2015-03-17,166.142,166.729,163.928,165.361,11920224.0
2015-03-18,165.1,167.64,164.579,167.575,11300245.0
2015-03-19,168.031,168.813,166.664,167.64,12821119.0
2015-03-20,168.096,168.813,166.664,167.25,9878738.0
2015-03-21,168.096,168.813,166.664,167.25,9878738.0
2015-03-22,168.096,168.813,166.664,167.25,9878738.0
2015-03-23,167.119,167.836,166.077,167.836,10794271.0
2015-03-24,167.25,169.985,166.989,168.878,11286726.0
2015-03-25,168.878,170.05,167.054,167.119,8759974.0
2015-03-26,166.012,166.924,162.886,165.556,22600220.0
2015-03-27,165.426,167.054,162.365,163.733,13133724.0
2015-03-28,165.426,167.054,162.365,163.733,13133724.0
2015-03-29,165.426,167.054,162.365,163.733,13133724.0
2015-03-30,165.361,167.119,164.579,166.208,11247335.0
2015-03-31,166.338,166.924,163.147,164.71,15373749.0
2015-04-01,164.514,165.687,163.081,164.058,15374080.0
2015-04-02,164.514,165.361,162.17,163.472,20185556.0
2015-04-03,164.514,165.361,162.17,163.472,20185556.0
2015-04-04,164.514,165.361,162.17,163.472,20185556.0
2015-04-05,164.514,165.361,162.17,163.472,20185556.0
2015-04-06,164.514,165.361,162.17,163.472,15744.0
2015-04-07,165.231,167.51,164.579,167.38,19633328.0
2015-04-08,166.468,167.706,163.472,166.989,19735285.0
2015-04-09,168.161,170.18,168.096,170.18,10461491.0
2015-04-10,170.962,177.019,170.962,176.237,20591544.0
2015-04-11,170.962,177.019,170.962,176.237,20591544.0
2015-04-12,170.962,177.019,170.962,176.237,20591544.0
2015-04-13,175.586,176.693,173.241,176.172,11024354.0
2015-04-14,176.172,177.475,173.437,174.674,11565346.0
2015-04-15,174.805,175.716,173.241,174.088,11141069.0
2015-04-16,174.935,174.935,171.548,173.307,13435527.0
2015-04-17,173.632,175.847,171.418,171.939,12749378.0
2015-04-18,173.632,175.847,171.418,171.939,12749378.0
2015-04-19,173.632,175.847,171.418,171.939,12749378.0
2015-04-20,172.851,174.544,171.939,173.958,9413024.0
2015-04-21,175.13,178.387,174.544,175.326,12881705.0
2015-04-22,176.107,176.628,173.111,175.065,10297958.0
2015-04-23,175.521,176.498,173.828,175.651,11817953.0
2015-04-24,176.172,176.824,173.697,175.586,12559072.0
2015-04-25,176.172,176.824,173.697,175.586,12559072.0
2015-04-26,176.172,176.824,173.697,175.586,12559072.0
2015-04-27,175.456,175.651,171.744,174.935,13598780.0
2015-04-28,174.349,174.349,171.809,172.981,12670511.0
2015-04-29,173.958,177.084,171.418,171.613,24419401.0
2015-04-30,172.661,172.661,167.93,171.377,26499161.0
2015-05-01,171.58,172.188,169.485,171.85,9911915.0
2015-05-02,171.58,172.188,169.485,171.85,9911915.0
2015-05-03,171.58,172.188,169.485,171.85,9911915.0
2015-05-04,171.58,172.188,169.485,171.85,42570.0
2015-05-05,175.026,175.094,167.998,167.998,20892701.0
2015-05-06,167.525,170.093,165.565,168.403,24034919.0
2015-05-07,168.336,171.106,166.376,170.363,12426885.0
2015-05-08,174.688,177.662,173.201,176.175,17809047.0
2015-05-09,174.688,177.662,173.201,176.175,17809047.0
2015-05-10,174.688,177.662,173.201,176.175,17809047.0
2015-05-11,176.445,179.081,175.702,179.013,34365312.0
2015-05-12,178.608,179.081,174.688,176.242,14624523.0
2015-05-13,176.378,177.594,175.026,175.702,11265477.0
2015-05-14,172.323,174.553,170.296,173.877,18539783.0
2015-05-15,174.35,178.135,173.674,177.053,23898106.0
2015-05-16,174.35,178.135,173.674,177.053,23898106.0
2015-05-17,174.35,178.135,173.674,177.053,23898106.0
2015-05-18,177.391,179.486,175.769,179.081,12867497.0
2015-05-19,181.243,182.797,179.959,182.662,16107321.0
2015-05-20,182.392,182.662,179.554,181.851,8878320.0
2015-05-21,181.108,181.716,179.351,181.04,6099061.0
2015-05-22,180.838,182.595,179.689,180.77,9195149.0
2015-05-23,180.838,182.595,179.689,180.77,9195149.0
2015-05-24,180.838,182.595,179.689,180.77,9195149.0
2015-05-25,180.838,182.595,179.689,180.77,9195149.0
2015-05-26,181.311,182.527,180.027,180.365,8346188.0
2015-05-27,179.892,185.163,179.892,184.487,13552237.0
2015-05-28,183.946,185.636,183.203,185.501,25306087.0
2015-05-29,185.771,187.46,183.203,184.014,25206299.0
2015-05-30,185.771,187.46,183.203,184.014,25206299.0
2015-05-31,185.771,187.46,183.203,184.014,25206299.0
2015-06-01,183.541,185.027,182.392,183.27,20671295.0
2015-06-02,184.284,184.284,181.311,182.527,8076647.0
2015-06-03,182.527,183.0,181.581,182.527,10759607.0
2015-06-04,181.784,182.257,179.486,181.378,9561929.0
2015-06-05,180.432,180.432,178.202,179.013,13025783.0
2015-06-06,180.432,180.432,178.202,179.013,13025783.0
2015-06-07,180.432,180.432,178.202,179.013,13025783.0
2015-06-08,179.013,180.162,176.378,178.337,9872576.0
2015-06-09,177.999,178.743,175.769,177.594,9166639.0
2015-06-10,177.594,179.689,176.31,179.351,19236205.0
2015-06-11,178.878,181.176,178.337,180.162,8736092.0
2015-06-12,179.283,182.595,179.081,182.257,12054152.0
2015-06-13,179.283,182.595,179.081,182.257,12054152.0
2015-06-14,179.283,182.595,179.081,182.257,12054152.0
2015-06-15,181.446,182.46,180.229,180.5,6823876.0
2015-06-16,180.297,181.378,178.135,180.297,9358775.0
2015-06-17,180.567,181.04,178.337,178.743,9615399.0
2015-06-18,178.878,179.216,176.31,178.27,9032809.0
2015-06-19,177.932,181.446,177.932,179.689,10383362.0
2015-06-20,177.932,181.446,177.932,179.689,10383362.0
2015-06-21,177.932,181.446,177.932,179.689,10383362.0
2015-06-22,183.135,183.946,181.311,182.392,16151726.0
2015-06-23,183.135,185.365,183.0,184.69,6724057.0
2015-06-24,184.892,185.703,184.149,184.69,5868607.0
2015-06-25,184.825,187.122,183.946,185.906,7910118.0
2015-06-26,185.163,186.447,184.217,186.244,10068005.0
2015-06-27,185.163,186.447,184.217,186.244,10068005.0
2015-06-28,185.163,186.447,184.217,186.244,10068005.0
2015-06-29,181.784,184.352,180.838,181.851,8864056.0
2015-06-30,180.77,180.77,177.932,177.932,12213494.0
2015-07-01,178.135,181.581,176.378,180.5,10130565.0
2015-07-02,180.432,181.108,177.121,177.999,7966567.0
2015-07-03,178.608,179.283,177.324,177.526,5641272.0
2015-07-04,178.608,179.283,177.324,177.526,5641272.0
2015-07-05,178.608,179.283,177.324,177.526,5641272.0
2015-07-06,175.769,178.405,175.431,177.594,5513930.0
2015-07-07,179.081,179.081,173.742,173.742,10068237.0
2015-07-08,174.688,175.431,173.404,175.026,6271849.0
2015-07-09,175.364,180.229,175.094,179.486,11285058.0
2015-07-10,182.054,184.69,180.094,184.014,8158670.0
2015-07-11,182.054,184.69,180.094,184.014,8158670.0
2015-07-12,182.054,184.69,180.094,184.014,8158670.0
2015-07-13,185.636,186.784,185.027,186.649,8320496.0
2015-07-14,182.257,186.379,181.108,186.109,10504791.0
2015-07-15,186.379,186.379,184.622,185.636,8671854.0
2015-07-16,186.987,187.933,186.109,187.46,7363844.0
2015-07-17,187.798,187.866,185.838,186.244,7387306.0
2015-07-18,187.798,187.866,185.838,186.244,7387306.0
2015-07-19,187.798,187.866,185.838,186.244,7387306.0
2015-07-20,186.109,187.663,185.027,186.176,5581732.0
2015-07-21,186.514,186.852,185.163,185.365,4452016.0
2015-07-22,184.081,185.771,182.46,182.662,8042121.0
2015-07-23,184.352,184.825,181.176,181.986,8905558.0
2015-07-24,181.581,184.081,181.243,181.851,9885956.0
2015-07-25,181.581,184.081,181.243,181.851,9885956.0
2015-07-26,181.581,184.081,181.243,181.851,9885956.0
2015-07-27,181.513,182.46,177.864,178.202,8409522.0
2015-07-28,182.46,184.96,180.703,182.595,17146862.0
2015-07-29,186.852,186.852,183.203,186.649,12809678.0
2015-07-30,187.595,188.542,182.797,183.541,148698620.0
2015-07-31,187.19,190.501,186.109,189.69,17069353.0
2015-08-01,187.19,190.501,186.109,189.69,17069353.0
2015-08-02,187.19,190.501,186.109,189.69,17069353.0
2015-08-03,188.744,189.285,187.46,189.015,8900447.0
2015-08-04,189.285,189.42,187.258,188.339,9125055.0
