,RMV LN Equity,RMV LN Equity,RMV LN Equity,RMV LN Equity,RMV LN Equity
2013-10-17,225.029,227.52,223.606,226.719,1975120.0
2013-10-18,232.323,232.323,226.008,229.21,2163760.0
2013-10-19,232.323,232.323,226.008,229.21,2163760.0
2013-10-20,232.323,232.323,226.008,229.21,2163760.0
2013-10-21,230.366,234.902,230.01,234.28,2110340.0
2013-10-22,234.28,237.304,232.768,233.123,1563980.0
2013-10-23,232.145,233.746,231.789,233.479,2013780.0
2013-10-24,233.39,235.436,232.679,234.458,853020.0
2013-10-25,233.301,233.657,230.188,232.501,1093850.0
2013-10-26,233.301,233.657,230.188,232.501,1093850.0
2013-10-27,233.301,233.657,230.188,232.501,1093850.0
2013-10-28,233.39,234.28,232.145,232.857,647840.0
2013-10-29,232.323,233.657,230.277,231.967,1100690.0
2013-10-30,231.789,237.66,231.789,234.013,1184970.0
2013-10-31,234.458,236.148,232.59,235.881,1691200.0
2013-11-01,235.436,238.193,234.191,234.902,1564550.0
2013-11-02,235.436,238.193,234.191,234.902,1564550.0
2013-11-03,235.436,238.193,234.191,234.902,1564550.0
2013-11-04,234.724,237.393,234.724,235.792,983960.0
2013-11-05,236.77,236.77,231.078,234.458,1612840.0
2013-11-06,235.169,236.325,233.212,233.657,2968110.0
2013-11-07,231.522,236.503,231.167,233.479,1929750.0
2013-11-08,232.946,235.881,228.409,232.501,2749540.0
2013-11-09,232.946,235.881,228.409,232.501,2749540.0
2013-11-10,232.946,235.881,228.409,232.501,2749540.0
2013-11-11,233.212,234.902,231.967,232.056,1370630.0
2013-11-12,233.746,235.258,231.433,231.522,1210650.0
2013-11-13,230.989,232.145,223.251,223.251,2484590.0
2013-11-14,224.229,229.032,224.229,225.919,1749870.0
2013-11-15,228.587,228.587,224.14,227.609,1122550.0
2013-11-16,228.587,228.587,224.14,227.609,1122550.0
2013-11-17,228.587,228.587,224.14,227.609,1122550.0
2013-11-18,227.431,228.765,225.474,226.897,1255910.0
2013-11-19,225.652,226.986,223.162,223.606,981880.0
2013-11-20,223.428,223.962,219.604,220.404,904230.0
2013-11-21,219.159,224.674,219.159,220.849,1423210.0
2013-11-22,220.315,225.385,220.315,223.251,1180760.0
2013-11-23,220.315,225.385,220.315,223.251,1180760.0
2013-11-24,220.315,225.385,220.315,223.251,1180760.0
2013-11-25,224.852,226.897,223.873,224.852,770630.0
2013-11-26,225.296,226.453,223.517,223.517,1065520.0
2013-11-27,225.296,227.164,223.962,225.385,815080.0
2013-11-28,226.897,227.787,222.806,226.808,1761230.0
2013-11-29,226.897,229.832,225.741,225.741,2114510.0
2013-11-30,226.897,229.832,225.741,225.741,2114510.0
2013-12-01,226.897,229.832,225.741,225.741,2114510.0
2013-12-02,225.741,228.676,223.784,224.674,1457770.0
2013-12-03,226.097,227.698,224.318,224.318,1424020.0
2013-12-04,225.919,228.765,223.428,223.428,1242520.0
2013-12-05,222.361,222.984,201.37,220.76,4059930.0
2013-12-06,225.207,225.207,219.871,222.005,1299050.0
2013-12-07,225.207,225.207,219.871,222.005,1299050.0
2013-12-08,225.207,225.207,219.871,222.005,1299050.0
2013-12-09,223.34,223.34,218.981,221.027,1420340.0
2013-12-10,220.049,222.361,219.515,220.671,965430.0
2013-12-11,220.315,223.073,219.96,219.96,952080.0
2013-12-12,218.892,223.251,217.113,217.469,1224270.0
2013-12-13,216.936,219.07,216.936,217.825,1080540.0
2013-12-14,216.936,219.07,216.936,217.825,1080540.0
2013-12-15,216.936,219.07,216.936,217.825,1080540.0
2013-12-16,217.469,222.005,217.202,221.116,1397720.0
2013-12-17,220.226,224.763,220.049,222.361,1666580.0
2013-12-18,222.717,224.585,220.938,220.938,1369600.0
2013-12-19,223.517,227.698,223.517,227.698,2750600.0
2013-12-20,228.143,233.301,227.075,228.587,4653580.0
2013-12-21,228.143,233.301,227.075,228.587,4653580.0
2013-12-22,228.143,233.301,227.075,228.587,4653580.0
2013-12-23,229.21,234.28,229.21,233.568,977520.0
2013-12-24,234.458,235.525,232.679,232.679,172470.0
2013-12-25,234.458,235.525,232.679,232.679,172470.0
2013-12-26,234.458,235.525,232.679,232.679,172470.0
2013-12-27,234.369,238.46,234.013,238.193,1028000.0
2013-12-28,234.369,238.46,234.013,238.193,1028000.0
2013-12-29,234.369,238.46,234.013,238.193,1028000.0
2013-12-30,239.527,240.239,236.681,236.859,537010.0
2013-12-31,237.749,243.708,237.304,243.708,621050.0
2014-01-01,237.749,243.708,237.304,243.708,621050.0
2014-01-02,243.975,248.066,241.751,243.797,2095440.0
2014-01-03,243.53,245.487,241.484,244.775,892700.0
2014-01-04,243.53,245.487,241.484,244.775,892700.0
2014-01-05,243.53,245.487,241.484,244.775,892700.0
2014-01-06,245.131,249.934,244.064,249.489,1027890.0
2014-01-07,248.956,250.29,247.088,249.222,1765840.0
2014-01-08,242.818,246.732,240.239,241.128,2350360.0
2014-01-09,241.84,242.463,235.881,237.749,2086940.0
2014-01-10,238.46,239.172,236.325,237.926,2308460.0
2014-01-11,238.46,239.172,236.325,237.926,2308460.0
2014-01-12,238.46,239.172,236.325,237.926,2308460.0
2014-01-13,238.994,238.994,234.013,236.592,3128430.0
2014-01-14,234.813,238.549,234.013,238.193,1750440.0
2014-01-15,238.638,239.883,237.571,238.015,3480320.0
2014-01-16,238.816,240.506,234.813,235.169,1452360.0
2014-01-17,234.28,237.393,228.498,229.832,2236630.0
2014-01-18,234.28,237.393,228.498,229.832,2236630.0
2014-01-19,234.28,237.393,228.498,229.832,2236630.0
2014-01-20,230.277,231.967,229.566,230.633,1262140.0
2014-01-21,230.455,231.789,229.566,229.832,1147050.0
2014-01-22,229.744,231.345,229.121,229.655,808570.0
2014-01-23,228.231,230.277,225.385,225.83,1420900.0
2014-01-24,225.474,226.719,218.359,219.515,1962080.0
2014-01-25,225.474,226.719,218.359,219.515,1962080.0
2014-01-26,225.474,226.719,218.359,219.515,1962080.0
2014-01-27,219.782,221.116,217.113,219.693,1737190.0
2014-01-28,220.315,224.941,220.315,224.407,1754830.0
2014-01-29,226.097,227.876,223.695,225.652,1472920.0
2014-01-30,226.542,227.787,224.852,226.364,1008610.0
2014-01-31,223.517,227.431,221.027,225.207,2404630.0
2014-02-01,223.517,227.431,221.027,225.207,2404630.0
2014-02-02,223.517,227.431,221.027,225.207,2404630.0
2014-02-03,224.585,230.188,219.337,228.498,1971100.0
2014-02-04,228.409,229.921,226.453,229.477,1660520.0
2014-02-05,229.21,232.59,228.587,231.167,1343620.0
2014-02-06,233.034,236.414,231.7,236.236,1352760.0
2014-02-07,238.104,240.15,236.325,238.638,1252470.0
2014-02-08,238.104,240.15,236.325,238.638,1252470.0
2014-02-09,238.104,240.15,236.325,238.638,1252470.0
2014-02-10,239.616,240.239,235.792,238.994,1227200.0
2014-02-11,240.15,243.441,240.15,243.441,1178260.0
2014-02-12,243.886,245.309,242.818,244.33,1371810.0
2014-02-13,244.33,246.999,239.527,246.999,1425880.0
2014-02-14,247.621,247.71,240.951,241.662,2301560.0
2014-02-15,247.621,247.71,240.951,241.662,2301560.0
2014-02-16,247.621,247.71,240.951,241.662,2301560.0
2014-02-17,242.463,243.085,237.126,241.484,2279830.0
2014-02-18,241.573,244.419,238.371,244.241,2878570.0
2014-02-19,244.064,246.376,243.708,243.975,1795840.0
2014-02-20,242.996,246.465,240.951,246.287,1736320.0
2014-02-21,246.643,247.977,244.33,244.953,1578680.0
2014-02-22,246.643,247.977,244.33,244.953,1578680.0
2014-02-23,246.643,247.977,244.33,244.953,1578680.0
2014-02-24,245.487,246.376,232.145,236.592,3675820.0
2014-02-25,237.393,237.749,233.034,235.258,3414320.0
2014-02-26,235.258,235.881,232.234,232.59,3775120.0
2014-02-27,233.123,233.924,231.078,233.479,1429520.0
2014-02-28,240.15,248.333,239.083,245.042,5183920.0
2014-03-01,240.15,248.333,239.083,245.042,5183920.0
2014-03-02,240.15,248.333,239.083,245.042,5183920.0
2014-03-03,240.684,242.818,238.905,239.083,2503060.0
2014-03-04,241.751,243.975,240.506,240.951,2433710.0
2014-03-05,241.217,244.775,240.595,243.708,2647210.0
2014-03-06,245.042,246.287,242.552,242.552,1919820.0
2014-03-07,242.463,243.174,239.083,240.328,1842400.0
2014-03-08,242.463,243.174,239.083,240.328,1842400.0
2014-03-09,242.463,243.174,239.083,240.328,1842400.0
2014-03-10,240.684,241.484,235.347,236.414,1457300.0
2014-03-11,237.215,238.549,235.258,237.749,1469270.0
2014-03-12,236.503,237.571,226.986,233.568,3661260.0
2014-03-13,233.212,234.547,231.433,234.191,1685410.0
2014-03-14,233.39,234.191,231.167,234.102,1313700.0
2014-03-15,233.39,234.191,231.167,234.102,1313700.0
2014-03-16,233.39,234.191,231.167,234.102,1313700.0
2014-03-17,235.436,239.705,234.902,239.438,959610.0
2014-03-18,238.638,240.684,234.724,236.948,1379440.0
2014-03-19,237.571,238.46,234.902,237.571,1477340.0
2014-03-20,236.859,236.859,231.967,235.347,1059600.0
2014-03-21,235.792,238.638,235.792,237.393,3223240.0
2014-03-22,235.792,238.638,235.792,237.393,3223240.0
2014-03-23,235.792,238.638,235.792,237.393,3223240.0
2014-03-24,238.905,238.994,231.078,231.878,1286420.0
2014-03-25,231.167,233.657,230.9,232.323,1239290.0
2014-03-26,232.412,234.991,231.078,234.547,1448770.0
2014-03-27,233.39,233.657,229.566,231.611,1475210.0
2014-03-28,232.234,233.301,231.256,231.789,1001370.0
2014-03-29,232.234,233.301,231.256,231.789,1001370.0
2014-03-30,232.234,233.301,231.256,231.789,1001370.0
2014-03-31,233.657,234.635,232.501,234.635,1404030.0
2014-04-01,235.614,237.037,233.123,234.013,1739240.0
2014-04-02,234.369,236.948,233.39,233.657,743620.0
2014-04-03,233.212,234.724,231.611,232.145,1322150.0
2014-04-04,233.39,233.568,227.164,227.253,1688410.0
2014-04-05,233.39,233.568,227.164,227.253,1688410.0
2014-04-06,233.39,233.568,227.164,227.253,1688410.0
2014-04-07,227.164,227.164,215.157,220.315,4137650.0
2014-04-08,220.582,222.183,213.111,214.445,4011430.0
2014-04-09,216.669,220.582,215.601,219.248,4474170.0
2014-04-10,219.248,220.138,215.601,215.779,2133270.0
2014-04-11,213.289,213.467,208.486,211.065,3177610.0
2014-04-12,213.289,213.467,208.486,211.065,3177610.0
2014-04-13,213.289,213.467,208.486,211.065,3177610.0
2014-04-14,210.443,210.443,202.171,204.661,2957810.0
2014-04-15,204.483,207.241,203.149,205.017,1838030.0
2014-04-16,206.796,212.933,206.796,212.221,2348950.0
2014-04-17,212.221,215.512,211.332,213.2,1444530.0
2014-04-18,212.221,215.512,211.332,213.2,1444530.0
2014-04-19,212.221,215.512,211.332,213.2,1444530.0
2014-04-20,212.221,215.512,211.332,213.2,1444530.0
2014-04-21,212.221,215.512,211.332,213.2,1444530.0
2014-04-22,213.734,216.847,213.2,214.89,2226400.0
2014-04-23,215.512,217.558,215.068,215.957,1462000.0
2014-04-24,217.024,219.337,212.755,213.556,1833290.0
2014-04-25,212.666,213.822,208.041,209.019,1171600.0
2014-04-26,212.666,213.822,208.041,209.019,1171600.0
2014-04-27,212.666,213.822,208.041,209.019,1171600.0
2014-04-28,210.354,217.024,208.664,212.399,3216500.0
2014-04-29,217.291,218.981,213.2,214.712,1669150.0
2014-04-30,213.911,214.801,210.798,214.356,2105470.0
2014-05-01,216.313,218.803,215.068,216.758,1321080.0
2014-05-02,216.936,219.07,215.512,216.847,1731240.0
2014-05-03,216.936,219.07,215.512,216.847,1731240.0
2014-05-04,216.936,219.07,215.512,216.847,1731240.0
2014-05-05,216.936,219.07,215.512,216.847,1731240.0
2014-05-06,216.847,218.27,214.623,215.335,1059650.0
2014-05-07,216.678,216.678,210.856,211.841,1366250.0
2014-05-08,212.289,214.797,212.02,214.708,1341260.0
2014-05-09,217.126,219.365,215.424,215.782,3370130.0
2014-05-10,217.126,219.365,215.424,215.782,3370130.0
2014-05-11,217.126,219.365,215.424,215.782,3370130.0
2014-05-12,216.051,216.768,211.841,212.289,5874440.0
2014-05-13,213.901,213.901,211.214,212.02,844970.0
2014-05-14,212.647,212.647,204.496,204.765,1363530.0
2014-05-15,205.571,206.019,195.897,197.062,2230630.0
2014-05-16,196.793,197.509,187.925,189.0,3392630.0
2014-05-17,196.793,197.509,187.925,189.0,3392630.0
2014-05-18,196.793,197.509,187.925,189.0,3392630.0
2014-05-19,189.269,193.479,187.836,192.583,1915320.0
2014-05-20,193.21,203.69,192.941,203.063,4495250.0
2014-05-21,202.436,208.975,202.436,208.706,2237430.0
2014-05-22,210.318,216.589,208.348,208.437,4306110.0
2014-05-23,208.437,210.945,208.079,208.796,3651170.0
2014-05-24,208.437,210.945,208.079,208.796,3651170.0
2014-05-25,208.437,210.945,208.079,208.796,3651170.0
2014-05-26,208.437,210.945,208.079,208.796,3651170.0
2014-05-27,210.498,210.587,207.363,209.602,1477210.0
2014-05-28,209.96,209.96,202.526,202.615,3374270.0
2014-05-29,203.78,204.586,201.451,204.227,4977900.0
2014-05-30,204.586,206.198,200.376,205.302,4575350.0
2014-05-31,204.586,206.198,200.376,205.302,4575350.0
2014-06-01,204.586,206.198,200.376,205.302,4575350.0
2014-06-02,206.467,206.556,203.6,205.302,1663860.0
2014-06-03,205.213,205.84,197.241,198.047,2831560.0
2014-06-04,198.047,199.39,196.703,199.122,1775880.0
2014-06-05,198.405,200.286,197.062,198.136,1983570.0
2014-06-06,198.853,199.57,197.599,198.943,6454450.0
2014-06-07,198.853,199.57,197.599,198.943,6454450.0
2014-06-08,198.853,199.57,197.599,198.943,6454450.0
2014-06-09,199.749,200.645,198.405,199.48,1749960.0
2014-06-10,199.838,199.838,196.255,196.972,2319420.0
2014-06-11,198.136,198.136,192.314,195.27,8248970.0
2014-06-12,196.703,196.703,194.464,195.001,1277840.0
2014-06-13,194.374,194.464,188.015,190.702,2481530.0
2014-06-14,194.374,194.464,188.015,190.702,2481530.0
2014-06-15,194.374,194.464,188.015,190.702,2481530.0
2014-06-16,190.971,192.045,189.0,191.239,4070230.0
2014-06-17,191.508,194.285,190.344,194.285,3465400.0
2014-06-18,195.27,199.48,195.27,197.062,6309550.0
2014-06-19,197.689,198.763,194.554,195.27,2332430.0
2014-06-20,195.449,196.614,195.449,195.808,3282850.0
2014-06-21,195.449,196.614,195.449,195.808,3282850.0
2014-06-22,195.449,196.614,195.449,195.808,3282850.0
2014-06-23,195.539,196.166,192.852,192.941,2146710.0
2014-06-24,193.837,194.016,190.433,190.433,2251950.0
2014-06-25,189.717,190.612,186.85,186.85,1887740.0
2014-06-26,187.567,195.27,186.671,192.045,2203600.0
2014-06-27,192.045,192.941,189.985,191.777,2104270.0
2014-06-28,192.045,192.941,189.985,191.777,2104270.0
2014-06-29,192.045,192.941,189.985,191.777,2104270.0
2014-06-30,192.314,193.568,191.598,192.045,3003240.0
2014-07-01,192.941,195.001,191.687,194.464,1491380.0
2014-07-02,195.181,198.226,194.195,195.897,6598580.0
2014-07-03,197.151,203.511,197.062,202.705,7279470.0
2014-07-04,202.884,208.348,202.884,206.646,2540470.0
2014-07-05,202.884,208.348,202.884,206.646,2540470.0
2014-07-06,202.884,208.348,202.884,206.646,2540470.0
2014-07-07,207.631,207.631,203.6,204.227,1882600.0
2014-07-08,205.123,205.123,194.016,194.106,2941740.0
2014-07-09,194.106,194.464,187.477,190.523,3554990.0
2014-07-10,189.985,190.791,183.357,186.223,3806480.0
2014-07-11,187.298,188.731,184.88,188.104,2058850.0
2014-07-12,187.298,188.731,184.88,188.104,2058850.0
2014-07-13,187.298,188.731,184.88,188.104,2058850.0
2014-07-14,189.179,192.762,188.463,192.583,2025950.0
2014-07-15,191.508,193.299,190.881,190.881,1779780.0
2014-07-16,191.06,192.941,190.164,191.687,1808190.0
2014-07-17,192.583,195.001,191.598,194.464,1700890.0
2014-07-18,192.583,194.912,190.433,194.464,1227030.0
2014-07-19,192.583,194.912,190.433,194.464,1227030.0
2014-07-20,192.583,194.912,190.433,194.464,1227030.0
2014-07-21,195.628,197.151,192.135,195.539,1477820.0
2014-07-22,196.793,198.226,194.822,197.33,1089730.0
2014-07-23,196.882,197.957,191.866,192.583,2250250.0
2014-07-24,191.777,196.882,191.687,196.882,1778390.0
2014-07-25,196.345,197.062,193.389,194.374,1780440.0
2014-07-26,196.345,197.062,193.389,194.374,1780440.0
2014-07-27,196.345,197.062,193.389,194.374,1780440.0
2014-07-28,194.912,198.136,193.12,197.778,1737040.0
2014-07-29,198.226,206.198,197.062,202.884,4078990.0
2014-07-30,207.004,208.885,200.107,200.107,4475090.0
2014-07-31,200.107,204.138,197.241,203.78,2775360.0
2014-08-01,203.959,203.959,198.853,199.838,3740090.0
2014-08-02,203.959,203.959,198.853,199.838,3740090.0
2014-08-03,203.959,203.959,198.853,199.838,3740090.0
2014-08-04,200.645,201.361,198.495,199.838,1579150.0
2014-08-05,200.376,200.465,198.405,198.405,1606030.0
2014-08-06,197.062,200.555,197.062,199.032,1593160.0
2014-08-07,198.943,202.436,198.763,200.734,1437840.0
2014-08-08,198.495,202.884,198.405,201.988,2946090.0
2014-08-09,198.495,202.884,198.405,201.988,2946090.0
2014-08-10,198.495,202.884,198.405,201.988,2946090.0
2014-08-11,204.496,207.452,203.332,206.735,1072510.0
2014-08-12,205.75,207.183,205.123,205.75,1421060.0
2014-08-13,206.108,208.617,203.869,207.9,1246550.0
2014-08-14,207.094,216.857,207.094,216.051,1897340.0
2014-08-15,215.603,217.753,213.991,215.245,1638560.0
2014-08-16,215.603,217.753,213.991,215.245,1638560.0
2014-08-17,215.603,217.753,213.991,215.245,1638560.0
2014-08-18,218.111,218.111,215.424,216.23,1152070.0
2014-08-19,217.753,220.709,217.484,220.082,1331050.0
2014-08-20,219.903,223.934,219.724,222.68,3158110.0
2014-08-21,222.411,224.919,222.411,224.471,1167270.0
2014-08-22,224.471,224.65,221.336,222.411,1793470.0
2014-08-23,224.471,224.65,221.336,222.411,1793470.0
2014-08-24,224.471,224.65,221.336,222.411,1793470.0
2014-08-25,224.471,224.65,221.336,222.411,1793470.0
2014-08-26,224.65,225.008,220.978,224.829,935760.0
2014-08-27,223.486,228.144,223.486,225.188,1180740.0
2014-08-28,224.202,227.517,224.023,226.621,1744200.0
2014-08-29,226.8,226.8,224.292,225.725,1950120.0
2014-08-30,226.8,226.8,224.292,225.725,1950120.0
2014-08-31,226.8,226.8,224.292,225.725,1950120.0
2014-09-01,225.725,227.337,225.367,226.442,755230.0
2014-09-02,226.531,228.591,222.142,222.142,2989740.0
2014-09-03,222.5,224.561,219.634,219.634,2270430.0
2014-09-04,219.634,221.246,218.559,220.44,2822410.0
2014-09-05,220.53,220.799,218.29,220.172,1804660.0
2014-09-06,220.53,220.799,218.29,220.172,1804660.0
2014-09-07,220.53,220.799,218.29,220.172,1804660.0
2014-09-08,219.724,219.903,213.812,215.155,1191990.0
2014-09-09,213.812,215.693,210.05,211.393,3211490.0
2014-09-10,211.931,212.916,208.348,208.437,1662480.0
2014-09-11,208.437,211.931,206.825,207.9,1097500.0
2014-09-12,209.871,214.976,207.183,209.244,2805730.0
2014-09-13,209.871,214.976,207.183,209.244,2805730.0
2014-09-14,209.871,214.976,207.183,209.244,2805730.0
2014-09-15,208.885,212.199,208.169,211.035,3130580.0
2014-09-16,209.96,211.752,209.154,210.945,1375630.0
2014-09-17,212.379,214.708,208.885,209.333,1509240.0
2014-09-18,209.244,212.468,209.244,210.677,1502760.0
2014-09-19,213.812,218.111,213.364,216.32,3271530.0
2014-09-20,213.812,218.111,213.364,216.32,3271530.0
2014-09-21,213.812,218.111,213.364,216.32,3271530.0
2014-09-22,214.887,216.32,211.752,212.289,1517040.0
2014-09-23,211.125,212.02,207.631,208.258,983490.0
2014-09-24,203.959,203.959,196.166,202.257,3764860.0
2014-09-25,201.899,203.153,194.016,195.181,3466060.0
2014-09-26,194.195,198.226,193.568,195.897,1532810.0
2014-09-27,194.195,198.226,193.568,195.897,1532810.0
2014-09-28,194.195,198.226,193.568,195.897,1532810.0
2014-09-29,194.912,197.062,193.568,195.808,1591630.0
2014-09-30,196.524,196.524,191.687,192.762,3329350.0
2014-10-01,194.822,196.076,191.866,192.045,2384630.0
2014-10-02,192.314,192.314,185.686,186.223,2374580.0
2014-10-03,187.656,187.925,185.954,186.134,3668480.0
2014-10-04,187.656,187.925,185.954,186.134,3668480.0
2014-10-05,187.656,187.925,185.954,186.134,3668480.0
2014-10-06,188.463,189.537,186.313,186.492,4080200.0
2014-10-07,185.686,187.925,185.327,185.327,1781430.0
2014-10-08,184.521,184.521,178.699,179.595,4822780.0
2014-10-09,181.759,183.832,177.521,178.603,8101490.0
2014-10-10,177.341,182.3,174.456,180.496,3287400.0
2014-10-11,177.341,182.3,174.456,180.496,3287400.0
2014-10-12,177.341,182.3,174.456,180.496,3287400.0
2014-10-13,177.972,182.029,177.972,179.775,3343410.0
2014-10-14,180.136,181.218,177.251,180.406,1915450.0
2014-10-15,181.218,186.627,179.955,180.046,3286690.0
2014-10-16,180.857,186.807,180.316,186.266,3906820.0
2014-10-17,186.537,189.783,182.48,183.832,3871010.0
2014-10-18,186.537,189.783,182.48,183.832,3871010.0
2014-10-19,186.537,189.783,182.48,183.832,3871010.0
2014-10-20,183.472,184.013,181.037,182.66,2269500.0
2014-10-21,181.939,189.152,181.849,186.537,4825310.0
2014-10-22,186.807,188.791,184.013,186.627,2716810.0
2014-10-23,184.644,187.258,180.406,186.988,2662630.0
2014-10-24,186.086,187.619,185.906,186.447,1606640.0
2014-10-25,186.086,187.619,185.906,186.447,1606640.0
2014-10-26,186.086,187.619,185.906,186.447,1606640.0
2014-10-27,187.709,187.709,181.849,182.3,2435870.0
