,RIO LN Equity,RIO LN Equity,RIO LN Equity,RIO LN Equity,RIO LN Equity
2021-10-10,4209.183,4232.018,4154.634,4168.588,2077445.0
2021-10-11,4254.852,4358.031,4224.829,4314.053,2519265.0
2021-10-12,4224.829,4271.767,4189.731,4232.863,2587139.0
2021-10-13,4185.503,4213.412,4092.05,4169.434,3491718.0
2021-10-14,4278.533,4346.191,4237.938,4322.51,2511573.0
2021-10-15,4270.921,4303.904,4230.326,4260.772,2491488.0
2021-10-16,4270.921,4303.904,4230.326,4260.772,2491488.0
2021-10-17,4270.921,4303.904,4230.326,4260.772,2491488.0
2021-10-18,4272.613,4303.904,4219.332,4230.326,2088061.0
2021-10-19,4303.904,4311.516,4233.709,4270.921,2191406.0
2021-10-20,4162.668,4178.314,4053.146,4131.799,3395416.0
2021-10-21,4015.089,4042.152,3931.785,3931.785,3884161.0
2021-10-22,3971.534,4018.049,3951.659,3951.659,2359850.0
2021-10-23,3971.534,4018.049,3951.659,3951.659,2359850.0
2021-10-24,3971.534,4018.049,3951.659,3951.659,2359850.0
2021-10-25,4000.288,4058.644,3993.523,4031.158,2298063.0
2021-10-26,4049.764,4064.987,3996.06,3996.06,2068539.0
2021-10-27,3939.396,3969.419,3924.596,3938.973,2257720.0
2021-10-28,3890.344,3953.773,3875.544,3886.961,3550765.0
2021-10-29,3835.372,3905.567,3813.383,3856.938,3702235.0
2021-10-30,3835.372,3905.567,3813.383,3856.938,3702235.0
2021-10-31,3835.372,3905.567,3813.383,3856.938,3702235.0
2021-11-01,3889.498,3889.498,3831.566,3856.938,1895518.0
2021-11-02,3798.583,3805.771,3719.93,3772.365,3070610.0
2021-11-03,3825.223,3847.635,3762.639,3772.788,1753733.0
2021-11-04,3797.737,3808.308,3748.262,3751.222,3120714.0
2021-11-05,3784.628,3784.628,3722.044,3741.919,2427193.0
2021-11-06,3784.628,3784.628,3722.044,3741.919,2427193.0
2021-11-07,3784.628,3784.628,3722.044,3741.919,2427193.0
2021-11-08,3763.485,3803.657,3720.353,3783.782,2447936.0
2021-11-09,3800.697,3824.8,3746.993,3755.451,2543110.0
2021-11-10,3750.799,3779.554,3720.776,3759.256,3345402.0
2021-11-11,3815.074,3906.413,3794.354,3887.807,4686854.0
2021-11-12,3915.716,3932.63,3846.366,3858.629,2872786.0
2021-11-13,3915.716,3932.63,3846.366,3858.629,2872786.0
2021-11-14,3915.716,3932.63,3846.366,3858.629,2872786.0
2021-11-15,3844.675,3860.321,3796.891,3817.611,1886692.0
2021-11-16,3817.611,3821.84,3766.445,3766.445,2507507.0
2021-11-17,3754.182,3781.245,3736.845,3766.022,2263691.0
2021-11-18,3747.839,3752.913,3682.295,3700.478,2309000.0
2021-11-19,3757.565,3777.862,3722.467,3767.714,2794748.0
2021-11-20,3757.565,3777.862,3722.467,3767.714,2794748.0
2021-11-21,3757.565,3777.862,3722.467,3767.714,2794748.0
2021-11-22,3796.468,3874.698,3774.902,3839.177,3070572.0
2021-11-23,3908.95,3970.265,3892.881,3949.968,4246717.0
2021-11-24,3970.688,4042.575,3952.082,3990.14,3457819.0
2021-11-25,4009.169,4012.552,3906.413,3947.853,1666694.0
2021-11-26,3814.229,3877.658,3788.857,3841.715,3296589.0
2021-11-27,3814.229,3877.658,3788.857,3841.715,3296589.0
2021-11-28,3814.229,3877.658,3788.857,3841.715,3296589.0
2021-11-29,3909.796,3977.454,3849.749,3908.527,3803856.0
2021-11-30,3877.235,3974.494,3831.989,3900.493,5387554.0
2021-12-01,3968.151,4043.843,3905.99,3967.728,3994070.0
2021-12-02,3908.104,4013.82,3908.104,3992.677,2645938.0
2021-12-03,4023.123,4026.929,3848.058,3872.161,2540260.0
2021-12-04,4023.123,4026.929,3848.058,3872.161,2540260.0
2021-12-05,4023.123,4026.929,3848.058,3872.161,2540260.0
2021-12-06,3834.949,3899.224,3804.926,3884.001,2562892.0
2021-12-07,3971.957,4080.633,3966.459,4070.484,3248996.0
2021-12-08,4044.689,4089.09,3998.597,4007.477,1923137.0
2021-12-09,4112.77,4115.307,3980.414,4038.346,2100184.0
2021-12-10,4022.7,4084.438,4010.437,4020.586,2091124.0
2021-12-11,4022.7,4084.438,4010.437,4020.586,2091124.0
2021-12-12,4022.7,4084.438,4010.437,4020.586,2091124.0
2021-12-13,4080.633,4108.964,4015.089,4015.512,3170148.0
2021-12-14,4057.375,4138.565,4048.495,4105.159,2672394.0
2021-12-15,4057.798,4073.444,3999.443,4012.974,2140305.0
2021-12-16,4097.97,4149.136,4065.409,4129.685,2721413.0
2021-12-17,4123.765,4154.634,4092.896,4123.765,3735533.0
2021-12-18,4123.765,4154.634,4092.896,4123.765,3735533.0
2021-12-19,4123.765,4154.634,4092.896,4123.765,3735533.0
2021-12-20,4000.288,4072.598,3990.985,4025.237,2067493.0
2021-12-21,4129.685,4167.32,4110.233,4146.599,2165640.0
2021-12-22,4089.936,4113.616,4041.306,4105.581,1660076.0
2021-12-23,4126.302,4135.605,4071.752,4114.039,1052859.0
2021-12-24,4108.542,4145.754,4106.004,4115.73,249669.0
2021-12-25,4108.542,4145.754,4106.004,4115.73,249669.0
2021-12-26,4108.542,4145.754,4106.004,4115.73,249669.0
2021-12-27,4108.542,4145.754,4106.004,4115.73,249669.0
2021-12-28,4108.542,4145.754,4106.004,4115.73,249669.0
2021-12-29,4115.307,4148.714,4075.135,4098.393,1762352.0
2021-12-30,4100.084,4182.965,4099.661,4144.485,1195259.0
2021-12-31,4133.913,4140.256,4106.427,4137.296,574071.0
2022-01-01,4133.913,4140.256,4106.427,4137.296,574071.0
2022-01-02,4133.913,4140.256,4106.427,4137.296,574071.0
2022-01-03,4133.913,4140.256,4106.427,4137.296,574071.0
2022-01-04,4161.822,4194.806,4087.821,4176.623,2206686.0
2022-01-05,4188.463,4258.235,4138.565,4258.235,2270310.0
2022-01-06,4225.675,4347.882,4204.954,4294.601,2689751.0
2022-01-07,4373.254,4439.221,4347.882,4407.929,2426477.0
2022-01-08,4373.254,4439.221,4347.882,4407.929,2426477.0
2022-01-09,4373.254,4439.221,4347.882,4407.929,2426477.0
2022-01-10,4419.769,4444.295,4373.254,4399.472,2277718.0
2022-01-11,4466.284,4500.113,4427.381,4483.199,2664650.0
2022-01-12,4524.639,4662.493,4506.033,4610.903,3246727.0
2022-01-13,4629.509,4648.961,4567.771,4620.206,2117805.0
2022-01-14,4566.926,4610.058,4544.091,4560.16,1986287.0
2022-01-15,4566.926,4610.058,4544.091,4560.16,1986287.0
2022-01-16,4566.926,4610.058,4544.091,4560.16,1986287.0
2022-01-17,4604.138,4604.138,4544.937,4561.005,2599758.0
2022-01-18,4557.623,4652.344,4515.336,4603.292,2681974.0
2022-01-19,4600.755,4807.112,4579.611,4781.74,3835527.0
2022-01-20,4782.586,4822.335,4715.773,4719.156,3158713.0
2022-01-21,4585.532,4632.892,4549.165,4615.132,4352654.0
2022-01-22,4585.532,4632.892,4549.165,4615.132,4352654.0
2022-01-23,4585.532,4632.892,4549.165,4615.132,4352654.0
2022-01-24,4534.788,4598.217,4393.552,4451.907,3797241.0
2022-01-25,4492.502,4527.176,4462.055,4491.656,2538309.0
2022-01-26,4585.532,4656.573,4556.777,4595.68,2878571.0
2022-01-27,4566.08,4755.523,4553.394,4709.853,2943232.0
2022-01-28,4759.751,4791.043,4537.325,4555.085,6162008.0
2022-01-29,4759.751,4791.043,4537.325,4555.085,6162008.0
2022-01-30,4759.751,4791.043,4537.325,4555.085,6162008.0
2022-01-31,4566.926,4574.537,4379.174,4385.094,3348663.0
2022-02-01,4465.438,4536.479,4427.381,4524.639,2919170.0
2022-02-02,4587.223,4603.292,4514.49,4528.868,2029582.0
2022-02-03,4643.041,4665.03,4535.634,4544.937,1861770.0
2022-02-04,4584.686,4643.041,4532.251,4539.017,2786222.0
2022-02-05,4584.686,4643.041,4532.251,4539.017,2786222.0
2022-02-06,4584.686,4643.041,4532.251,4539.017,2786222.0
2022-02-07,4582.149,4701.396,4549.165,4665.03,4800886.0
2022-02-08,4720.002,4821.489,4704.779,4750.448,4149043.0
2022-02-09,4761.443,4823.181,4668.413,4796.963,2681059.0
2022-02-10,4851.09,4940.737,4835.867,4911.136,3401012.0
2022-02-11,4851.09,4917.056,4790.197,4842.633,4035118.0
2022-02-12,4851.09,4917.056,4790.197,4842.633,4035118.0
2022-02-13,4851.09,4917.056,4790.197,4842.633,4035118.0
2022-02-14,4840.095,4878.153,4760.597,4839.25,2264666.0
2022-02-15,4753.831,4835.021,4722.539,4774.974,2733870.0
2022-02-16,4786.815,4840.941,4747.911,4827.409,2147508.0
2022-02-17,4809.649,4827.409,4698.859,4725.922,2141232.0
2022-02-18,4802.883,4825.718,4751.294,4784.277,2209930.0
2022-02-19,4802.883,4825.718,4751.294,4784.277,2209930.0
2022-02-20,4802.883,4825.718,4751.294,4784.277,2209930.0
2022-02-21,4840.095,4878.153,4736.071,4815.569,1793897.0
2022-02-22,4736.917,4883.227,4707.316,4813.032,1947287.0
2022-02-23,4754.677,4854.473,4700.55,4709.008,3122740.0
2022-02-24,4610.058,4720.002,4554.24,4623.589,3725541.0
2022-02-25,4687.864,4806.266,4615.978,4792.735,2886951.0
2022-02-26,4687.864,4806.266,4615.978,4792.735,2886951.0
2022-02-27,4687.864,4806.266,4615.978,4792.735,2886951.0
2022-02-28,4796.118,4922.977,4776.666,4897.605,3474627.0
2022-03-01,4951.731,5076.899,4898.45,5005.858,2812840.0
2022-03-02,5177.54,5260.422,5133.563,5182.615,4525055.0
2022-03-03,5261.267,5364.446,5174.157,5183.46,3222470.0
2022-03-04,5209.678,5249.427,5014.315,5098.042,3494693.0
2022-03-05,5209.678,5249.427,5014.315,5098.042,3494693.0
2022-03-06,5209.678,5249.427,5014.315,5098.042,3494693.0
2022-03-07,5201.221,5312.857,5087.893,5090.431,4597844.0
2022-03-08,5029.538,5076.899,4904.371,4978.795,4102213.0
2022-03-09,4979.64,4999.938,4752.14,4919.594,4585532.0
2022-03-10,4960.39,4972.093,4831.654,4950.487,5364439.0
2022-03-11,5030.609,5083.724,4954.988,5009.003,2617041.0
2022-03-12,5030.609,5083.724,4954.988,5009.003,2617041.0
2022-03-13,5030.609,5083.724,4954.988,5009.003,2617041.0
2022-03-14,4971.193,4971.193,4770.437,4770.437,4486577.0
2022-03-15,4629.997,4690.314,4548.975,4690.314,4866312.0
2022-03-16,4897.372,4905.474,4748.831,4877.567,4878186.0
2022-03-17,4900.973,5036.911,4883.868,5036.911,3620331.0
2022-03-18,5126.036,5126.036,5004.502,5060.318,5177609.0
2022-03-19,5126.036,5126.036,5004.502,5060.318,5177609.0
2022-03-20,5126.036,5126.036,5004.502,5060.318,5177609.0
2022-03-21,5038.712,5237.668,5016.205,5225.064,2511160.0
2022-03-22,5243.969,5304.286,5126.036,5139.54,2695591.0
2022-03-23,5176.45,5243.069,5146.742,5221.463,1958068.0
2022-03-24,5305.186,5325.892,5234.066,5272.777,2052671.0
2022-03-25,5275.478,5352.0,5259.274,5333.994,1582740.0
2022-03-26,5275.478,5352.0,5259.274,5333.994,1582740.0
2022-03-27,5275.478,5352.0,5259.274,5333.994,1582740.0
2022-03-28,5388.01,5393.411,5264.675,5278.179,1831188.0
2022-03-29,5326.792,5415.917,5189.054,5261.974,2491095.0
2022-03-30,5360.102,5469.933,5324.992,5469.933,2684978.0
2022-03-31,5520.347,5545.554,5456.429,5474.434,2716378.0
2022-04-01,5482.536,5618.474,5456.429,5604.07,1958581.0
2022-04-02,5482.536,5618.474,5456.429,5604.07,1958581.0
2022-04-03,5482.536,5618.474,5456.429,5604.07,1958581.0
2022-04-04,5599.569,5617.574,5498.741,5520.347,2178614.0
2022-04-05,5525.748,5533.85,5424.92,5509.544,2474147.0
2022-04-06,5463.631,5511.344,5431.222,5499.641,3004383.0
2022-04-07,5490.638,5509.544,5395.212,5480.736,1859842.0
2022-04-08,5537.452,5587.866,5515.845,5525.748,2353309.0
2022-04-09,5537.452,5587.866,5515.845,5525.748,2353309.0
2022-04-10,5537.452,5587.866,5515.845,5525.748,2353309.0
2022-04-11,5526.648,5559.958,5420.419,5464.531,2181107.0
2022-04-12,5465.431,5553.656,5464.531,5540.152,1598423.0
2022-04-13,5568.06,5599.569,5523.047,5564.459,1573252.0
2022-04-14,5563.559,5611.272,5511.344,5592.367,1982892.0
2022-04-15,5563.559,5611.272,5511.344,5592.367,1982892.0
2022-04-16,5563.559,5611.272,5511.344,5592.367,1982892.0
2022-04-17,5563.559,5611.272,5511.344,5592.367,1982892.0
2022-04-18,5563.559,5611.272,5511.344,5592.367,1982892.0
2022-04-19,5608.571,5662.587,5525.748,5529.349,2203843.0
2022-04-20,5442.025,5456.429,5185.453,5266.476,4622693.0
2022-04-21,5257.473,5277.279,5093.627,5171.949,4731445.0
2022-04-22,5111.632,5194.455,5094.527,5099.029,2054541.0
2022-04-23,5111.632,5194.455,5094.527,5099.029,2054541.0
2022-04-24,5111.632,5194.455,5094.527,5099.029,2054541.0
2022-04-25,4942.385,4944.185,4785.741,4836.155,3891743.0
2022-04-26,4953.188,4979.295,4789.342,4909.075,2816203.0
2022-04-27,4941.485,5123.335,4935.183,5108.931,3711621.0
2022-04-28,5149.443,5163.847,5041.413,5066.62,2220247.0
2022-04-29,5189.054,5213.361,5091.827,5136.839,2663446.0
2022-04-30,5189.054,5213.361,5091.827,5136.839,2663446.0
2022-05-01,5189.054,5213.361,5091.827,5136.839,2663446.0
2022-05-02,5189.054,5213.361,5091.827,5136.839,2663446.0
2022-05-03,5130.537,5160.246,5028.809,5081.924,2162635.0
2022-05-04,5036.911,5059.418,4918.978,4944.185,2616528.0
2022-05-05,5068.42,5118.834,4919.878,4934.283,2405741.0
2022-05-06,4930.681,4946.886,4828.953,4897.372,2886199.0
2022-05-07,4930.681,4946.886,4828.953,4897.372,2886199.0
2022-05-08,4930.681,4946.886,4828.953,4897.372,2886199.0
2022-05-09,4834.355,4834.355,4655.204,4670.509,3001106.0
2022-05-10,4700.217,4743.429,4641.701,4648.002,2007410.0
2022-05-11,4757.833,4844.257,4699.317,4822.651,3546017.0
2022-05-12,4648.002,4701.117,4533.67,4684.012,3512550.0
2022-05-13,4738.028,4809.147,4690.314,4789.342,1682057.0
2022-05-14,4738.028,4809.147,4690.314,4789.342,1682057.0
2022-05-15,4738.028,4809.147,4690.314,4789.342,1682057.0
2022-05-16,4715.521,4857.761,4705.618,4806.447,2052060.0
2022-05-17,4828.953,4938.784,4818.15,4924.38,2104059.0
2022-05-18,4916.277,4916.277,4825.352,4836.155,2020081.0
2022-05-19,4827.152,4853.26,4741.629,4813.649,2175821.0
2022-05-20,4891.971,4965.791,4864.063,4905.474,2343635.0
2022-05-21,4891.971,4965.791,4864.063,4905.474,2343635.0
2022-05-22,4891.971,4965.791,4864.063,4905.474,2343635.0
2022-05-23,4972.993,5042.313,4949.587,5007.203,1415063.0
2022-05-24,4926.18,5026.108,4901.873,4988.298,1408278.0
2022-05-25,5075.622,5107.131,5034.211,5082.824,2355698.0
2022-05-26,5027.008,5095.428,5020.707,5069.32,1275197.0
2022-05-27,5100.829,5191.755,5092.727,5133.238,1946749.0
2022-05-28,5100.829,5191.755,5092.727,5133.238,1946749.0
2022-05-29,5100.829,5191.755,5092.727,5133.238,1946749.0
2022-05-30,5159.346,5184.553,5112.532,5162.947,877922.0
2022-05-31,5157.545,5267.376,5156.645,5176.45,4230441.0
2022-06-01,5210.66,5248.471,5090.926,5183.652,1834159.0
2022-06-02,5210.66,5248.471,5090.926,5183.652,1834159.0
2022-06-03,5210.66,5248.471,5090.926,5183.652,1834159.0
2022-06-04,5210.66,5248.471,5090.926,5183.652,1834159.0
2022-06-05,5210.66,5248.471,5090.926,5183.652,1834159.0
2022-06-06,5360.102,5405.114,5289.882,5361.902,2298915.0
2022-06-07,5416.818,5507.743,5400.613,5483.436,3406605.0
2022-06-08,5451.928,5468.132,5368.204,5460.03,2517670.0
2022-06-09,5394.311,5424.92,5298.885,5311.488,2398427.0
2022-06-10,5309.688,5311.488,5108.031,5122.435,2340287.0
2022-06-11,5309.688,5311.488,5108.031,5122.435,2340287.0
2022-06-12,5309.688,5311.488,5108.031,5122.435,2340287.0
2022-06-13,5054.916,5086.425,4925.28,5023.407,2872978.0
2022-06-14,5061.218,5081.024,4968.492,5000.901,2193436.0
2022-06-15,5043.213,5139.54,4986.497,5072.921,2559679.0
2022-06-16,5042.313,5067.52,4872.165,4900.973,2247460.0
2022-06-17,4896.472,4899.173,4650.703,4660.606,4369755.0
2022-06-18,4896.472,4899.173,4650.703,4660.606,4369755.0
2022-06-19,4896.472,4899.173,4650.703,4660.606,4369755.0
2022-06-20,4601.189,4667.808,4459.399,4613.793,2012046.0
2022-06-21,4657.905,4753.332,4640.8,4726.324,1685443.0
2022-06-22,4594.887,4625.496,4517.466,4518.366,2792818.0
2022-06-23,4484.607,4552.576,4406.285,4420.238,3343418.0
2022-06-24,4429.241,4496.31,4367.124,4482.356,3009679.0
2022-06-25,4429.241,4496.31,4367.124,4482.356,3009679.0
2022-06-26,4429.241,4496.31,4367.124,4482.356,3009679.0
2022-06-27,4565.179,4680.411,4530.069,4547.174,2414952.0
2022-06-28,4698.416,4756.033,4622.795,4636.299,2818704.0
2022-06-29,4569.68,4677.711,4564.279,4589.486,2406329.0
2022-06-30,4542.673,4547.174,4379.277,4426.09,3158662.0
2022-07-01,4356.771,4444.995,4289.702,4352.269,2586112.0
2022-07-02,4356.771,4444.995,4289.702,4352.269,2586112.0
2022-07-03,4356.771,4444.995,4289.702,4352.269,2586112.0
2022-07-04,4368.024,4408.085,4350.469,4352.72,1439434.0
2022-07-05,4369.824,4376.576,4164.567,4178.071,4159662.0
2022-07-06,4162.766,4322.561,4141.16,4219.932,2959473.0
2022-07-07,4259.093,4445.896,4257.743,4375.226,4309502.0
2022-07-08,4309.057,4395.031,4243.339,4352.72,2167205.0
2022-07-09,4309.057,4395.031,4243.339,4352.72,2167205.0
2022-07-10,4309.057,4395.031,4243.339,4352.72,2167205.0
2022-07-11,4246.94,4331.564,4205.528,4331.564,2445950.0
2022-07-12,4276.198,4313.559,4230.285,4303.206,2717611.0
2022-07-13,4252.792,4393.681,4237.037,4314.009,2287394.0
2022-07-14,4268.996,4310.408,4078.593,4111.452,3144422.0
2022-07-15,4051.135,4139.81,3994.419,4122.255,3825826.0
2022-07-16,4051.135,4139.81,3994.419,4122.255,3825826.0
2022-07-17,4051.135,4139.81,3994.419,4122.255,3825826.0
2022-07-18,4222.633,4297.804,4213.18,4241.088,2156900.0
2022-07-19,4193.375,4255.942,4174.92,4237.937,2389589.0
2022-07-20,4290.152,4317.61,4198.776,4223.083,2136941.0
2022-07-21,4227.584,4252.792,4152.413,4224.434,2337070.0
2022-07-22,4277.098,4337.415,4224.434,4296.004,2032513.0
2022-07-23,4277.098,4337.415,4224.434,4296.004,2032513.0
2022-07-24,4277.098,4337.415,4224.434,4296.004,2032513.0
2022-07-25,4268.096,4396.832,4268.096,4366.223,1820332.0
2022-07-26,4427.891,4470.202,4328.863,4342.367,2189081.0
2022-07-27,4213.18,4323.911,4141.16,4310.408,2897286.0
2022-07-28,4347.318,4456.699,4332.014,4355.87,2985988.0
2022-07-29,4411.686,4467.502,4364.423,4433.292,2656573.0
2022-07-30,4411.686,4467.502,4364.423,4433.292,2656573.0
2022-07-31,4411.686,4467.502,4364.423,4433.292,2656573.0
2022-08-01,4465.251,4478.755,4349.569,4379.277,1422959.0
2022-08-02,4351.369,4386.479,4287.451,4321.661,1789994.0
2022-08-03,4340.116,4367.124,4298.704,4319.86,1655576.0
2022-08-04,4333.814,4374.326,4256.843,4348.218,2058460.0
2022-08-05,4395.932,4478.755,4341.917,4435.993,1420513.0
2022-08-06,4395.932,4478.755,4341.917,4435.993,1420513.0
2022-08-07,4395.932,4478.755,4341.917,4435.993,1420513.0
2022-08-08,4460.75,4516.565,4433.292,4463.0,1630211.0
2022-08-09,4451.297,4499.011,4418.438,4487.757,1695442.0
2022-08-10,4491.809,4535.471,4464.351,4503.962,2590901.0
2022-08-11,4498.431,4589.803,4493.25,4536.581,1933246.0
2022-08-12,4597.81,4619.475,4496.547,4562.956,1831773.0
2022-08-13,4597.81,4619.475,4496.547,4562.956,1831773.0
2022-08-14,4597.81,4619.475,4496.547,4562.956,1831773.0
2022-08-15,4545.059,4551.181,4418.833,4460.751,2064401.0
2022-08-16,4532.342,4663.748,4517.27,4632.663,2447639.0
2022-08-17,4633.605,4639.257,4542.233,4604.874,1811593.0
2022-08-18,4602.519,4663.277,4540.349,4659.509,2127730.0
2022-08-19,4662.806,4678.349,4614.765,4626.54,2155529.0
2022-08-20,4662.806,4678.349,4614.765,4626.54,2155529.0
2022-08-21,4662.806,4678.349,4614.765,4626.54,2155529.0
2022-08-22,4618.533,4663.277,4556.833,4653.386,1401934.0
2022-08-23,4636.902,4754.178,4634.547,4752.294,1753736.0
2022-08-24,4692.95,4712.731,4637.373,4645.38,1752113.0
2022-08-25,4687.769,4715.557,4651.973,4663.748,1017088.0
2022-08-26,4739.107,4780.554,4685.414,4691.066,1331189.0
2022-08-27,4739.107,4780.554,4685.414,4691.066,1331189.0
2022-08-28,4739.107,4780.554,4685.414,4691.066,1331189.0
2022-08-29,4739.107,4780.554,4685.414,4691.066,1331189.0
2022-08-30,4598.281,4642.554,4523.864,4535.639,2777595.0
2022-08-31,4576.144,4590.274,4458.867,4494.192,4052986.0
2022-09-01,4462.164,4462.164,4318.983,4340.178,2598792.0
2022-09-02,4350.069,4445.209,4290.253,4427.782,1998275.0
2022-09-03,4350.069,4445.209,4290.253,4427.782,1998275.0
2022-09-04,4350.069,4445.209,4290.253,4427.782,1998275.0
2022-09-05,4462.164,4535.639,4432.963,4457.925,1177409.0
2022-09-06,4441.441,4473.939,4408.942,4458.867,1556718.0
2022-09-07,4343.004,4394.813,4299.673,4363.256,3523822.0
2022-09-08,4427.311,4462.635,4386.335,4451.331,1651195.0
2022-09-09,4566.253,4726.861,4551.652,4578.028,2030224.0
2022-09-10,4566.253,4726.861,4551.652,4578.028,2030224.0
2022-09-11,4566.253,4726.861,4551.652,4578.028,2030224.0
2022-09-12,4653.386,4711.789,4632.192,4657.625,2402675.0
2022-09-13,4683.059,4747.585,4621.359,4624.185,2776159.0
2022-09-14,4585.564,4598.752,4495.134,4519.625,2850893.0
2022-09-15,4512.089,4557.775,4460.751,4493.25,1564958.0
2022-09-16,4406.116,4509.734,4385.393,4507.85,6472247.0
2022-09-17,4406.116,4509.734,4385.393,4507.85,6472247.0
2022-09-18,4406.116,4509.734,4385.393,4507.85,6472247.0
2022-09-19,4406.116,4509.734,4385.393,4507.85,6472247.0
2022-09-20,4556.833,4578.499,4420.717,4468.758,1984691.0
2022-09-21,4462.164,4497.018,4422.13,4446.151,1618148.0
2022-09-22,4407.529,4592.629,4377.857,4547.885,3308346.0
2022-09-23,4554.478,4554.478,4354.778,4406.116,3559851.0
2022-09-24,4554.478,4554.478,4354.778,4406.116,3559851.0
2022-09-25,4554.478,4554.478,4354.778,4406.116,3559851.0
2022-09-26,4375.502,4487.127,4335.468,4425.427,2749182.0
2022-09-27,4474.41,4562.956,4462.164,4504.082,2128514.0
2022-09-28,4446.151,4604.403,4400.935,4572.376,2612922.0
2022-09-29,4525.277,4683.53,4425.427,4610.055,2800331.0
2022-09-30,4600.164,4639.257,4542.233,4611.939,3161407.0
2022-10-01,4600.164,4639.257,4542.233,4611.939,3161407.0
2022-10-02,4600.164,4639.257,4542.233,4611.939,3161407.0
2022-10-03,4531.4,4670.342,4509.734,4653.386,1880503.0
2022-10-04,4737.223,4804.103,4690.124,4793.742,1974596.0
2022-10-05,4756.062,4789.974,4687.769,4789.032,1854907.0
2022-10-06,4829.537,4846.493,4724.977,4766.424,1628033.0
2022-10-07,4735.339,4793.742,4699.543,4772.076,1345600.0
2022-10-08,4735.339,4793.742,4699.543,4772.076,1345600.0
2022-10-09,4735.339,4793.742,4699.543,4772.076,1345600.0
2022-10-10,4772.076,4890.766,4736.281,4822.943,1687709.0
2022-10-11,4758.888,4818.233,4646.793,4708.492,2051861.0
2022-10-12,4742.875,4773.96,4628.895,4663.748,2214016.0
2022-10-13,4630.779,4675.523,4479.12,4594.984,2132415.0
2022-10-14,4644.909,4675.994,4466.403,4475.823,2281884.0
2022-10-15,4644.909,4675.994,4466.403,4475.823,2281884.0
2022-10-16,4644.909,4675.994,4466.403,4475.823,2281884.0
2022-10-17,4486.185,4559.659,4467.345,4540.349,1771305.0
2022-10-18,4521.98,4590.274,4467.345,4472.526,1791743.0
2022-10-19,4496.076,4521.509,4428.253,4458.396,1548082.0
2022-10-20,4427.782,4480.062,4340.649,4454.628,2405178.0
2022-10-21,4411.768,4535.168,4376.444,4526.219,1823821.0
2022-10-22,4411.768,4535.168,4376.444,4526.219,1823821.0
2022-10-23,4411.768,4535.168,4376.444,4526.219,1823821.0
2022-10-24,4460.28,4488.54,4402.819,4474.41,1647077.0
2022-10-25,4464.99,4464.99,4352.423,4440.499,1422560.0
2022-10-26,4438.144,4567.666,4389.632,4562.014,1600074.0
2022-10-27,4502.198,4507.379,4368.437,4393.4,2739620.0
2022-10-28,4304.853,4331.229,4213.481,4225.727,2429713.0
2022-10-29,4304.853,4331.229,4213.481,4225.727,2429713.0
2022-10-30,4304.853,4331.229,4213.481,4225.727,2429713.0
2022-10-31,4240.328,4349.127,4167.795,4273.768,2633294.0
2022-11-01,4429.666,4478.178,4374.56,4460.28,2124615.0
2022-11-02,4444.267,4504.082,4336.881,4343.004,3681192.0
2022-11-03,4308.621,4417.891,4293.079,4403.761,1544541.0
2022-11-04,4597.339,4829.537,4513.973,4738.165,3444871.0
2022-11-05,4597.339,4829.537,4513.973,4738.165,3444871.0
2022-11-06,4597.339,4829.537,4513.973,4738.165,3444871.0
2022-11-07,4681.175,4841.783,4647.735,4751.352,1939180.0
2022-11-08,4710.847,4824.827,4628.895,4814.465,1784690.0
2022-11-09,4830.479,4884.172,4801.277,4822.001,1820870.0
2022-11-10,4779.612,4868.158,4697.66,4849.318,1736500.0
2022-11-11,4973.66,5163.94,4970.834,5084.814,2797824.0
2022-11-12,4973.66,5163.94,4970.834,5084.814,2797824.0
2022-11-13,4973.66,5163.94,4970.834,5084.814,2797824.0
2022-11-14,5086.698,5136.623,5000.977,5093.292,2083281.0
2022-11-15,5123.435,5160.172,5081.988,5142.275,2212011.0
2022-11-16,5157.346,5180.896,5032.063,5065.974,2048160.0
2022-11-17,5037.715,5102.711,4951.052,5055.612,1975132.0
2022-11-18,5085.756,5114.957,5048.076,5072.568,1622602.0
2022-11-19,5085.756,5114.957,5048.076,5072.568,1622602.0
2022-11-20,5085.756,5114.957,5048.076,5072.568,1622602.0
2022-11-21,4992.5,5021.701,4924.677,4964.24,1453516.0
2022-11-22,5014.165,5110.247,5005.687,5074.452,1594309.0
2022-11-23,5104.595,5124.377,5039.599,5065.974,992293.0
2022-11-24,5087.64,5152.636,5068.8,5093.292,917030.0
2022-11-25,5112.131,5146.984,5042.425,5066.916,1182002.0
2022-11-26,5112.131,5146.984,5042.425,5066.916,1182002.0
2022-11-27,5112.131,5146.984,5042.425,5066.916,1182002.0
2022-11-28,5011.339,5092.35,4970.834,5051.844,1600806.0
2022-11-29,5124.377,5258.138,5114.957,5240.241,2679875.0
2022-11-30,5275.094,5328.787,5176.186,5260.964,5465968.0
2022-12-01,5312.773,5329.729,5221.401,5273.21,1900851.0
2022-12-02,5195.026,5265.674,5131.913,5260.022,1409462.0
2022-12-03,5195.026,5265.674,5131.913,5260.022,1409462.0
2022-12-04,5195.026,5265.674,5131.913,5260.022,1409462.0
2022-12-05,5359.872,5455.012,5323.135,5341.975,1547407.0
2022-12-06,5308.063,5380.596,5304.295,5350.452,1635003.0
