,RDW LN Equity,RDW LN Equity,RDW LN Equity,RDW LN Equity,RDW LN Equity
2020-09-14,383.135,387.4,375.288,386.035,957133.0
2020-09-15,383.817,389.106,377.847,389.106,1522451.0
2020-09-16,390.3,394.905,375.288,382.282,1605299.0
2020-09-17,382.282,386.888,366.759,366.759,1906491.0
2020-09-18,373.923,376.312,348.506,353.624,3379662.0
2020-09-19,373.923,376.312,348.506,353.624,3379662.0
2020-09-20,373.923,376.312,348.506,353.624,3379662.0
2020-09-21,358.23,358.23,316.607,316.607,2096642.0
2020-09-22,317.289,319.507,300.06,308.077,2922824.0
2020-09-23,307.054,322.748,306.883,310.636,1692876.0
2020-09-24,305.348,328.718,305.348,322.918,1555479.0
2020-09-25,328.036,332.13,317.63,323.26,1134899.0
2020-09-26,328.036,332.13,317.63,323.26,1134899.0
2020-09-27,328.036,332.13,317.63,323.26,1134899.0
2020-09-28,324.112,345.606,324.112,340.83,1688486.0
2020-09-29,349.018,349.018,334.006,336.906,1362214.0
2020-09-30,337.077,351.747,333.324,344.412,1013070.0
2020-10-01,342.877,351.236,337.418,347.312,1065182.0
2020-10-02,341.171,352.088,339.806,352.088,819867.0
2020-10-03,341.171,352.088,339.806,352.088,819867.0
2020-10-04,341.171,352.088,339.806,352.088,819867.0
2020-10-05,352.259,362.665,352.259,357.547,636247.0
2020-10-06,353.965,371.194,353.965,368.806,1136378.0
2020-10-07,366.759,378.359,365.394,366.418,1540934.0
2020-10-08,365.394,392.347,365.394,391.494,1862795.0
2020-10-09,392.347,409.405,392.347,406.335,2112720.0
2020-10-10,392.347,409.405,392.347,406.335,2112720.0
2020-10-11,392.347,409.405,392.347,406.335,2112720.0
2020-10-12,410.258,412.135,402.752,402.752,1476330.0
2020-10-13,412.476,412.476,389.958,389.958,1200278.0
2020-10-14,388.594,397.635,387.229,392.347,2047367.0
2020-10-15,388.423,391.494,380.235,389.958,1014695.0
2020-10-16,393.029,400.364,377.676,379.894,1322640.0
2020-10-17,393.029,400.364,377.676,379.894,1322640.0
2020-10-18,393.029,400.364,377.676,379.894,1322640.0
2020-10-19,386.206,386.206,376.482,383.988,903463.0
2020-10-20,381.429,388.935,379.553,386.547,1089557.0
2020-10-21,383.306,386.376,378.188,378.188,1453893.0
2020-10-22,378.87,389.447,373.412,386.035,863365.0
2020-10-23,389.788,407.87,388.764,404.97,1353708.0
2020-10-24,389.788,407.87,388.764,404.97,1353708.0
2020-10-25,389.788,407.87,388.764,404.97,1353708.0
2020-10-26,395.758,409.576,393.029,393.029,1256018.0
2020-10-27,392.005,394.735,369.488,369.488,1847593.0
2020-10-28,365.394,365.394,346.63,358.059,1197593.0
2020-10-29,357.377,364.541,353.453,353.453,1083585.0
2020-10-30,350.553,358.571,348.165,354.477,594381.0
2020-10-31,350.553,358.571,348.165,354.477,594381.0
2020-11-01,350.553,358.571,348.165,354.477,594381.0
2020-11-02,353.794,353.794,336.053,349.359,1154930.0
2020-11-03,352.259,367.782,351.406,364.2,1383804.0
2020-11-04,368.465,373.923,359.765,372.729,1716633.0
2020-11-05,370.682,381.259,367.441,375.97,1197409.0
2020-11-06,383.817,396.441,378.87,381.088,1470680.0
2020-11-07,383.817,396.441,378.87,381.088,1470680.0
2020-11-08,383.817,396.441,378.87,381.088,1470680.0
2020-11-09,390.641,441.816,389.106,441.816,2701385.0
2020-11-10,441.816,457.169,441.816,453.331,2011791.0
2020-11-11,454.184,461.007,441.39,461.007,1522534.0
2020-11-12,461.434,470.816,453.757,456.316,1321867.0
2020-11-13,453.757,459.301,449.066,456.316,993444.0
2020-11-14,453.757,459.301,449.066,456.316,993444.0
2020-11-15,453.757,459.301,449.066,456.316,993444.0
2020-11-16,458.022,471.669,456.743,461.86,1414255.0
2020-11-17,460.581,470.389,458.875,467.831,680551.0
2020-11-18,473.375,482.757,466.978,482.757,969741.0
2020-11-19,471.242,476.786,468.257,468.257,746581.0
2020-11-20,479.345,482.33,466.551,469.963,1258445.0
2020-11-21,479.345,482.33,466.551,469.963,1258445.0
2020-11-22,479.345,482.33,466.551,469.963,1258445.0
2020-11-23,469.11,477.213,466.978,470.389,893562.0
2020-11-24,476.36,479.772,463.993,466.978,767137.0
2020-11-25,463.993,472.522,453.757,460.154,790675.0
2020-11-26,460.154,461.434,446.934,450.346,636517.0
2020-11-27,445.655,452.478,436.272,452.478,1092149.0
2020-11-28,445.655,452.478,436.272,452.478,1092149.0
2020-11-29,445.655,452.478,436.272,452.478,1092149.0
2020-11-30,456.316,456.316,440.963,443.096,1157394.0
2020-12-01,451.625,476.36,449.066,475.507,724577.0
2020-12-02,472.095,478.919,459.728,471.669,782537.0
2020-12-03,469.11,480.198,469.11,480.198,755713.0
2020-12-04,481.051,490.007,473.375,474.654,777105.0
2020-12-05,481.051,490.007,473.375,474.654,777105.0
2020-12-06,481.051,490.007,473.375,474.654,777105.0
2020-12-07,475.081,475.081,446.508,457.169,905260.0
2020-12-08,464.845,465.272,444.375,453.757,749724.0
2020-12-09,450.772,471.242,450.772,456.743,1085643.0
2020-12-10,466.978,466.978,434.14,438.831,1091057.0
2020-12-11,439.258,439.258,419.981,420.664,1145370.0
2020-12-12,439.258,439.258,419.981,420.664,1145370.0
2020-12-13,439.258,439.258,419.981,420.664,1145370.0
2020-12-14,426.464,456.316,426.464,430.728,919636.0
2020-12-15,440.537,446.934,429.023,444.802,1084484.0
2020-12-16,447.787,472.095,447.36,458.449,1071001.0
2020-12-17,460.581,472.522,458.022,461.007,787917.0
2020-12-18,461.86,469.11,455.89,458.875,1124716.0
2020-12-19,461.86,469.11,455.89,458.875,1124716.0
2020-12-20,461.86,469.11,455.89,458.875,1124716.0
2020-12-21,447.36,448.213,425.611,445.228,1070611.0
2020-12-22,445.228,461.86,440.963,460.581,768556.0
2020-12-23,458.022,483.183,458.022,483.183,950221.0
2020-12-24,486.169,504.08,486.169,498.963,660482.0
2020-12-25,486.169,504.08,486.169,498.963,660482.0
2020-12-26,486.169,504.08,486.169,498.963,660482.0
2020-12-27,486.169,504.08,486.169,498.963,660482.0
2020-12-28,486.169,504.08,486.169,498.963,660482.0
2020-12-29,509.198,512.609,494.698,496.404,1029252.0
2020-12-30,498.963,503.654,492.566,493.845,317893.0
2020-12-31,489.154,495.551,481.478,487.448,275192.0
2021-01-01,489.154,495.551,481.478,487.448,275192.0
2021-01-02,489.154,495.551,481.478,487.448,275192.0
2021-01-03,489.154,495.551,481.478,487.448,275192.0
2021-01-04,496.83,496.83,464.845,468.684,741321.0
2021-01-05,463.566,476.36,461.007,470.816,582514.0
2021-01-06,477.639,486.169,464.419,482.757,702673.0
2021-01-07,492.566,493.845,472.522,474.228,845981.0
2021-01-08,482.757,489.58,473.801,485.742,835157.0
2021-01-09,482.757,489.58,473.801,485.742,835157.0
2021-01-10,482.757,489.58,473.801,485.742,835157.0
2021-01-11,488.301,488.301,468.257,469.537,692362.0
2021-01-12,469.11,474.228,456.743,458.875,788447.0
2021-01-13,461.434,461.434,443.949,446.081,1113107.0
2021-01-14,449.919,453.757,445.655,452.904,468388.0
2021-01-15,458.022,458.022,447.787,452.904,2507733.0
2021-01-16,458.022,458.022,447.787,452.904,2507733.0
2021-01-17,458.022,458.022,447.787,452.904,2507733.0
2021-01-18,457.596,464.419,451.625,458.449,678807.0
2021-01-19,463.566,463.566,446.934,447.787,620410.0
2021-01-20,444.375,455.037,444.375,453.757,1010225.0
2021-01-21,458.449,461.007,452.904,453.331,1400617.0
2021-01-22,455.89,455.89,443.096,446.508,921809.0
2021-01-23,455.89,455.89,443.096,446.508,921809.0
2021-01-24,455.89,455.89,443.096,446.508,921809.0
2021-01-25,443.522,451.625,440.963,444.375,794336.0
2021-01-26,440.963,454.61,440.963,444.802,599663.0
2021-01-27,437.552,449.493,437.552,445.655,1688070.0
2021-01-28,445.228,453.757,435.846,451.625,1512950.0
2021-01-29,455.463,455.463,443.522,448.213,862747.0
2021-01-30,455.463,455.463,443.522,448.213,862747.0
2021-01-31,455.463,455.463,443.522,448.213,862747.0
2021-02-01,455.463,461.86,448.64,453.757,655915.0
2021-02-02,449.066,457.596,449.066,456.316,2243002.0
2021-02-03,464.845,477.213,463.993,468.257,1415344.0
2021-02-04,469.963,477.639,466.978,473.375,1378795.0
2021-02-05,475.507,486.595,472.095,485.742,1161514.0
2021-02-06,475.507,486.595,472.095,485.742,1161514.0
2021-02-07,475.507,486.595,472.095,485.742,1161514.0
2021-02-08,492.566,492.566,475.507,477.639,1433226.0
2021-02-09,480.198,489.58,478.492,487.448,980077.0
2021-02-10,502.374,502.801,461.434,469.11,2898483.0
2021-02-11,463.14,478.919,463.14,478.919,1200998.0
2021-02-12,480.625,492.566,478.066,481.051,1354453.0
2021-02-13,480.625,492.566,478.066,481.051,1354453.0
2021-02-14,480.625,492.566,478.066,481.051,1354453.0
2021-02-15,482.33,494.698,481.904,484.036,1533008.0
2021-02-16,487.022,488.301,471.669,479.772,1232450.0
2021-02-17,477.639,478.919,466.125,468.257,1107162.0
2021-02-18,467.831,471.242,464.845,468.684,836385.0
2021-02-19,463.993,475.934,463.993,471.669,1987058.0
2021-02-20,463.993,475.934,463.993,471.669,1987058.0
2021-02-21,463.993,475.934,463.993,471.669,1987058.0
2021-02-22,475.934,475.934,464.419,472.095,713186.0
2021-02-23,477.639,483.61,464.419,475.081,1134898.0
2021-02-24,483.61,492.139,478.066,481.904,1358702.0
2021-02-25,487.507,488.369,472.421,472.852,1104863.0
2021-02-26,471.559,475.438,465.524,469.835,1470963.0
2021-02-27,471.559,475.438,465.524,469.835,1470963.0
2021-02-28,471.559,475.438,465.524,469.835,1470963.0
2021-03-01,479.749,496.128,475.438,493.973,1143337.0
2021-03-02,495.697,496.559,481.473,482.766,716904.0
2021-03-03,485.783,507.766,482.766,506.904,1787474.0
2021-03-04,505.611,514.232,500.87,514.232,947555.0
2021-03-05,508.628,521.129,506.904,512.939,1329315.0
2021-03-06,508.628,521.129,506.904,512.939,1329315.0
2021-03-07,508.628,521.129,506.904,512.939,1329315.0
2021-03-08,521.129,536.646,515.094,536.646,789160.0
2021-03-09,537.508,537.508,522.853,524.577,1449268.0
2021-03-10,518.973,532.767,512.939,532.767,790712.0
2021-03-11,542.25,542.25,531.042,537.077,762875.0
2021-03-12,527.594,534.491,526.301,526.301,457040.0
2021-03-13,527.594,534.491,526.301,526.301,457040.0
2021-03-14,527.594,534.491,526.301,526.301,457040.0
2021-03-15,536.646,536.646,523.284,527.163,402162.0
2021-03-16,523.284,539.232,523.284,537.077,1117363.0
2021-03-17,543.112,543.112,527.163,529.749,346375.0
2021-03-18,525.008,537.077,524.146,530.18,445198.0
2021-03-19,531.042,537.939,520.697,536.215,1196717.0
2021-03-20,531.042,537.939,520.697,536.215,1196717.0
2021-03-21,531.042,537.939,520.697,536.215,1196717.0
2021-03-22,539.232,539.663,526.301,531.905,335679.0
2021-03-23,523.715,542.25,523.715,536.215,881539.0
2021-03-24,534.491,536.215,525.87,533.629,634165.0
2021-03-25,537.077,544.836,531.042,544.836,847018.0
2021-03-26,548.284,555.612,540.525,544.836,852078.0
2021-03-27,548.284,555.612,540.525,544.836,852078.0
2021-03-28,548.284,555.612,540.525,544.836,852078.0
2021-03-29,548.715,553.457,537.077,537.077,696300.0
2021-03-30,537.939,547.853,537.077,546.991,462757.0
2021-03-31,546.991,550.439,539.232,541.387,400782.0
2021-04-01,547.422,551.215,542.25,549.146,669199.0
2021-04-02,547.422,551.215,542.25,549.146,669199.0
2021-04-03,547.422,551.215,542.25,549.146,669199.0
2021-04-04,547.422,551.215,542.25,549.146,669199.0
2021-04-05,547.422,551.215,542.25,549.146,669199.0
2021-04-06,551.732,565.181,550.353,565.181,835479.0
2021-04-07,556.043,578.974,555.181,567.94,1637169.0
2021-04-08,573.457,573.457,560.181,567.25,679251.0
2021-04-09,566.043,576.905,563.284,576.905,999380.0
2021-04-10,566.043,576.905,563.284,576.905,999380.0
2021-04-11,566.043,576.905,563.284,576.905,999380.0
2021-04-12,573.284,577.422,564.491,566.733,487486.0
2021-04-13,563.974,583.112,563.974,575.009,619559.0
2021-04-14,567.25,575.353,561.733,572.422,576860.0
2021-04-15,585.354,588.974,576.043,588.285,836106.0
2021-04-16,590.354,592.768,575.698,582.25,1008204.0
2021-04-17,590.354,592.768,575.698,582.25,1008204.0
2021-04-18,590.354,592.768,575.698,582.25,1008204.0
2021-04-19,585.354,588.112,580.009,582.078,917675.0
2021-04-20,568.284,582.25,567.422,567.422,704262.0
2021-04-21,560.353,572.767,560.353,568.629,1138695.0
2021-04-22,572.422,582.595,566.733,582.078,956895.0
2021-04-23,584.492,592.078,574.836,584.836,660115.0
2021-04-24,584.492,592.078,574.836,584.836,660115.0
2021-04-25,584.492,592.078,574.836,584.836,660115.0
2021-04-26,587.423,595.871,581.388,587.595,918746.0
2021-04-27,589.319,589.836,582.078,588.457,530137.0
2021-04-28,588.457,598.975,587.595,594.837,878804.0
2021-04-29,599.147,602.768,586.905,590.699,945212.0
2021-04-30,597.078,602.595,587.94,595.871,1048255.0
2021-05-01,597.078,602.595,587.94,595.871,1048255.0
2021-05-02,597.078,602.595,587.94,595.871,1048255.0
2021-05-03,597.078,602.595,587.94,595.871,1048255.0
2021-05-04,598.112,609.147,583.802,583.802,1613176.0
2021-05-05,577.94,600.526,577.94,595.009,1004753.0
2021-05-06,591.043,607.423,591.043,603.457,1232195.0
2021-05-07,605.354,612.94,597.423,608.457,704078.0
2021-05-08,605.354,612.94,597.423,608.457,704078.0
2021-05-09,605.354,612.94,597.423,608.457,704078.0
2021-05-10,614.492,621.733,605.699,613.802,794061.0
2021-05-11,612.078,616.906,592.595,594.837,1229686.0
2021-05-12,607.423,607.423,588.63,589.836,690919.0
2021-05-13,585.526,586.043,573.112,581.733,601030.0
2021-05-14,594.492,600.181,581.905,587.94,604675.0
2021-05-15,594.492,600.181,581.905,587.94,604675.0
2021-05-16,594.492,600.181,581.905,587.94,604675.0
2021-05-17,596.733,599.837,583.802,586.216,537464.0
2021-05-18,596.561,596.561,584.319,587.423,356644.0
2021-05-19,581.56,585.526,571.56,576.905,505499.0
2021-05-20,580.698,584.147,570.871,582.25,491662.0
2021-05-21,580.526,587.078,566.043,571.043,676516.0
2021-05-22,580.526,587.078,566.043,571.043,676516.0
2021-05-23,580.526,587.078,566.043,571.043,676516.0
2021-05-24,566.388,578.974,565.353,578.457,378257.0
2021-05-25,578.974,582.078,572.422,573.112,318542.0
2021-05-26,564.664,586.733,564.664,584.664,442502.0
2021-05-27,591.561,591.561,575.009,575.009,693092.0
2021-05-28,586.733,588.802,578.112,585.698,420176.0
2021-05-29,586.733,588.802,578.112,585.698,420176.0
2021-05-30,586.733,588.802,578.112,585.698,420176.0
2021-05-31,586.733,588.802,578.112,585.698,420176.0
2021-06-01,589.147,606.216,586.733,605.871,1134757.0
2021-06-02,611.906,611.906,602.94,608.802,621785.0
2021-06-03,609.492,613.457,590.871,591.905,714802.0
2021-06-04,605.354,605.354,579.319,584.492,748574.0
2021-06-05,605.354,605.354,579.319,584.492,748574.0
2021-06-06,605.354,605.354,579.319,584.492,748574.0
2021-06-07,588.285,602.595,587.94,599.837,393789.0
2021-06-08,585.354,605.009,585.354,590.526,437781.0
2021-06-09,587.078,590.181,571.733,571.733,855270.0
2021-06-10,569.836,570.526,559.319,560.87,599961.0
2021-06-11,561.043,570.698,557.939,568.457,449712.0
2021-06-12,561.043,570.698,557.939,568.457,449712.0
2021-06-13,561.043,570.698,557.939,568.457,449712.0
2021-06-14,570.698,576.733,569.836,569.836,384290.0
2021-06-15,558.629,570.871,558.629,567.25,521285.0
2021-06-16,572.767,573.802,563.112,570.353,452684.0
2021-06-17,556.732,568.974,555.181,562.767,464094.0
2021-06-18,576.388,576.388,545.353,546.905,741894.0
2021-06-19,576.388,576.388,545.353,546.905,741894.0
2021-06-20,576.388,576.388,545.353,546.905,741894.0
2021-06-21,543.801,552.939,535.353,552.939,847192.0
2021-06-22,539.491,558.974,539.491,553.801,418740.0
2021-06-23,541.732,553.112,541.732,546.905,302037.0
2021-06-24,535.353,552.939,535.353,537.594,641824.0
2021-06-25,550.526,550.526,528.973,532.249,959515.0
2021-06-26,550.526,550.526,528.973,532.249,959515.0
2021-06-27,550.526,550.526,528.973,532.249,959515.0
2021-06-28,545.181,545.181,526.56,532.767,669250.0
2021-06-29,523.111,540.353,523.111,533.801,682942.0
2021-06-30,536.387,540.353,525.698,527.422,702639.0
2021-07-01,530.008,540.698,527.594,540.181,565465.0
2021-07-02,545.525,548.629,539.491,543.456,825095.0
2021-07-03,545.525,548.629,539.491,543.456,825095.0
2021-07-04,545.525,548.629,539.491,543.456,825095.0
2021-07-05,536.56,555.353,536.56,555.353,301856.0
2021-07-06,560.353,560.353,541.387,542.594,379516.0
2021-07-07,553.112,571.733,550.526,559.664,867950.0
2021-07-08,551.388,559.836,535.87,545.525,1573049.0
2021-07-09,549.663,559.836,545.87,559.319,533615.0
2021-07-10,549.663,559.836,545.87,559.319,533615.0
2021-07-11,549.663,559.836,545.87,559.319,533615.0
2021-07-12,559.491,562.25,550.008,556.905,485813.0
2021-07-13,569.146,569.146,547.939,549.491,457508.0
2021-07-14,549.491,557.422,545.87,556.215,376792.0
2021-07-15,542.767,552.595,537.939,537.939,555257.0
2021-07-16,538.629,544.663,533.111,534.836,496022.0
2021-07-17,538.629,544.663,533.111,534.836,496022.0
2021-07-18,538.629,544.663,533.111,534.836,496022.0
2021-07-19,530.698,531.215,515.87,519.318,512629.0
2021-07-20,528.629,533.456,521.732,531.215,465166.0
2021-07-21,520.353,550.526,520.353,548.629,891915.0
2021-07-22,544.146,562.939,544.146,552.25,523773.0
2021-07-23,540.181,558.457,540.181,556.043,419678.0
2021-07-24,540.181,558.457,540.181,556.043,419678.0
2021-07-25,540.181,558.457,540.181,556.043,419678.0
2021-07-26,548.629,558.112,548.629,552.422,224208.0
2021-07-27,548.629,552.25,540.353,551.215,282225.0
2021-07-28,551.732,560.353,545.525,546.56,491382.0
2021-07-29,552.422,559.146,545.008,559.146,366998.0
2021-07-30,553.457,558.801,549.663,555.181,451478.0
2021-07-31,553.457,558.801,549.663,555.181,451478.0
2021-08-01,553.457,558.801,549.663,555.181,451478.0
2021-08-02,557.25,565.353,549.319,555.698,223630.0
2021-08-03,546.388,562.077,546.388,553.801,392195.0
2021-08-04,556.043,564.664,546.905,546.905,545966.0
2021-08-05,539.663,557.077,539.663,556.732,569597.0
2021-08-06,543.456,560.698,543.456,560.353,370320.0
2021-08-07,543.456,560.698,543.456,560.353,370320.0
2021-08-08,543.456,560.698,543.456,560.353,370320.0
2021-08-09,567.25,567.25,553.457,554.491,222396.0
2021-08-10,567.94,567.94,551.388,558.629,275444.0
2021-08-11,569.836,569.836,558.801,562.767,267599.0
2021-08-12,559.491,569.319,559.491,561.388,253327.0
2021-08-13,566.905,567.767,561.905,561.905,219122.0
2021-08-14,566.905,567.767,561.905,561.905,219122.0
2021-08-15,566.905,567.767,561.905,561.905,219122.0
2021-08-16,558.629,563.284,556.215,561.388,279032.0
2021-08-17,555.698,565.871,552.595,553.284,250606.0
2021-08-18,554.146,595.009,548.629,592.595,1845988.0
2021-08-19,578.629,590.009,576.733,581.216,1286630.0
2021-08-20,581.905,591.733,572.422,584.147,586921.0
2021-08-21,581.905,591.733,572.422,584.147,586921.0
2021-08-22,581.905,591.733,572.422,584.147,586921.0
2021-08-23,588.802,593.457,577.94,582.078,521926.0
2021-08-24,582.94,600.526,581.043,596.733,635687.0
2021-08-25,591.216,609.837,591.216,603.802,615215.0
2021-08-26,606.906,612.251,599.837,609.147,461889.0
2021-08-27,606.388,611.388,600.181,603.63,1122509.0
2021-08-28,606.388,611.388,600.181,603.63,1122509.0
2021-08-29,606.388,611.388,600.181,603.63,1122509.0
2021-08-30,606.388,611.388,600.181,603.63,1122509.0
2021-08-31,602.595,612.251,600.526,612.251,697874.0
2021-09-01,620.699,620.699,604.837,607.595,618264.0
2021-09-02,612.078,612.078,595.009,597.768,466291.0
2021-09-03,597.94,605.354,590.009,600.699,766030.0
2021-09-04,597.94,605.354,590.009,600.699,766030.0
2021-09-05,597.94,605.354,590.009,600.699,766030.0
2021-09-06,586.561,616.733,586.561,615.699,587460.0
2021-09-07,616.044,620.527,609.664,609.664,683859.0
2021-09-08,597.25,611.388,596.733,597.078,665397.0
2021-09-09,591.905,601.906,585.526,600.526,430871.0
2021-09-10,600.009,603.285,593.457,601.388,445090.0
2021-09-11,600.009,603.285,593.457,601.388,445090.0
2021-09-12,600.009,603.285,593.457,601.388,445090.0
2021-09-13,603.802,610.009,599.147,610.009,496099.0
2021-09-14,610.699,619.492,600.871,603.457,576910.0
2021-09-15,615.526,615.526,591.733,604.319,952147.0
2021-09-16,608.802,640.182,596.561,619.664,1399779.0
2021-09-17,624.147,641.044,612.251,618.113,1398510.0
2021-09-18,624.147,641.044,612.251,618.113,1398510.0
2021-09-19,624.147,641.044,612.251,618.113,1398510.0
2021-09-20,616.216,616.216,603.285,610.526,616533.0
2021-09-21,619.837,620.354,603.285,612.078,390663.0
2021-09-22,599.492,622.768,599.492,618.802,398817.0
2021-09-23,627.563,629.155,617.121,622.076,538270.0
2021-09-24,625.793,625.793,613.227,613.758,378646.0
2021-09-25,625.793,625.793,613.227,613.758,378646.0
2021-09-26,625.793,625.793,613.227,613.758,378646.0
2021-09-27,619.776,624.554,609.157,614.82,477089.0
2021-09-28,614.643,617.121,598.184,598.184,592604.0
2021-09-29,606.325,606.325,586.858,588.805,998699.0
2021-09-30,589.866,595.707,581.548,590.751,545845.0
2021-10-01,585.442,587.212,571.107,573.408,702406.0
2021-10-02,585.442,587.212,571.107,573.408,702406.0
2021-10-03,585.442,587.212,571.107,573.408,702406.0
2021-10-04,581.548,581.548,560.488,562.966,660182.0
2021-10-05,570.222,570.222,560.134,567.213,481183.0
2021-10-06,561.904,568.806,550.577,566.328,1180042.0
2021-10-07,568.983,574.292,561.019,568.806,578446.0
2021-10-08,571.992,573.761,563.851,570.045,571190.0
2021-10-09,571.992,573.761,563.851,570.045,571190.0
2021-10-10,571.992,573.761,563.851,570.045,571190.0
2021-10-11,570.045,572.169,564.028,572.169,395188.0
2021-10-12,580.487,580.487,566.328,579.425,444104.0
2021-10-13,579.071,598.538,578.363,593.583,715193.0
2021-10-14,581.902,599.246,581.902,599.246,589132.0
2021-10-15,597.83,602.963,597.83,602.786,886823.0
2021-10-16,597.83,602.963,597.83,602.786,886823.0
2021-10-17,597.83,602.963,597.83,602.786,886823.0
2021-10-18,597.123,607.033,593.229,607.033,545545.0
2021-10-19,615.882,615.882,596.946,600.485,541066.0
2021-10-20,602.963,602.963,587.035,587.035,508119.0
2021-10-21,582.787,585.796,562.789,562.789,750197.0
2021-10-22,557.48,566.328,555.533,563.497,505513.0
2021-10-23,557.48,566.328,555.533,563.497,505513.0
2021-10-24,557.48,566.328,555.533,563.497,505513.0
2021-10-25,568.806,568.806,560.311,568.275,535543.0
2021-10-26,561.904,583.849,560.842,582.079,353216.0
2021-10-27,578.717,594.645,571.638,590.928,466642.0
2021-10-28,582.433,591.105,578.54,580.133,365078.0
2021-10-29,571.815,578.009,569.514,570.93,774565.0
2021-10-30,571.815,578.009,569.514,570.93,774565.0
2021-10-31,571.815,578.009,569.514,570.93,774565.0
2021-11-01,560.488,565.974,558.187,563.143,371997.0
2021-11-02,563.851,564.913,559.249,561.196,350191.0
2021-11-03,551.108,561.196,551.108,557.48,571126.0
2021-11-04,557.48,568.983,550.931,559.072,1000500.0
2021-11-05,574.823,574.823,555.356,560.488,630991.0
2021-11-06,574.823,574.823,555.356,560.488,630991.0
2021-11-07,574.823,574.823,555.356,560.488,630991.0
2021-11-08,568.983,568.983,554.117,558.718,783082.0
2021-11-09,556.595,566.505,549.162,549.869,967991.0
2021-11-10,556.595,556.772,548.631,551.816,612974.0
2021-11-11,563.32,563.32,533.588,555.356,1263648.0
2021-11-12,566.151,571.284,561.55,565.62,1078253.0
2021-11-13,566.151,571.284,561.55,565.62,1078253.0
2021-11-14,566.151,571.284,561.55,565.62,1078253.0
2021-11-15,570.399,573.408,559.249,567.744,373381.0
2021-11-16,581.902,581.902,564.028,568.806,333597.0
2021-11-17,563.143,571.461,558.01,561.904,1607494.0
2021-11-18,559.426,579.779,559.426,579.779,458045.0
2021-11-19,580.841,581.548,568.098,573.584,418143.0
2021-11-20,580.841,581.548,568.098,573.584,418143.0
2021-11-21,580.841,581.548,568.098,573.584,418143.0
2021-11-22,567.744,580.841,567.744,575.177,334427.0
2021-11-23,582.256,588.628,570.753,578.894,335146.0
2021-11-24,579.425,586.681,578.894,581.372,417073.0
2021-11-25,581.372,591.459,579.602,591.459,297489.0
2021-11-26,576.77,580.487,564.205,564.205,559845.0
2021-11-27,576.77,580.487,564.205,564.205,559845.0
2021-11-28,576.77,580.487,564.205,564.205,559845.0
2021-11-29,571.992,583.141,571.992,572.346,440190.0
2021-11-30,562.789,576.77,557.833,573.408,1132909.0
2021-12-01,587.035,588.628,574.823,586.15,438424.0
2021-12-02,584.38,589.689,581.372,587.212,290119.0
2021-12-03,599.6,600.662,589.512,594.468,899274.0
2021-12-04,599.6,600.662,589.512,594.468,899274.0
2021-12-05,599.6,600.662,589.512,594.468,899274.0
2021-12-06,599.246,604.379,592.875,598.715,261938.0
2021-12-07,587.566,611.281,587.566,607.564,456805.0
2021-12-08,613.581,621.899,606.679,606.856,732018.0
2021-12-09,622.253,622.253,607.033,617.652,449328.0
2021-12-10,623.846,623.846,610.219,610.396,500778.0
2021-12-11,623.846,623.846,610.219,610.396,500778.0
2021-12-12,623.846,623.846,610.219,610.396,500778.0
2021-12-13,601.37,616.59,601.37,603.494,490299.0
2021-12-14,604.379,615.528,604.379,608.449,891889.0
2021-12-15,603.494,609.334,598.538,601.193,972934.0
2021-12-16,608.626,610.042,600.839,604.025,478836.0
2021-12-17,595.884,610.042,595.884,604.733,868662.0
2021-12-18,595.884,610.042,595.884,604.733,868662.0
2021-12-19,595.884,610.042,595.884,604.733,868662.0
2021-12-20,591.99,597.299,588.274,593.229,303347.0
2021-12-21,606.856,608.449,599.954,605.617,428738.0
2021-12-22,600.131,619.422,600.131,617.475,1663575.0
2021-12-23,616.944,621.191,615.528,616.059,569554.0
2021-12-24,619.422,620.838,614.82,614.82,85485.0
2021-12-25,619.422,620.838,614.82,614.82,85485.0
2021-12-26,619.422,620.838,614.82,614.82,85485.0
2021-12-27,619.422,620.838,614.82,614.82,85485.0
2021-12-28,619.422,620.838,614.82,614.82,85485.0
2021-12-29,619.422,630.925,618.36,627.386,762862.0
2021-12-30,626.678,628.271,617.652,617.652,265906.0
2021-12-31,608.095,623.315,608.095,620.13,134672.0
2022-01-01,608.095,623.315,608.095,620.13,134672.0
2022-01-02,608.095,623.315,608.095,620.13,134672.0
2022-01-03,608.095,623.315,608.095,620.13,134672.0
2022-01-04,635.173,635.173,621.191,624.731,740545.0
2022-01-05,625.262,625.262,615.174,619.245,295458.0
2022-01-06,614.466,618.36,609.865,613.05,313673.0
2022-01-07,601.724,615.351,600.131,607.033,502990.0
2022-01-08,601.724,615.351,600.131,607.033,502990.0
2022-01-09,601.724,615.351,600.131,607.033,502990.0
2022-01-10,618.714,618.714,576.77,579.779,650715.0
2022-01-11,579.779,588.451,575.885,584.203,833277.0
2022-01-12,579.956,583.318,570.222,570.222,525421.0
2022-01-13,572.346,572.346,556.595,568.275,1712897.0
2022-01-14,571.992,574.115,561.196,563.674,640333.0
2022-01-15,571.992,574.115,561.196,563.674,640333.0
2022-01-16,571.992,574.115,561.196,563.674,640333.0
2022-01-17,552.524,571.815,552.524,571.815,523135.0
2022-01-18,565.444,569.514,563.851,568.098,285793.0
2022-01-19,580.487,580.487,564.559,566.328,391770.0
