,PFC LN Equity,PFC LN Equity,PFC LN Equity,PFC LN Equity,PFC LN Equity
2011-04-20,1001.541,1014.895,1001.541,1006.882,822886.0
2011-04-21,1009.553,1014.227,1000.873,1013.559,461092.0
2011-04-22,1009.553,1014.227,1000.873,1013.559,461092.0
2011-04-23,1009.553,1014.227,1000.873,1013.559,461092.0
2011-04-24,1009.553,1014.227,1000.873,1013.559,461092.0
2011-04-25,1009.553,1014.227,1000.873,1013.559,461092.0
2011-04-26,1014.227,1014.227,1000.873,1008.218,585367.0
2011-04-27,1011.556,1021.572,1000.873,1004.879,821409.0
2011-04-28,1007.55,1012.892,1001.541,1008.218,1115144.0
2011-04-29,1007.55,1012.892,1001.541,1008.218,1115144.0
2011-04-30,1007.55,1012.892,1001.541,1008.218,1115144.0
2011-05-01,1007.55,1012.892,1001.541,1008.218,1115144.0
2011-05-02,1007.55,1012.892,1001.541,1008.218,1115144.0
2011-05-03,1006.215,1010.221,991.525,1001.541,629888.0
2011-05-04,997.535,998.87,958.808,964.818,1117626.0
2011-05-05,963.482,982.845,956.805,957.473,1289878.0
2011-05-06,959.476,976.168,946.79,974.165,1196714.0
2011-05-07,959.476,976.168,946.79,974.165,1196714.0
2011-05-08,959.476,976.168,946.79,974.165,1196714.0
2011-05-09,966.153,982.845,966.153,982.178,838590.0
2011-05-10,980.175,1002.876,980.175,995.532,1219788.0
2011-05-11,1001.541,1006.215,985.516,990.858,652374.0
2011-05-12,981.51,986.184,964.15,967.488,853516.0
2011-05-13,975.501,1020.236,966.153,987.519,1250984.0
2011-05-14,975.501,1020.236,966.153,987.519,1250984.0
2011-05-15,975.501,1020.236,966.153,987.519,1250984.0
2011-05-16,983.513,988.187,962.815,984.848,876198.0
2011-05-17,978.172,994.864,978.172,979.507,757814.0
2011-05-18,986.852,991.525,974.833,982.178,613967.0
2011-05-19,993.528,1030.919,992.193,1020.236,1373174.0
2011-05-20,1028.916,1054.956,1022.239,1029.584,1826118.0
2011-05-21,1028.916,1054.956,1022.239,1029.584,1826118.0
2011-05-22,1028.916,1054.956,1022.239,1029.584,1826118.0
2011-05-23,1016.898,1018.901,1004.212,1011.556,780034.0
2011-05-24,1014.227,1038.932,1014.227,1020.236,1056454.0
2011-05-25,1008.218,1039.599,1004.212,1037.596,1265660.0
2011-05-26,1037.596,1067.643,1037.596,1057.627,1377404.0
2011-05-27,1063.636,1070.981,1053.621,1060.298,812972.0
2011-05-28,1063.636,1070.981,1053.621,1060.298,812972.0
2011-05-29,1063.636,1070.981,1053.621,1060.298,812972.0
2011-05-30,1063.636,1070.981,1053.621,1060.298,812972.0
2011-05-31,1065.639,1072.316,1062.969,1070.313,1137526.0
2011-06-01,1068.31,1069.646,1041.602,1050.282,1269373.0
2011-06-02,1042.938,1048.947,1029.584,1034.926,623034.0
2011-06-03,1032.922,1044.273,1022.907,1028.249,617261.0
2011-06-04,1032.922,1044.273,1022.907,1028.249,617261.0
2011-06-05,1032.922,1044.273,1022.907,1028.249,617261.0
2011-06-06,1025.578,1049.615,1021.572,1042.938,1077606.0
2011-06-07,1037.596,1045.609,1025.578,1030.919,1010759.0
2011-06-08,1029.584,1033.59,1015.562,1019.569,934470.0
2011-06-09,1018.901,1031.587,1018.233,1030.919,604189.0
2011-06-10,1026.913,1036.261,1010.221,1010.221,635826.0
2011-06-11,1026.913,1036.261,1010.221,1010.221,635826.0
2011-06-12,1026.913,1036.261,1010.221,1010.221,635826.0
2011-06-13,1008.885,1024.91,1008.218,1021.572,1069792.0
2011-06-14,1026.913,1057.627,1021.572,1048.947,1482439.0
2011-06-15,1051.618,1054.289,1011.556,1011.556,1639514.0
2011-06-16,1001.541,1010.889,970.827,988.855,2488024.0
2011-06-17,983.513,1010.221,977.504,1001.541,1929985.0
2011-06-18,983.513,1010.221,977.504,1001.541,1929985.0
2011-06-19,983.513,1010.221,977.504,1001.541,1929985.0
2011-06-20,990.19,995.532,983.513,991.525,755738.0
2011-06-21,1000.873,1032.255,997.535,1029.584,1214021.0
2011-06-22,1026.245,1034.926,1014.895,1014.895,621556.0
2011-06-23,1009.553,1021.572,1001.541,1004.879,1153521.0
2011-06-24,1022.239,1024.91,1003.544,1010.889,890517.0
2011-06-25,1022.239,1024.91,1003.544,1010.889,890517.0
2011-06-26,1022.239,1024.91,1003.544,1010.889,890517.0
2011-06-27,1005.547,1012.892,997.535,1001.541,699055.0
2011-06-28,1006.882,1012.892,992.861,1007.55,1412880.0
2011-06-29,1016.23,1034.926,1014.227,1031.587,1178813.0
2011-06-30,1034.926,1034.926,994.196,1010.889,2029327.0
2011-07-01,1014.227,1019.569,1005.547,1019.569,813925.0
2011-07-02,1014.227,1019.569,1005.547,1019.569,813925.0
2011-07-03,1014.227,1019.569,1005.547,1019.569,813925.0
2011-07-04,1021.572,1041.602,1021.572,1034.258,662576.0
2011-07-05,1035.593,1038.932,1017.565,1030.919,651244.0
2011-07-06,1030.919,1030.919,1008.885,1016.898,591534.0
2011-07-07,1022.239,1035.593,1008.885,1028.916,1200185.0
2011-07-08,1030.252,1033.59,1001.541,1006.882,862014.0
2011-07-09,1030.252,1033.59,1001.541,1006.882,862014.0
2011-07-10,1030.252,1033.59,1001.541,1006.882,862014.0
2011-07-11,1005.547,1010.221,986.184,991.525,344092.0
2011-07-12,981.51,994.864,954.802,992.193,1015513.0
2011-07-13,991.525,1008.218,988.855,1002.876,823558.0
2011-07-14,986.184,991.525,962.147,964.818,1102062.0
2011-07-15,961.479,993.528,960.144,983.513,861465.0
2011-07-16,961.479,993.528,960.144,983.513,861465.0
2011-07-17,961.479,993.528,960.144,983.513,861465.0
2011-07-18,978.172,978.172,948.793,952.131,1021035.0
2011-07-19,957.473,978.839,949.461,970.827,720549.0
2011-07-20,975.501,996.199,968.824,994.196,819805.0
2011-07-21,999.538,1004.212,982.178,993.528,789629.0
2011-07-22,1001.541,1008.885,987.519,992.193,526352.0
2011-07-23,1001.541,1008.885,987.519,992.193,526352.0
2011-07-24,1001.541,1008.885,987.519,992.193,526352.0
2011-07-25,985.516,996.199,981.51,986.852,570060.0
2011-07-26,990.858,992.193,973.498,981.51,560653.0
2011-07-27,974.165,980.175,944.787,951.464,1030503.0
2011-07-28,938.11,955.47,935.439,950.796,547496.0
2011-07-29,942.784,946.79,928.762,935.439,701024.0
2011-07-30,942.784,946.79,928.762,935.439,701024.0
2011-07-31,942.784,946.79,928.762,935.439,701024.0
2011-08-01,944.787,958.141,933.436,934.104,1161867.0
2011-08-02,929.43,938.778,910.067,910.734,546399.0
2011-08-03,895.377,903.39,887.365,890.036,750189.0
2011-08-04,898.716,898.716,827.273,839.959,1457016.0
2011-08-05,798.562,836.62,773.857,807.91,1825777.0
2011-08-06,798.562,836.62,773.857,807.91,1825777.0
2011-08-07,798.562,836.62,773.857,807.91,1825777.0
2011-08-08,789.214,811.916,741.14,741.14,1340458.0
2011-08-09,737.802,788.546,697.74,783.873,2241479.0
2011-08-10,789.882,805.239,747.149,761.839,1817921.0
2011-08-11,784.54,791.885,768.516,791.217,1125240.0
2011-08-12,790.55,823.934,774.525,818.593,948337.0
2011-08-13,790.55,823.934,774.525,818.593,948337.0
2011-08-14,790.55,823.934,774.525,818.593,948337.0
2011-08-15,821.263,841.962,818.593,830.611,821443.0
2011-08-16,822.599,825.27,800.565,811.916,1144790.0
2011-08-17,801.233,805.239,775.86,781.202,3226907.0
2011-08-18,777.863,800.565,739.805,756.497,1838350.0
2011-08-19,758.5,797.226,734.463,779.866,2425959.0
2011-08-20,758.5,797.226,734.463,779.866,2425959.0
2011-08-21,758.5,797.226,734.463,779.866,2425959.0
2011-08-22,777.863,819.928,767.848,808.577,2411139.0
2011-08-23,817.257,836.62,786.543,800.565,1416742.0
2011-08-24,805.907,835.285,791.885,823.934,994333.0
2011-08-25,832.614,841.962,791.217,801.9,1869212.0
2011-08-26,794.556,821.931,789.882,819.26,1392846.0
2011-08-27,794.556,821.931,789.882,819.26,1392846.0
2011-08-28,794.556,821.931,789.882,819.26,1392846.0
2011-08-29,794.556,821.931,789.882,819.26,1392846.0
2011-08-30,839.291,868.002,838.624,866.667,1084677.0
2011-08-31,867.334,919.414,859.322,912.738,2091600.0
2011-09-01,913.405,914.073,888.701,902.054,1118644.0
2011-09-02,895.377,898.716,863.996,874.011,713657.0
2011-09-03,895.377,898.716,863.996,874.011,713657.0
2011-09-04,895.377,898.716,863.996,874.011,713657.0
2011-09-05,856.651,863.996,840.627,853.98,1020029.0
2011-09-06,849.307,873.344,846.636,855.316,1385466.0
2011-09-07,877.35,918.079,872.008,917.411,1245659.0
2011-09-08,918.079,931.433,904.725,924.756,989367.0
2011-09-09,910.067,934.104,908.064,913.405,1136365.0
2011-09-10,910.067,934.104,908.064,913.405,1136365.0
2011-09-11,910.067,934.104,908.064,913.405,1136365.0
2011-09-12,892.039,895.377,869.337,882.024,1386764.0
2011-09-13,892.707,896.713,864.664,880.021,1305954.0
2011-09-14,871.341,900.051,871.341,894.042,1071751.0
2011-09-15,908.064,940.113,894.71,928.094,1780382.0
2011-09-16,944.787,948.125,916.744,943.451,1408068.0
2011-09-17,944.787,948.125,916.744,943.451,1408068.0
2011-09-18,944.787,948.125,916.744,943.451,1408068.0
2011-09-19,928.094,935.439,900.051,908.731,928671.0
2011-09-20,896.045,938.778,894.71,934.104,921766.0
2011-09-21,932.806,939.536,913.288,918.673,640096.0
2011-09-22,891.752,898.482,841.948,845.986,1314200.0
2011-09-23,850.697,856.082,802.24,839.929,1140698.0
2011-09-24,850.697,856.082,802.24,839.929,1140698.0
2011-09-25,850.697,856.082,802.24,839.929,1140698.0
2011-09-26,819.739,835.891,814.354,827.142,1310766.0
2011-09-27,851.371,882.329,843.967,880.31,692826.0
2011-09-28,876.272,881.656,829.834,829.834,778017.0
2011-09-29,825.123,844.64,821.758,837.237,1149341.0
2011-09-30,832.526,832.526,789.453,806.278,1440903.0
2011-10-01,832.526,832.526,789.453,806.278,1440903.0
2011-10-02,832.526,832.526,789.453,806.278,1440903.0
2011-10-03,786.761,793.491,767.243,784.068,1100118.0
2011-10-04,767.916,778.011,730.9,745.706,1230275.0
2011-10-05,761.859,792.145,753.11,787.434,1240150.0
2011-10-06,796.183,823.777,789.453,821.758,1231671.0
2011-10-07,826.469,854.736,822.431,836.564,899405.0
2011-10-08,826.469,854.736,822.431,836.564,899405.0
2011-10-09,826.469,854.736,822.431,836.564,899405.0
2011-10-10,844.64,878.964,827.815,873.58,881076.0
2011-10-11,874.926,878.291,852.717,861.466,1479722.0
2011-10-12,862.139,891.079,852.717,888.387,904140.0
2011-10-13,881.656,897.136,876.945,883.002,601909.0
2011-10-14,889.06,923.384,883.675,914.634,647290.0
2011-10-15,889.06,923.384,883.675,914.634,647290.0
2011-10-16,889.06,923.384,883.675,914.634,647290.0
2011-10-17,924.73,933.479,887.041,898.482,1200605.0
2011-10-18,889.733,905.212,879.637,890.406,532228.0
2011-10-19,901.847,924.73,893.771,896.463,1208890.0
2011-10-20,883.002,906.558,874.926,883.675,1059873.0
2011-10-21,891.752,928.768,880.983,923.384,659702.0
2011-10-22,891.752,928.768,880.983,923.384,659702.0
2011-10-23,891.752,928.768,880.983,923.384,659702.0
2011-10-24,925.403,942.228,924.73,939.536,904114.0
2011-10-25,936.171,957.708,934.825,946.939,993588.0
2011-10-26,949.631,961.073,935.498,948.285,579060.0
2011-10-27,969.149,984.629,959.727,984.629,980543.0
2011-10-28,983.955,987.994,967.13,975.879,833580.0
2011-10-29,983.955,987.994,967.13,975.879,833580.0
2011-10-30,983.955,987.994,967.13,975.879,833580.0
2011-10-31,965.111,972.514,956.362,966.457,1504649.0
2011-11-01,946.266,957.035,906.558,913.961,1224444.0
2011-11-02,928.768,940.209,913.961,927.422,768158.0
2011-11-03,913.961,955.016,912.615,948.285,797934.0
2011-11-04,953.67,963.092,936.171,944.247,573662.0
2011-11-05,953.67,963.092,936.171,944.247,573662.0
2011-11-06,953.67,963.092,936.171,944.247,573662.0
2011-11-07,936.171,952.324,921.365,940.209,460960.0
2011-11-08,950.977,974.533,945.593,971.841,847778.0
2011-11-09,977.225,985.975,934.152,940.209,743865.0
2011-11-10,919.346,948.958,913.961,944.92,783453.0
2011-11-11,944.247,964.438,940.882,962.419,472331.0
2011-11-12,944.247,964.438,940.882,962.419,472331.0
2011-11-13,944.247,964.438,940.882,962.419,472331.0
2011-11-14,965.784,973.86,936.171,942.901,805793.0
2011-11-15,940.882,952.324,920.019,939.536,615149.0
2011-11-16,933.479,959.727,929.441,957.035,1058670.0
2011-11-17,957.035,971.841,924.057,929.441,1017704.0
2011-11-18,920.019,947.612,915.98,936.844,1156196.0
2011-11-19,920.019,947.612,915.98,936.844,1156196.0
2011-11-20,920.019,947.612,915.98,936.844,1156196.0
2011-11-21,929.441,929.441,872.234,877.618,1219509.0
2011-11-22,886.368,886.368,864.158,882.329,990717.0
2011-11-23,867.523,883.675,853.39,856.755,1070419.0
2011-11-24,858.774,887.041,854.063,866.85,838813.0
2011-11-25,867.523,880.31,849.351,874.253,600943.0
2011-11-26,867.523,880.31,849.351,874.253,600943.0
2011-11-27,867.523,880.31,849.351,874.253,600943.0
2011-11-28,883.675,915.98,880.31,909.25,767721.0
2011-11-29,909.25,920.692,903.193,919.346,668705.0
2011-11-30,907.231,987.321,900.501,975.206,1547562.0
2011-12-01,975.206,977.898,958.381,963.765,846065.0
2011-12-02,973.187,990.686,973.187,979.917,777274.0
2011-12-03,973.187,990.686,973.187,979.917,777274.0
2011-12-04,973.187,990.686,973.187,979.917,777274.0
2011-12-05,985.975,1006.838,976.552,995.397,1117383.0
2011-12-06,983.282,1002.8,977.225,993.378,1012420.0
2011-12-07,1004.819,1009.53,955.689,972.514,1035298.0
2011-12-08,979.917,986.648,941.555,942.228,1213274.0
2011-12-09,934.152,962.419,934.152,951.651,842270.0
2011-12-10,934.152,962.419,934.152,951.651,842270.0
2011-12-11,934.152,962.419,934.152,951.651,842270.0
2011-12-12,948.285,955.689,921.365,924.057,767457.0
2011-12-13,925.403,995.397,920.692,971.168,1796496.0
2011-12-14,954.343,967.803,933.479,944.247,1143254.0
2011-12-15,951.651,973.187,932.133,956.362,1221617.0
2011-12-16,966.457,969.149,953.67,955.689,966537.0
2011-12-17,966.457,969.149,953.67,955.689,966537.0
2011-12-18,966.457,969.149,953.67,955.689,966537.0
2011-12-19,950.304,967.13,944.92,948.285,628312.0
2011-12-20,948.958,967.13,938.863,965.784,1091341.0
2011-12-21,974.533,974.533,939.536,943.574,960246.0
2011-12-22,947.612,973.86,944.247,961.746,930554.0
2011-12-23,968.476,975.879,963.765,975.206,173712.0
2011-12-24,968.476,975.879,963.765,975.206,173712.0
2011-12-25,968.476,975.879,963.765,975.206,173712.0
2011-12-26,968.476,975.879,963.765,975.206,173712.0
2011-12-27,968.476,975.879,963.765,975.206,173712.0
2011-12-28,975.206,975.206,952.324,952.324,570101.0
2011-12-29,957.035,974.533,953.67,973.187,571671.0
2011-12-30,975.206,983.282,963.765,969.822,361814.0
2011-12-31,975.206,983.282,963.765,969.822,361814.0
2012-01-01,975.206,983.282,963.765,969.822,361814.0
2012-01-02,975.206,983.282,963.765,969.822,361814.0
2012-01-03,1006.165,1008.857,967.803,981.936,1100619.0
2012-01-04,981.263,992.032,974.533,985.975,861982.0
2012-01-05,999.435,1025.683,996.07,1004.819,1440071.0
2012-01-06,1002.127,1043.854,998.762,1038.47,1953279.0
2012-01-07,1002.127,1043.854,998.762,1038.47,1953279.0
2012-01-08,1002.127,1043.854,998.762,1038.47,1953279.0
2012-01-09,1038.47,1049.911,1032.413,1035.778,1437019.0
2012-01-10,1049.238,1063.372,1046.546,1056.642,973280.0
2012-01-11,1053.277,1059.334,1016.933,1031.067,1616336.0
2012-01-12,1026.356,1059.334,1026.356,1051.931,1039874.0
2012-01-13,1055.296,1059.334,1028.375,1045.873,1139927.0
2012-01-14,1055.296,1059.334,1028.375,1045.873,1139927.0
2012-01-15,1055.296,1059.334,1028.375,1045.873,1139927.0
2012-01-16,1041.162,1057.988,1036.451,1041.835,808493.0
2012-01-17,1056.642,1056.642,1018.28,1033.086,1153974.0
2012-01-18,1032.413,1034.432,1016.933,1024.337,1195046.0
2012-01-19,1033.086,1033.086,1012.222,1012.222,945464.0
2012-01-20,997.416,1006.165,960.4,969.149,3060243.0
2012-01-21,997.416,1006.165,960.4,969.149,3060243.0
2012-01-22,997.416,1006.165,960.4,969.149,3060243.0
2012-01-23,970.495,984.629,966.457,978.571,1035725.0
2012-01-24,973.187,987.994,965.111,971.841,886437.0
2012-01-25,978.571,981.263,965.784,968.476,649356.0
2012-01-26,969.149,982.609,967.803,979.244,1250233.0
2012-01-27,973.86,985.975,969.149,969.822,1073900.0
2012-01-28,973.86,985.975,969.149,969.822,1073900.0
2012-01-29,973.86,985.975,969.149,969.822,1073900.0
2012-01-30,965.784,969.149,951.651,961.746,1060218.0
2012-01-31,966.457,992.032,963.765,979.244,1421865.0
2012-02-01,962.419,981.936,962.419,975.879,1367124.0
2012-02-02,978.571,1013.568,977.225,1006.165,1918995.0
2012-02-03,1001.454,1005.492,981.263,992.032,1045720.0
2012-02-04,1001.454,1005.492,981.263,992.032,1045720.0
2012-02-05,1001.454,1005.492,981.263,992.032,1045720.0
2012-02-06,987.994,999.435,983.955,992.705,615619.0
2012-02-07,992.032,999.435,979.244,994.051,825876.0
2012-02-08,994.051,1007.511,989.34,990.013,795181.0
2012-02-09,994.724,1025.683,990.686,1020.972,1058316.0
2012-02-10,1014.914,1024.337,1012.222,1017.606,981113.0
2012-02-11,1014.914,1024.337,1012.222,1017.606,981113.0
2012-02-12,1014.914,1024.337,1012.222,1017.606,981113.0
2012-02-13,1022.991,1039.816,1017.606,1031.067,785489.0
2012-02-14,1022.991,1045.873,1022.991,1036.451,769080.0
2012-02-15,1039.143,1051.931,1036.451,1044.527,937279.0
2012-02-16,1037.124,1048.565,1029.721,1033.759,850635.0
2012-02-17,1039.816,1048.565,1036.451,1037.797,832704.0
2012-02-18,1039.816,1048.565,1036.451,1037.797,832704.0
2012-02-19,1039.816,1048.565,1036.451,1037.797,832704.0
2012-02-20,1043.181,1053.95,1038.47,1045.2,533866.0
2012-02-21,1043.181,1057.315,1031.067,1053.95,1120577.0
2012-02-22,1059.334,1072.121,1053.277,1072.121,1594098.0
2012-02-23,1075.486,1084.235,1061.353,1070.102,776993.0
2012-02-24,1073.467,1077.505,1067.41,1072.794,726722.0
2012-02-25,1073.467,1077.505,1067.41,1072.794,726722.0
2012-02-26,1073.467,1077.505,1067.41,1072.794,726722.0
2012-02-27,1067.41,1079.524,1060.007,1076.159,726533.0
2012-02-28,1080.197,1084.909,1069.429,1074.813,793170.0
2012-02-29,1074.14,1078.851,1064.045,1070.775,1117595.0
2012-03-01,1067.41,1073.467,1053.277,1057.988,1026274.0
2012-03-02,1053.277,1066.064,1052.604,1059.334,1065511.0
2012-03-03,1053.277,1066.064,1052.604,1059.334,1065511.0
2012-03-04,1053.277,1066.064,1052.604,1059.334,1065511.0
2012-03-05,1056.642,1083.562,1051.931,1073.467,1727810.0
2012-03-06,1075.486,1082.889,1032.413,1039.816,2199493.0
2012-03-07,1042.508,1075.486,1036.451,1070.775,1190120.0
2012-03-08,1083.562,1132.02,1083.562,1127.309,2202307.0
2012-03-09,1125.29,1165.671,1119.906,1151.538,1611385.0
2012-03-10,1125.29,1165.671,1119.906,1151.538,1611385.0
2012-03-11,1125.29,1165.671,1119.906,1151.538,1611385.0
2012-03-12,1150.864,1162.979,1130.674,1139.423,962266.0
2012-03-13,1144.134,1148.172,1127.309,1138.077,817596.0
2012-03-14,1145.48,1156.922,1138.077,1148.172,1089636.0
2012-03-15,1138.077,1152.884,1135.385,1150.864,1209477.0
2012-03-16,1150.864,1154.23,1143.461,1153.557,807505.0
2012-03-17,1150.864,1154.23,1143.461,1153.557,807505.0
2012-03-18,1150.864,1154.23,1143.461,1153.557,807505.0
2012-03-19,1150.191,1152.884,1142.115,1147.499,458383.0
2012-03-20,1142.788,1144.134,1123.271,1130.674,854930.0
2012-03-21,1134.712,1147.499,1127.309,1132.693,774595.0
2012-03-22,1127.982,1134.712,1109.137,1117.213,757771.0
2012-03-23,1115.867,1129.328,1110.483,1126.636,553912.0
2012-03-24,1115.867,1129.328,1110.483,1126.636,553912.0
2012-03-25,1115.867,1129.328,1110.483,1126.636,553912.0
2012-03-26,1134.712,1164.325,1130.674,1156.922,883714.0
2012-03-27,1156.922,1160.96,1130.001,1135.385,912909.0
2012-03-28,1130.674,1141.442,1121.252,1125.29,742541.0
2012-03-29,1121.252,1127.309,1109.137,1115.194,1621475.0
2012-03-30,1118.56,1171.055,1113.848,1171.055,2200568.0
2012-03-31,1118.56,1171.055,1113.848,1171.055,2200568.0
2012-04-01,1118.56,1171.055,1113.848,1171.055,2200568.0
2012-04-02,1167.69,1193.938,1167.69,1192.592,1309241.0
2012-04-03,1189.227,1197.976,1178.458,1178.458,834919.0
2012-04-04,1173.074,1183.169,1142.115,1142.788,1196350.0
2012-04-05,1142.788,1183.169,1142.788,1181.15,1560578.0
2012-04-06,1142.788,1183.169,1142.788,1181.15,1560578.0
2012-04-07,1142.788,1183.169,1142.788,1181.15,1560578.0
2012-04-08,1142.788,1183.169,1142.788,1181.15,1560578.0
2012-04-09,1142.788,1183.169,1142.788,1181.15,1560578.0
2012-04-10,1156.249,1159.614,1117.886,1117.886,1685928.0
2012-04-11,1111.156,1144.807,1111.156,1127.309,1034257.0
2012-04-12,1125.29,1165.671,1123.944,1157.595,1004839.0
2012-04-13,1152.211,1159.614,1135.385,1139.423,932559.0
2012-04-14,1152.211,1159.614,1135.385,1139.423,932559.0
2012-04-15,1152.211,1159.614,1135.385,1139.423,932559.0
2012-04-16,1134.039,1161.633,1134.039,1150.864,751769.0
2012-04-17,1148.845,1173.074,1144.807,1171.055,795951.0
2012-04-18,1168.565,1191.076,1162.425,1186.983,1181582.0
2012-04-19,1194.487,1208.131,1189.712,1195.851,1022287.0
2012-04-20,1197.216,1216.999,1193.805,1207.448,1174817.0
2012-04-21,1197.216,1216.999,1193.805,1207.448,1174817.0
2012-04-22,1197.216,1216.999,1193.805,1207.448,1174817.0
2012-04-23,1203.355,1206.766,1169.247,1175.386,843183.0
