,KAZ LN Equity,KAZ LN Equity,KAZ LN Equity,KAZ LN Equity,KAZ LN Equity
2014-04-13,226.147,229.785,222.415,229.039,1140634.0
2014-04-14,228.572,228.572,217.004,224.561,1577811.0
2014-04-15,224.654,230.065,218.683,219.616,1265439.0
2014-04-16,221.202,224.934,218.87,222.602,1192178.0
2014-04-17,223.908,223.908,215.511,218.31,918603.0
2014-04-18,223.908,223.908,215.511,218.31,918603.0
2014-04-19,223.908,223.908,215.511,218.31,918603.0
2014-04-20,223.908,223.908,215.511,218.31,918603.0
2014-04-21,223.908,223.908,215.511,218.31,918603.0
2014-04-22,217.844,226.707,213.832,226.613,1153031.0
2014-04-23,229.039,229.039,218.963,222.788,774423.0
2014-04-24,225.494,227.546,218.683,221.202,737186.0
2014-04-25,219.989,223.908,218.31,223.255,565932.0
2014-04-26,219.989,223.908,218.31,223.255,565932.0
2014-04-27,219.989,223.908,218.31,223.255,565932.0
2014-04-28,221.482,224.094,220.736,221.016,599831.0
2014-04-29,223.535,223.535,217.564,221.109,916239.0
2014-04-30,222.975,222.975,211.033,222.135,1218975.0
2014-05-01,216.817,221.202,216.817,220.269,595766.0
2014-05-02,219.336,231.744,219.336,229.505,1710611.0
2014-05-03,219.336,231.744,219.336,229.505,1710611.0
2014-05-04,219.336,231.744,219.336,229.505,1710611.0
2014-05-05,219.336,231.744,219.336,229.505,1710611.0
2014-05-06,227.36,230.625,225.027,228.199,1157949.0
2014-05-07,226.707,229.319,224.281,228.852,604252.0
2014-05-08,228.666,236.969,228.666,235.57,1497690.0
2014-05-09,231.744,237.902,231.744,236.503,1191769.0
2014-05-10,231.744,237.902,231.744,236.503,1191769.0
2014-05-11,231.744,237.902,231.744,236.503,1191769.0
2014-05-12,237.062,245.552,236.782,239.115,1495913.0
2014-05-13,240.981,240.981,231.091,233.517,953373.0
2014-05-14,232.491,236.223,232.491,236.223,568294.0
2014-05-15,237.249,242.66,230.998,231.371,1857646.0
2014-05-16,231.651,234.077,225.494,233.89,1704782.0
2014-05-17,231.651,234.077,225.494,233.89,1704782.0
2014-05-18,231.651,234.077,225.494,233.89,1704782.0
2014-05-19,231.651,240.981,231.651,236.969,1289228.0
2014-05-20,237.529,238.648,232.024,236.969,1281099.0
2014-05-21,237.809,241.914,233.237,240.048,1380575.0
2014-05-22,239.021,243.22,239.021,242.473,1010705.0
2014-05-23,242.567,248.911,237.529,248.538,1657538.0
2014-05-24,242.567,248.911,237.529,248.538,1657538.0
2014-05-25,242.567,248.911,237.529,248.538,1657538.0
2014-05-26,242.567,248.911,237.529,248.538,1657538.0
2014-05-27,247.698,250.87,245.086,247.231,1120688.0
2014-05-28,248.071,261.879,247.418,257.867,2414768.0
2014-05-29,255.628,258.707,255.628,256.934,876627.0
2014-05-30,258.054,260.106,255.535,257.96,1276772.0
2014-05-31,258.054,260.106,255.535,257.96,1276772.0
2014-06-01,258.054,260.106,255.535,257.96,1276772.0
2014-06-02,258.52,264.771,256.561,264.771,1579302.0
2014-06-03,264.864,264.864,258.24,261.226,1160748.0
2014-06-04,259.92,266.543,259.453,264.491,1654796.0
2014-06-05,262.905,268.316,259.64,261.226,1916786.0
2014-06-06,261.226,262.532,254.135,259.64,2304819.0
2014-06-07,261.226,262.532,254.135,259.64,2304819.0
2014-06-08,261.226,262.532,254.135,259.64,2304819.0
2014-06-09,260.013,263.278,255.815,260.479,1284755.0
2014-06-10,262.438,264.398,256.468,257.494,1322765.0
2014-06-11,259.36,262.812,258.24,261.226,999429.0
2014-06-12,261.226,262.718,255.908,260.293,1092866.0
2014-06-13,259.733,262.065,255.721,257.027,684465.0
2014-06-14,259.733,262.065,255.721,257.027,684465.0
2014-06-15,259.733,262.065,255.721,257.027,684465.0
2014-06-16,257.121,267.663,255.161,264.957,1676758.0
2014-06-17,263.465,276.153,260.013,275.313,3204155.0
2014-06-18,276.713,288.374,273.167,278.112,2281666.0
2014-06-19,280.818,283.71,276.246,280.258,1242809.0
2014-06-20,279.978,285.202,279.978,284.549,2129796.0
2014-06-21,279.978,285.202,279.978,284.549,2129796.0
2014-06-22,279.978,285.202,279.978,284.549,2129796.0
2014-06-23,286.322,289.028,284.643,286.135,1137777.0
2014-06-24,285.949,298.544,282.404,291.733,1746988.0
2014-06-25,289.214,292.946,279.885,284.083,1662172.0
2014-06-26,284.456,290.707,282.404,284.456,1018518.0
2014-06-27,284.176,284.549,277.646,283.616,997871.0
2014-06-28,284.176,284.549,277.646,283.616,997871.0
2014-06-29,284.176,284.549,277.646,283.616,997871.0
2014-06-30,284.549,292.853,279.045,283.71,1849005.0
2014-07-01,281.471,289.494,281.471,289.494,1162164.0
2014-07-02,290.24,294.905,289.681,292.293,1280903.0
2014-07-03,293.972,297.331,288.841,296.118,1499186.0
2014-07-04,296.398,300.036,292.853,298.264,1125080.0
2014-07-05,296.398,300.036,292.853,298.264,1125080.0
2014-07-06,296.398,300.036,292.853,298.264,1125080.0
2014-07-07,299.01,307.966,294.159,300.503,1322698.0
2014-07-08,300.13,304.328,295.651,295.651,875809.0
2014-07-09,295.465,307.407,294.998,304.141,1281759.0
2014-07-10,298.544,306.38,296.118,302.275,1375453.0
2014-07-11,298.544,300.596,288.281,294.065,1301450.0
2014-07-12,298.544,300.596,288.281,294.065,1301450.0
2014-07-13,298.544,300.596,288.281,294.065,1301450.0
2014-07-14,293.319,301.436,293.226,299.943,693826.0
2014-07-15,300.503,304.421,293.972,296.491,828375.0
2014-07-16,297.704,300.596,294.252,298.357,1405421.0
2014-07-17,295.651,295.651,281.191,282.404,1862726.0
2014-07-18,280.911,286.135,279.605,282.31,878970.0
2014-07-19,280.911,286.135,279.605,282.31,878970.0
2014-07-20,280.911,286.135,279.605,282.31,878970.0
2014-07-21,283.43,287.815,276.619,286.602,1207535.0
2014-07-22,284.736,299.01,284.643,297.424,1622290.0
2014-07-23,295.931,326.439,295.931,321.681,12601198.0
2014-07-24,317.203,330.264,314.31,330.264,3072611.0
2014-07-25,327.932,331.197,317.949,320.001,2223293.0
2014-07-26,327.932,331.197,317.949,320.001,2223293.0
2014-07-27,327.932,331.197,317.949,320.001,2223293.0
2014-07-28,320.375,326.066,317.203,320.375,1279459.0
2014-07-29,322.427,324.013,316.643,319.908,1051163.0
2014-07-30,321.587,321.587,314.964,317.576,701960.0
2014-07-31,315.803,317.296,301.809,303.022,1653578.0
2014-08-01,304.048,304.235,287.815,294.252,1599353.0
2014-08-02,304.048,304.235,287.815,294.252,1599353.0
2014-08-03,304.048,304.235,287.815,294.252,1599353.0
2014-08-04,297.611,302.649,291.173,301.716,875118.0
2014-08-05,299.57,307.033,299.57,303.675,827582.0
2014-08-06,301.809,302.275,289.121,293.879,4672034.0
2014-08-07,296.305,296.305,280.351,281.844,1348596.0
2014-08-08,276.526,293.786,275.22,292.293,962439.0
2014-08-09,276.526,293.786,275.22,292.293,962439.0
2014-08-10,276.526,293.786,275.22,292.293,962439.0
2014-08-11,294.159,298.264,293.879,294.439,806117.0
2014-08-12,293.319,296.491,288.934,296.491,889286.0
2014-08-13,296.491,299.197,292.386,296.305,709494.0
2014-08-14,296.305,298.544,290.987,293.599,569864.0
2014-08-15,292.386,295.931,282.497,283.15,877361.0
2014-08-16,292.386,295.931,282.497,283.15,877361.0
2014-08-17,292.386,295.931,282.497,283.15,877361.0
2014-08-18,286.042,286.602,280.351,282.683,1250996.0
2014-08-19,285.202,286.322,282.124,285.856,612245.0
2014-08-20,286.695,292.946,282.963,287.815,1411699.0
2014-08-21,290.52,293.786,269.156,271.581,2594123.0
2014-08-22,274.567,286.135,266.823,276.06,1784876.0
2014-08-23,274.567,286.135,266.823,276.06,1784876.0
2014-08-24,274.567,286.135,266.823,276.06,1784876.0
2014-08-25,274.567,286.135,266.823,276.06,1784876.0
2014-08-26,270.928,284.456,270.928,278.019,1015588.0
2014-08-27,277.739,284.643,277.739,281.191,1161123.0
2014-08-28,279.885,279.885,269.902,270.462,1651485.0
2014-08-29,276.339,278.485,270.648,276.992,1479583.0
2014-08-30,276.339,278.485,270.648,276.992,1479583.0
2014-08-31,276.339,278.485,270.648,276.992,1479583.0
2014-09-01,276.06,289.494,275.593,286.229,2486259.0
2014-09-02,287.442,289.214,283.337,286.415,1005286.0
2014-09-03,282.497,292.013,282.31,282.31,850299.0
2014-09-04,283.71,287.908,279.978,285.856,1087497.0
2014-09-05,285.762,286.229,278.112,281.191,981529.0
2014-09-06,285.762,286.229,278.112,281.191,981529.0
2014-09-07,285.762,286.229,278.112,281.191,981529.0
2014-09-08,281.564,283.71,276.992,281.564,645085.0
2014-09-09,282.59,285.576,279.791,282.03,514832.0
2014-09-10,282.683,285.482,278.765,281.471,573937.0
2014-09-11,279.885,280.538,265.611,268.503,1499740.0
2014-09-12,267.85,267.85,259.546,261.599,1104542.0
2014-09-13,267.85,267.85,259.546,261.599,1104542.0
2014-09-14,267.85,267.85,259.546,261.599,1104542.0
2014-09-15,262.159,264.957,259.733,263.185,540778.0
2014-09-16,264.491,265.144,253.949,258.054,919371.0
2014-09-17,260.386,263.465,256.001,256.281,722162.0
2014-09-18,257.68,258.707,253.016,255.441,708161.0
2014-09-19,259.733,260.106,247.231,247.698,1414409.0
2014-09-20,259.733,260.106,247.231,247.698,1414409.0
2014-09-21,259.733,260.106,247.231,247.698,1414409.0
2014-09-22,247.231,251.71,247.231,250.124,2914798.0
2014-09-23,251.523,253.949,247.231,247.418,1232691.0
2014-09-24,249.564,257.027,249.284,254.415,865155.0
2014-09-25,253.575,254.322,247.231,248.444,1113849.0
2014-09-26,248.911,255.535,247.231,251.896,904933.0
2014-09-27,248.911,255.535,247.231,251.896,904933.0
2014-09-28,248.911,255.535,247.231,251.896,904933.0
2014-09-29,253.762,253.762,243.033,244.899,767484.0
2014-09-30,246.578,250.963,242.94,245.739,830460.0
2014-10-01,246.112,246.298,242.38,242.66,1164956.0
2014-10-02,241.914,241.914,225.96,227.733,2039490.0
2014-10-03,230.345,232.957,223.068,225.774,1268654.0
2014-10-04,230.345,232.957,223.068,225.774,1268654.0
2014-10-05,230.345,232.957,223.068,225.774,1268654.0
2014-10-06,228.479,236.782,224.841,233.424,829972.0
2014-10-07,235.476,241.354,232.118,232.398,737204.0
2014-10-08,231.371,232.771,223.908,225.867,506520.0
2014-10-09,231.278,242.1,230.345,234.263,1001391.0
2014-10-10,235.01,235.01,224.281,225.307,1405000.0
2014-10-11,235.01,235.01,224.281,225.307,1405000.0
2014-10-12,235.01,235.01,224.281,225.307,1405000.0
2014-10-13,224.094,231.744,223.908,228.666,893286.0
2014-10-14,225.587,238.835,225.587,237.902,864102.0
2014-10-15,236.316,239.768,229.505,230.718,1179903.0
2014-10-16,234.17,235.943,223.908,232.864,1211073.0
2014-10-17,234.17,240.234,230.998,235.476,868892.0
2014-10-18,234.17,240.234,230.998,235.476,868892.0
2014-10-19,234.17,240.234,230.998,235.476,868892.0
2014-10-20,235.103,239.208,231.278,235.103,978716.0
2014-10-21,232.304,233.237,226.8,227.173,1687554.0
2014-10-22,226.707,233.144,224.188,225.214,826033.0
2014-10-23,225.214,230.438,223.908,224.841,974715.0
2014-10-24,223.908,224.934,212.246,214.858,1692820.0
2014-10-25,223.908,224.934,212.246,214.858,1692820.0
2014-10-26,223.908,224.934,212.246,214.858,1692820.0
2014-10-27,218.31,218.59,203.383,203.943,1063245.0
2014-10-28,205.902,213.832,203.476,212.806,1078065.0
2014-10-29,210.007,219.336,209.54,211.779,1113769.0
2014-10-30,214.672,214.672,201.33,207.861,1943319.0
2014-10-31,210.38,218.123,207.861,214.765,2049050.0
2014-11-01,210.38,218.123,207.861,214.765,2049050.0
2014-11-02,210.38,218.123,207.861,214.765,2049050.0
2014-11-03,213.832,232.118,213.179,222.788,2317398.0
2014-11-04,224.747,224.747,219.243,220.829,973298.0
2014-11-05,222.322,227.173,217.657,222.881,829531.0
2014-11-06,220.549,225.494,216.351,224.094,1148732.0
2014-11-07,226.613,228.852,222.415,223.441,2009163.0
2014-11-08,226.613,228.852,222.415,223.441,2009163.0
2014-11-09,226.613,228.852,222.415,223.441,2009163.0
2014-11-10,225.68,241.634,225.307,228.479,3534111.0
2014-11-11,227.826,229.785,220.829,229.132,1525072.0
2014-11-12,226.613,242.473,224.094,241.82,2652476.0
2014-11-13,242.94,249.097,240.514,247.231,3239644.0
2014-11-14,247.511,256.374,243.686,250.963,2209456.0
2014-11-15,247.511,256.374,243.686,250.963,2209456.0
2014-11-16,247.511,256.374,243.686,250.963,2209456.0
2014-11-17,249.471,263.558,247.698,250.87,2383842.0
2014-11-18,251.71,251.71,234.357,243.5,2365717.0
2014-11-19,242.94,242.94,230.625,231.931,2775044.0
2014-11-20,235.383,235.383,211.406,220.736,2990235.0
2014-11-21,220.456,233.424,220.456,230.998,2435924.0
2014-11-22,220.456,233.424,220.456,230.998,2435924.0
2014-11-23,220.456,233.424,220.456,230.998,2435924.0
2014-11-24,230.998,239.208,229.412,235.756,1422108.0
2014-11-25,237.715,237.715,229.505,230.998,948041.0
2014-11-26,230.158,239.768,230.158,236.969,930458.0
2014-11-27,236.503,239.488,232.024,233.237,939387.0
2014-11-28,231.744,232.304,219.709,220.363,2138592.0
2014-11-29,231.744,232.304,219.709,220.363,2138592.0
2014-11-30,231.744,232.304,219.709,220.363,2138592.0
2014-12-01,215.604,221.762,212.153,219.243,1312787.0
2014-12-02,224.094,233.424,219.803,230.812,2021378.0
2014-12-03,230.065,236.503,228.106,234.45,1036531.0
2014-12-04,237.156,237.156,229.785,233.33,1248168.0
2014-12-05,236.223,236.223,227.64,228.946,756412.0
2014-12-06,236.223,236.223,227.64,228.946,756412.0
2014-12-07,236.223,236.223,227.64,228.946,756412.0
2014-12-08,228.572,232.584,227.826,229.132,599747.0
2014-12-09,227.919,234.543,227.173,232.304,1262996.0
2014-12-10,232.118,233.33,228.106,231.931,815692.0
2014-12-11,231.091,234.357,223.255,232.211,2106950.0
2014-12-12,231.465,256.841,227.919,233.051,2329366.0
2014-12-13,231.465,256.841,227.919,233.051,2329366.0
2014-12-14,231.465,256.841,227.919,233.051,2329366.0
2014-12-15,235.103,235.756,212.059,213.179,2146841.0
2014-12-16,219.243,223.814,208.701,221.389,1912758.0
2014-12-17,219.896,226.147,215.418,222.695,1457801.0
2014-12-18,224.561,224.654,214.018,215.791,2076307.0
2014-12-19,219.43,233.051,214.298,230.625,2792732.0
2014-12-20,219.43,233.051,214.298,230.625,2792732.0
2014-12-21,219.43,233.051,214.298,230.625,2792732.0
2014-12-22,230.905,233.237,223.161,225.494,824336.0
2014-12-23,227.919,231.651,224.467,230.158,836820.0
2014-12-24,232.584,232.584,223.908,231.558,72358.0
2014-12-25,232.584,232.584,223.908,231.558,72358.0
2014-12-26,232.584,232.584,223.908,231.558,72358.0
2014-12-27,232.584,232.584,223.908,231.558,72358.0
2014-12-28,232.584,232.584,223.908,231.558,72358.0
2014-12-29,230.625,235.103,229.972,234.263,671880.0
2014-12-30,230.718,242.007,230.625,238.182,908642.0
2014-12-31,239.395,240.701,235.103,240.514,575897.0
2015-01-01,239.395,240.701,235.103,240.514,575897.0
2015-01-02,233.61,243.22,233.61,243.22,1197508.0
2015-01-03,233.61,243.22,233.61,243.22,1197508.0
2015-01-04,233.61,243.22,233.61,243.22,1197508.0
2015-01-05,239.675,247.325,231.185,232.304,1555407.0
2015-01-06,235.103,237.342,229.132,232.211,1197279.0
2015-01-07,231.278,236.782,229.319,231.651,693340.0
2015-01-08,236.409,246.672,232.584,240.887,1649043.0
2015-01-09,237.062,243.22,237.062,241.074,1037159.0
2015-01-10,237.062,243.22,237.062,241.074,1037159.0
2015-01-11,237.062,243.22,237.062,241.074,1037159.0
2015-01-12,238.555,246.019,235.29,235.663,1243806.0
2015-01-13,230.905,234.077,212.526,215.045,3354128.0
2015-01-14,206.182,206.182,156.922,158.974,9637538.0
2015-01-15,162.333,166.905,149.832,165.319,8743628.0
2015-01-16,164.759,184.444,159.441,181.085,5122473.0
2015-01-17,164.759,184.444,159.441,181.085,5122473.0
2015-01-18,164.759,184.444,159.441,181.085,5122473.0
2015-01-19,183.698,186.776,179.966,181.925,2489604.0
2015-01-20,186.87,194.8,184.257,194.053,3327237.0
2015-01-21,194.053,197.785,191.348,193.027,2577027.0
2015-01-22,191.721,201.05,191.721,194.893,2335284.0
2015-01-23,194.986,198.718,182.018,183.884,2049283.0
2015-01-24,194.986,198.718,182.018,183.884,2049283.0
2015-01-25,194.986,198.718,182.018,183.884,2049283.0
2015-01-26,184.724,184.724,173.715,181.645,2460869.0
2015-01-27,179.499,184.351,175.394,179.126,1319359.0
2015-01-28,181.738,183.138,173.528,179.219,1905008.0
2015-01-29,179.593,191.628,168.957,183.511,2872009.0
2015-01-30,182.765,188.829,174.928,187.336,2026864.0
2015-01-31,182.765,188.829,174.928,187.336,2026864.0
2015-02-01,182.765,188.829,174.928,187.336,2026864.0
2015-02-02,186.403,193.214,185.377,191.161,1680879.0
2015-02-03,192.841,205.249,191.534,205.249,3276764.0
2015-02-04,205.249,212.712,203.383,207.674,2766090.0
2015-02-05,204.782,216.258,202.45,214.298,2086627.0
2015-02-06,214.298,226.707,214.298,216.444,2020358.0
2015-02-07,214.298,226.707,214.298,216.444,2020358.0
2015-02-08,214.298,226.707,214.298,216.444,2020358.0
2015-02-09,217.377,229.785,216.444,228.479,2589232.0
2015-02-10,230.718,230.718,221.949,226.24,1863699.0
2015-02-11,220.176,224.188,214.578,219.896,1663152.0
2015-02-12,219.243,232.584,219.243,229.785,1598795.0
2015-02-13,228.666,243.686,228.666,240.421,2678054.0
2015-02-14,228.666,243.686,228.666,240.421,2678054.0
2015-02-15,228.666,243.686,228.666,240.421,2678054.0
2015-02-16,237.902,252.829,237.902,241.727,2293457.0
2015-02-17,241.634,251.057,235.29,237.156,2784677.0
2015-02-18,240.421,244.059,229.785,235.849,2240708.0
2015-02-19,237.342,237.342,227.919,235.57,1089378.0
2015-02-20,232.771,244.339,232.771,239.768,1754133.0
2015-02-21,232.771,244.339,232.771,239.768,1754133.0
2015-02-22,232.771,244.339,232.771,239.768,1754133.0
2015-02-23,239.768,240.887,233.517,234.73,759521.0
2015-02-24,231.465,240.234,228.572,237.529,1719544.0
2015-02-25,238.928,239.301,232.957,236.969,1233526.0
2015-02-26,238.368,247.978,230.252,232.771,3020990.0
2015-02-27,236.969,238.835,228.199,236.596,1574958.0
2015-02-28,236.969,238.835,228.199,236.596,1574958.0
2015-03-01,236.969,238.835,228.199,236.596,1574958.0
2015-03-02,235.196,239.954,227.826,229.505,1561755.0
2015-03-03,231.185,231.838,226.053,230.438,1587064.0
2015-03-04,227.266,230.998,220.642,224.841,2744545.0
2015-03-05,220.922,223.535,216.071,216.724,1702398.0
2015-03-06,215.978,217.564,209.913,210.473,1501303.0
2015-03-07,215.978,217.564,209.913,210.473,1501303.0
2015-03-08,215.978,217.564,209.913,210.473,1501303.0
2015-03-09,209.913,211.873,205.715,206.182,1103826.0
2015-03-10,206.182,206.275,190.881,192.187,3102528.0
2015-03-11,191.628,193.12,185.004,190.788,1690079.0
2015-03-12,187.896,201.424,187.896,193.214,1740135.0
2015-03-13,192.374,194.613,182.765,184.724,1807094.0
2015-03-14,192.374,194.613,182.765,184.724,1807094.0
2015-03-15,192.374,194.613,182.765,184.724,1807094.0
2015-03-16,187.989,188.456,182.485,186.963,1539214.0
2015-03-17,184.257,193.4,184.257,190.322,1876336.0
2015-03-18,192.561,192.934,186.217,188.082,2199914.0
2015-03-19,189.948,194.053,189.109,192.094,1744226.0
2015-03-20,193.307,214.951,187.429,211.779,4027445.0
2015-03-21,193.307,214.951,187.429,211.779,4027445.0
2015-03-22,193.307,214.951,187.429,211.779,4027445.0
2015-03-23,214.485,219.15,208.514,216.351,4081209.0
2015-03-24,215.884,216.444,203.01,203.01,2214602.0
2015-03-25,204.596,206.835,200.957,202.823,1138610.0
2015-03-26,203.29,209.26,199.278,201.237,1479225.0
2015-03-27,204.316,204.316,189.482,194.986,1801092.0
2015-03-28,204.316,204.316,189.482,194.986,1801092.0
2015-03-29,204.316,204.316,189.482,194.986,1801092.0
2015-03-30,195.173,199.558,192.841,197.785,1216465.0
2015-03-31,202.636,208.141,198.718,200.584,3013525.0
2015-04-01,200.957,201.05,194.8,199.371,2069177.0
2015-04-02,198.065,199.371,195.08,197.319,1263462.0
2015-04-03,198.065,199.371,195.08,197.319,1263462.0
2015-04-04,198.065,199.371,195.08,197.319,1263462.0
2015-04-05,198.065,199.371,195.08,197.319,1263462.0
2015-04-06,198.065,199.371,195.08,197.319,1263462.0
2015-04-07,195.733,205.995,195.733,204.596,1659545.0
2015-04-08,206.088,210.753,204.502,205.995,2068670.0
2015-04-09,205.622,205.809,200.118,201.704,1912959.0
2015-04-10,200.771,205.249,197.785,205.249,1658243.0
2015-04-11,200.771,205.249,197.785,205.249,1658243.0
2015-04-12,200.771,205.249,197.785,205.249,1658243.0
2015-04-13,203.29,205.249,198.158,204.969,1262987.0
2015-04-14,205.902,215.045,204.596,214.392,1846476.0
2015-04-15,216.444,223.441,215.978,223.441,2733079.0
2015-04-16,223.908,228.572,219.243,225.494,2384548.0
2015-04-17,225.494,227.826,210.1,212.526,2348099.0
2015-04-18,225.494,227.826,210.1,212.526,2348099.0
2015-04-19,225.494,227.826,210.1,212.526,2348099.0
2015-04-20,212.899,219.056,212.899,219.056,1177679.0
2015-04-21,221.016,221.016,214.578,217.75,768056.0
2015-04-22,216.631,218.59,212.153,213.645,1532406.0
2015-04-23,215.698,219.15,210.287,218.87,2995076.0
2015-04-24,220.922,243.033,220.922,236.409,7603309.0
2015-04-25,220.922,243.033,220.922,236.409,7603309.0
