,SMWH LN Equity,SMWH LN Equity,SMWH LN Equity,SMWH LN Equity,SMWH LN Equity
2014-01-15,840.901,850.892,831.742,850.892,193385.0
2014-01-16,855.887,863.38,836.738,840.068,218957.0
2014-01-17,844.231,844.231,825.914,826.747,311240.0
2014-01-18,844.231,844.231,825.914,826.747,311240.0
2014-01-19,844.231,844.231,825.914,826.747,311240.0
2014-01-20,832.575,852.557,832.575,845.896,261035.0
2014-01-21,841.733,860.05,835.905,845.896,358174.0
2014-01-22,867.543,878.367,855.887,868.376,713466.0
2014-01-23,865.878,875.869,860.883,865.045,249678.0
2014-01-24,869.208,876.702,855.055,859.217,311201.0
2014-01-25,869.208,876.702,855.055,859.217,311201.0
2014-01-26,869.208,876.702,855.055,859.217,311201.0
2014-01-27,859.217,862.548,848.394,853.389,321935.0
2014-01-28,849.227,867.543,845.896,855.055,234363.0
2014-01-29,861.715,872.539,844.231,856.72,228320.0
2014-01-30,859.217,870.041,851.724,870.041,285867.0
2014-01-31,875.869,875.869,858.385,868.376,250664.0
2014-02-01,875.869,875.869,858.385,868.376,250664.0
2014-02-02,875.869,875.869,858.385,868.376,250664.0
2014-02-03,861.715,875.869,859.217,860.05,183913.0
2014-02-04,853.389,866.711,852.557,861.715,222589.0
2014-02-05,856.72,876.702,855.055,863.38,208377.0
2014-02-06,864.213,876.702,860.883,874.204,304348.0
2014-02-07,870.873,877.534,865.045,870.873,314382.0
2014-02-08,870.873,877.534,865.045,870.873,314382.0
2014-02-09,870.873,877.534,865.045,870.873,314382.0
2014-02-10,875.036,875.036,859.217,865.045,279099.0
2014-02-11,865.045,887.525,863.38,887.525,260842.0
2014-02-12,904.176,904.176,878.367,896.683,257148.0
2014-02-13,897.516,897.516,881.697,882.53,258669.0
2014-02-14,890.855,892.52,874.204,891.688,209871.0
2014-02-15,890.855,892.52,874.204,891.688,209871.0
2014-02-16,890.855,892.52,874.204,891.688,209871.0
2014-02-17,888.358,897.516,885.027,895.018,99184.0
2014-02-18,907.507,933.317,895.018,930.819,349319.0
2014-02-19,936.647,940.81,924.991,930.819,239512.0
2014-02-20,927.489,944.14,922.493,943.308,243421.0
2014-02-21,944.14,952.466,939.977,946.638,226422.0
2014-02-22,944.14,952.466,939.977,946.638,226422.0
2014-02-23,944.14,952.466,939.977,946.638,226422.0
2014-02-24,947.47,966.62,937.479,966.62,321507.0
2014-02-25,965.787,974.945,948.303,955.796,334461.0
2014-02-26,961.624,961.624,945.805,953.298,166834.0
2014-02-27,951.633,956.629,946.638,951.633,253481.0
2014-02-28,952.466,977.443,939.145,974.945,339066.0
2014-03-01,952.466,977.443,939.145,974.945,339066.0
2014-03-02,952.466,977.443,939.145,974.945,339066.0
2014-03-03,960.792,964.122,946.638,961.624,246637.0
2014-03-04,960.792,1008.248,960.792,998.257,404508.0
2014-03-05,994.927,1003.253,976.611,977.443,167983.0
2014-03-06,983.271,983.271,963.289,965.787,144793.0
2014-03-07,964.122,964.122,944.973,946.638,252614.0
2014-03-08,964.122,964.122,944.973,946.638,252614.0
2014-03-09,964.122,964.122,944.973,946.638,252614.0
2014-03-10,948.303,967.452,947.47,956.629,348589.0
2014-03-11,964.122,982.439,964.122,977.443,284408.0
2014-03-12,982.439,1004.085,978.276,978.276,324304.0
2014-03-13,975.778,987.434,953.298,953.298,510312.0
2014-03-14,946.638,963.289,937.479,950.801,287234.0
2014-03-15,946.638,963.289,937.479,950.801,287234.0
2014-03-16,946.638,963.289,937.479,950.801,287234.0
2014-03-17,949.968,985.769,946.638,976.611,249439.0
2014-03-18,978.276,984.104,963.289,973.28,256904.0
2014-03-19,976.611,985.769,964.954,975.778,237631.0
2014-03-20,968.285,977.443,959.959,966.62,199858.0
2014-03-21,965.787,969.117,947.47,948.303,392288.0
2014-03-22,965.787,969.117,947.47,948.303,392288.0
2014-03-23,965.787,969.117,947.47,948.303,392288.0
2014-03-24,944.973,945.805,921.661,936.647,421254.0
2014-03-25,940.81,984.104,939.977,976.611,378400.0
2014-03-26,972.448,994.095,972.448,983.271,249974.0
2014-03-27,983.271,1037.388,983.271,1012.411,501922.0
2014-03-28,1023.235,1030.728,1001.588,1003.253,433332.0
2014-03-29,1023.235,1030.728,1001.588,1003.253,433332.0
2014-03-30,1023.235,1030.728,1001.588,1003.253,433332.0
2014-03-31,1012.411,1012.411,994.927,1001.588,254190.0
2014-04-01,1006.583,1024.067,1004.085,1021.57,279906.0
2014-04-02,1017.407,1029.895,1007.416,1013.244,262640.0
2014-04-03,1011.579,1014.076,991.597,999.09,192218.0
2014-04-04,998.257,1005.751,992.429,998.257,417689.0
2014-04-05,998.257,1005.751,992.429,998.257,417689.0
2014-04-06,998.257,1005.751,992.429,998.257,417689.0
2014-04-07,990.764,1009.914,983.271,1006.583,359313.0
2014-04-08,1004.918,1009.914,944.14,948.303,365943.0
2014-04-09,947.47,975.778,933.317,974.113,509288.0
2014-04-10,996.592,1009.914,934.982,937.479,652650.0
2014-04-11,919.995,924.158,905.842,907.507,416586.0
2014-04-12,919.995,924.158,905.842,907.507,416586.0
2014-04-13,919.995,924.158,905.842,907.507,416586.0
2014-04-14,901.679,908.339,866.711,882.53,412014.0
2014-04-15,885.86,898.348,868.376,898.348,494134.0
2014-04-16,905.009,912.502,893.353,904.176,261441.0
2014-04-17,903.344,917.498,903.344,910.837,252808.0
2014-04-18,903.344,917.498,903.344,910.837,252808.0
2014-04-19,903.344,917.498,903.344,910.837,252808.0
2014-04-20,903.344,917.498,903.344,910.837,252808.0
2014-04-21,903.344,917.498,903.344,910.837,252808.0
2014-04-22,912.502,919.163,910.005,912.502,238292.0
2014-04-23,912.502,915.833,899.181,915.0,304145.0
2014-04-24,915.833,920.828,900.846,905.842,383852.0
2014-04-25,909.172,915.833,900.014,910.005,223203.0
2014-04-26,909.172,915.833,900.014,910.005,223203.0
2014-04-27,909.172,915.833,900.014,910.005,223203.0
2014-04-28,910.837,916.665,902.511,902.511,204083.0
2014-04-29,905.009,914.167,900.014,905.009,198902.0
2014-04-30,910.005,915.833,903.344,910.837,232525.0
2014-05-01,925.823,929.986,900.846,907.507,157611.0
2014-05-02,907.507,915.833,907.507,915.0,311187.0
2014-05-03,907.507,915.833,907.507,915.0,311187.0
2014-05-04,907.507,915.833,907.507,915.0,311187.0
2014-05-05,907.507,915.833,907.507,915.0,311187.0
2014-05-06,915.833,915.833,905.842,909.172,244452.0
2014-05-07,912.502,915.833,895.018,906.674,182723.0
2014-05-08,904.176,914.167,893.353,900.014,187393.0
2014-05-09,894.186,910.837,894.186,903.344,107831.0
2014-05-10,894.186,910.837,894.186,903.344,107831.0
2014-05-11,894.186,910.837,894.186,903.344,107831.0
2014-05-12,910.837,913.335,899.181,911.67,1480455.0
2014-05-13,915.833,915.833,903.344,905.009,171946.0
2014-05-14,911.67,913.335,896.683,899.181,101267.0
2014-05-15,895.018,902.511,858.385,860.05,236864.0
2014-05-16,863.38,874.204,838.403,842.566,239133.0
2014-05-17,863.38,874.204,838.403,842.566,239133.0
2014-05-18,863.38,874.204,838.403,842.566,239133.0
2014-05-19,836.738,848.394,833.408,839.236,175593.0
2014-05-20,836.738,854.222,836.738,842.566,276009.0
2014-05-21,840.068,860.05,840.068,853.389,195378.0
2014-05-22,853.389,866.711,853.389,865.045,166904.0
2014-05-23,862.548,867.543,850.059,854.222,158408.0
2014-05-24,862.548,867.543,850.059,854.222,158408.0
2014-05-25,862.548,867.543,850.059,854.222,158408.0
2014-05-26,862.548,867.543,850.059,854.222,158408.0
2014-05-27,860.883,885.86,855.055,874.204,137084.0
2014-05-28,876.702,880.032,860.883,868.376,154912.0
2014-05-29,864.213,874.204,861.715,862.548,66211.0
2014-05-30,868.376,873.371,861.715,861.715,253963.0
2014-05-31,868.376,873.371,861.715,861.715,253963.0
2014-06-01,868.376,873.371,861.715,861.715,253963.0
2014-06-02,870.041,870.873,854.222,854.222,136530.0
2014-06-03,855.887,855.887,845.064,847.561,132368.0
2014-06-04,849.227,854.222,842.566,846.729,151183.0
2014-06-05,845.064,855.055,833.408,843.399,210779.0
2014-06-06,849.227,872.539,845.896,872.539,349162.0
2014-06-07,849.227,872.539,845.896,872.539,349162.0
2014-06-08,849.227,872.539,845.896,872.539,349162.0
2014-06-09,876.702,889.19,865.045,886.692,316836.0
2014-06-10,880.032,915.0,880.032,910.837,348882.0
2014-06-11,898.348,934.149,898.348,924.991,456111.0
2014-06-12,923.326,946.638,922.493,939.145,418204.0
2014-06-13,932.484,939.145,907.507,915.0,380373.0
2014-06-14,932.484,939.145,907.507,915.0,380373.0
2014-06-15,932.484,939.145,907.507,915.0,380373.0
2014-06-16,910.837,916.665,887.525,895.018,798138.0
2014-06-17,894.186,909.172,890.023,901.679,788721.0
2014-06-18,905.009,909.172,894.186,895.018,264308.0
2014-06-19,897.516,906.674,891.688,897.516,252224.0
2014-06-20,897.516,902.511,882.53,890.023,253101.0
2014-06-21,897.516,902.511,882.53,890.023,253101.0
2014-06-22,897.516,902.511,882.53,890.023,253101.0
2014-06-23,884.195,889.19,873.371,875.036,134838.0
2014-06-24,874.204,883.362,870.041,878.367,236780.0
2014-06-25,876.702,887.525,864.213,883.362,182221.0
2014-06-26,885.86,910.005,885.86,896.683,167478.0
2014-06-27,896.683,902.511,886.692,893.353,122533.0
2014-06-28,896.683,902.511,886.692,893.353,122533.0
2014-06-29,896.683,902.511,886.692,893.353,122533.0
2014-06-30,890.855,898.348,881.697,890.855,177594.0
2014-07-01,890.023,915.0,890.023,913.335,284956.0
2014-07-02,910.837,921.661,910.005,916.665,148459.0
2014-07-03,921.661,939.977,915.0,937.479,150556.0
2014-07-04,939.977,942.475,932.484,935.814,115534.0
2014-07-05,939.977,942.475,932.484,935.814,115534.0
2014-07-06,939.977,942.475,932.484,935.814,115534.0
2014-07-07,939.145,939.145,922.493,929.154,85654.0
2014-07-08,928.321,930.819,917.498,930.819,178586.0
2014-07-09,934.149,934.149,924.158,925.823,156001.0
2014-07-10,934.982,934.982,920.828,929.986,287756.0
2014-07-11,924.991,939.977,924.991,928.321,136573.0
2014-07-12,924.991,939.977,924.991,928.321,136573.0
2014-07-13,924.991,939.977,924.991,928.321,136573.0
2014-07-14,935.814,939.977,929.154,932.484,196935.0
2014-07-15,932.484,939.977,926.656,934.149,147208.0
2014-07-16,934.822,947.432,926.415,931.459,377126.0
2014-07-17,932.3,933.981,912.965,918.009,199163.0
2014-07-18,920.531,920.531,898.673,915.487,170306.0
2014-07-19,920.531,920.531,898.673,915.487,170306.0
2014-07-20,920.531,920.531,898.673,915.487,170306.0
2014-07-21,908.761,922.212,907.921,916.327,103210.0
2014-07-22,909.602,931.459,902.877,928.097,119681.0
2014-07-23,923.893,937.344,923.053,930.619,92623.0
2014-07-24,936.503,960.883,926.415,956.679,188283.0
2014-07-25,955.839,959.201,943.229,953.317,179290.0
2014-07-26,955.839,959.201,943.229,953.317,179290.0
2014-07-27,955.839,959.201,943.229,953.317,179290.0
2014-07-28,958.361,962.564,939.866,949.113,174464.0
2014-07-29,954.998,978.537,951.635,970.13,255875.0
2014-07-30,965.086,974.333,957.52,960.042,157950.0
2014-07-31,968.449,968.449,943.229,951.635,172719.0
2014-08-01,947.432,952.476,916.327,924.734,353088.0
2014-08-02,947.432,952.476,916.327,924.734,353088.0
2014-08-03,947.432,952.476,916.327,924.734,353088.0
2014-08-04,930.619,930.619,904.558,913.805,128418.0
2014-08-05,908.761,918.849,907.08,912.965,97595.0
2014-08-06,903.717,907.921,891.948,897.833,174813.0
2014-08-07,901.195,907.921,889.426,891.948,135078.0
2014-08-08,886.904,905.399,882.701,900.355,108767.0
2014-08-09,886.904,905.399,882.701,900.355,108767.0
2014-08-10,886.904,905.399,882.701,900.355,108767.0
2014-08-11,904.558,923.053,904.558,910.443,101571.0
2014-08-12,908.761,925.575,908.761,920.531,131684.0
2014-08-13,921.371,921.371,904.558,916.327,131693.0
2014-08-14,912.965,925.575,909.602,920.531,142729.0
2014-08-15,924.734,939.866,918.009,922.212,99691.0
2014-08-16,924.734,939.866,918.009,922.212,99691.0
2014-08-17,924.734,939.866,918.009,922.212,99691.0
2014-08-18,933.141,945.751,922.212,944.91,101140.0
2014-08-19,946.591,962.564,944.91,958.361,121197.0
2014-08-20,954.998,960.883,941.547,943.229,143325.0
2014-08-21,954.998,968.449,931.459,955.839,145616.0
2014-08-22,964.245,964.245,944.069,958.361,77884.0
2014-08-23,964.245,964.245,944.069,958.361,77884.0
2014-08-24,964.245,964.245,944.069,958.361,77884.0
2014-08-25,964.245,964.245,944.069,958.361,77884.0
2014-08-26,967.608,985.262,955.839,981.899,139704.0
2014-08-27,977.696,980.218,961.723,971.811,134450.0
2014-08-28,974.333,985.262,969.289,980.218,116784.0
2014-08-29,976.855,981.059,961.723,970.971,138015.0
2014-08-30,976.855,981.059,961.723,970.971,138015.0
2014-08-31,976.855,981.059,961.723,970.971,138015.0
2014-09-01,972.652,986.103,960.883,967.608,139174.0
2014-09-02,975.174,975.174,956.679,967.608,82617.0
2014-09-03,966.767,979.377,960.883,975.174,115653.0
2014-09-04,980.218,982.74,954.998,957.52,105370.0
2014-09-05,959.201,966.767,931.459,937.344,190597.0
2014-09-06,959.201,966.767,931.459,937.344,190597.0
2014-09-07,959.201,966.767,931.459,937.344,190597.0
2014-09-08,934.822,941.547,918.849,926.415,160306.0
2014-09-09,921.371,942.388,916.327,936.503,135679.0
2014-09-10,941.547,941.547,926.415,932.3,115556.0
2014-09-11,944.069,948.273,912.965,915.487,166297.0
2014-09-12,923.893,923.893,913.805,918.849,112654.0
2014-09-13,923.893,923.893,913.805,918.849,112654.0
2014-09-14,923.893,923.893,913.805,918.849,112654.0
2014-09-15,918.849,924.734,916.327,917.168,142550.0
2014-09-16,915.487,920.531,912.124,912.965,96002.0
2014-09-17,918.849,919.69,908.761,917.168,186844.0
2014-09-18,916.327,918.849,905.399,913.805,96444.0
2014-09-19,920.531,934.822,917.168,932.3,320580.0
2014-09-20,920.531,934.822,917.168,932.3,320580.0
2014-09-21,920.531,934.822,917.168,932.3,320580.0
2014-09-22,927.256,955.839,925.575,936.503,113375.0
2014-09-23,933.981,939.866,917.168,918.009,164234.0
2014-09-24,921.371,926.415,904.558,923.053,95388.0
2014-09-25,915.487,933.981,910.443,912.124,102840.0
2014-09-26,909.602,912.124,887.745,907.08,123276.0
2014-09-27,909.602,912.124,887.745,907.08,123276.0
2014-09-28,909.602,912.124,887.745,907.08,123276.0
2014-09-29,902.036,919.69,902.036,912.124,125603.0
2014-09-30,912.124,927.256,906.239,910.443,303066.0
2014-10-01,915.487,919.69,894.47,902.036,156713.0
2014-10-02,903.717,908.761,880.179,880.179,254680.0
2014-10-03,887.745,907.921,887.745,896.992,116514.0
2014-10-04,887.745,907.921,887.745,896.992,116514.0
2014-10-05,887.745,907.921,887.745,896.992,116514.0
2014-10-06,907.921,911.283,888.585,902.036,133296.0
2014-10-07,901.195,901.195,882.701,890.267,137324.0
2014-10-08,884.382,886.904,865.887,868.409,302258.0
2014-10-09,882.701,888.585,854.118,854.959,160117.0
2014-10-10,843.189,877.657,837.305,865.047,212882.0
2014-10-11,843.189,877.657,837.305,865.047,212882.0
2014-10-12,843.189,877.657,837.305,865.047,212882.0
2014-10-13,858.321,870.091,834.362,844.03,232369.0
2014-10-14,842.349,863.365,838.566,858.321,269220.0
2014-10-15,860.003,874.294,820.912,836.884,427794.0
2014-10-16,861.684,891.107,849.074,882.701,562303.0
2014-10-17,886.904,912.124,885.223,900.355,352640.0
2014-10-18,886.904,912.124,885.223,900.355,352640.0
2014-10-19,886.904,912.124,885.223,900.355,352640.0
2014-10-20,893.629,898.673,881.019,889.426,331705.0
2014-10-21,887.745,941.547,887.745,931.459,471184.0
2014-10-22,936.503,939.025,923.053,928.097,225655.0
2014-10-23,928.097,936.503,925.575,930.619,156539.0
2014-10-24,933.981,936.503,915.487,918.009,149013.0
2014-10-25,933.981,936.503,915.487,918.009,149013.0
2014-10-26,933.981,936.503,915.487,918.009,149013.0
2014-10-27,923.893,925.575,911.283,918.009,119026.0
2014-10-28,919.69,934.822,919.69,924.734,97870.0
2014-10-29,933.141,937.344,923.893,927.256,230002.0
2014-10-30,928.937,937.344,924.734,928.937,144812.0
2014-10-31,947.432,948.273,935.663,945.751,191697.0
2014-11-01,947.432,948.273,935.663,945.751,191697.0
2014-11-02,947.432,948.273,935.663,945.751,191697.0
2014-11-03,952.476,952.476,940.707,945.751,133105.0
2014-11-04,945.751,960.042,940.707,954.157,113248.0
2014-11-05,958.361,991.987,958.361,991.987,195615.0
2014-11-06,994.509,1009.641,982.74,1000.394,295664.0
2014-11-07,1004.597,1004.597,993.669,1004.597,212283.0
2014-11-08,1004.597,1004.597,993.669,1004.597,212283.0
2014-11-09,1004.597,1004.597,993.669,1004.597,212283.0
2014-11-10,1009.641,1023.092,1000.394,1021.411,129137.0
2014-11-11,1021.411,1035.702,1010.482,1014.685,244769.0
2014-11-12,1029.817,1029.817,1009.641,1028.136,281450.0
2014-11-13,1027.295,1042.427,1026.455,1039.065,219161.0
2014-11-14,1044.109,1049.153,1028.977,1039.905,135118.0
2014-11-15,1044.109,1049.153,1028.977,1039.905,135118.0
2014-11-16,1044.109,1049.153,1028.977,1039.905,135118.0
2014-11-17,1037.383,1052.515,1031.499,1041.587,171739.0
2014-11-18,1046.631,1052.515,1039.065,1047.471,145692.0
2014-11-19,1038.224,1051.675,1029.817,1029.817,247161.0
2014-11-20,1036.543,1049.153,1023.933,1045.79,215638.0
2014-11-21,1043.268,1054.197,1039.065,1041.587,152423.0
2014-11-22,1043.268,1054.197,1039.065,1041.587,152423.0
2014-11-23,1043.268,1054.197,1039.065,1041.587,152423.0
2014-11-24,1046.631,1055.878,1036.543,1052.515,200904.0
2014-11-25,1058.4,1078.576,1058.4,1077.735,165112.0
2014-11-26,1076.895,1080.257,1066.807,1068.488,124422.0
2014-11-27,1055.878,1065.966,1048.312,1055.878,116347.0
2014-11-28,1048.312,1065.125,1048.312,1061.763,184886.0
2014-11-29,1048.312,1065.125,1048.312,1061.763,184886.0
2014-11-30,1048.312,1065.125,1048.312,1061.763,184886.0
2014-12-01,1064.285,1073.532,1049.993,1070.169,162318.0
2014-12-02,1063.444,1070.169,1038.224,1059.241,286060.0
2014-12-03,1055.037,1076.054,1055.037,1071.851,214300.0
2014-12-04,1076.054,1078.576,1064.285,1074.373,143716.0
2014-12-05,1087.823,1097.911,1077.735,1096.23,189189.0
2014-12-06,1087.823,1097.911,1077.735,1096.23,189189.0
2014-12-07,1087.823,1097.911,1077.735,1096.23,189189.0
2014-12-08,1086.983,1103.796,1080.257,1103.796,259070.0
2014-12-09,1098.752,1112.203,1086.983,1092.027,221234.0
2014-12-10,1098.752,1115.566,1092.867,1107.999,183827.0
2014-12-11,1103.796,1110.522,1074.373,1101.274,286681.0
2014-12-12,1087.823,1095.389,1080.257,1086.983,131082.0
2014-12-13,1087.823,1095.389,1080.257,1086.983,131082.0
2014-12-14,1087.823,1095.389,1080.257,1086.983,131082.0
2014-12-15,1089.505,1109.681,1083.62,1097.911,353184.0
2014-12-16,1107.999,1115.566,1079.417,1111.362,301305.0
2014-12-17,1099.593,1102.955,1081.939,1092.027,170339.0
2014-12-18,1106.318,1107.159,1079.417,1093.708,194918.0
2014-12-19,1095.389,1113.044,1090.345,1107.999,335860.0
2014-12-20,1095.389,1113.044,1090.345,1107.999,335860.0
2014-12-21,1095.389,1113.044,1090.345,1107.999,335860.0
2014-12-22,1107.159,1114.725,1097.071,1113.884,273079.0
2014-12-23,1120.61,1127.335,1114.725,1127.335,150433.0
2014-12-24,1142.467,1142.467,1118.928,1128.176,27960.0
2014-12-25,1142.467,1142.467,1118.928,1128.176,27960.0
2014-12-26,1142.467,1142.467,1118.928,1128.176,27960.0
2014-12-27,1142.467,1142.467,1118.928,1128.176,27960.0
2014-12-28,1142.467,1142.467,1118.928,1128.176,27960.0
2014-12-29,1103.796,1144.989,1103.796,1138.264,215565.0
2014-12-30,1138.264,1141.626,1126.494,1130.698,104001.0
2014-12-31,1139.945,1142.467,1127.335,1135.742,30834.0
2015-01-01,1139.945,1142.467,1127.335,1135.742,30834.0
2015-01-02,1140.786,1140.786,1118.928,1131.538,131974.0
2015-01-03,1140.786,1140.786,1118.928,1131.538,131974.0
2015-01-04,1140.786,1140.786,1118.928,1131.538,131974.0
2015-01-05,1116.406,1142.467,1116.406,1139.104,153228.0
2015-01-06,1143.308,1143.308,1117.247,1130.698,370784.0
2015-01-07,1129.016,1134.901,1114.725,1127.335,208276.0
2015-01-08,1130.074,1145.484,1111.24,1136.923,297973.0
2015-01-09,1139.491,1154.045,1130.93,1139.491,240888.0
2015-01-10,1139.491,1154.045,1130.93,1139.491,240888.0
2015-01-11,1139.491,1154.045,1130.93,1139.491,240888.0
2015-01-12,1148.909,1160.038,1138.635,1148.909,171041.0
2015-01-13,1152.333,1164.319,1143.772,1151.477,251644.0
2015-01-14,1142.06,1150.621,1124.937,1138.635,211094.0
2015-01-15,1150.621,1154.045,1125.794,1148.909,232302.0
2015-01-16,1151.477,1155.758,1128.362,1132.643,279998.0
2015-01-17,1151.477,1155.758,1128.362,1132.643,279998.0
2015-01-18,1151.477,1155.758,1128.362,1132.643,279998.0
