,PAGE LN Equity,PAGE LN Equity,PAGE LN Equity,PAGE LN Equity,PAGE LN Equity
2014-02-04,268.591,272.164,265.442,271.922,909275.0
2014-02-05,271.438,275.556,271.438,272.952,797241.0
2014-02-06,280.461,283.671,279.432,282.036,1738959.0
2014-02-07,283.55,285.851,282.218,285.73,591578.0
2014-02-08,283.55,285.851,282.218,285.73,591578.0
2014-02-09,283.55,285.851,282.218,285.73,591578.0
2014-02-10,285.003,285.791,283.368,285.246,562953.0
2014-02-11,285.367,288.092,285.367,287.062,320265.0
2014-02-12,286.578,287.668,283.974,284.337,381873.0
2014-02-13,284.761,284.943,280.703,283.913,314525.0
2014-02-14,284.943,289.303,283.429,287.971,278318.0
2014-02-15,284.943,289.303,283.429,287.971,278318.0
2014-02-16,284.943,289.303,283.429,287.971,278318.0
2014-02-17,289.485,291.726,287.305,290.272,290067.0
2014-02-18,290.091,292.15,288.698,290.938,257954.0
2014-02-19,289.606,294.693,289.606,294.209,973436.0
2014-02-20,292.695,292.695,287.062,288.334,407862.0
2014-02-21,287.91,291.726,287.91,290.575,625026.0
2014-02-22,287.91,291.726,287.91,290.575,625026.0
2014-02-23,287.91,291.726,287.91,290.575,625026.0
2014-02-24,293.119,293.119,287.85,292.574,393099.0
2014-02-25,290.938,294.633,289.667,293.845,479893.0
2014-02-26,294.39,297.479,294.39,296.268,719988.0
2014-02-27,294.996,298.63,294.996,298.63,631224.0
2014-02-28,297.661,307.048,296.873,307.048,1028334.0
2014-03-01,297.661,307.048,296.873,307.048,1028334.0
2014-03-02,297.661,307.048,296.873,307.048,1028334.0
2014-03-03,301.355,303.414,297.721,299.659,695700.0
2014-03-04,304.02,306.139,302.506,305.231,577511.0
2014-03-05,303.111,309.773,293.724,301.961,627554.0
2014-03-06,302.687,304.02,301.84,302.748,743668.0
2014-03-07,303.717,307.351,300.386,300.386,3521850.0
2014-03-08,303.717,307.351,300.386,300.386,3521850.0
2014-03-09,303.717,307.351,300.386,300.386,3521850.0
2014-03-10,300.749,301.294,291.665,293.967,741385.0
2014-03-11,291.06,294.693,289.848,293.361,983704.0
2014-03-12,293.3,293.3,286.82,287.85,439595.0
2014-03-13,287.729,287.729,283.308,283.308,934011.0
2014-03-14,280.825,287.729,278.523,285.972,649369.0
2014-03-15,280.825,287.729,278.523,285.972,649369.0
2014-03-16,280.825,287.729,278.523,285.972,649369.0
2014-03-17,284.882,290.999,284.882,290.999,543819.0
2014-03-18,291.483,297.358,290.272,297.237,627646.0
2014-03-19,297.237,299.78,293.421,293.421,874797.0
2014-03-20,292.271,292.452,287.789,292.452,544900.0
2014-03-21,293.785,295.602,287.547,287.547,1235356.0
2014-03-22,293.785,295.602,287.547,287.547,1235356.0
2014-03-23,293.785,295.602,287.547,287.547,1235356.0
2014-03-24,286.517,288.577,283.187,284.337,643024.0
2014-03-25,285.912,287.729,284.095,286.336,480163.0
2014-03-26,288.758,291.241,287.062,289.546,298785.0
2014-03-27,287.123,289.727,286.336,289.727,352913.0
2014-03-28,291.968,293.664,290.151,292.452,546810.0
2014-03-29,291.968,293.664,290.151,292.452,546810.0
2014-03-30,291.968,293.664,290.151,292.452,546810.0
2014-03-31,295.178,297.782,293.543,297.237,881589.0
2014-04-01,298.448,304.02,298.448,299.78,1066129.0
2014-04-02,299.659,300.507,296.45,296.752,447605.0
2014-04-03,296.389,297.479,294.996,295.541,283781.0
2014-04-04,294.996,297.782,294.996,296.752,264131.0
2014-04-05,294.996,297.782,294.996,296.752,264131.0
2014-04-06,294.996,297.782,294.996,296.752,264131.0
2014-04-07,294.754,294.814,288.395,289.667,656560.0
2014-04-08,290.454,290.454,280.401,281.794,539152.0
2014-04-09,283.429,285.972,282.46,283.187,719936.0
2014-04-10,290.575,291.181,285.609,287.305,2799664.0
2014-04-11,284.156,284.579,277.978,279.129,861274.0
2014-04-12,284.156,284.579,277.978,279.129,861274.0
2014-04-13,284.156,284.579,277.978,279.129,861274.0
2014-04-14,279.189,280.522,269.378,277.918,860097.0
2014-04-15,280.28,288.577,273.073,275.071,977867.0
2014-04-16,279.916,281.672,273.194,280.098,1251722.0
2014-04-17,279.189,282.399,275.859,281.43,1154707.0
2014-04-18,279.189,282.399,275.859,281.43,1154707.0
2014-04-19,279.189,282.399,275.859,281.43,1154707.0
2014-04-20,279.189,282.399,275.859,281.43,1154707.0
2014-04-21,279.189,282.399,275.859,281.43,1154707.0
2014-04-22,283.126,285.367,280.946,281.612,790354.0
2014-04-23,281.551,281.551,275.495,280.34,820087.0
2014-04-24,281.006,283.489,276.888,278.887,1116151.0
2014-04-25,275.919,277.857,273.436,274.647,1296787.0
2014-04-26,275.919,277.857,273.436,274.647,1296787.0
2014-04-27,275.919,277.857,273.436,274.647,1296787.0
2014-04-28,274.89,281.733,274.163,279.492,705668.0
2014-04-29,281.612,283.732,278.584,279.371,507211.0
2014-04-30,279.735,283.308,279.735,283.308,1049224.0
2014-05-01,284.579,288.031,284.579,286.336,322324.0
2014-05-02,287.486,291.665,285.791,286.457,466778.0
2014-05-03,287.486,291.665,285.791,286.457,466778.0
2014-05-04,287.486,291.665,285.791,286.457,466778.0
2014-05-05,287.486,291.665,285.791,286.457,466778.0
2014-05-06,287.547,289.303,286.396,286.941,513910.0
2014-05-07,285.609,285.912,282.52,283.187,311314.0
2014-05-08,283.308,285.367,277.07,277.978,554095.0
2014-05-09,275.859,278.523,274.223,276.04,430314.0
2014-05-10,275.859,278.523,274.223,276.04,430314.0
2014-05-11,275.859,278.523,274.223,276.04,430314.0
2014-05-12,275.859,279.432,275.132,279.432,337306.0
2014-05-13,280.946,285.064,280.098,283.247,548646.0
2014-05-14,284.943,284.943,279.856,279.856,343461.0
2014-05-15,281.067,281.067,270.226,272.467,584608.0
2014-05-16,273.799,273.799,261.142,264.231,743230.0
2014-05-17,273.799,273.799,261.142,264.231,743230.0
2014-05-18,273.799,273.799,261.142,264.231,743230.0
2014-05-19,264.352,266.835,261.627,263.201,848300.0
2014-05-20,264.473,267.319,260.052,267.319,790032.0
2014-05-21,267.658,272.399,265.934,271.168,850469.0
2014-05-22,272.399,277.202,272.399,274.616,430976.0
2014-05-23,275.231,276.709,273.507,275.847,397022.0
2014-05-24,275.231,276.709,273.507,275.847,397022.0
2014-05-25,275.231,276.709,273.507,275.847,397022.0
2014-05-26,275.231,276.709,273.507,275.847,397022.0
2014-05-27,278.433,280.711,277.387,279.788,358800.0
2014-05-28,278.433,282.312,278.433,279.911,1089453.0
2014-05-29,279.049,281.697,277.325,278.31,297274.0
2014-05-30,276.956,282.559,276.586,282.436,859190.0
2014-05-31,276.956,282.559,276.586,282.436,859190.0
2014-06-01,276.956,282.559,276.586,282.436,859190.0
2014-06-02,282.743,284.406,280.219,283.236,391744.0
2014-06-03,284.221,284.221,278.064,282.805,566123.0
2014-06-04,282.928,283.913,280.896,283.298,446682.0
2014-06-05,282.805,287.361,282.743,285.453,373074.0
2014-06-06,287.546,289.024,284.591,288.408,331574.0
2014-06-07,287.546,289.024,284.591,288.408,331574.0
2014-06-08,287.546,289.024,284.591,288.408,331574.0
2014-06-09,289.701,290.686,284.837,285.514,308206.0
2014-06-10,286.684,286.684,281.635,285.822,427423.0
2014-06-11,286.315,286.315,278.187,279.603,428627.0
2014-06-12,280.404,280.404,276.463,277.263,394071.0
2014-06-13,278.495,278.495,267.412,268.705,692157.0
2014-06-14,278.495,278.495,267.412,268.705,692157.0
2014-06-15,278.495,278.495,267.412,268.705,692157.0
2014-06-16,268.582,269.444,263.964,266.427,875140.0
2014-06-17,266.673,269.32,263.533,265.134,1254307.0
2014-06-18,265.934,266.858,263.656,266.119,363640.0
2014-06-19,267.35,269.936,264.271,265.01,444392.0
2014-06-20,265.318,266.611,264.333,266.488,1090046.0
2014-06-21,265.318,266.611,264.333,266.488,1090046.0
2014-06-22,265.318,266.611,264.333,266.488,1090046.0
2014-06-23,267.843,268.52,264.764,265.934,829564.0
2014-06-24,266.303,268.274,265.318,266.242,862328.0
2014-06-25,267.165,267.165,263.717,263.717,472433.0
2014-06-26,263.84,266.18,262.055,264.518,350246.0
2014-06-27,264.702,265.565,262.547,263.471,318140.0
2014-06-28,264.702,265.565,262.547,263.471,318140.0
2014-06-29,264.702,265.565,262.547,263.471,318140.0
2014-06-30,265.257,266.303,261.193,265.38,536406.0
2014-07-01,265.01,270.798,265.01,269.998,609906.0
2014-07-02,268.951,273.384,268.335,271.537,645021.0
2014-07-03,272.276,273.692,265.318,271.599,835619.0
2014-07-04,269.505,272.892,269.505,271.045,428364.0
2014-07-05,269.505,272.892,269.505,271.045,428364.0
2014-07-06,269.505,272.892,269.505,271.045,428364.0
2014-07-07,269.936,273.446,269.936,271.352,756950.0
2014-07-08,269.998,272.707,266.303,266.673,1017231.0
2014-07-09,266.611,268.397,264.518,265.01,433288.0
2014-07-10,265.688,265.688,256.883,257.683,991745.0
2014-07-11,257.191,261.87,257.191,258.73,761803.0
2014-07-12,257.191,261.87,257.191,258.73,761803.0
2014-07-13,257.191,261.87,257.191,258.73,761803.0
2014-07-14,260.023,264.764,260.023,263.471,665335.0
2014-07-15,264.764,273.631,264.764,269.69,1711186.0
2014-07-16,271.106,273.384,269.567,272.892,1179670.0
2014-07-17,272.769,272.769,268.274,269.875,1166675.0
2014-07-18,268.151,268.889,264.518,267.535,327771.0
2014-07-19,268.151,268.889,264.518,267.535,327771.0
2014-07-20,268.151,268.889,264.518,267.535,327771.0
2014-07-21,268.889,268.889,264.949,266.242,544739.0
2014-07-22,266.18,268.828,266.18,268.828,491122.0
2014-07-23,268.458,269.998,266.858,267.904,428006.0
2014-07-24,268.397,268.951,266.242,266.796,450329.0
2014-07-25,265.934,266.734,264.456,264.456,387331.0
2014-07-26,265.934,266.734,264.456,264.456,387331.0
2014-07-27,265.934,266.734,264.456,264.456,387331.0
2014-07-28,265.072,265.503,259.346,259.469,315190.0
2014-07-29,260.392,262.855,260.392,262.055,1312203.0
2014-07-30,262.671,264.271,261.624,263.225,436794.0
2014-07-31,262.424,264.579,258.853,263.225,810640.0
2014-08-01,263.225,266.673,260.085,266.673,1103141.0
2014-08-02,263.225,266.673,260.085,266.673,1103141.0
2014-08-03,263.225,266.673,260.085,266.673,1103141.0
2014-08-04,267.35,269.567,264.271,267.473,777956.0
2014-08-05,267.104,268.766,267.104,267.966,681049.0
2014-08-06,266.057,266.057,262.178,265.134,497150.0
2014-08-07,264.271,268.274,262.917,266.981,289112.0
2014-08-08,265.441,267.966,262.609,267.227,734334.0
2014-08-09,265.441,267.966,262.609,267.227,734334.0
2014-08-10,265.441,267.966,262.609,267.227,734334.0
2014-08-11,269.69,279.295,269.197,278.249,695158.0
2014-08-12,278.31,278.31,273.631,275.17,504645.0
2014-08-13,269.074,274.493,261.993,272.091,1059025.0
2014-08-14,270.983,272.707,269.259,271.168,673672.0
2014-08-15,272.522,273.692,270.182,270.798,521538.0
2014-08-16,272.522,273.692,270.182,270.798,521538.0
2014-08-17,272.522,273.692,270.182,270.798,521538.0
2014-08-18,273.384,273.446,270.737,272.953,436994.0
2014-08-19,274.185,276.648,271.722,275.601,339030.0
2014-08-20,276.155,276.155,272.276,273.754,306176.0
2014-08-21,274.493,275.478,270.86,275.416,298861.0
2014-08-22,276.217,279.788,274.369,278.433,277992.0
2014-08-23,276.217,279.788,274.369,278.433,277992.0
2014-08-24,276.217,279.788,274.369,278.433,277992.0
2014-08-25,276.217,279.788,274.369,278.433,277992.0
2014-08-26,279.849,281.327,278.187,281.019,331571.0
2014-08-27,281.327,282.743,279.726,280.773,200927.0
2014-08-28,280.65,280.65,277.14,278.926,260658.0
2014-08-29,279.418,280.588,277.571,280.588,344077.0
2014-08-30,279.418,280.588,277.571,280.588,344077.0
2014-08-31,279.418,280.588,277.571,280.588,344077.0
2014-09-01,281.82,283.79,278.249,279.849,341564.0
2014-09-02,276.832,279.726,275.724,278.618,505439.0
2014-09-03,277.7,279.995,276.583,278.568,612347.0
2014-09-04,276.397,277.762,274.101,277.762,398906.0
2014-09-05,277.452,280.926,277.452,280.926,653459.0
2014-09-06,277.452,280.926,277.452,280.926,653459.0
2014-09-07,277.452,280.926,277.452,280.926,653459.0
2014-09-08,281.236,281.733,276.955,281.484,589420.0
2014-09-09,280.74,283.78,279.313,283.097,473227.0
2014-09-10,284.152,285.083,281.981,282.601,667250.0
2014-09-11,284.028,285.393,280.306,281.795,1140239.0
2014-09-12,281.608,284.09,281.484,282.601,449374.0
2014-09-13,281.608,284.09,281.484,282.601,449374.0
2014-09-14,281.608,284.09,281.484,282.601,449374.0
2014-09-15,281.174,282.973,280.181,281.174,447604.0
2014-09-16,281.67,281.67,278.879,281.05,710737.0
2014-09-17,283.222,283.222,278.941,279.561,543067.0
2014-09-18,279.003,280.616,276.273,277.7,393913.0
2014-09-19,281.112,282.849,277.762,278.196,654855.0
2014-09-20,281.112,282.849,277.762,278.196,654855.0
2014-09-21,281.112,282.849,277.762,278.196,654855.0
2014-09-22,276.707,277.762,273.109,273.543,584496.0
2014-09-23,274.722,274.722,267.339,267.339,418377.0
2014-09-24,267.339,267.339,263.864,264.919,530492.0
2014-09-25,265.54,268.021,264.051,264.609,311400.0
2014-09-26,263.989,264.733,259.087,262.189,402834.0
2014-09-27,263.989,264.733,259.087,262.189,402834.0
2014-09-28,263.989,264.733,259.087,262.189,402834.0
2014-09-29,261.135,262.313,258.777,258.777,468061.0
2014-09-30,259.77,261.01,258.281,259.708,556647.0
2014-10-01,260.638,263.492,260.266,261.197,502127.0
2014-10-02,262.5,262.5,258.467,260.452,438988.0
2014-10-03,261.197,262.189,258.467,260.576,406358.0
2014-10-04,261.197,262.189,258.467,260.576,406358.0
2014-10-05,261.197,262.189,258.467,260.576,406358.0
2014-10-06,261.445,264.795,261.445,262.872,267499.0
2014-10-07,262.934,264.671,260.328,260.39,316943.0
2014-10-08,259.894,260.576,256.481,258.032,294472.0
2014-10-09,261.569,265.167,261.197,264.299,807444.0
2014-10-10,261.755,262.251,258.219,259.273,857380.0
2014-10-11,261.755,262.251,258.219,259.273,857380.0
2014-10-12,261.755,262.251,258.219,259.273,857380.0
2014-10-13,259.397,259.708,256.233,257.846,424304.0
2014-10-14,237.248,239.482,223.413,238.179,4209454.0
2014-10-15,237.559,241.405,233.526,234.519,1442310.0
2014-10-16,235.759,237.248,222.544,230.734,4298348.0
2014-10-17,231.23,233.278,227.012,231.541,1259872.0
2014-10-18,231.23,233.278,227.012,231.541,1259872.0
2014-10-19,231.23,233.278,227.012,231.541,1259872.0
2014-10-20,229.741,231.913,229.121,231.541,1346216.0
2014-10-21,231.044,235.015,227.88,234.581,646906.0
2014-10-22,236.132,239.792,235.139,239.482,895633.0
2014-10-23,239.234,241.281,235.201,240.723,763156.0
2014-10-24,241.529,241.529,236.566,237.31,1467156.0
2014-10-25,241.529,241.529,236.566,237.31,1467156.0
2014-10-26,241.529,241.529,236.566,237.31,1467156.0
2014-10-27,236.132,238.055,232.781,233.96,483073.0
2014-10-28,233.774,237.621,233.774,236.38,319073.0
2014-10-29,236.876,237.869,234.705,237.124,454510.0
2014-10-30,237.621,238.179,234.581,237.186,596828.0
2014-10-31,238.862,241.281,236.38,241.033,902177.0
2014-11-01,238.862,241.281,236.38,241.033,902177.0
2014-11-02,238.862,241.281,236.38,241.033,902177.0
2014-11-03,242.15,242.46,238.799,239.544,788405.0
2014-11-04,240.288,242.708,237.497,238.241,389602.0
2014-11-05,240.847,243.329,238.551,242.894,649263.0
2014-11-06,241.281,246.803,240.288,246.803,574046.0
2014-11-07,242.026,243.825,240.226,242.274,627067.0
2014-11-08,242.026,243.825,240.226,242.274,627067.0
2014-11-09,242.026,243.825,240.226,242.274,627067.0
2014-11-10,243.08,247.299,241.405,247.299,354163.0
2014-11-11,247.609,248.168,242.46,247.299,1191702.0
2014-11-12,245.252,248.23,242.15,244.507,1110317.0
2014-11-13,246.493,248.85,244.507,244.631,915192.0
2014-11-14,244.197,246.058,243.453,244.631,649618.0
2014-11-15,244.197,246.058,243.453,244.631,649618.0
2014-11-16,244.197,246.058,243.453,244.631,649618.0
2014-11-17,242.274,244.818,240.04,243.018,471470.0
2014-11-18,243.018,244.818,241.095,241.343,735503.0
2014-11-19,242.894,242.894,237.683,241.467,680364.0
2014-11-20,242.522,242.956,239.482,242.646,391446.0
2014-11-21,244.693,247.92,243.825,246.555,350885.0
2014-11-22,244.693,247.92,243.825,246.555,350885.0
2014-11-23,244.693,247.92,243.825,246.555,350885.0
2014-11-24,247.671,248.416,245.934,248.354,293007.0
2014-11-25,248.85,252.263,248.664,252.014,741508.0
2014-11-26,252.325,253.441,247.858,252.076,1406666.0
2014-11-27,253.876,253.938,251.456,252.201,260922.0
2014-11-28,253.193,256.357,249.657,255.737,552251.0
2014-11-29,253.193,256.357,249.657,255.737,552251.0
2014-11-30,253.193,256.357,249.657,255.737,552251.0
2014-12-01,253.628,254.434,247.671,249.098,595155.0
2014-12-02,250.463,254.434,248.168,252.945,286659.0
2014-12-03,251.208,251.456,246.617,250.712,444951.0
2014-12-04,255.737,258.591,252.821,255.365,456358.0
2014-12-05,255.613,261.259,255.613,261.073,461866.0
2014-12-06,255.613,261.259,255.613,261.073,461866.0
2014-12-07,255.613,261.259,255.613,261.073,461866.0
2014-12-08,261.507,261.507,256.543,257.226,206983.0
2014-12-09,248.168,253.503,245.934,247.423,841721.0
2014-12-10,248.912,251.828,247.547,247.796,3647209.0
2014-12-11,246.245,247.051,243.763,246.555,378752.0
2014-12-12,246.617,246.617,238.489,239.172,362003.0
2014-12-13,246.617,246.617,238.489,239.172,362003.0
2014-12-14,246.617,246.617,238.489,239.172,362003.0
2014-12-15,238.241,244.011,238.241,239.048,384039.0
2014-12-16,238.427,244.445,238.427,243.391,603115.0
2014-12-17,240.226,243.763,240.102,242.15,461709.0
2014-12-18,244.507,253.876,241.964,253.876,444461.0
2014-12-19,256.295,259.087,254.496,257.598,799359.0
2014-12-20,256.295,259.087,254.496,257.598,799359.0
2014-12-21,256.295,259.087,254.496,257.598,799359.0
2014-12-22,260.266,260.762,257.412,259.584,195894.0
2014-12-23,259.646,260.576,258.467,260.514,288917.0
2014-12-24,253.379,260.638,253.379,256.047,134467.0
2014-12-25,253.379,260.638,253.379,256.047,134467.0
2014-12-26,253.379,260.638,253.379,256.047,134467.0
2014-12-27,253.379,260.638,253.379,256.047,134467.0
2014-12-28,253.379,260.638,253.379,256.047,134467.0
2014-12-29,263.058,263.058,257.66,259.211,179632.0
2014-12-30,258.963,259.025,255.427,255.427,170362.0
2014-12-31,255.799,255.985,254.496,255.551,451136.0
2015-01-01,255.799,255.985,254.496,255.551,451136.0
2015-01-02,258.529,259.521,254.62,259.521,160539.0
2015-01-03,258.529,259.521,254.62,259.521,160539.0
2015-01-04,258.529,259.521,254.62,259.521,160539.0
2015-01-05,259.335,261.383,252.821,252.821,338210.0
2015-01-06,255.241,255.241,246.741,247.796,490615.0
2015-01-07,249.967,252.201,248.416,251.084,513656.0
2015-01-08,255.799,261.383,252.635,260.948,879487.0
2015-01-09,261.197,270.255,261.197,269.076,828784.0
2015-01-10,261.197,270.255,261.197,269.076,828784.0
2015-01-11,261.197,270.255,261.197,269.076,828784.0
2015-01-12,271.123,272.178,263.74,264.609,1181987.0
2015-01-13,269.882,282.911,264.919,281.236,1041589.0
2015-01-14,279.499,283.47,278.134,281.36,912745.0
2015-01-15,284.338,287.875,283.346,285.455,687924.0
2015-01-16,282.105,288.495,282.105,286.82,593126.0
2015-01-17,282.105,288.495,282.105,286.82,593126.0
2015-01-18,282.105,288.495,282.105,286.82,593126.0
2015-01-19,286.137,289.488,285.393,288.309,585524.0
2015-01-20,288.309,292.59,287.254,288.743,807186.0
2015-01-21,291.163,291.845,282.601,291.535,931314.0
2015-01-22,293.272,295.258,290.605,294.079,556887.0
2015-01-23,288.247,292.652,285.331,291.411,597705.0
2015-01-24,288.247,292.652,285.331,291.411,597705.0
2015-01-25,288.247,292.652,285.331,291.411,597705.0
2015-01-26,288.805,292.9,287.626,291.411,2837552.0
2015-01-27,291.597,292.094,285.703,287.751,422761.0
2015-01-28,288.371,290.046,286.2,288.743,660708.0
2015-01-29,287.937,289.612,286.137,287.875,310749.0
2015-01-30,289.488,290.667,287.813,289.116,900919.0
2015-01-31,289.488,290.667,287.813,289.116,900919.0
2015-02-01,289.488,290.667,287.813,289.116,900919.0
2015-02-02,291.287,292.031,287.192,290.48,451779.0
2015-02-03,290.729,297.801,290.729,297.057,477758.0
2015-02-04,297.801,297.925,294.637,296.623,555507.0
2015-02-05,295.072,298.732,294.885,297.987,456918.0
2015-02-06,294.699,299.166,294.699,298.112,455539.0
2015-02-07,294.699,299.166,294.699,298.112,455539.0
2015-02-08,294.699,299.166,294.699,298.112,455539.0
2015-02-09,297.801,297.801,293.458,297.181,229993.0
2015-02-10,296.126,302.33,294.761,301.152,714225.0
2015-02-11,300.035,304.502,300.035,303.571,392365.0
2015-02-12,304.564,309.031,298.794,306.487,349037.0
2015-02-13,306.611,306.859,300.966,302.33,719535.0
2015-02-14,306.611,306.859,300.966,302.33,719535.0
