,MONY LN Equity,MONY LN Equity,MONY LN Equity,MONY LN Equity,MONY LN Equity
2022-03-15,178.631,178.631,173.501,174.221,444437.0
2022-03-16,177.371,182.14,175.661,181.6,2221891.0
2022-03-17,181.6,186.64,180.521,181.78,908095.0
2022-03-18,182.68,184.3,180.341,184.3,2370834.0
2022-03-19,182.68,184.3,180.341,184.3,2370834.0
2022-03-20,182.68,184.3,180.341,184.3,2370834.0
2022-03-21,185.74,185.74,179.711,183.04,1121281.0
2022-03-22,185.38,185.38,180.881,181.241,922093.0
2022-03-23,180.881,182.32,178.091,179.351,651410.0
2022-03-24,178.271,179.891,175.481,179.441,702695.0
2022-03-25,178.811,180.161,176.741,177.371,933060.0
2022-03-26,178.811,180.161,176.741,177.371,933060.0
2022-03-27,178.811,180.161,176.741,177.371,933060.0
2022-03-28,177.731,179.261,176.921,177.281,816476.0
2022-03-29,178.271,181.061,178.271,181.061,758699.0
2022-03-30,179.981,181.061,178.091,179.351,988836.0
2022-03-31,180.207,182.464,178.514,178.702,1234416.0
2022-04-01,183.875,183.875,175.786,175.786,718198.0
2022-04-02,183.875,183.875,175.786,175.786,718198.0
2022-04-03,183.875,183.875,175.786,175.786,718198.0
2022-04-04,173.247,178.043,173.247,177.855,1128241.0
2022-04-05,169.861,171.46,164.688,168.638,1617036.0
2022-04-06,165.91,170.331,165.816,165.816,1063308.0
2022-04-07,166.099,167.509,164.688,166.005,1598472.0
2022-04-08,169.296,169.296,161.772,163.277,798233.0
2022-04-09,169.296,169.296,161.772,163.277,798233.0
2022-04-10,169.296,169.296,161.772,163.277,798233.0
2022-04-11,163.653,165.534,161.584,162.713,1030505.0
2022-04-12,160.832,171.177,160.832,170.331,2887442.0
2022-04-13,168.92,171.836,166.193,171.836,2016178.0
2022-04-14,174.657,174.657,169.579,170.237,735173.0
2022-04-15,174.657,174.657,169.579,170.237,735173.0
2022-04-16,174.657,174.657,169.579,170.237,735173.0
2022-04-17,174.657,174.657,169.579,170.237,735173.0
2022-04-18,174.657,174.657,169.579,170.237,735173.0
2022-04-19,167.133,168.262,163.559,165.346,1339807.0
2022-04-20,164.217,166.099,161.584,162.901,1134659.0
2022-04-21,162.619,167.98,162.525,165.252,991181.0
2022-04-22,164.594,166.663,163.089,164.594,1846132.0
2022-04-23,164.594,166.663,163.089,164.594,1846132.0
2022-04-24,164.594,166.663,163.089,164.594,1846132.0
2022-04-25,162.525,163.465,159.233,161.208,973301.0
2022-04-26,160.079,162.43,159.421,159.421,896310.0
2022-04-27,161.772,161.772,155.565,157.916,865632.0
2022-04-28,160.738,162.807,158.01,162.054,991367.0
2022-04-29,161.772,165.064,161.678,164.594,651117.0
2022-04-30,161.772,165.064,161.678,164.594,651117.0
2022-05-01,161.772,165.064,161.678,164.594,651117.0
2022-05-02,161.772,165.064,161.678,164.594,651117.0
2022-05-03,164.594,168.262,163.183,163.841,1246279.0
2022-05-04,159.985,164.217,159.985,161.96,750841.0
2022-05-05,164.594,165.158,159.985,160.549,900283.0
2022-05-06,164.406,164.406,154.248,159.045,1694046.0
2022-05-07,164.406,164.406,154.248,159.045,1694046.0
2022-05-08,164.406,164.406,154.248,159.045,1694046.0
2022-05-09,160.643,161.208,156.599,160.455,1054959.0
2022-05-10,164.5,164.5,159.609,159.703,978411.0
2022-05-11,157.069,161.208,156.693,158.01,801194.0
2022-05-12,155.282,157.258,152.649,157.069,1120189.0
2022-05-13,159.045,160.832,156.787,160.079,1095295.0
2022-05-14,159.045,160.832,156.787,160.079,1095295.0
2022-05-15,159.045,160.832,156.787,160.079,1095295.0
2022-05-16,155.941,158.762,155.282,158.574,722326.0
2022-05-17,160.832,163.465,158.386,162.242,801346.0
2022-05-18,166.663,166.663,161.96,161.96,715631.0
2022-05-19,160.455,162.054,158.104,161.49,655076.0
2022-05-20,164.5,165.158,161.584,162.525,433959.0
2022-05-21,164.5,165.158,161.584,162.525,433959.0
2022-05-22,164.5,165.158,161.584,162.525,433959.0
2022-05-23,163.653,167.321,163.653,166.569,1069535.0
2022-05-24,169.296,169.296,162.807,162.807,2055915.0
2022-05-25,164.594,164.594,161.96,162.242,795855.0
2022-05-26,163.747,169.296,162.713,169.296,721126.0
2022-05-27,169.296,171.46,169.014,170.049,826780.0
2022-05-28,169.296,171.46,169.014,170.049,826780.0
2022-05-29,169.296,171.46,169.014,170.049,826780.0
2022-05-30,170.237,174.94,170.237,173.717,1029728.0
2022-05-31,171.742,175.034,170.143,175.034,1020865.0
2022-06-01,173.999,176.35,173.623,173.905,768692.0
2022-06-02,173.999,176.35,173.623,173.905,768692.0
2022-06-03,173.999,176.35,173.623,173.905,768692.0
2022-06-04,173.999,176.35,173.623,173.905,768692.0
2022-06-05,173.999,176.35,173.623,173.905,768692.0
2022-06-06,175.41,177.667,173.999,173.999,711598.0
2022-06-07,174.846,174.846,169.767,172.306,407502.0
2022-06-08,173.999,173.999,171.177,171.177,662471.0
2022-06-09,170.049,171.742,168.544,169.39,404524.0
2022-06-10,165.064,168.544,164.688,167.321,623522.0
2022-06-11,165.064,168.544,164.688,167.321,623522.0
2022-06-12,165.064,168.544,164.688,167.321,623522.0
2022-06-13,164.594,166.193,162.43,163.841,733483.0
2022-06-14,164.029,165.534,160.455,161.866,1367028.0
2022-06-15,164.217,164.594,162.43,163.841,789880.0
2022-06-16,161.866,162.995,158.574,161.396,1668659.0
2022-06-17,163.465,164.97,160.832,164.123,2957440.0
2022-06-18,163.465,164.97,160.832,164.123,2957440.0
2022-06-19,163.465,164.97,160.832,164.123,2957440.0
2022-06-20,160.455,165.722,160.455,165.722,569585.0
2022-06-21,166.381,166.475,160.361,160.455,562506.0
2022-06-22,160.832,161.49,157.069,160.643,901512.0
2022-06-23,161.208,161.208,157.822,158.856,582734.0
2022-06-24,159.703,164.406,159.515,163.277,1290479.0
2022-06-25,159.703,164.406,159.515,163.277,1290479.0
2022-06-26,159.703,164.406,159.515,163.277,1290479.0
2022-06-27,161.208,166.569,161.208,165.064,790403.0
2022-06-28,167.792,167.792,165.534,165.534,877754.0
2022-06-29,169.296,169.296,163.559,164.029,634845.0
2022-06-30,160.926,164.123,160.455,163.747,797924.0
2022-07-01,162.242,164.406,162.242,164.217,378760.0
2022-07-02,162.242,164.406,162.242,164.217,378760.0
2022-07-03,162.242,164.406,162.242,164.217,378760.0
2022-07-04,167.886,167.886,164.5,165.346,498364.0
2022-07-05,167.321,173.059,166.475,170.049,1103544.0
2022-07-06,170.613,173.717,170.613,173.341,1195010.0
2022-07-07,173.999,174.563,171.554,172.212,579890.0
2022-07-08,169.296,173.999,169.296,172.964,770452.0
2022-07-09,169.296,173.999,169.296,172.964,770452.0
2022-07-10,169.296,173.999,169.296,172.964,770452.0
2022-07-11,171.648,175.222,171.366,174.375,1089497.0
2022-07-12,175.316,175.316,170.895,171.93,439183.0
2022-07-13,169.296,172.118,167.321,170.801,494495.0
2022-07-14,169.296,170.989,167.603,169.296,532494.0
2022-07-15,172.87,172.87,169.014,170.613,298430.0
2022-07-16,172.87,172.87,169.014,170.613,298430.0
2022-07-17,172.87,172.87,169.014,170.613,298430.0
2022-07-18,173.999,174.657,172.024,174.187,539166.0
2022-07-19,169.484,177.573,169.484,177.573,480568.0
2022-07-20,178.702,181.523,178.231,180.677,568890.0
2022-07-21,187.355,208.799,185.38,203.908,3501901.0
2022-07-22,208.046,208.987,202.968,207.294,1240274.0
2022-07-23,208.046,208.987,202.968,207.294,1240274.0
2022-07-24,208.046,208.987,202.968,207.294,1240274.0
2022-07-25,205.789,212.749,203.344,212.185,1094399.0
2022-07-26,216.135,216.135,201.086,202.215,1761582.0
2022-07-27,206.353,206.353,195.819,195.819,3671165.0
2022-07-28,199.925,200.88,194.387,199.925,2457271.0
2022-07-29,199.543,200.498,194.387,194.387,808514.0
2022-07-30,199.543,200.498,194.387,194.387,808514.0
2022-07-31,199.543,200.498,194.387,194.387,808514.0
2022-08-01,197.061,197.061,194.578,196.87,1134262.0
2022-08-02,200.116,200.116,194.196,195.151,535519.0
2022-08-03,192.478,204.317,192.478,204.126,997693.0
2022-08-04,204.317,207.945,204.317,205.844,1263515.0
2022-08-05,206.799,211.191,205.653,207.945,1007582.0
2022-08-06,206.799,211.191,205.653,207.945,1007582.0
2022-08-07,206.799,211.191,205.653,207.945,1007582.0
2022-08-08,204.317,208.899,204.317,206.99,490415.0
2022-08-09,207.181,207.372,204.126,204.699,491876.0
2022-08-10,205.271,209.472,202.598,208.136,385153.0
2022-08-11,206.608,209.854,205.653,207.372,331662.0
2022-08-12,204.126,208.709,204.126,206.226,568457.0
2022-08-13,204.126,208.709,204.126,206.226,568457.0
2022-08-14,204.126,208.709,204.126,206.226,568457.0
2022-08-15,209.854,209.854,205.844,207.181,214960.0
2022-08-16,205.653,208.136,203.744,203.935,1756267.0
2022-08-17,208.899,208.899,202.216,202.407,1411192.0
2022-08-18,202.025,203.362,199.543,202.216,345520.0
2022-08-19,199.543,203.935,199.543,201.834,977581.0
2022-08-20,199.543,203.935,199.543,201.834,977581.0
2022-08-21,199.543,203.935,199.543,201.834,977581.0
2022-08-22,202.025,202.025,197.251,199.543,518864.0
2022-08-23,200.498,200.689,194.769,196.488,1369749.0
2022-08-24,193.623,195.915,193.051,193.814,1508249.0
2022-08-25,197.633,197.633,191.141,191.905,859660.0
2022-08-26,191.714,192.86,184.076,184.553,1310986.0
2022-08-27,191.714,192.86,184.076,184.553,1310986.0
2022-08-28,191.714,192.86,184.076,184.553,1310986.0
2022-08-29,191.714,192.86,184.076,184.553,1310986.0
2022-08-30,185.031,187.895,183.79,185.317,1632673.0
2022-08-31,185.604,189.136,182.166,188.372,1440857.0
2022-09-01,188.181,190.568,180.734,181.403,703467.0
2022-09-02,182.548,183.885,180.639,183.026,1431996.0
2022-09-03,182.548,183.885,180.639,183.026,1431996.0
2022-09-04,182.548,183.885,180.639,183.026,1431996.0
2022-09-05,182.166,185.317,180.734,184.362,2024770.0
2022-09-06,184.84,187.799,184.649,185.985,622959.0
2022-09-07,184.362,186.367,183.885,184.362,1291289.0
2022-09-08,185.89,186.176,178.92,179.302,1304451.0
2022-09-09,179.302,183.694,177.679,183.121,546115.0
2022-09-10,179.302,183.694,177.679,183.121,546115.0
2022-09-11,179.302,183.694,177.679,183.121,546115.0
2022-09-12,182.166,186.463,181.403,186.463,904743.0
2022-09-13,186.463,186.463,181.785,181.785,836504.0
2022-09-14,186.558,186.558,178.538,179.684,789936.0
2022-09-15,179.302,181.594,176.533,177.87,954199.0
2022-09-16,177.202,177.966,175.006,177.106,2017399.0
2022-09-17,177.202,177.966,175.006,177.106,2017399.0
2022-09-18,177.202,177.966,175.006,177.106,2017399.0
2022-09-19,177.202,177.966,175.006,177.106,2017399.0
2022-09-20,178.443,178.443,175.006,177.775,989448.0
2022-09-21,174.719,184.171,174.624,183.694,740169.0
2022-09-22,183.312,183.79,179.684,181.498,645208.0
2022-09-23,182.071,182.071,174.624,177.966,1159095.0
2022-09-24,182.071,182.071,174.624,177.966,1159095.0
2022-09-25,182.071,182.071,174.624,177.966,1159095.0
2022-09-26,181.785,181.785,174.051,176.438,971358.0
2022-09-27,177.584,179.684,172.81,173.287,1182450.0
2022-09-28,172.81,179.016,169.85,179.016,2724877.0
2022-09-29,179.016,179.016,169.468,169.564,6359238.0
2022-09-30,172.428,177.584,168.323,177.393,1316407.0
2022-10-01,172.428,177.584,168.323,177.393,1316407.0
2022-10-02,172.428,177.584,168.323,177.393,1316407.0
2022-10-03,175.77,181.021,175.77,179.684,813160.0
2022-10-04,175.674,185.985,175.674,183.121,732601.0
2022-10-05,180.925,181.212,173.287,173.478,1761426.0
2022-10-06,175.006,175.292,173.001,173.765,770423.0
2022-10-07,174.719,175.101,171.282,172.428,960087.0
2022-10-08,174.719,175.101,171.282,172.428,960087.0
2022-10-09,174.719,175.101,171.282,172.428,960087.0
2022-10-10,175.674,188.181,174.147,185.317,1651022.0
2022-10-11,183.503,183.98,173.956,175.388,995497.0
2022-10-12,176.056,177.011,171.569,173.765,755796.0
2022-10-13,173.574,181.594,173.001,180.83,958842.0
2022-10-14,182.548,186.654,181.116,182.357,1587415.0
2022-10-15,182.548,186.654,181.116,182.357,1587415.0
2022-10-16,182.548,186.654,181.116,182.357,1587415.0
2022-10-17,186.558,191.332,181.212,189.613,1667149.0
2022-10-18,198.779,207.754,196.679,199.734,1536581.0
2022-10-19,196.87,196.87,167.177,168.991,4352476.0
2022-10-20,171.855,172.619,165.649,169.659,2325779.0
2022-10-21,169.659,169.946,163.167,165.458,1188974.0
2022-10-22,169.659,169.946,163.167,165.458,1188974.0
2022-10-23,169.659,169.946,163.167,165.458,1188974.0
2022-10-24,168.8,168.8,163.549,164.599,755139.0
2022-10-25,165.458,170.614,164.026,169.564,829554.0
2022-10-26,171.187,178.634,169.277,177.297,1601885.0
2022-10-27,172.333,177.775,171.664,173.287,616275.0
2022-10-28,171.855,172.905,168.227,172.905,426712.0
2022-10-29,171.855,172.905,168.227,172.905,426712.0
2022-10-30,171.855,172.905,168.227,172.905,426712.0
2022-10-31,171.855,175.77,171.282,175.101,737665.0
2022-11-01,176.629,177.393,173.478,174.624,1183501.0
2022-11-02,173.096,175.961,169.659,169.946,3541708.0
2022-11-03,169.373,172.237,168.132,172.237,2090625.0
2022-11-04,171.855,175.101,171.282,175.101,4970798.0
2022-11-05,171.855,175.101,171.282,175.101,4970798.0
2022-11-06,171.855,175.101,171.282,175.101,4970798.0
2022-11-07,169.277,175.579,169.277,170.614,2871976.0
2022-11-08,172.333,174.624,168.609,174.147,1310444.0
2022-11-09,175.006,178.252,173.096,177.966,644076.0
2022-11-10,177.393,187.609,175.674,186.463,933306.0
2022-11-11,185.126,190.759,185.126,185.126,1001417.0
2022-11-12,185.126,190.759,185.126,185.126,1001417.0
2022-11-13,185.126,190.759,185.126,185.126,1001417.0
2022-11-14,184.649,186.081,181.307,185.222,896145.0
2022-11-15,187.131,187.99,184.362,187.99,752307.0
2022-11-16,186.749,187.609,182.453,184.076,637695.0
2022-11-17,184.935,188.086,183.408,188.086,602981.0
2022-11-18,186.749,191.905,185.794,191.905,516081.0
2022-11-19,186.749,191.905,185.794,191.905,516081.0
2022-11-20,186.749,191.905,185.794,191.905,516081.0
2022-11-21,191.523,191.905,189.423,190.95,532714.0
2022-11-22,189.423,192.096,189.423,190.664,707966.0
2022-11-23,189.232,192.287,187.99,190.95,339189.0
2022-11-24,193.242,193.432,190.282,191.523,1118288.0
2022-11-25,191.141,191.523,189.327,190.282,406262.0
2022-11-26,191.141,191.523,189.327,190.282,406262.0
2022-11-27,191.141,191.523,189.327,190.282,406262.0
2022-11-28,187.895,190.664,187.227,187.227,622929.0
2022-11-29,186.081,187.609,181.307,181.307,857048.0
2022-11-30,182.166,182.644,179.971,181.212,1261578.0
2022-12-01,179.493,190.091,179.493,187.799,757644.0
2022-12-02,190.95,190.95,184.935,186.367,376085.0
2022-12-03,190.95,190.95,184.935,186.367,376085.0
2022-12-04,190.95,190.95,184.935,186.367,376085.0
2022-12-05,187.131,188.468,186.176,186.176,964316.0
2022-12-06,186.176,186.176,182.262,182.357,647738.0
2022-12-07,183.599,183.694,180.734,181.785,1386592.0
2022-12-08,181.116,182.166,180.257,180.925,811553.0
2022-12-09,181.689,183.121,180.448,182.071,387017.0
2022-12-10,181.689,183.121,180.448,182.071,387017.0
2022-12-11,181.689,183.121,180.448,182.071,387017.0
2022-12-12,181.403,182.357,179.971,180.448,400076.0
2022-12-13,181.88,185.222,179.302,181.975,977239.0
2022-12-14,180.066,184.935,180.066,184.744,477228.0
2022-12-15,183.408,183.694,182.166,182.548,192417.0
2022-12-16,180.448,181.307,176.629,177.87,1033357.0
2022-12-17,180.448,181.307,176.629,177.87,1033357.0
2022-12-18,180.448,181.307,176.629,177.87,1033357.0
2022-12-19,182.357,182.357,177.106,177.106,308989.0
2022-12-20,176.629,178.347,174.433,177.584,298584.0
2022-12-21,178.443,181.594,178.443,181.212,163473.0
2022-12-22,182.262,183.79,181.498,181.975,252523.0
2022-12-23,181.88,182.071,179.875,180.543,104270.0
2022-12-24,181.88,182.071,179.875,180.543,104270.0
2022-12-25,181.88,182.071,179.875,180.543,104270.0
2022-12-26,181.88,182.071,179.875,180.543,104270.0
2022-12-27,181.88,182.071,179.875,180.543,104270.0
2022-12-28,184.171,184.171,179.78,182.835,522491.0
2022-12-29,186.463,186.463,181.403,184.267,634159.0
2022-12-30,184.362,185.794,183.408,183.694,239570.0
2022-12-31,184.362,185.794,183.408,183.694,239570.0
2023-01-01,184.362,185.794,183.408,183.694,239570.0
2023-01-02,184.362,185.794,183.408,183.694,239570.0
2023-01-03,179.207,189.327,179.207,186.463,750736.0
2023-01-04,187.227,189.423,186.081,188.85,506929.0
2023-01-05,190.95,192.669,188.563,191.905,422679.0
2023-01-06,187.704,193.242,187.704,190.855,396169.0
2023-01-07,187.704,193.242,187.704,190.855,396169.0
2023-01-08,187.704,193.242,187.704,190.855,396169.0
2023-01-09,190.186,192.86,187.99,189.709,492662.0
2023-01-10,187.799,189.995,186.081,188.372,345236.0
2023-01-11,189.041,193.432,187.322,189.613,612467.0
2023-01-12,190.091,197.061,190.091,196.297,3345781.0
2023-01-13,197.251,204.126,197.251,204.126,671171.0
2023-01-14,197.251,204.126,197.251,204.126,671171.0
2023-01-15,197.251,204.126,197.251,204.126,671171.0
2023-01-16,202.789,205.271,200.498,202.407,736545.0
2023-01-17,201.643,206.608,201.643,202.98,689762.0
2023-01-18,202.407,206.226,202.407,205.08,896951.0
2023-01-19,205.271,207.181,203.362,204.699,1070156.0
2023-01-20,209.09,209.09,203.362,203.553,301703.0
2023-01-21,209.09,209.09,203.362,203.553,301703.0
2023-01-22,209.09,209.09,203.362,203.553,301703.0
2023-01-23,206.608,206.608,200.88,201.452,496808.0
2023-01-24,200.88,206.035,199.925,204.699,666637.0
2023-01-25,205.462,207.181,202.789,207.181,558823.0
2023-01-26,209.281,214.437,208.136,214.437,1547003.0
2023-01-27,214.819,217.11,212.718,217.11,536025.0
2023-01-28,214.819,217.11,212.718,217.11,536025.0
2023-01-29,214.819,217.11,212.718,217.11,536025.0
2023-01-30,219.593,223.985,217.301,222.839,1021529.0
2023-01-31,225.894,227.994,220.929,227.994,2152035.0
2023-02-01,223.221,232.386,223.221,226.849,1391148.0
2023-02-02,227.04,232.959,227.04,232.959,991459.0
2023-02-03,229.713,232.959,224.748,232.959,917730.0
2023-02-04,229.713,232.959,224.748,232.959,917730.0
2023-02-05,229.713,232.959,224.748,232.959,917730.0
2023-02-06,227.231,232.959,227.231,231.623,397594.0
2023-02-07,230.668,232.004,224.175,224.748,1004477.0
2023-02-08,225.321,230.668,224.557,224.748,573221.0
2023-02-09,223.985,228.376,223.221,223.412,458040.0
2023-02-10,223.221,224.366,219.975,222.266,1049513.0
2023-02-11,223.221,224.366,219.975,222.266,1049513.0
2023-02-12,223.221,224.366,219.975,222.266,1049513.0
2023-02-13,227.04,229.331,222.648,226.849,1239291.0
2023-02-14,226.658,227.613,221.502,221.884,1161653.0
2023-02-15,224.175,224.939,219.02,224.748,753768.0
2023-02-16,218.447,227.231,203.171,225.703,1723278.0
2023-02-17,224.366,227.231,219.784,221.12,1028874.0
2023-02-18,224.366,227.231,219.784,221.12,1028874.0
2023-02-19,224.366,227.231,219.784,221.12,1028874.0
2023-02-20,226.085,226.085,220.356,223.412,508880.0
2023-02-21,217.11,218.829,212.528,215.01,883566.0
2023-02-22,215.965,217.11,214.437,215.583,649857.0
2023-02-23,217.492,217.874,215.774,217.874,591015.0
2023-02-24,219.02,221.311,216.919,217.492,530852.0
2023-02-25,219.02,221.311,216.919,217.492,530852.0
2023-02-26,219.02,221.311,216.919,217.492,530852.0
2023-02-27,216.728,219.02,214.246,217.11,556742.0
2023-02-28,213.482,220.356,213.482,220.166,1368748.0
2023-03-01,219.211,225.894,219.211,225.13,877572.0
2023-03-02,225.321,227.422,224.557,227.231,1010883.0
2023-03-03,224.939,228.567,224.939,227.613,440520.0
2023-03-04,224.939,228.567,224.939,227.613,440520.0
2023-03-05,224.939,228.567,224.939,227.613,440520.0
2023-03-06,228.758,229.14,222.648,226.276,996864.0
2023-03-07,223.603,233.341,223.603,230.477,1280089.0
2023-03-08,232.959,232.959,227.804,232.768,884112.0
2023-03-09,232.768,232.768,228.949,230.286,609376.0
2023-03-10,226.085,227.804,223.794,227.231,563110.0
2023-03-11,226.085,227.804,223.794,227.231,563110.0
2023-03-12,226.085,227.804,223.794,227.231,563110.0
2023-03-13,232.959,232.959,220.166,222.075,1210706.0
2023-03-14,225.894,225.894,219.593,224.748,573557.0
2023-03-15,223.221,224.939,217.492,221.884,1024010.0
2023-03-16,225.894,225.894,222.266,223.412,689354.0
2023-03-17,219.02,226.467,219.02,221.12,1215267.0
2023-03-18,219.02,226.467,219.02,221.12,1215267.0
2023-03-19,219.02,226.467,219.02,221.12,1215267.0
2023-03-20,217.301,218.065,214.055,216.156,1351588.0
2023-03-21,220.356,227.994,217.11,227.994,690387.0
2023-03-22,220.929,232.004,220.929,232.004,862430.0
2023-03-23,232.195,238.879,231.813,236.205,1306830.0
2023-03-24,238.115,238.115,234.105,236.205,1155094.0
2023-03-25,238.115,238.115,234.105,236.205,1155094.0
2023-03-26,238.115,238.115,234.105,236.205,1155094.0
2023-03-27,237.542,239.642,234.487,235.632,651537.0
2023-03-28,229.904,236.396,229.904,233.15,1018025.0
2023-03-29,237.733,244.225,233.723,244.225,1403691.0
