,PSN LN Equity,PSN LN Equity,PSN LN Equity,PSN LN Equity,PSN LN Equity
2020-04-07,1416.406,1535.529,1404.457,1460.844,2625926.0
2020-04-08,1426.862,1512.377,1411.552,1512.377,1468808.0
2020-04-09,1547.479,1622.911,1519.845,1576.606,2726544.0
2020-04-10,1547.479,1622.911,1519.845,1576.606,2726544.0
2020-04-11,1547.479,1622.911,1519.845,1576.606,2726544.0
2020-04-12,1547.479,1622.911,1519.845,1576.606,2726544.0
2020-04-13,1547.479,1622.911,1519.845,1576.606,2726544.0
2020-04-14,1603.493,1603.493,1473.54,1473.54,1943779.0
2020-04-15,1472.047,1473.54,1360.766,1373.462,2456869.0
2020-04-16,1376.45,1442.173,1361.139,1410.805,1338940.0
2020-04-17,1470.18,1531.048,1438.438,1492.212,1515715.0
2020-04-18,1470.18,1531.048,1438.438,1492.212,1515715.0
2020-04-19,1470.18,1531.048,1438.438,1492.212,1515715.0
2020-04-20,1510.883,1510.883,1428.729,1460.097,1106265.0
2020-04-21,1429.85,1484.743,1410.805,1443.666,1424857.0
2020-04-22,1453.002,1519.098,1449.268,1508.643,849042.0
2020-04-23,1525.073,1666.228,1525.073,1634.861,2327183.0
2020-04-24,1603.493,1657.266,1578.1,1637.848,2118139.0
2020-04-25,1603.493,1657.266,1578.1,1637.848,2118139.0
2020-04-26,1603.493,1657.266,1578.1,1637.848,2118139.0
2020-04-27,1661.747,1697.596,1580.34,1590.796,1972116.0
2020-04-28,1592.29,1658.013,1578.847,1650.545,1527845.0
2020-04-29,1650.545,1743.154,1610.961,1696.849,1743625.0
2020-04-30,1714.774,1728.964,1628.139,1646.81,1988535.0
2020-05-01,1613.949,1665.482,1602.746,1647.557,599883.0
2020-05-02,1613.949,1665.482,1602.746,1647.557,599883.0
2020-05-03,1613.949,1665.482,1602.746,1647.557,599883.0
2020-05-04,1621.417,1676.684,1589.303,1643.823,960649.0
2020-05-05,1677.431,1677.431,1637.101,1652.038,935446.0
2020-05-06,1652.038,1699.837,1632.62,1680.419,2389975.0
2020-05-07,1681.166,1721.496,1675.938,1704.318,1479048.0
2020-05-08,1681.166,1721.496,1675.938,1704.318,1479048.0
2020-05-09,1681.166,1721.496,1675.938,1704.318,1479048.0
2020-05-10,1681.166,1721.496,1675.938,1704.318,1479048.0
2020-05-11,1727.47,1731.952,1641.582,1656.519,1787207.0
2020-05-12,1649.798,1681.912,1613.949,1628.139,1580310.0
2020-05-13,1643.076,1655.773,1590.796,1606.48,1530792.0
2020-05-14,1578.1,1584.075,1487.357,1530.301,1599082.0
2020-05-15,1532.542,1577.353,1532.542,1567.644,1187380.0
2020-05-16,1532.542,1577.353,1532.542,1567.644,1187380.0
2020-05-17,1532.542,1577.353,1532.542,1567.644,1187380.0
2020-05-18,1590.796,1649.798,1574.366,1649.798,1181689.0
2020-05-19,1672.203,1683.406,1599.759,1640.089,1139498.0
2020-05-20,1626.645,1637.101,1553.454,1583.328,1112529.0
2020-05-21,1568.391,1608.721,1564.657,1589.303,1309324.0
2020-05-22,1564.657,1622.164,1546.732,1616.189,791877.0
2020-05-23,1564.657,1622.164,1546.732,1616.189,791877.0
2020-05-24,1564.657,1622.164,1546.732,1616.189,791877.0
2020-05-25,1564.657,1622.164,1546.732,1616.189,791877.0
2020-05-26,1675.938,1745.395,1661.747,1737.926,1148658.0
2020-05-27,1743.154,1749.129,1681.166,1694.609,1601676.0
2020-05-28,1725.977,1776.016,1699.09,1747.635,1832497.0
2020-05-29,1729.711,1740.167,1700.584,1712.533,2324976.0
2020-05-30,1729.711,1740.167,1700.584,1712.533,2324976.0
2020-05-31,1729.711,1740.167,1700.584,1712.533,2324976.0
2020-06-01,1741.661,1784.231,1711.787,1784.231,1117449.0
2020-06-02,1787.965,1801.409,1736.433,1768.547,1324677.0
2020-06-03,1798.421,1861.904,1768.547,1850.701,1192531.0
2020-06-04,1840.992,1870.866,1814.105,1835.017,1417674.0
2020-06-05,1867.132,1903.728,1864.144,1897.006,1282728.0
2020-06-06,1867.132,1903.728,1864.144,1897.006,1282728.0
2020-06-07,1867.132,1903.728,1864.144,1897.006,1282728.0
2020-06-08,1882.069,1959.742,1855.182,1883.563,1338430.0
2020-06-09,1883.563,1911.196,1790.953,1796.181,1315844.0
2020-06-10,1804.396,1858.917,1791.7,1809.624,1186754.0
2020-06-11,1764.813,1780.497,1722.242,1722.242,1193000.0
2020-06-12,1696.849,1784.231,1661.001,1735.686,1307952.0
2020-06-13,1696.849,1784.231,1661.001,1735.686,1307952.0
2020-06-14,1696.849,1784.231,1661.001,1735.686,1307952.0
2020-06-15,1682.659,1720.002,1666.975,1693.115,885055.0
2020-06-16,1749.129,1787.219,1718.508,1738.673,1560234.0
2020-06-17,1739.42,1787.219,1739.42,1747.635,1388936.0
2020-06-18,1728.964,1749.876,1706.559,1719.255,1048919.0
2020-06-19,1732.698,1752.863,1711.787,1741.661,1790288.0
2020-06-20,1732.698,1752.863,1711.787,1741.661,1790288.0
2020-06-21,1732.698,1752.863,1711.787,1741.661,1790288.0
2020-06-22,1717.014,1770.041,1714.774,1755.104,790235.0
2020-06-23,1774.522,1785.725,1735.686,1764.066,993499.0
2020-06-24,1753.61,1753.61,1679.672,1687.14,841464.0
2020-06-25,1688.634,1699.09,1631.126,1691.621,760329.0
2020-06-26,1710.293,1719.255,1673.697,1705.065,890880.0
2020-06-27,1710.293,1719.255,1673.697,1705.065,890880.0
2020-06-28,1710.293,1719.255,1673.697,1705.065,890880.0
2020-06-29,1687.14,1737.18,1687.14,1713.28,1009419.0
2020-06-30,1717.014,1725.977,1686.394,1707.305,968625.0
2020-07-01,1714.774,1722.242,1679.672,1699.837,689637.0
2020-07-02,1711.04,1740.914,1701.331,1721.496,579944.0
2020-07-03,1727.47,1753.61,1676.684,1687.14,723114.0
2020-07-04,1727.47,1753.61,1676.684,1687.14,723114.0
2020-07-05,1727.47,1753.61,1676.684,1687.14,723114.0
2020-07-06,1770.788,1801.409,1755.851,1790.953,1337427.0
2020-07-07,1797.675,1827.549,1785.725,1801.409,1173568.0
2020-07-08,1804.396,1864.891,1779.003,1817.093,1240179.0
2020-07-09,1892.525,1956.754,1874.6,1933.602,1707736.0
2020-07-10,1924.64,1976.172,1919.412,1967.957,1037536.0
2020-07-11,1924.64,1976.172,1919.412,1967.957,1037536.0
2020-07-12,1924.64,1976.172,1919.412,1967.957,1037536.0
2020-07-13,2002.312,2003.806,1972.438,1983.641,902258.0
2020-07-14,1946.298,1947.045,1892.525,1899.247,896639.0
2020-07-15,1922.399,1982.894,1896.259,1951.526,885928.0
2020-07-16,1944.058,1979.907,1932.108,1961.982,542762.0
2020-07-17,1956.754,1964.97,1924.64,1963.476,648884.0
2020-07-18,1956.754,1964.97,1924.64,1963.476,648884.0
2020-07-19,1956.754,1964.97,1924.64,1963.476,648884.0
2020-07-20,1953.767,1980.653,1947.792,1952.273,653077.0
2020-07-21,1977.666,1977.666,1879.082,1887.297,1037463.0
2020-07-22,1887.297,1926.88,1878.335,1926.88,986064.0
2020-07-23,1935.842,1935.842,1876.841,1889.537,556824.0
2020-07-24,1859.663,1866.385,1819.333,1839.498,505493.0
2020-07-25,1859.663,1866.385,1819.333,1839.498,505493.0
2020-07-26,1859.663,1866.385,1819.333,1839.498,505493.0
2020-07-27,1835.764,1851.448,1811.118,1838.751,385527.0
2020-07-28,1842.486,1920.158,1842.486,1894.019,696623.0
2020-07-29,1897.006,1897.006,1832.777,1851.448,806643.0
2020-07-30,1854.435,1854.435,1776.016,1815.599,844071.0
2020-07-31,1814.105,1843.979,1793.94,1793.94,848369.0
2020-08-01,1814.105,1843.979,1793.94,1793.94,848369.0
2020-08-02,1814.105,1843.979,1793.94,1793.94,848369.0
2020-08-03,1790.206,1854.435,1772.282,1852.195,456529.0
2020-08-04,1863.398,1873.107,1811.118,1814.852,1597326.0
2020-08-05,1836.511,1847.714,1820.827,1834.27,784224.0
2020-08-06,1827.549,1841.739,1765.56,1765.56,762515.0
2020-08-07,1766.307,1807.384,1742.407,1797.675,854904.0
2020-08-08,1766.307,1807.384,1742.407,1797.675,854904.0
2020-08-09,1766.307,1807.384,1742.407,1797.675,854904.0
2020-08-10,1808.877,1831.283,1770.041,1781.244,477196.0
2020-08-11,1793.193,1819.333,1779.003,1794.687,578684.0
2020-08-12,1795.434,1860.41,1781.244,1841.739,930268.0
2020-08-13,1835.017,1894.765,1827.549,1877.588,1041429.0
2020-08-14,1879.828,1904.475,1861.904,1892.525,961512.0
2020-08-15,1879.828,1904.475,1861.904,1892.525,961512.0
2020-08-16,1879.828,1904.475,1861.904,1892.525,961512.0
2020-08-17,1898.5,1954.514,1897.753,1951.526,894203.0
2020-08-18,1992.603,2116.581,1988.869,2107.618,1682014.0
2020-08-19,2111.353,2132.265,2032.933,2055.339,1177545.0
2020-08-20,2019.49,2048.617,1998.578,2009.781,857053.0
2020-08-21,2016.502,2034.427,1964.97,1999.325,784889.0
2020-08-22,2016.502,2034.427,1964.97,1999.325,784889.0
2020-08-23,2016.502,2034.427,1964.97,1999.325,784889.0
2020-08-24,2001.565,2041.895,1996.337,2007.54,967819.0
2020-08-25,2007.54,2007.54,1956.754,1979.16,1139610.0
2020-08-26,1980.653,2017.249,1965.716,2009.034,566144.0
2020-08-27,1999.937,2009.034,1980.225,1980.225,775423.0
2020-08-28,1974.16,1993.872,1944.593,1986.29,675403.0
2020-08-29,1974.16,1993.872,1944.593,1986.29,675403.0
2020-08-30,1974.16,1993.872,1944.593,1986.29,675403.0
2020-08-31,1974.16,1993.872,1944.593,1986.29,675403.0
2020-09-01,1990.839,1990.839,1914.268,1933.98,1003425.0
2020-09-02,1949.142,2043.15,1949.142,2043.15,747415.0
2020-09-03,2036.327,2067.41,1997.662,2002.211,1034382.0
2020-09-04,1964.305,1990.839,1897.59,1897.59,1483651.0
2020-09-05,1964.305,1990.839,1897.59,1897.59,1483651.0
2020-09-06,1964.305,1990.839,1897.59,1897.59,1483651.0
2020-09-07,1917.301,1955.965,1917.301,1944.593,1244234.0
2020-09-08,1908.961,1933.222,1844.521,1904.413,1022365.0
2020-09-09,1892.283,1902.896,1854.376,1873.33,764227.0
2020-09-10,1876.362,1938.528,1876.362,1924.882,1018638.0
2020-09-11,1932.463,1944.593,1915.785,1917.301,811046.0
2020-09-12,1932.463,1944.593,1915.785,1917.301,811046.0
2020-09-13,1932.463,1944.593,1915.785,1917.301,811046.0
2020-09-14,1918.817,1928.673,1877.878,1889.25,708685.0
2020-09-15,1895.315,1937.77,1895.315,1930.947,519065.0
2020-09-16,1933.222,1950.658,1903.655,1930.947,980388.0
2020-09-17,1918.817,1927.157,1898.348,1908.203,473196.0
2020-09-18,1913.51,1920.333,1863.474,1892.283,1538049.0
2020-09-19,1913.51,1920.333,1863.474,1892.283,1538049.0
2020-09-20,1913.51,1920.333,1863.474,1892.283,1538049.0
2020-09-21,1886.218,1894.557,1737.625,1756.578,1121299.0
2020-09-22,1755.82,1760.369,1713.365,1721.704,1060146.0
2020-09-23,1737.625,1792.968,1727.011,1763.401,1051056.0
2020-09-24,1745.206,1846.795,1739.899,1832.391,955902.0
2020-09-25,1842.246,1851.344,1792.968,1827.842,890156.0
2020-09-26,1842.246,1851.344,1792.968,1827.842,890156.0
2020-09-27,1842.246,1851.344,1792.968,1827.842,890156.0
2020-09-28,1855.135,1927.915,1841.488,1893.799,1048595.0
2020-09-29,1899.864,1909.72,1849.828,1857.409,939112.0
2020-09-30,1845.279,1899.864,1842.246,1874.846,1178025.0
2020-10-01,1890.766,1910.478,1853.618,1902.896,834867.0
2020-10-02,1879.395,1923.366,1875.604,1922.608,532090.0
2020-10-03,1879.395,1923.366,1875.604,1922.608,532090.0
2020-10-04,1879.395,1923.366,1875.604,1922.608,532090.0
2020-10-05,1948.384,2010.55,1943.077,1968.853,1083036.0
2020-10-06,1968.853,2028.745,1946.11,2020.406,1335343.0
2020-10-07,2003.727,2035.569,1971.128,1982.5,1291037.0
2020-10-08,1994.63,2015.857,1971.886,1987.048,672334.0
2020-10-09,1988.565,2006.76,1944.593,1960.514,872611.0
2020-10-10,1988.565,2006.76,1944.593,1960.514,872611.0
2020-10-11,1988.565,2006.76,1944.593,1960.514,872611.0
2020-10-12,1945.352,1991.597,1943.077,1966.579,933315.0
2020-10-13,1966.579,1977.951,1908.961,1927.915,693850.0
2020-10-14,1926.398,1996.904,1915.026,1956.723,873674.0
2020-10-15,1941.561,1943.835,1886.218,1915.026,845543.0
2020-10-16,1943.835,1962.788,1902.896,1902.896,845784.0
2020-10-17,1943.835,1962.788,1902.896,1902.896,845784.0
2020-10-18,1943.835,1962.788,1902.896,1902.896,845784.0
2020-10-19,1908.961,1915.785,1891.525,1896.073,908297.0
2020-10-20,1884.701,1918.817,1870.297,1875.604,826301.0
2020-10-21,1880.911,1896.073,1847.553,1868.781,864668.0
2020-10-22,1859.683,1934.738,1845.279,1908.961,1524179.0
2020-10-23,1905.929,1971.886,1897.59,1965.821,689581.0
2020-10-24,1905.929,1971.886,1897.59,1965.821,689581.0
2020-10-25,1905.929,1971.886,1897.59,1965.821,689581.0
2020-10-26,1925.64,1960.514,1902.896,1906.687,567855.0
2020-10-27,1905.171,1905.171,1802.066,1802.824,792020.0
2020-10-28,1773.257,1793.726,1734.592,1754.304,1181679.0
2020-10-29,1755.82,1782.354,1732.318,1754.304,1116825.0
2020-10-30,1754.304,1787.661,1747.481,1770.983,1002959.0
2020-10-31,1754.304,1787.661,1747.481,1770.983,1002959.0
2020-11-01,1754.304,1787.661,1747.481,1770.983,1002959.0
2020-11-02,1752.029,1785.387,1707.3,1764.918,1103602.0
2020-11-03,1792.21,1839.972,1786.145,1835.423,978837.0
2020-11-04,1805.856,1878.636,1787.661,1871.055,784294.0
2020-11-05,1884.701,1956.723,1884.701,1950.658,1260024.0
2020-11-06,1970.37,2001.453,1929.431,1987.807,1413227.0
2020-11-07,1970.37,2001.453,1929.431,1987.807,1413227.0
2020-11-08,1970.37,2001.453,1929.431,1987.807,1413227.0
2020-11-09,2039.359,2160.659,2024.197,2115.172,1941662.0
2020-11-10,2109.865,2131.092,1982.5,2033.294,1715126.0
2020-11-11,2034.81,2104.558,2023.439,2100.009,1456223.0
2020-11-12,2083.33,2118.204,2044.666,2073.475,1620543.0
2020-11-13,2054.522,2154.594,2051.489,2122.753,1001285.0
2020-11-14,2054.522,2154.594,2051.489,2122.753,1001285.0
2020-11-15,2054.522,2154.594,2051.489,2122.753,1001285.0
2020-11-16,2129.576,2157.627,2090.912,2118.204,949067.0
2020-11-17,2117.446,2144.739,2105.316,2137.157,865040.0
2020-11-18,2124.269,2208.421,2124.269,2208.421,1251324.0
2020-11-19,2202.356,2220.551,2187.194,2194.775,1099417.0
2020-11-20,2168.241,2190.226,2147.013,2184.919,843651.0
2020-11-21,2168.241,2190.226,2147.013,2184.919,843651.0
2020-11-22,2168.241,2190.226,2147.013,2184.919,843651.0
2020-11-23,2196.291,2241.779,2179.613,2181.129,1142941.0
2020-11-24,2193.259,2210.696,2147.771,2165.208,1150099.0
2020-11-25,2175.064,2178.854,2111.381,2148.529,1019965.0
2020-11-26,2157.857,2158.634,2087.12,2090.23,770775.0
2020-11-27,2082.456,2101.112,2025.712,2095.671,1511896.0
2020-11-28,2082.456,2101.112,2025.712,2095.671,1511896.0
2020-11-29,2082.456,2101.112,2025.712,2095.671,1511896.0
2020-11-30,2065.355,2127.541,2064.578,2064.578,1343974.0
2020-12-01,2104.222,2210.715,2082.456,2206.829,1139130.0
2020-12-02,2190.505,2190.505,2129.873,2147.752,956859.0
2020-12-03,2127.541,2218.489,2123.655,2218.489,924550.0
2020-12-04,2218.489,2285.339,2178.845,2229.371,2059090.0
2020-12-05,2218.489,2285.339,2178.845,2229.371,2059090.0
2020-12-06,2218.489,2285.339,2178.845,2229.371,2059090.0
2020-12-07,2241.031,2252.691,2077.015,2111.218,1370506.0
2020-12-08,2102.667,2160.189,2073.129,2099.558,944509.0
2020-12-09,2104.222,2156.302,2083.234,2087.12,1118961.0
2020-12-10,2079.347,2081.679,1954.198,1954.198,1978236.0
2020-12-11,1960.416,1972.076,1890.457,1914.554,1481150.0
2020-12-12,1960.416,1972.076,1890.457,1914.554,1481150.0
2020-12-13,1960.416,1972.076,1890.457,1914.554,1481150.0
2020-12-14,1975.185,2029.598,1972.076,2008.61,981652.0
2020-12-15,2030.376,2063.023,1992.287,2063.023,856673.0
2020-12-16,2072.351,2146.197,2064.578,2101.89,1176913.0
2020-12-17,2137.647,2176.513,2094.116,2097.226,750177.0
2020-12-18,2083.234,2119.768,2065.355,2101.89,1144555.0
2020-12-19,2083.234,2119.768,2065.355,2101.89,1144555.0
2020-12-20,2083.234,2119.768,2065.355,2101.89,1144555.0
2020-12-21,2037.372,2084.788,1968.19,2080.124,715589.0
2020-12-22,2094.894,2109.663,2061.469,2109.663,520865.0
2020-12-23,2110.44,2206.829,2102.667,2199.055,677337.0
2020-12-24,2258.909,2307.104,2215.379,2234.812,566394.0
2020-12-25,2258.909,2307.104,2215.379,2234.812,566394.0
2020-12-26,2258.909,2307.104,2215.379,2234.812,566394.0
2020-12-27,2258.909,2307.104,2215.379,2234.812,566394.0
2020-12-28,2258.909,2307.104,2215.379,2234.812,566394.0
2020-12-29,2277.565,2294.666,2199.833,2218.489,716300.0
2020-12-30,2207.606,2246.472,2197.501,2200.61,299762.0
2020-12-31,2176.513,2187.395,2139.979,2150.861,320531.0
2021-01-01,2176.513,2187.395,2139.979,2150.861,320531.0
2021-01-02,2176.513,2187.395,2139.979,2150.861,320531.0
2021-01-03,2176.513,2187.395,2139.979,2150.861,320531.0
2021-01-04,2206.829,2206.829,2087.12,2114.327,916330.0
2021-01-05,2090.23,2152.416,2087.12,2118.213,593730.0
2021-01-06,2146.975,2181.954,2108.108,2170.294,755668.0
2021-01-07,2202.165,2217.711,2157.08,2179.622,2316925.0
2021-01-08,2211.493,2247.25,2191.282,2231.703,876956.0
2021-01-09,2211.493,2247.25,2191.282,2231.703,876956.0
2021-01-10,2211.493,2247.25,2191.282,2231.703,876956.0
2021-01-11,2231.703,2237.922,2174.181,2182.732,598475.0
2021-01-12,2192.059,2199.055,2130.651,2164.853,707527.0
2021-01-13,2167.185,2174.181,2030.376,2030.376,1664027.0
2021-01-14,2059.137,2096.448,2044.367,2075.461,890652.0
2021-01-15,2063.801,2096.448,2057.582,2091.007,598630.0
2021-01-16,2063.801,2096.448,2057.582,2091.007,598630.0
2021-01-17,2063.801,2096.448,2057.582,2091.007,598630.0
2021-01-18,2094.894,2145.42,2089.452,2110.44,504815.0
2021-01-19,2122.1,2149.307,2098.003,2110.44,754092.0
2021-01-20,2118.213,2160.966,2115.104,2124.432,627304.0
2021-01-21,2134.537,2157.08,2114.327,2121.323,618564.0
2021-01-22,2112.772,2137.647,2077.793,2111.218,416873.0
2021-01-23,2112.772,2137.647,2077.793,2111.218,416873.0
2021-01-24,2112.772,2137.647,2077.793,2111.218,416873.0
2021-01-25,2105.776,2137.647,2065.355,2087.12,623908.0
2021-01-26,2087.12,2112.772,2063.023,2080.124,487757.0
2021-01-27,2066.133,2087.898,2021.825,2052.918,946934.0
2021-01-28,2052.141,2064.578,2011.72,2031.153,858963.0
2021-01-29,1993.064,2030.376,1967.412,1982.959,1090617.0
2021-01-30,1993.064,2030.376,1967.412,1982.959,1090617.0
2021-01-31,1993.064,2030.376,1967.412,1982.959,1090617.0
2021-02-01,2002.392,2075.461,1989.955,2049.809,576256.0
2021-02-02,2063.023,2073.129,2040.481,2066.91,456489.0
2021-02-03,2122.1,2135.315,2088.675,2098.78,884502.0
2021-02-04,2094.894,2166.408,2087.898,2126.764,849360.0
2021-02-05,2130.651,2180.4,2128.319,2149.307,1096648.0
2021-02-06,2130.651,2180.4,2128.319,2149.307,1096648.0
2021-02-07,2130.651,2180.4,2128.319,2149.307,1096648.0
2021-02-08,2164.853,2188.95,2139.979,2150.084,551434.0
2021-02-09,2152.416,2176.513,2145.42,2163.298,523134.0
2021-02-10,2180.4,2190.505,2073.129,2101.89,1081811.0
2021-02-11,2099.558,2133.76,2070.797,2122.1,770078.0
2021-02-12,2117.436,2146.197,2108.108,2115.881,365361.0
2021-02-13,2117.436,2146.197,2108.108,2115.881,365361.0
2021-02-14,2117.436,2146.197,2108.108,2115.881,365361.0
2021-02-15,2132.205,2206.051,2125.987,2206.051,741916.0
2021-02-16,2215.379,2233.258,2173.404,2190.505,607880.0
2021-02-17,2205.274,2205.274,2122.877,2144.643,494502.0
2021-02-18,2135.315,2160.966,2129.096,2154.748,449549.0
2021-02-19,2165.63,2174.181,2129.873,2155.525,693103.0
2021-02-20,2165.63,2174.181,2129.873,2155.525,693103.0
2021-02-21,2165.63,2174.181,2129.873,2155.525,693103.0
2021-02-22,2126.764,2157.857,2093.339,2151.638,601238.0
2021-02-23,2165.63,2181.954,2098.003,2118.213,527471.0
2021-02-24,2106.554,2160.966,2106.554,2148.529,985527.0
2021-02-25,2147.752,2156.302,2063.023,2076.238,655157.0
2021-02-26,2032.708,2079.347,2006.279,2013.274,1383231.0
2021-02-27,2032.708,2079.347,2006.279,2013.274,1383231.0
2021-02-28,2032.708,2079.347,2006.279,2013.274,1383231.0
2021-03-01,2059.914,2164.853,2058.359,2121.323,738224.0
2021-03-02,2109.663,2149.307,2101.89,2106.554,750352.0
2021-03-03,2106.554,2250.359,2084.011,2250.359,1364566.0
2021-03-04,2232.48,2280.675,2220.043,2280.675,1227792.0
2021-03-05,2247.25,2314.1,2220.043,2258.909,988871.0
2021-03-06,2247.25,2314.1,2220.043,2258.909,988871.0
2021-03-07,2247.25,2314.1,2220.043,2258.909,988871.0
2021-03-08,2284.561,2389.5,2241.031,2389.5,1360901.0
2021-03-09,2387.168,2401.16,2353.743,2378.618,1231405.0
2021-03-10,2369.29,2417.484,2352.966,2413.597,1138239.0
2021-03-11,2433.847,2435.466,2378.771,2418.458,925524.0
2021-03-12,2389.3,2405.499,2363.382,2384.441,764752.0
2021-03-13,2389.3,2405.499,2363.382,2384.441,764752.0
2021-03-14,2389.3,2405.499,2363.382,2384.441,764752.0
2021-03-15,2395.78,2407.119,2362.573,2390.11,507114.0
2021-03-16,2407.119,2470.293,2392.54,2442.756,747310.0
2021-03-17,2441.946,2458.954,2409.549,2409.549,433127.0
2021-03-18,2366.622,2391.73,2348.804,2391.73,752531.0
2021-03-19,2374.721,2412.788,2344.754,2390.92,1574757.0
2021-03-20,2374.721,2412.788,2344.754,2390.92,1574757.0
2021-03-21,2374.721,2412.788,2344.754,2390.92,1574757.0
2021-03-22,2388.49,2403.879,2368.242,2380.391,571486.0
2021-03-23,2364.192,2422.507,2364.192,2411.168,736655.0
2021-03-24,2396.59,2411.168,2375.531,2385.251,817346.0
2021-03-25,2376.341,2453.285,2376.341,2446.805,865301.0
2021-03-26,2454.905,2466.244,2422.507,2446.805,712341.0
2021-03-27,2454.905,2466.244,2422.507,2446.805,712341.0
2021-03-28,2454.905,2466.244,2422.507,2446.805,712341.0
2021-03-29,2423.317,2429.797,2368.242,2370.672,898453.0
2021-03-30,2373.912,2423.317,2359.333,2410.359,691428.0
2021-03-31,2411.168,2424.937,2361.763,2381.201,906529.0
2021-04-01,2400.639,2453.285,2394.97,2449.235,591250.0
2021-04-02,2400.639,2453.285,2394.97,2449.235,591250.0
2021-04-03,2400.639,2453.285,2394.97,2449.235,591250.0
2021-04-04,2400.639,2453.285,2394.97,2449.235,591250.0
2021-04-05,2400.639,2453.285,2394.97,2449.235,591250.0
2021-04-06,2470.293,2515.65,2447.615,2504.311,980717.0
2021-04-07,2540.758,2590.973,2530.228,2569.915,1173908.0
2021-04-08,2573.155,2585.304,2536.708,2563.436,825172.0
2021-04-09,2572.345,2626.61,2563.436,2599.883,859030.0
2021-04-10,2572.345,2626.61,2563.436,2599.883,859030.0
2021-04-11,2572.345,2626.61,2563.436,2599.883,859030.0
2021-04-12,2597.453,2603.932,2531.038,2540.758,948604.0
2021-04-13,2526.179,2577.205,2526.179,2572.345,497821.0
2021-04-14,2570.725,2573.155,2534.278,2560.196,608629.0
2021-04-15,2565.056,2610.412,2549.667,2599.073,573813.0
2021-04-16,2623.371,2630.66,2578.824,2592.593,619994.0
2021-04-17,2623.371,2630.66,2578.824,2592.593,619994.0
2021-04-18,2623.371,2630.66,2578.824,2592.593,619994.0
2021-04-19,2595.833,2610.412,2563.436,2579.634,413237.0
2021-04-20,2579.634,2596.643,2534.278,2542.377,590198.0
2021-04-21,2559.386,2569.915,2531.038,2535.088,440415.0
2021-04-22,2585.304,2586.924,2531.038,2556.146,391969.0
2021-04-23,2567.485,2573.965,2531.038,2573.965,359951.0
2021-04-24,2567.485,2573.965,2531.038,2573.965,359951.0
2021-04-25,2567.485,2573.965,2531.038,2573.965,359951.0
2021-04-26,2577.205,2599.073,2546.427,2552.907,491424.0
2021-04-27,2552.097,2565.056,2537.518,2548.857,437287.0
2021-04-28,2600.693,2616.891,2544.807,2546.427,467809.0
2021-04-29,2543.187,2571.535,2533.468,2536.708,385830.0
2021-04-30,2538.328,2563.436,2517.27,2536.708,717328.0
2021-05-01,2538.328,2563.436,2517.27,2536.708,717328.0
2021-05-02,2538.328,2563.436,2517.27,2536.708,717328.0
2021-05-03,2538.328,2563.436,2517.27,2536.708,717328.0
2021-05-04,2581.254,2595.833,2483.252,2489.732,548837.0
2021-05-05,2503.501,2539.138,2496.211,2535.898,426065.0
2021-05-06,2548.857,2570.725,2533.468,2564.246,441847.0
2021-05-07,2587.734,2596.643,2553.717,2590.973,543567.0
2021-05-08,2587.734,2596.643,2553.717,2590.973,543567.0
2021-05-09,2587.734,2596.643,2553.717,2590.973,543567.0
2021-05-10,2612.032,2629.04,2557.766,2576.395,592564.0
2021-05-11,2551.287,2559.386,2505.931,2513.22,531754.0
2021-05-12,2507.55,2544.807,2502.691,2504.311,527797.0
2021-05-13,2471.913,2495.401,2439.516,2490.542,587578.0
2021-05-14,2546.427,2555.336,2516.46,2548.857,501294.0
2021-05-15,2546.427,2555.336,2516.46,2548.857,501294.0
2021-05-16,2546.427,2555.336,2516.46,2548.857,501294.0
2021-05-17,2560.196,2573.155,2517.27,2517.27,321000.0
2021-05-18,2552.907,2552.907,2510.79,2518.08,388712.0
2021-05-19,2486.492,2497.021,2433.037,2467.054,561367.0
2021-05-20,2490.542,2498.641,2449.235,2481.633,384740.0
2021-05-21,2483.252,2499.451,2456.525,2483.252,436779.0
2021-05-22,2483.252,2499.451,2456.525,2483.252,436779.0
2021-05-23,2483.252,2499.451,2456.525,2483.252,436779.0
2021-05-24,2489.732,2498.641,2466.244,2486.492,180106.0
2021-05-25,2487.302,2496.211,2458.954,2482.442,403837.0
2021-05-26,2481.633,2555.336,2475.963,2532.658,368277.0
2021-05-27,2548.047,2554.526,2477.583,2498.641,1376273.0
2021-05-28,2518.889,2582.064,2509.17,2559.386,677922.0
2021-05-29,2518.889,2582.064,2509.17,2559.386,677922.0
2021-05-30,2518.889,2582.064,2509.17,2559.386,677922.0
2021-05-31,2518.889,2582.064,2509.17,2559.386,677922.0
2021-06-01,2576.395,2633.9,2576.395,2622.561,563923.0
2021-06-02,2616.891,2633.09,2590.163,2614.461,448360.0
2021-06-03,2616.081,2622.561,2555.336,2567.485,373394.0
2021-06-04,2563.436,2572.345,2543.997,2552.097,256560.0
2021-06-05,2563.436,2572.345,2543.997,2552.097,256560.0
2021-06-06,2563.436,2572.345,2543.997,2552.097,256560.0
2021-06-07,2547.237,2650.098,2547.237,2620.941,479005.0
2021-06-08,2616.891,2637.949,2611.222,2611.222,402267.0
2021-06-09,2593.403,2596.643,2516.46,2521.319,684551.0
2021-06-10,2532.658,2534.278,2465.434,2476.773,461309.0
2021-06-11,2472.723,2497.831,2460.574,2487.302,477952.0
