,ULVR LN Equity,ULVR LN Equity,ULVR LN Equity,ULVR LN Equity,ULVR LN Equity
2021-05-11,3846.209,3863.839,3787.892,3815.92,2803201.0
2021-05-12,3819.988,3862.935,3808.235,3837.619,2399069.0
2021-05-13,3830.838,3872.881,3800.549,3866.552,2070261.0
2021-05-14,3887.799,3919.896,3870.62,3882.374,2184415.0
2021-05-15,3887.799,3919.896,3870.62,3882.374,2184415.0
2021-05-16,3887.799,3919.896,3870.62,3882.374,2184415.0
2021-05-17,3887.799,3912.211,3873.333,3897.292,1690770.0
2021-05-18,3911.307,3912.211,3868.812,3868.812,2494801.0
2021-05-19,3856.606,3890.511,3824.057,3871.072,2420214.0
2021-05-20,3898.524,3918.589,3882.107,3918.589,2143507.0
2021-05-21,3912.205,3923.149,3882.107,3901.26,2807273.0
2021-05-22,3912.205,3923.149,3882.107,3901.26,2807273.0
2021-05-23,3912.205,3923.149,3882.107,3901.26,2807273.0
2021-05-24,3913.117,3925.429,3893.052,3894.876,2090188.0
2021-05-25,3896.7,3929.534,3892.596,3927.709,2456861.0
2021-05-26,3935.006,3963.279,3922.237,3924.973,2049044.0
2021-05-27,3915.853,3923.605,3821.457,3821.457,10264315.0
2021-05-28,3821.457,3873.443,3808.232,3854.746,3755259.0
2021-05-29,3821.457,3873.443,3808.232,3854.746,3755259.0
2021-05-30,3821.457,3873.443,3808.232,3854.746,3755259.0
2021-05-31,3821.457,3873.443,3808.232,3854.746,3755259.0
2021-06-01,3865.235,3889.404,3833.769,3867.059,2203209.0
2021-06-02,3868.427,3905.364,3860.218,3876.179,1879123.0
2021-06-03,3874.355,3899.892,3854.29,3892.596,1882666.0
2021-06-04,3903.54,3924.973,3875.723,3897.156,1605335.0
2021-06-05,3903.54,3924.973,3875.723,3897.156,1605335.0
2021-06-06,3903.54,3924.973,3875.723,3897.156,1605335.0
2021-06-07,3911.293,3911.293,3879.371,3890.772,1713842.0
2021-06-08,3899.892,3927.709,3893.964,3900.804,2202854.0
2021-06-09,3897.612,3913.573,3884.843,3899.892,2279961.0
2021-06-10,3888.948,3925.429,3881.195,3903.996,2605052.0
2021-06-11,3898.98,3913.573,3886.212,3897.612,2101715.0
2021-06-12,3898.98,3913.573,3886.212,3897.612,2101715.0
2021-06-13,3898.98,3913.573,3886.212,3897.612,2101715.0
2021-06-14,3912.661,3932.726,3892.14,3917.221,2086308.0
2021-06-15,3937.742,3976.96,3933.638,3955.983,2499774.0
2021-06-16,3947.318,3996.569,3945.038,3964.647,2366429.0
2021-06-17,3933.182,3975.592,3915.853,3969.207,2437149.0
2021-06-18,3976.96,3989.272,3909.469,3928.165,8686216.0
2021-06-19,3976.96,3989.272,3909.469,3928.165,8686216.0
2021-06-20,3976.96,3989.272,3909.469,3928.165,8686216.0
2021-06-21,3917.677,3966.927,3909.925,3925.885,1763257.0
2021-06-22,3921.781,3955.983,3917.221,3935.006,2189322.0
2021-06-23,3922.237,3944.582,3886.668,3886.668,2482135.0
2021-06-24,3893.964,3923.605,3874.811,3874.811,3186532.0
2021-06-25,3876.179,3891.684,3853.378,3884.387,2214213.0
2021-06-26,3876.179,3891.684,3853.378,3884.387,2214213.0
2021-06-27,3876.179,3891.684,3853.378,3884.387,2214213.0
2021-06-28,3888.036,3909.013,3871.619,3907.188,1967796.0
2021-06-29,3921.781,3921.781,3893.964,3898.524,1330401.0
2021-06-30,3888.948,3899.436,3847.906,3858.394,3092174.0
2021-07-01,3859.762,3897.612,3854.29,3886.212,2107342.0
2021-07-02,3898.068,3910.381,3876.179,3894.42,1768029.0
2021-07-03,3898.068,3910.381,3876.179,3894.42,1768029.0
2021-07-04,3898.068,3910.381,3876.179,3894.42,1768029.0
2021-07-05,3883.019,3889.404,3859.306,3889.404,1148069.0
2021-07-06,3866.603,3914.485,3866.147,3914.485,2043616.0
2021-07-07,3918.589,3980.152,3896.7,3976.504,1929085.0
2021-07-08,3958.719,3960.087,3900.804,3919.045,2214899.0
2021-07-09,3935.918,3946.406,3898.068,3917.221,2215687.0
2021-07-10,3935.918,3946.406,3898.068,3917.221,2215687.0
2021-07-11,3935.918,3946.406,3898.068,3917.221,2215687.0
2021-07-12,3899.436,3930.446,3890.772,3928.621,1443276.0
2021-07-13,3929.99,3960.543,3912.661,3958.719,1292056.0
2021-07-14,3942.302,3949.142,3897.156,3926.341,2055868.0
2021-07-15,3921.781,3960.087,3901.26,3909.469,1936414.0
2021-07-16,3938.198,3975.592,3922.921,3974.68,2762021.0
2021-07-17,3938.198,3975.592,3922.921,3974.68,2762021.0
2021-07-18,3938.198,3975.592,3922.921,3974.68,2762021.0
2021-07-19,3973.312,3984.712,3933.182,3963.735,2376687.0
2021-07-20,3984.712,4002.041,3936.83,3941.39,3892873.0
2021-07-21,3949.142,3971.031,3920.413,3924.517,2866686.0
2021-07-22,3821.457,3824.649,3676.442,3694.227,6902604.0
2021-07-23,3680.09,3782.695,3666.409,3779.503,3150289.0
2021-07-24,3680.09,3782.695,3666.409,3779.503,3150289.0
2021-07-25,3680.09,3782.695,3666.409,3779.503,3150289.0
2021-07-26,3749.861,3776.766,3675.986,3676.442,3725948.0
2021-07-27,3658.657,3732.532,3635.856,3695.139,2866644.0
2021-07-28,3687.386,3713.38,3682.37,3693.315,2945230.0
2021-07-29,3698.331,3751.685,3684.194,3745.757,2649879.0
2021-07-30,3734.813,3794.551,3726.604,3785.887,3224849.0
2021-07-31,3734.813,3794.551,3726.604,3785.887,3224849.0
2021-08-01,3734.813,3794.551,3726.604,3785.887,3224849.0
2021-08-02,3804.128,3804.128,3733.9,3769.47,2053891.0
2021-08-03,3767.19,3816.896,3761.262,3789.991,1853756.0
2021-08-04,3797.743,3814.16,3761.718,3761.718,1994871.0
2021-08-05,3783.281,3804.907,3767.636,3773.158,1893372.0
2021-08-06,3774.538,3778.219,3751.071,3765.795,1815575.0
2021-08-07,3774.538,3778.219,3751.071,3765.795,1815575.0
2021-08-08,3774.538,3778.219,3751.071,3765.795,1815575.0
2021-08-09,3765.795,3799.846,3747.85,3795.705,1620560.0
2021-08-10,3801.226,3806.748,3774.538,3779.6,1400006.0
2021-08-11,3794.324,3816.411,3784.661,3806.748,1830847.0
2021-08-12,3800.766,3831.596,3795.244,3800.766,1725783.0
2021-08-13,3810.429,3838.037,3807.208,3827.454,1619550.0
2021-08-14,3810.429,3838.037,3807.208,3827.454,1619550.0
2021-08-15,3810.429,3838.037,3807.208,3827.454,1619550.0
2021-08-16,3818.712,3832.056,3756.132,3800.766,1898038.0
2021-08-17,3791.103,3831.596,3772.237,3831.596,1864633.0
2021-08-18,3827.454,3836.657,3771.777,3774.538,1542561.0
2021-08-19,3755.212,3781.44,3730.364,3780.52,1473841.0
2021-08-20,3788.802,3822.853,3754.292,3805.828,1803520.0
2021-08-21,3788.802,3822.853,3754.292,3805.828,1803520.0
2021-08-22,3788.802,3822.853,3754.292,3805.828,1803520.0
2021-08-23,3814.11,3818.251,3769.016,3787.422,1904654.0
2021-08-24,3778.219,3790.643,3728.524,3757.053,2508120.0
2021-08-25,3751.991,3762.114,3705.517,3717.941,1818457.0
2021-08-26,3702.296,3747.39,3688.952,3738.647,1767424.0
2021-08-27,3744.629,3746.93,3722.542,3722.542,1721491.0
2021-08-28,3744.629,3746.93,3722.542,3722.542,1721491.0
2021-08-29,3744.629,3746.93,3722.542,3722.542,1721491.0
2021-08-30,3744.629,3746.93,3722.542,3722.542,1721491.0
2021-08-31,3731.285,3741.868,3696.774,3723.462,3503819.0
2021-09-01,3724.843,3745.089,3709.198,3721.622,2258755.0
2021-09-02,3691.713,3692.633,3611.648,3645.238,3478941.0
2021-09-03,3652.601,3697.694,3637.416,3660.883,2668226.0
2021-09-04,3652.601,3697.694,3637.416,3660.883,2668226.0
2021-09-05,3652.601,3697.694,3637.416,3660.883,2668226.0
2021-09-06,3674.687,3689.872,3651.22,3682.97,1463476.0
2021-09-07,3682.05,3686.191,3661.803,3671.006,1918794.0
2021-09-08,3660.423,3710.578,3625.912,3701.836,3224336.0
2021-09-09,3688.031,3708.278,3649.38,3649.38,2174791.0
2021-09-10,3647.999,3660.883,3628.213,3643.398,1980009.0
2021-09-11,3647.999,3660.883,3628.213,3643.398,1980009.0
2021-09-12,3647.999,3660.883,3628.213,3643.398,1980009.0
2021-09-13,3645.698,3690.792,3644.318,3679.289,1974898.0
2021-09-14,3680.209,3723.002,3671.927,3688.031,2336841.0
2021-09-15,3682.51,3694.473,3652.601,3652.601,3062071.0
2021-09-16,3621.311,3654.901,3615.789,3631.434,2952625.0
2021-09-17,3653.981,3659.503,3602.905,3605.666,7158284.0
2021-09-18,3653.981,3659.503,3602.905,3605.666,7158284.0
2021-09-19,3653.981,3659.503,3602.905,3605.666,7158284.0
2021-09-20,3612.108,3678.369,3604.746,3670.086,3086337.0
2021-09-21,3670.086,3712.879,3653.061,3693.093,2038284.0
2021-09-22,3688.492,3725.763,3683.43,3699.075,2148965.0
2021-09-23,3705.057,3707.357,3672.847,3672.847,1712721.0
2021-09-24,3670.546,3689.872,3659.963,3671.927,2069147.0
2021-09-25,3670.546,3689.872,3659.963,3671.927,2069147.0
2021-09-26,3670.546,3689.872,3659.963,3671.927,2069147.0
2021-09-27,3685.731,3688.492,3641.557,3648.919,2350393.0
2021-09-28,3642.017,3720.241,3633.735,3692.633,3039760.0
2021-09-29,3719.781,3749.23,3706.437,3739.567,2561923.0
2021-09-30,3752.911,3756.132,3685.271,3685.731,3265436.0
2021-10-01,3675.608,3725.763,3654.901,3656.282,2610452.0
2021-10-02,3675.608,3725.763,3654.901,3656.282,2610452.0
2021-10-03,3675.608,3725.763,3654.901,3656.282,2610452.0
2021-10-04,3655.361,3659.963,3605.206,3633.735,2773831.0
2021-10-05,3635.115,3645.238,3604.746,3606.126,2198124.0
2021-10-06,3581.279,3589.101,3530.663,3568.855,3056488.0
2021-10-07,3585.42,3611.188,3565.174,3565.174,2310445.0
2021-10-08,3566.094,3579.438,3536.185,3558.272,2470459.0
2021-10-09,3566.094,3579.438,3536.185,3558.272,2470459.0
2021-10-10,3566.094,3579.438,3536.185,3558.272,2470459.0
2021-10-11,3544.007,3564.714,3526.062,3556.891,1618684.0
2021-10-12,3540.326,3555.051,3523.301,3544.467,1908248.0
2021-10-13,3527.902,3572.536,3511.797,3557.351,2011969.0
2021-10-14,3571.156,3573.456,3545.388,3570.695,2134352.0
2021-10-15,3566.094,3569.775,3504.435,3546.308,3278609.0
2021-10-16,3566.094,3569.775,3504.435,3546.308,3278609.0
2021-10-17,3566.094,3569.775,3504.435,3546.308,3278609.0
2021-10-18,3527.442,3548.609,3517.319,3532.504,2203491.0
2021-10-19,3533.884,3533.884,3478.667,3485.109,3113554.0
2021-10-20,3512.258,3539.866,3502.595,3514.558,2002218.0
2021-10-21,3561.493,3633.735,3526.062,3555.511,3598949.0
2021-10-22,3571.156,3602.905,3559.192,3582.659,1809413.0
2021-10-23,3571.156,3602.905,3559.192,3582.659,1809413.0
2021-10-24,3571.156,3602.905,3559.192,3582.659,1809413.0
2021-10-25,3589.101,3614.409,3562.413,3570.235,2190257.0
2021-10-26,3592.322,3611.188,3576.677,3605.666,1892263.0
2021-10-27,3608.427,3622.691,3581.739,3582.659,1573960.0
2021-10-28,3574.377,3599.224,3567.935,3589.101,2108080.0
2021-10-29,3579.438,3603.366,3550.449,3600.145,2986744.0
2021-10-30,3579.438,3603.366,3550.449,3600.145,2986744.0
2021-10-31,3579.438,3603.366,3550.449,3600.145,2986744.0
2021-11-01,3630.514,3635.115,3588.641,3616.249,2077660.0
2021-11-02,3621.311,3650.76,3596.003,3643.398,1741127.0
2021-11-03,3629.594,3644.778,3614.869,3630.054,1925140.0
2021-11-04,3633.748,3664.861,3604.028,3622.139,5939173.0
2021-11-05,3623.532,3651.859,3617.031,3622.139,2844901.0
2021-11-06,3623.532,3651.859,3617.031,3622.139,2844901.0
2021-11-07,3623.532,3651.859,3617.031,3622.139,2844901.0
2021-11-08,3630.497,3630.497,3587.31,3603.564,2479490.0
2021-11-09,3604.957,3635.141,3577.558,3629.104,2162577.0
2021-11-10,3633.748,3643.5,3608.207,3638.856,2205516.0
2021-11-11,3647.679,3665.79,3627.247,3639.785,2495760.0
2021-11-12,3622.139,3655.109,3620.746,3636.534,1918945.0
2021-11-13,3622.139,3655.109,3620.746,3636.534,1918945.0
2021-11-14,3622.139,3655.109,3620.746,3636.534,1918945.0
2021-11-15,3636.07,3641.178,3576.165,3629.104,2152308.0
2021-11-16,3609.6,3624.925,3577.558,3598.455,1788345.0
2021-11-17,3582.667,3595.205,3552.482,3580.809,1838196.0
2021-11-18,3576.165,3591.49,3550.625,3550.625,2458331.0
2021-11-19,3530.192,3598.455,3521.833,3574.772,2620405.0
2021-11-20,3530.192,3598.455,3521.833,3574.772,2620405.0
2021-11-21,3530.192,3598.455,3521.833,3574.772,2620405.0
2021-11-22,3558.519,3600.777,3554.804,3583.131,2441050.0
2021-11-23,3569.2,3628.176,3569.2,3624.461,2686812.0
2021-11-24,3625.854,3635.606,3600.777,3630.033,1551814.0
2021-11-25,3631.426,3700.154,3623.532,3690.866,2259270.0
2021-11-26,3638.856,3681.579,3611.458,3669.969,4547020.0
2021-11-27,3638.856,3681.579,3611.458,3669.969,4547020.0
2021-11-28,3638.856,3681.579,3611.458,3669.969,4547020.0
2021-11-29,3651.394,3669.505,3620.746,3641.642,3753896.0
2021-11-30,3640.249,3648.144,3584.06,3584.06,8851155.0
2021-12-01,3565.485,3597.062,3538.551,3579.88,4814126.0
2021-12-02,3558.983,3626.782,3555.268,3596.134,3747566.0
2021-12-03,3606.35,3617.495,3588.704,3602.635,2237524.0
2021-12-04,3606.35,3617.495,3588.704,3602.635,2237524.0
2021-12-05,3606.35,3617.495,3588.704,3602.635,2237524.0
2021-12-06,3630.962,3653.716,3601.706,3647.215,2829240.0
2021-12-07,3677.864,3685.758,3640.249,3671.363,3488929.0
2021-12-08,3676.006,3711.763,3669.969,3671.827,2616717.0
2021-12-09,3710.835,3710.835,3679.257,3698.296,2070537.0
2021-12-10,3704.798,3740.09,3696.439,3729.41,1727923.0
2021-12-11,3704.798,3740.09,3696.439,3729.41,1727923.0
2021-12-12,3704.798,3740.09,3696.439,3729.41,1727923.0
2021-12-13,3724.766,3734.982,3701.547,3734.982,3648844.0
2021-12-14,3741.019,3764.702,3719.193,3734.982,2624141.0
2021-12-15,3724.766,3736.84,3676.471,3686.687,2703820.0
2021-12-16,3699.225,3715.014,3668.576,3698.761,2932460.0
2021-12-17,3710.37,3725.695,3682.972,3698.296,8472685.0
2021-12-18,3710.37,3725.695,3682.972,3698.296,8472685.0
2021-12-19,3710.37,3725.695,3682.972,3698.296,8472685.0
2021-12-20,3676.471,3705.262,3652.323,3697.832,3093525.0
2021-12-21,3703.405,3707.584,3645.357,3659.753,2222717.0
2021-12-22,3655.109,3656.967,3612.387,3646.286,1928458.0
2021-12-23,3636.999,3671.827,3630.962,3671.363,2583777.0
2021-12-24,3667.183,3682.508,3665.79,3670.898,344922.0
2021-12-25,3667.183,3682.508,3665.79,3670.898,344922.0
2021-12-26,3667.183,3682.508,3665.79,3670.898,344922.0
2021-12-27,3667.183,3682.508,3665.79,3670.898,344922.0
2021-12-28,3667.183,3682.508,3665.79,3670.898,344922.0
2021-12-29,3698.296,3718.265,3681.114,3688.08,1711646.0
2021-12-30,3698.296,3698.296,3678.793,3683.901,1125447.0
2021-12-31,3665.326,3678.328,3643.036,3664.397,929444.0
2022-01-01,3665.326,3678.328,3643.036,3664.397,929444.0
2022-01-02,3665.326,3678.328,3643.036,3664.397,929444.0
2022-01-03,3665.326,3678.328,3643.036,3664.397,929444.0
2022-01-04,3675.542,3713.156,3669.505,3711.299,2205717.0
2022-01-05,3695.51,3701.083,3661.146,3676.935,1612885.0
2022-01-06,3647.679,3665.326,3625.854,3638.392,2268011.0
2022-01-07,3622.139,3654.181,3619.817,3654.181,2416898.0
2022-01-08,3622.139,3654.181,3619.817,3654.181,2416898.0
2022-01-09,3622.139,3654.181,3619.817,3654.181,2416898.0
2022-01-10,3668.576,3692.724,3636.999,3683.901,2970071.0
2022-01-11,3660.682,3683.436,3629.104,3661.146,2274022.0
2022-01-12,3676.006,3676.006,3613.78,3623.996,2282340.0
2022-01-13,3615.637,3633.284,3596.598,3624.925,1900342.0
2022-01-14,3607.279,3656.038,3595.205,3656.038,1985107.0
2022-01-15,3607.279,3656.038,3595.205,3656.038,1985107.0
2022-01-16,3607.279,3656.038,3595.205,3656.038,1985107.0
2022-01-17,3509.295,3518.583,3345.37,3401.095,10504763.0
2022-01-18,3391.808,3398.309,3255.281,3265.962,12359221.0
2022-01-19,3204.2,3413.633,3204.2,3413.633,9420815.0
2022-01-20,3456.356,3479.111,3384.378,3395.058,5680763.0
2022-01-21,3363.945,3428.029,3362.088,3413.169,4304336.0
2022-01-22,3363.945,3428.029,3362.088,3413.169,4304336.0
2022-01-23,3363.945,3428.029,3362.088,3413.169,4304336.0
2022-01-24,3605.885,3694.581,3566.413,3662.539,11457460.0
2022-01-25,3648.144,3682.043,3617.031,3655.574,5284977.0
2022-01-26,3640.714,3665.326,3550.625,3558.055,4688007.0
2022-01-27,3547.838,3605.421,3528.799,3573.379,3053370.0
2022-01-28,3561.305,3561.305,3483.29,3516.725,6794278.0
2022-01-29,3561.305,3561.305,3483.29,3516.725,6794278.0
2022-01-30,3561.305,3561.305,3483.29,3516.725,6794278.0
2022-01-31,3536.229,3557.126,3500.008,3517.654,3173775.0
2022-02-01,3524.155,3542.266,3476.789,3481.897,2396552.0
2022-02-02,3494.435,3531.585,3459.142,3513.01,2854251.0
2022-02-03,3516.725,3547.374,3503.723,3532.514,3124285.0
2022-02-04,3530.656,3555.268,3524.155,3543.195,2638229.0
2022-02-05,3530.656,3555.268,3524.155,3543.195,2638229.0
2022-02-06,3530.656,3555.268,3524.155,3543.195,2638229.0
2022-02-07,3530.656,3598.455,3526.477,3583.595,6757292.0
2022-02-08,3587.31,3608.672,3579.416,3600.313,2234232.0
2022-02-09,3609.6,3625.389,3542.73,3555.733,2806979.0
2022-02-10,3443.818,3540.408,3406.203,3509.759,6627232.0
2022-02-11,3494.435,3655.109,3494.435,3635.606,8255906.0
2022-02-12,3494.435,3655.109,3494.435,3635.606,8255906.0
2022-02-13,3494.435,3655.109,3494.435,3635.606,8255906.0
2022-02-14,3616.102,3619.817,3516.261,3538.551,3255816.0
2022-02-15,3573.843,3590.561,3531.585,3561.77,3081228.0
2022-02-16,3545.516,3570.128,3531.121,3545.981,1971255.0
2022-02-17,3538.551,3556.662,3489.327,3528.799,2743295.0
2022-02-18,3538.551,3587.31,3537.158,3582.667,4951109.0
2022-02-19,3538.551,3587.31,3537.158,3582.667,4951109.0
2022-02-20,3538.551,3587.31,3537.158,3582.667,4951109.0
2022-02-21,3592.419,3598.92,3563.163,3575.701,4134894.0
2022-02-22,3548.767,3594.74,3505.58,3522.762,5520426.0
2022-02-23,3503.723,3582.202,3503.723,3570.128,2781248.0
2022-02-24,3501.705,3514.831,3406.545,3407.014,5259092.0
2022-02-25,3406.076,3517.175,3381.7,3505.455,3490700.0
2022-02-26,3406.076,3517.175,3381.7,3505.455,3490700.0
2022-02-27,3406.076,3517.175,3381.7,3505.455,3490700.0
2022-02-28,3493.736,3518.581,3470.298,3512.487,5975682.0
2022-03-01,3515.768,3534.988,3440.765,3454.828,3368024.0
2022-03-02,3435.609,3459.985,3375.138,3418.733,2845993.0
2022-03-03,3392.013,3415.452,3329.667,3340.917,4034273.0
2022-03-04,3318.885,3329.198,3190.443,3197.474,4924447.0
2022-03-05,3318.885,3329.198,3190.443,3197.474,4924447.0
2022-03-06,3318.885,3329.198,3190.443,3197.474,4924447.0
2022-03-07,3156.222,3156.222,3075.594,3120.127,8401111.0
2022-03-08,3117.315,3141.222,3063.406,3128.096,6028548.0
2022-03-09,3167.942,3219.506,3127.628,3219.506,4732325.0
2022-03-10,3206.381,3220.913,3141.691,3154.347,6870981.0
2022-03-11,3173.567,3194.193,3099.501,3179.661,3466755.0
2022-03-12,3173.567,3194.193,3099.501,3179.661,3466755.0
2022-03-13,3173.567,3194.193,3099.501,3179.661,3466755.0
2022-03-14,3179.661,3212.944,3154.816,3209.193,3733509.0
2022-03-15,3181.067,3227.007,3155.754,3170.286,3734724.0
2022-03-16,3215.287,3218.1,3170.286,3198.412,3779406.0
2022-03-17,3199.349,3224.663,3171.692,3224.663,3360029.0
2022-03-18,3226.538,3227.944,3166.535,3206.85,6920190.0
2022-03-19,3226.538,3227.944,3166.535,3206.85,6920190.0
2022-03-20,3226.538,3227.944,3166.535,3206.85,6920190.0
2022-03-21,3206.85,3235.444,3189.036,3192.786,3130003.0
2022-03-22,3213.412,3232.163,3188.099,3224.663,4295798.0
2022-03-23,3220.444,3248.101,3169.817,3173.567,3257113.0
2022-03-24,3174.973,3189.505,3155.285,3159.504,2542726.0
2022-03-25,3146.847,3186.224,3142.628,3174.973,3301876.0
2022-03-26,3146.847,3186.224,3142.628,3174.973,3301876.0
2022-03-27,3146.847,3186.224,3142.628,3174.973,3301876.0
2022-03-28,3200.287,3227.007,3187.63,3213.412,3283797.0
2022-03-29,3250.445,3357.793,3238.257,3309.51,8258727.0
2022-03-30,3308.572,3326.386,3296.384,3326.386,4591814.0
2022-03-31,3327.323,3331.073,3239.195,3239.195,3807192.0
2022-04-01,3265.914,3317.479,3264.508,3288.884,2955913.0
2022-04-02,3265.914,3317.479,3264.508,3288.884,2955913.0
2022-04-03,3265.914,3317.479,3264.508,3288.884,2955913.0
2022-04-04,3317.01,3331.073,3275.29,3300.135,2338173.0
2022-04-05,3308.572,3321.698,3285.603,3315.604,2738737.0
2022-04-06,3293.103,3315.604,3262.633,3279.04,4309878.0
2022-04-07,3286.072,3307.166,3267.79,3284.196,3029465.0
2022-04-08,3286.072,3321.698,3273.884,3316.542,2482648.0
2022-04-09,3286.072,3321.698,3273.884,3316.542,2482648.0
2022-04-10,3286.072,3321.698,3273.884,3316.542,2482648.0
2022-04-11,3296.853,3300.603,3247.164,3272.477,3249853.0
2022-04-12,3264.039,3264.039,3203.099,3217.631,4013204.0
2022-04-13,3213.412,3228.882,3198.88,3221.85,2782819.0
2022-04-14,3214.35,3226.538,3194.662,3214.819,3765181.0
2022-04-15,3214.35,3226.538,3194.662,3214.819,3765181.0
2022-04-16,3214.35,3226.538,3194.662,3214.819,3765181.0
2022-04-17,3214.35,3226.538,3194.662,3214.819,3765181.0
2022-04-18,3214.35,3226.538,3194.662,3214.819,3765181.0
2022-04-19,3163.723,3207.787,3149.66,3207.787,3919029.0
2022-04-20,3248.101,3259.82,3208.725,3251.851,3638973.0
2022-04-21,3261.227,3301.541,3250.445,3295.447,3532310.0
2022-04-22,3283.259,3343.261,3278.102,3319.823,2325347.0
2022-04-23,3283.259,3343.261,3278.102,3319.823,2325347.0
2022-04-24,3283.259,3343.261,3278.102,3319.823,2325347.0
2022-04-25,3294.041,3402.326,3279.978,3381.232,3387238.0
2022-04-26,3412.639,3444.984,3396.701,3414.514,4602851.0
2022-04-27,3409.827,3409.827,3330.605,3354.043,5146503.0
2022-04-28,3404.201,3452.485,3341.386,3445.453,4768308.0
2022-04-29,3451.547,3506.862,3442.172,3486.705,4430412.0
2022-04-30,3451.547,3506.862,3442.172,3486.705,4430412.0
2022-05-01,3451.547,3506.862,3442.172,3486.705,4430412.0
2022-05-02,3451.547,3506.862,3442.172,3486.705,4430412.0
2022-05-03,3429.984,3444.515,3377.481,3429.984,4258984.0
2022-05-04,3404.67,3431.39,3385.451,3395.763,1987659.0
2022-05-05,3422.483,3441.703,3385.919,3403.264,3367133.0
2022-05-06,3407.951,3416.858,3361.075,3372.325,3801377.0
2022-05-07,3407.951,3416.858,3361.075,3372.325,3801377.0
2022-05-08,3407.951,3416.858,3361.075,3372.325,3801377.0
2022-05-09,3374.669,3414.514,3352.637,3408.889,3462645.0
2022-05-10,3435.14,3515.3,3424.358,3469.36,3057523.0
2022-05-11,3464.204,3470.767,3424.358,3459.985,3828502.0
2022-05-12,3429.046,3504.987,3412.639,3458.11,3005354.0
2022-05-13,3478.736,3525.144,3471.235,3512.956,2325793.0
2022-05-14,3478.736,3525.144,3471.235,3512.956,2325793.0
2022-05-15,3478.736,3525.144,3471.235,3512.956,2325793.0
2022-05-16,3468.423,3499.361,3425.296,3499.361,2556309.0
2022-05-17,3444.515,3474.985,3412.639,3437.015,4285450.0
2022-05-18,3442.64,3466.079,3399.514,3399.514,4028434.0
2022-05-19,3369.592,3376.694,3226.608,3268.272,5951171.0
2022-05-20,3272.06,3335.03,3272.06,3329.822,4308485.0
2022-05-21,3272.06,3335.03,3272.06,3329.822,4308485.0
2022-05-22,3272.06,3335.03,3272.06,3329.822,4308485.0
2022-05-23,3343.552,3351.601,3307.096,3351.127,1851201.0
2022-05-24,3348.287,3375.274,3329.822,3353.021,2293951.0
2022-05-25,3360.596,3360.596,3307.569,3307.569,2946568.0
2022-05-26,3313.251,3340.238,3291.472,3302.835,3263105.0
2022-05-27,3312.304,3323.667,3285.317,3290.998,2656612.0
2022-05-28,3312.304,3323.667,3285.317,3290.998,2656612.0
2022-05-29,3312.304,3323.667,3285.317,3290.998,2656612.0
2022-05-30,3306.149,3329.348,3286.737,3309.937,1426000.0
2022-05-31,3536.722,3621.945,3484.169,3621.945,16752447.0
2022-06-01,3628.573,3628.573,3498.372,3508.315,4680241.0
2022-06-02,3628.573,3628.573,3498.372,3508.315,4680241.0
2022-06-03,3628.573,3628.573,3498.372,3508.315,4680241.0
2022-06-04,3628.573,3628.573,3498.372,3508.315,4680241.0
2022-06-05,3628.573,3628.573,3498.372,3508.315,4680241.0
2022-06-06,3531.041,3543.351,3508.315,3520.625,2535673.0
2022-06-07,3520.625,3527.253,3487.483,3499.793,2222606.0
2022-06-08,3522.045,3522.045,3461.916,3482.275,3024461.0
2022-06-09,3471.859,3506.421,3428.774,3444.872,2289612.0
2022-06-10,3430.668,3451.027,3396.106,3446.292,2454601.0
2022-06-11,3430.668,3451.027,3396.106,3446.292,2454601.0
2022-06-12,3430.668,3451.027,3396.106,3446.292,2454601.0
2022-06-13,3437.77,3468.071,3406.995,3435.876,2819915.0
2022-06-14,3444.398,3457.655,3410.309,3417.885,3130056.0
2022-06-15,3465.23,3497.899,3422.146,3434.456,3114987.0
2022-06-16,3411.73,3432.088,3344.025,3364.858,3674892.0
2022-06-17,3368.172,3422.619,3357.756,3402.261,8023771.0
2022-06-18,3368.172,3422.619,3357.756,3402.261,8023771.0
2022-06-19,3368.172,3422.619,3357.756,3402.261,8023771.0
2022-06-20,3402.261,3414.571,3386.163,3409.836,1571136.0
2022-06-21,3405.101,3423.566,3389.951,3412.203,2319684.0
2022-06-22,3427.827,3448.659,3388.53,3417.885,3287621.0
2022-06-23,3399.42,3441.084,3387.583,3433.982,2918611.0
2022-06-24,3450.08,3555.187,3442.978,3538.616,2899400.0
2022-06-25,3450.08,3555.187,3442.978,3538.616,2899400.0
2022-06-26,3450.08,3555.187,3442.978,3538.616,2899400.0
2022-06-27,3566.077,3569.391,3513.05,3535.775,1914054.0
2022-06-28,3558.501,3567.971,3520.151,3543.351,1914638.0
2022-06-29,3523.466,3566.55,3505.948,3558.975,2405220.0
2022-06-30,3511.629,3529.147,3490.324,3523.466,3412727.0
2022-07-01,3531.988,3607.741,3521.098,3598.272,2784676.0
2022-07-02,3531.988,3607.741,3521.098,3598.272,2784676.0
2022-07-03,3531.988,3607.741,3521.098,3598.272,2784676.0
2022-07-04,3600.166,3613.896,3591.643,3600.639,1100651.0
2022-07-05,3596.851,3611.529,3576.966,3600.166,3191241.0
2022-07-06,3600.166,3687.282,3600.166,3665.503,4359870.0
