,REL LN Equity,REL LN Equity,REL LN Equity,REL LN Equity,REL LN Equity
2016-11-23,1160.085,1175.338,1154.153,1163.474,3379282.0
2016-11-24,1160.085,1166.017,1155.0,1164.322,1691939.0
2016-11-25,1166.017,1171.948,1161.78,1170.253,1482596.0
2016-11-26,1166.017,1171.948,1161.78,1170.253,1482596.0
2016-11-27,1166.017,1171.948,1161.78,1170.253,1482596.0
2016-11-28,1169.406,1177.88,1163.474,1166.017,1918980.0
2016-11-29,1167.711,1170.253,1159.237,1168.559,2267931.0
2016-11-30,1169.406,1181.27,1161.78,1165.169,3508880.0
2016-12-01,1158.39,1165.169,1136.358,1142.289,4725475.0
2016-12-02,1137.205,1138.052,1119.41,1132.968,3490133.0
2016-12-03,1137.205,1138.052,1119.41,1132.968,3490133.0
2016-12-04,1137.205,1138.052,1119.41,1132.968,3490133.0
2016-12-05,1129.578,1146.526,1120.257,1132.121,3210832.0
2016-12-06,1131.273,1136.358,1123.647,1132.121,3566793.0
2016-12-07,1140.595,1140.595,1123.647,1129.578,5631657.0
2016-12-08,1133.815,1161.78,1132.121,1149.069,5364900.0
2016-12-09,1149.069,1166.864,1149.069,1163.474,2803965.0
2016-12-10,1149.069,1166.864,1149.069,1163.474,2803965.0
2016-12-11,1149.069,1166.864,1149.069,1163.474,2803965.0
2016-12-12,1162.627,1169.406,1151.611,1155.848,4570467.0
2016-12-13,1156.695,1176.185,1155.848,1172.796,4251116.0
2016-12-14,1172.796,1175.338,1151.611,1168.559,4457531.0
2016-12-15,1168.559,1179.575,1155.0,1177.88,4246754.0
2016-12-16,1179.575,1188.049,1170.253,1178.727,3666060.0
2016-12-17,1179.575,1188.049,1170.253,1178.727,3666060.0
2016-12-18,1179.575,1188.049,1170.253,1178.727,3666060.0
2016-12-19,1182.964,1199.912,1179.575,1198.218,2399379.0
2016-12-20,1199.912,1204.149,1194.828,1200.76,2890116.0
2016-12-21,1199.912,1207.539,1199.065,1201.607,2352417.0
2016-12-22,1200.76,1215.165,1198.218,1214.318,2534238.0
2016-12-23,1214.318,1220.25,1207.539,1218.555,771750.0
2016-12-24,1214.318,1220.25,1207.539,1218.555,771750.0
2016-12-25,1214.318,1220.25,1207.539,1218.555,771750.0
2016-12-26,1214.318,1220.25,1207.539,1218.555,771750.0
2016-12-27,1214.318,1220.25,1207.539,1218.555,771750.0
2016-12-28,1222.792,1223.639,1215.165,1221.097,1459022.0
2016-12-29,1216.013,1228.724,1216.013,1226.182,1821923.0
2016-12-30,1228.724,1228.724,1219.402,1227.876,1470163.0
2016-12-31,1228.724,1228.724,1219.402,1227.876,1470163.0
2017-01-01,1228.724,1228.724,1219.402,1227.876,1470163.0
2017-01-02,1228.724,1228.724,1219.402,1227.876,45978.0
2017-01-03,1232.113,1237.198,1220.25,1226.182,2519950.0
2017-01-04,1230.419,1230.419,1213.471,1217.708,2402178.0
2017-01-05,1225.334,1228.724,1209.234,1213.471,2725402.0
2017-01-06,1215.165,1220.25,1210.928,1219.402,1819555.0
2017-01-07,1215.165,1220.25,1210.928,1219.402,1819555.0
2017-01-08,1215.165,1220.25,1210.928,1219.402,1819555.0
2017-01-09,1223.639,1232.961,1219.402,1232.961,1892074.0
2017-01-10,1238.893,1246.519,1224.487,1229.571,2685955.0
2017-01-11,1227.876,1235.503,1217.708,1230.419,3360548.0
2017-01-12,1227.029,1238.893,1219.402,1238.045,2335799.0
2017-01-13,1253.298,1257.535,1236.35,1240.587,2402274.0
2017-01-14,1253.298,1257.535,1236.35,1240.587,2402274.0
2017-01-15,1253.298,1257.535,1236.35,1240.587,2402274.0
2017-01-16,1244.824,1251.603,1239.74,1246.519,2347418.0
2017-01-17,1240.587,1242.282,1221.097,1221.097,3221990.0
2017-01-18,1224.487,1228.724,1199.065,1208.386,3701585.0
2017-01-19,1208.386,1216.013,1199.065,1204.149,3272185.0
2017-01-20,1204.997,1210.081,1198.218,1207.539,3650051.0
2017-01-21,1204.997,1210.081,1198.218,1207.539,3650051.0
2017-01-22,1204.997,1210.081,1198.218,1207.539,3650051.0
2017-01-23,1204.997,1208.386,1195.675,1203.302,2104374.0
2017-01-24,1204.997,1204.997,1193.981,1197.37,3138479.0
2017-01-25,1200.76,1201.607,1192.286,1194.828,3111979.0
2017-01-26,1195.675,1197.37,1184.659,1184.659,4394804.0
2017-01-27,1186.354,1199.065,1183.812,1196.523,3605361.0
2017-01-28,1186.354,1199.065,1183.812,1196.523,3605361.0
2017-01-29,1186.354,1199.065,1183.812,1196.523,3605361.0
2017-01-30,1189.744,1207.539,1189.744,1204.149,4398179.0
2017-01-31,1204.149,1219.402,1202.455,1205.844,3353741.0
2017-02-01,1206.692,1211.776,1194.828,1199.065,3347140.0
2017-02-02,1196.523,1224.487,1192.286,1218.555,3260074.0
2017-02-03,1220.25,1229.571,1216.86,1221.945,3452544.0
2017-02-04,1220.25,1229.571,1216.86,1221.945,3452544.0
2017-02-05,1220.25,1229.571,1216.86,1221.945,3452544.0
2017-02-06,1221.097,1233.808,1219.402,1223.639,2020851.0
2017-02-07,1222.792,1241.435,1220.25,1236.35,2451103.0
2017-02-08,1232.113,1235.503,1224.487,1232.961,3396066.0
2017-02-09,1230.419,1243.977,1230.419,1242.282,2440386.0
2017-02-10,1243.13,1251.603,1242.282,1244.824,2367693.0
2017-02-11,1243.13,1251.603,1242.282,1244.824,2367693.0
2017-02-12,1243.13,1251.603,1242.282,1244.824,2367693.0
2017-02-13,1243.977,1251.603,1242.282,1246.519,2214353.0
2017-02-14,1243.977,1249.909,1238.045,1239.74,2766610.0
2017-02-15,1242.282,1246.519,1232.961,1243.977,2731373.0
2017-02-16,1244.824,1249.909,1239.74,1246.519,1836466.0
2017-02-17,1248.214,1258.383,1243.13,1257.535,2866873.0
2017-02-18,1248.214,1258.383,1243.13,1257.535,2866873.0
2017-02-19,1248.214,1258.383,1243.13,1257.535,2866873.0
2017-02-20,1264.314,1266.857,1254.146,1256.688,2138028.0
2017-02-21,1256.688,1260.077,1246.519,1247.367,3069384.0
2017-02-22,1250.756,1254.993,1244.824,1253.298,3910634.0
2017-02-23,1257.535,1268.551,1248.214,1268.551,3970908.0
2017-02-24,1266.009,1278.72,1265.162,1266.009,5284815.0
2017-02-25,1266.009,1278.72,1265.162,1266.009,5284815.0
2017-02-26,1266.009,1278.72,1265.162,1266.009,5284815.0
2017-02-27,1273.636,1277.873,1265.162,1272.788,4116482.0
2017-02-28,1272.788,1279.568,1269.399,1275.331,4076791.0
2017-03-01,1276.178,1293.126,1272.788,1288.041,3839280.0
2017-03-02,1283.805,1300.752,1283.805,1300.752,3268157.0
2017-03-03,1297.363,1306.684,1293.126,1298.21,3388172.0
2017-03-04,1297.363,1306.684,1293.126,1298.21,3388172.0
2017-03-05,1297.363,1306.684,1293.126,1298.21,3388172.0
2017-03-06,1299.058,1302.447,1291.431,1301.6,2757619.0
2017-03-07,1304.142,1304.989,1296.515,1299.058,1960232.0
2017-03-08,1298.21,1304.989,1292.278,1302.447,3236905.0
2017-03-09,1300.752,1310.921,1295.668,1310.921,3149465.0
2017-03-10,1308.379,1309.226,1299.905,1300.752,2924104.0
2017-03-11,1308.379,1309.226,1299.905,1300.752,2924104.0
2017-03-12,1308.379,1309.226,1299.905,1300.752,2924104.0
2017-03-13,1299.905,1307.532,1298.21,1304.142,2198300.0
2017-03-14,1305.837,1308.379,1299.905,1306.684,2907130.0
2017-03-15,1302.447,1305.837,1300.752,1304.142,2248532.0
2017-03-16,1310.921,1310.921,1291.431,1304.142,3588283.0
2017-03-17,1302.447,1307.532,1293.973,1301.6,5746617.0
2017-03-18,1302.447,1307.532,1293.973,1301.6,5746617.0
2017-03-19,1302.447,1307.532,1293.973,1301.6,5746617.0
2017-03-20,1303.295,1305.837,1297.363,1304.989,2206099.0
2017-03-21,1308.379,1308.379,1299.058,1303.295,3491579.0
2017-03-22,1302.447,1309.226,1296.515,1309.226,3569893.0
2017-03-23,1306.684,1318.548,1304.989,1317.7,4172133.0
2017-03-24,1315.158,1325.327,1315.158,1321.937,3540665.0
2017-03-25,1315.158,1325.327,1315.158,1321.937,3540665.0
2017-03-26,1315.158,1325.327,1315.158,1321.937,3540665.0
2017-03-27,1316.853,1323.632,1314.311,1322.785,3214233.0
2017-03-28,1326.174,1326.174,1316.853,1325.327,2635257.0
2017-03-29,1329.564,1329.564,1319.395,1324.48,3746877.0
2017-03-30,1325.327,1327.869,1321.937,1327.022,2682910.0
2017-03-31,1326.174,1327.869,1318.548,1325.327,3521907.0
2017-04-01,1326.174,1327.869,1318.548,1325.327,3521907.0
2017-04-02,1326.174,1327.869,1318.548,1325.327,3521907.0
2017-04-03,1332.106,1339.733,1322.785,1322.785,3361371.0
2017-04-04,1328.716,1335.496,1323.632,1327.869,3554183.0
2017-04-05,1331.259,1337.19,1326.174,1333.801,2229030.0
2017-04-06,1327.022,1336.343,1325.327,1330.411,2972128.0
2017-04-07,1331.259,1338.885,1325.327,1337.19,1870858.0
2017-04-08,1331.259,1338.885,1325.327,1337.19,1870858.0
2017-04-09,1331.259,1338.885,1325.327,1337.19,1870858.0
2017-04-10,1334.648,1345.664,1330.411,1342.275,2196648.0
2017-04-11,1338.885,1348.207,1336.343,1342.275,2849976.0
2017-04-12,1340.58,1350.749,1338.885,1349.054,2930468.0
2017-04-13,1348.207,1348.207,1338.038,1341.427,2695873.0
2017-04-14,1348.207,1348.207,1338.038,1341.427,2695873.0
2017-04-15,1348.207,1348.207,1338.038,1341.427,2695873.0
2017-04-16,1348.207,1348.207,1338.038,1341.427,2695873.0
2017-04-17,1348.207,1348.207,1338.038,1341.427,2695873.0
2017-04-18,1341.427,1345.664,1323.632,1325.327,5060661.0
2017-04-19,1321.937,1330.411,1306.684,1308.379,5118919.0
2017-04-20,1311.769,1320.243,1304.989,1320.243,3405063.0
2017-04-21,1316.006,1326.174,1315.158,1323.632,4651560.0
2017-04-22,1316.006,1326.174,1315.158,1323.632,4651560.0
2017-04-23,1316.006,1326.174,1315.158,1323.632,4651560.0
2017-04-24,1342.275,1352.444,1327.022,1349.901,3358933.0
2017-04-25,1345.664,1351.596,1343.97,1349.054,2367141.0
2017-04-26,1347.359,1358.375,1340.58,1352.444,2854958.0
2017-04-27,1351.324,1358.214,1343.573,1357.353,3814829.0
2017-04-28,1358.214,1361.659,1347.018,1348.74,2819049.0
2017-04-29,1358.214,1361.659,1347.018,1348.74,2819049.0
2017-04-30,1358.214,1361.659,1347.018,1348.74,2819049.0
2017-05-01,1358.214,1361.659,1347.018,1348.74,2800.0
2017-05-02,1347.879,1365.104,1347.879,1364.243,3346683.0
2017-05-03,1363.382,1371.995,1358.214,1361.659,2304608.0
2017-05-04,1362.521,1371.133,1353.908,1370.272,2306976.0
2017-05-05,1371.133,1374.578,1367.688,1374.578,2893223.0
2017-05-06,1371.133,1374.578,1367.688,1374.578,2893223.0
2017-05-07,1371.133,1374.578,1367.688,1374.578,2893223.0
2017-05-08,1372.856,1373.717,1365.104,1366.827,2632447.0
2017-05-09,1367.688,1384.914,1367.688,1384.052,3563613.0
2017-05-10,1384.914,1387.497,1371.133,1382.33,3724742.0
2017-05-11,1379.746,1385.775,1374.578,1381.469,4059800.0
2017-05-12,1384.914,1399.555,1383.191,1399.555,2745698.0
2017-05-13,1384.914,1399.555,1383.191,1399.555,2745698.0
2017-05-14,1384.914,1399.555,1383.191,1399.555,2745698.0
2017-05-15,1395.249,1396.11,1383.191,1388.359,3065872.0
2017-05-16,1390.942,1413.335,1390.081,1409.89,4010571.0
2017-05-17,1409.89,1414.197,1396.971,1399.555,3080879.0
2017-05-18,1399.555,1399.555,1381.469,1389.22,3767529.0
2017-05-19,1393.526,1401.278,1390.942,1400.416,3770197.0
2017-05-20,1393.526,1401.278,1390.942,1400.416,3770197.0
2017-05-21,1393.526,1401.278,1390.942,1400.416,3770197.0
2017-05-22,1397.833,1409.89,1396.971,1407.306,2934238.0
2017-05-23,1407.306,1416.78,1405.584,1414.197,3739096.0
2017-05-24,1410.752,1416.78,1404.723,1413.335,3043538.0
2017-05-25,1413.335,1415.919,1402.139,1409.029,2707770.0
2017-05-26,1409.029,1424.532,1409.029,1424.532,2789443.0
2017-05-27,1409.029,1424.532,1409.029,1424.532,2789443.0
2017-05-28,1409.029,1424.532,1409.029,1424.532,2789443.0
2017-05-29,1409.029,1424.532,1409.029,1424.532,627.0
2017-05-30,1421.087,1422.809,1409.89,1422.809,3071255.0
2017-05-31,1426.254,1443.48,1424.532,1432.283,5996710.0
2017-06-01,1440.896,1452.092,1433.144,1446.925,4033082.0
2017-06-02,1453.815,1455.537,1441.757,1446.925,3984051.0
2017-06-03,1453.815,1455.537,1441.757,1446.925,3984051.0
2017-06-04,1453.815,1455.537,1441.757,1446.925,3984051.0
2017-06-05,1446.925,1452.092,1441.757,1446.063,3185576.0
2017-06-06,1443.48,1451.231,1441.757,1451.231,2484166.0
2017-06-07,1448.647,1457.26,1447.786,1451.231,2760395.0
2017-06-08,1455.537,1455.537,1438.312,1438.312,3234958.0
2017-06-09,1454.676,1468.456,1447.786,1458.982,3889538.0
2017-06-10,1454.676,1468.456,1447.786,1458.982,3889538.0
2017-06-11,1454.676,1468.456,1447.786,1458.982,3889538.0
2017-06-12,1451.231,1454.676,1447.786,1450.37,2276390.0
2017-06-13,1455.537,1456.399,1442.618,1443.48,2866441.0
2017-06-14,1444.341,1464.15,1444.341,1457.26,6608016.0
2017-06-15,1457.26,1457.26,1441.757,1455.537,2887323.0
2017-06-16,1457.26,1477.069,1455.537,1477.069,6404091.0
2017-06-17,1457.26,1477.069,1455.537,1477.069,6404091.0
2017-06-18,1457.26,1477.069,1455.537,1477.069,6404091.0
2017-06-19,1483.959,1486.543,1466.734,1475.346,2733735.0
2017-06-20,1476.208,1488.265,1472.763,1478.791,5740503.0
2017-06-21,1477.93,1481.375,1469.318,1472.763,2777125.0
2017-06-22,1475.346,1475.346,1458.121,1458.982,3155237.0
2017-06-23,1453.815,1467.595,1452.092,1465.011,1861177.0
2017-06-24,1453.815,1467.595,1452.092,1465.011,1861177.0
2017-06-25,1453.815,1467.595,1452.092,1465.011,1861177.0
2017-06-26,1465.872,1477.93,1464.15,1471.901,2473118.0
2017-06-27,1470.179,1471.04,1451.231,1455.537,3339641.0
2017-06-28,1455.537,1459.844,1440.035,1442.618,3526170.0
2017-06-29,1445.202,1447.786,1410.752,1420.225,3932374.0
2017-06-30,1416.78,1440.035,1415.919,1429.699,5919716.0
2017-07-01,1416.78,1440.035,1415.919,1429.699,5919716.0
2017-07-02,1416.78,1440.035,1415.919,1429.699,5919716.0
2017-07-03,1429.699,1437.451,1418.503,1425.393,3034065.0
2017-07-04,1420.225,1431.422,1417.642,1422.809,2997399.0
2017-07-05,1421.087,1434.006,1419.364,1433.144,2668751.0
2017-07-06,1430.561,1431.422,1404.723,1415.058,3582613.0
2017-07-07,1413.335,1416.78,1403.861,1405.584,2824641.0
2017-07-08,1413.335,1416.78,1403.861,1405.584,2824641.0
2017-07-09,1413.335,1416.78,1403.861,1405.584,2824641.0
2017-07-10,1403.0,1412.474,1397.833,1408.168,2985270.0
2017-07-11,1409.029,1410.752,1389.22,1396.11,2824393.0
2017-07-12,1403.861,1413.335,1398.694,1409.89,2970350.0
2017-07-13,1409.89,1412.474,1403.861,1409.89,2444336.0
2017-07-14,1408.168,1415.058,1401.278,1406.445,2610918.0
2017-07-15,1408.168,1415.058,1401.278,1406.445,2610918.0
2017-07-16,1408.168,1415.058,1401.278,1406.445,2610918.0
2017-07-17,1405.584,1410.752,1397.833,1402.139,2043292.0
2017-07-18,1399.555,1409.89,1394.387,1402.139,3032107.0
2017-07-19,1407.306,1409.89,1395.249,1409.029,1848316.0
2017-07-20,1412.474,1427.977,1409.89,1425.393,3754425.0
2017-07-21,1428.838,1431.422,1414.197,1415.919,2216910.0
2017-07-22,1428.838,1431.422,1414.197,1415.919,2216910.0
2017-07-23,1428.838,1431.422,1414.197,1415.919,2216910.0
2017-07-24,1415.058,1416.78,1399.555,1403.0,4199345.0
2017-07-25,1402.139,1418.503,1402.139,1406.445,2892116.0
2017-07-26,1408.168,1419.364,1403.861,1405.584,2892843.0
2017-07-27,1406.445,1435.728,1405.584,1434.006,3928476.0
2017-07-28,1430.561,1434.867,1419.364,1421.948,4882867.0
2017-07-29,1430.561,1434.867,1419.364,1421.948,4882867.0
2017-07-30,1430.561,1434.867,1419.364,1421.948,4882867.0
2017-07-31,1418.503,1429.699,1415.919,1422.809,3619364.0
2017-08-01,1426.254,1433.144,1421.948,1430.561,2278381.0
2017-08-02,1432.283,1436.589,1425.393,1426.254,2565377.0
2017-08-03,1426.861,1446.811,1424.259,1442.474,3269746.0
2017-08-04,1444.209,1456.353,1438.137,1455.485,2009821.0
2017-08-05,1444.209,1456.353,1438.137,1455.485,2009821.0
2017-08-06,1444.209,1456.353,1438.137,1455.485,2009821.0
2017-08-07,1455.485,1458.087,1451.148,1453.75,2440882.0
2017-08-08,1452.016,1457.22,1448.546,1449.413,1712728.0
2017-08-09,1440.739,1453.75,1437.27,1453.75,1903890.0
2017-08-10,1450.281,1452.016,1443.342,1445.944,1910566.0
2017-08-11,1445.944,1445.944,1434.668,1435.535,1273934.0
2017-08-12,1445.944,1445.944,1434.668,1435.535,1273934.0
2017-08-13,1445.944,1445.944,1434.668,1435.535,1273934.0
2017-08-14,1437.27,1440.739,1432.933,1439.005,1755960.0
2017-08-15,1444.209,1456.353,1439.872,1452.883,1991296.0
2017-08-16,1457.22,1468.496,1456.353,1465.894,2979698.0
2017-08-17,1468.496,1478.905,1465.894,1470.231,1707723.0
2017-08-18,1464.159,1465.026,1447.679,1448.546,1952399.0
2017-08-19,1464.159,1465.026,1447.679,1448.546,1952399.0
2017-08-20,1464.159,1465.026,1447.679,1448.546,1952399.0
2017-08-21,1444.209,1450.281,1438.137,1449.413,1406172.0
2017-08-22,1455.485,1465.894,1452.883,1464.159,2223651.0
2017-08-23,1458.955,1465.894,1457.22,1459.822,1839395.0
2017-08-24,1458.087,1466.761,1453.75,1456.353,1840668.0
2017-08-25,1456.353,1457.22,1445.944,1445.944,1534168.0
2017-08-26,1456.353,1457.22,1445.944,1445.944,1534168.0
2017-08-27,1456.353,1457.22,1445.944,1445.944,1534168.0
2017-08-28,1456.353,1457.22,1445.944,1445.944,80.0
2017-08-29,1406.044,1444.209,1406.044,1440.739,2820610.0
2017-08-30,1447.679,1451.148,1440.739,1444.209,1700830.0
2017-08-31,1446.811,1468.496,1443.342,1466.761,2831774.0
2017-09-01,1465.026,1475.435,1463.292,1463.292,1743741.0
2017-09-02,1465.026,1475.435,1463.292,1463.292,1743741.0
2017-09-03,1465.026,1475.435,1463.292,1463.292,1743741.0
2017-09-04,1457.22,1471.966,1456.353,1465.026,1204947.0
2017-09-05,1463.292,1471.966,1457.22,1458.955,1361512.0
2017-09-06,1457.22,1459.822,1439.872,1441.607,2311291.0
2017-09-07,1443.342,1457.22,1439.005,1457.22,1878787.0
2017-09-08,1454.618,1454.618,1444.209,1452.883,1725824.0
2017-09-09,1454.618,1454.618,1444.209,1452.883,1725824.0
2017-09-10,1454.618,1454.618,1444.209,1452.883,1725824.0
2017-09-11,1458.087,1464.159,1453.75,1463.292,1627960.0
2017-09-12,1464.159,1469.363,1452.883,1456.353,3575462.0
2017-09-13,1451.148,1460.689,1448.546,1454.618,3009610.0
2017-09-14,1452.016,1465.894,1435.535,1435.535,3382432.0
2017-09-15,1431.198,1432.933,1412.983,1417.32,4803247.0
2017-09-16,1431.198,1432.933,1412.983,1417.32,4803247.0
2017-09-17,1431.198,1432.933,1412.983,1417.32,4803247.0
2017-09-18,1421.657,1424.259,1417.32,1419.922,1620678.0
2017-09-19,1418.187,1425.994,1414.718,1414.718,3720695.0
2017-09-20,1414.718,1421.657,1409.513,1409.513,1575193.0
2017-09-21,1408.646,1412.115,1396.502,1400.839,2503226.0
2017-09-22,1398.237,1411.248,1398.237,1402.574,2751692.0
2017-09-23,1398.237,1411.248,1398.237,1402.574,2751692.0
2017-09-24,1398.237,1411.248,1398.237,1402.574,2751692.0
2017-09-25,1401.707,1417.32,1399.972,1410.381,1634067.0
2017-09-26,1409.513,1409.513,1399.972,1405.176,1611801.0
2017-09-27,1408.646,1408.646,1389.563,1390.431,2244914.0
2017-09-28,1393.9,1406.911,1386.961,1406.911,2263131.0
2017-09-29,1406.911,1423.392,1404.309,1419.922,2108183.0
2017-09-30,1406.911,1423.392,1404.309,1419.922,2108183.0
2017-10-01,1406.911,1423.392,1404.309,1419.922,2108183.0
2017-10-02,1425.126,1448.546,1420.789,1446.811,3034179.0
2017-10-03,1444.209,1448.546,1435.535,1446.811,2306061.0
2017-10-04,1450.281,1454.618,1445.944,1446.811,1972172.0
2017-10-05,1451.148,1463.292,1448.546,1457.22,2021903.0
2017-10-06,1458.087,1468.496,1458.087,1466.761,1540399.0
2017-10-07,1458.087,1468.496,1458.087,1466.761,1540399.0
2017-10-08,1458.087,1468.496,1458.087,1466.761,1540399.0
2017-10-09,1465.026,1470.231,1455.485,1463.292,3221790.0
2017-10-10,1459.822,1471.098,1459.822,1464.159,2110808.0
2017-10-11,1471.098,1471.098,1458.955,1459.822,3968701.0
2017-10-12,1456.353,1474.568,1455.485,1472.833,2039527.0
2017-10-13,1465.026,1465.026,1450.281,1457.22,2766910.0
2017-10-14,1465.026,1465.026,1450.281,1457.22,2766910.0
2017-10-15,1465.026,1465.026,1450.281,1457.22,2766910.0
2017-10-16,1457.22,1458.087,1450.281,1455.485,2452541.0
2017-10-17,1455.485,1464.159,1448.546,1458.955,2442797.0
2017-10-18,1465.894,1472.833,1460.689,1470.231,1842184.0
2017-10-19,1469.363,1477.17,1463.292,1471.966,2320780.0
2017-10-20,1471.966,1482.374,1466.761,1466.761,2978080.0
2017-10-21,1471.966,1482.374,1466.761,1466.761,2978080.0
2017-10-22,1471.966,1482.374,1466.761,1466.761,2978080.0
2017-10-23,1464.159,1470.231,1464.159,1466.761,1598544.0
2017-10-24,1468.496,1478.905,1462.424,1476.303,2993871.0
2017-10-25,1477.17,1478.905,1460.689,1460.689,3741046.0
2017-10-26,1459.822,1504.927,1459.822,1503.192,4059793.0
2017-10-27,1510.998,1518.805,1497.987,1501.457,2781983.0
2017-10-28,1510.998,1518.805,1497.987,1501.457,2781983.0
2017-10-29,1510.998,1518.805,1497.987,1501.457,2781983.0
2017-10-30,1495.385,1507.529,1493.65,1502.324,2515485.0
2017-10-31,1495.385,1506.661,1495.385,1503.192,2825655.0
2017-11-01,1504.927,1510.131,1484.109,1484.109,3834921.0
2017-11-02,1478.905,1502.324,1478.905,1489.313,4377668.0
2017-11-03,1497.987,1510.131,1493.65,1510.131,2434612.0
2017-11-04,1497.987,1510.131,1493.65,1510.131,2434612.0
2017-11-05,1497.987,1510.131,1493.65,1510.131,2434612.0
2017-11-06,1504.927,1509.263,1501.457,1501.457,2135940.0
2017-11-07,1501.457,1504.059,1495.385,1495.385,1721770.0
2017-11-08,1496.253,1502.324,1491.916,1497.12,2813665.0
2017-11-09,1495.385,1506.661,1495.385,1497.987,2219155.0
2017-11-10,1501.457,1502.324,1488.446,1491.916,1853945.0
2017-11-11,1501.457,1502.324,1488.446,1491.916,1853945.0
2017-11-12,1501.457,1502.324,1488.446,1491.916,1853945.0
2017-11-13,1499.722,1510.131,1496.253,1500.59,2433546.0
2017-11-14,1498.855,1514.468,1498.855,1507.529,2359901.0
2017-11-15,1504.927,1510.131,1496.253,1498.855,2627832.0
2017-11-16,1505.794,1517.07,1500.59,1516.203,3119856.0
2017-11-17,1517.937,1523.142,1508.396,1513.6,2367296.0
2017-11-18,1517.937,1523.142,1508.396,1513.6,2367296.0
2017-11-19,1517.937,1523.142,1508.396,1513.6,2367296.0
2017-11-20,1513.6,1530.948,1510.998,1528.346,2006629.0
2017-11-21,1524.877,1537.887,1521.407,1534.418,2111254.0
2017-11-22,1530.081,1536.153,1521.407,1523.142,3490497.0
2017-11-23,1521.407,1537.02,1514.468,1530.948,1226638.0
2017-11-24,1529.214,1535.285,1523.142,1530.081,1518990.0
2017-11-25,1529.214,1535.285,1523.142,1530.081,1518990.0
2017-11-26,1529.214,1535.285,1523.142,1530.081,1518990.0
2017-11-27,1530.948,1540.49,1524.009,1528.346,2672284.0
2017-11-28,1527.479,1547.429,1523.142,1545.694,1885559.0
2017-11-29,1532.683,1535.285,1516.203,1517.937,3367743.0
2017-11-30,1514.468,1517.937,1498.855,1498.855,4052335.0
2017-12-01,1496.253,1507.529,1486.711,1486.711,2657166.0
2017-12-02,1496.253,1507.529,1486.711,1486.711,2657166.0
2017-12-03,1496.253,1507.529,1486.711,1486.711,2657166.0
2017-12-04,1501.457,1504.059,1487.579,1490.181,2660327.0
2017-12-05,1495.385,1504.927,1487.579,1491.048,2549681.0
2017-12-06,1491.916,1504.059,1483.242,1498.855,2789640.0
2017-12-07,1503.192,1512.733,1487.579,1487.579,2516912.0
2017-12-08,1488.446,1489.313,1475.435,1484.976,2759631.0
2017-12-09,1488.446,1489.313,1475.435,1484.976,2759631.0
2017-12-10,1488.446,1489.313,1475.435,1484.976,2759631.0
2017-12-11,1490.181,1491.916,1480.64,1487.579,2464624.0
2017-12-12,1490.181,1491.048,1481.507,1487.579,3594052.0
2017-12-13,1482.374,1508.396,1482.374,1507.529,4371580.0
2017-12-14,1504.927,1512.733,1497.987,1497.987,2841314.0
2017-12-15,1498.855,1504.927,1492.783,1499.722,3277036.0
2017-12-16,1498.855,1504.927,1492.783,1499.722,3277036.0
2017-12-17,1498.855,1504.927,1492.783,1499.722,3277036.0
2017-12-18,1500.59,1511.866,1497.987,1501.457,1793479.0
2017-12-19,1500.59,1504.927,1492.783,1493.65,3071788.0
2017-12-20,1489.313,1500.59,1489.313,1498.855,2054216.0
2017-12-21,1494.518,1501.457,1491.048,1500.59,1488145.0
2017-12-22,1493.65,1504.059,1491.048,1502.324,1450118.0
2017-12-23,1493.65,1504.059,1491.048,1502.324,1450118.0
2017-12-24,1493.65,1504.059,1491.048,1502.324,1450118.0
2017-12-25,1493.65,1504.059,1491.048,1502.324,1450118.0
2017-12-26,1493.65,1504.059,1491.048,1502.324,1450118.0
2017-12-27,1497.987,1506.661,1497.12,1502.324,1476196.0
2017-12-28,1504.059,1511.866,1501.457,1504.927,946662.0
2017-12-29,1508.396,1510.131,1500.59,1508.396,1094075.0
2017-12-30,1508.396,1510.131,1500.59,1508.396,1094075.0
2017-12-31,1508.396,1510.131,1500.59,1508.396,1094075.0
2018-01-01,1508.396,1510.131,1500.59,1508.396,1094075.0
2018-01-02,1507.529,1509.263,1480.64,1487.579,2387804.0
2018-01-03,1488.012,1494.951,1479.338,1481.507,2012482.0
2018-01-04,1482.808,1486.711,1475.435,1484.543,2629580.0
2018-01-05,1482.374,1493.217,1482.374,1486.278,2969021.0
2018-01-06,1482.374,1493.217,1482.374,1486.278,2969021.0
2018-01-07,1482.374,1493.217,1482.374,1486.278,2969021.0
2018-01-08,1482.374,1485.844,1472.833,1474.568,2251303.0
2018-01-09,1474.568,1481.073,1469.363,1469.363,2736178.0
2018-01-10,1478.905,1480.64,1455.051,1455.919,3053748.0
2018-01-11,1455.919,1457.654,1441.173,1441.173,3942597.0
2018-01-12,1446.377,1448.546,1434.234,1439.005,2477655.0
2018-01-13,1446.377,1448.546,1434.234,1439.005,2477655.0
2018-01-14,1446.377,1448.546,1434.234,1439.005,2477655.0
2018-01-15,1434.234,1440.306,1427.295,1428.596,2934182.0
2018-01-16,1424.693,1435.969,1424.693,1435.101,3382020.0
2018-01-17,1436.402,1436.836,1420.789,1422.524,4952005.0
2018-01-18,1427.729,1429.897,1406.044,1408.212,3857727.0
2018-01-19,1414.284,1430.764,1409.08,1428.162,3791426.0
