,IAG LN Equity,IAG LN Equity,IAG LN Equity,IAG LN Equity,IAG LN Equity
2016-12-03,227.302,230.241,226.322,226.431,10060036.0
2016-12-04,227.302,230.241,226.322,226.431,10060036.0
2016-12-05,225.343,231.003,220.988,225.343,30014344.0
2016-12-06,224.2,227.465,223.601,225.832,14696140.0
2016-12-07,227.248,236.936,227.248,236.61,40223247.0
2016-12-08,236.664,245.319,236.664,244.121,33260487.0
2016-12-09,243.468,245.536,239.005,240.257,10573103.0
2016-12-10,243.468,245.536,239.005,240.257,10573103.0
2016-12-11,243.468,245.536,239.005,240.257,10573103.0
2016-12-12,238.733,238.896,234.269,235.412,22451122.0
2016-12-13,235.031,244.665,235.031,243.033,15255567.0
2016-12-14,242.434,245.754,235.739,236.174,13488775.0
2016-12-15,236.827,246.135,236.446,245.319,15360646.0
2016-12-16,245.427,250.762,240.692,250.272,13802334.0
2016-12-17,245.427,250.762,240.692,250.272,13802334.0
2016-12-18,245.427,250.762,240.692,250.272,13802334.0
2016-12-19,251.197,251.197,246.407,247.496,10934065.0
2016-12-20,247.496,249.401,244.992,246.244,9987567.0
2016-12-21,245.373,247.659,243.577,245.155,16335588.0
2016-12-22,244.284,246.407,243.305,245.427,5419648.0
2016-12-23,245.482,248.857,244.665,248.857,3835867.0
2016-12-24,245.482,248.857,244.665,248.857,3835867.0
2016-12-25,245.482,248.857,244.665,248.857,3835867.0
2016-12-26,245.482,248.857,244.665,248.857,3835867.0
2016-12-27,245.482,248.857,244.665,248.857,4619.0
2016-12-28,244.121,244.992,241.291,241.998,8179503.0
2016-12-29,240.638,244.121,239.005,241.291,4218915.0
2016-12-30,240.529,241.672,238.297,239.984,5029880.0
2016-12-31,240.529,241.672,238.297,239.984,5029880.0
2017-01-01,240.529,241.672,238.297,239.984,5029880.0
2017-01-02,240.529,241.672,238.297,239.984,50817.0
2017-01-03,242.978,245.046,241.781,242.27,9500594.0
2017-01-04,242.815,244.72,241.127,244.448,11433455.0
2017-01-05,242.815,254.735,242.706,254.735,35264200.0
2017-01-06,253.973,258.926,252.068,253.973,14270226.0
2017-01-07,253.973,258.926,252.068,253.973,14270226.0
2017-01-08,253.973,258.926,252.068,253.973,14270226.0
2017-01-09,255.279,258.545,250.871,254.3,14096049.0
2017-01-10,253.973,260.777,251.469,260.614,22117545.0
2017-01-11,260.396,266.547,259.416,261.866,19673940.0
2017-01-12,262.41,264.75,259.852,260.831,15454700.0
2017-01-13,261.212,267.309,261.212,266.002,15571118.0
2017-01-14,261.212,267.309,261.212,266.002,15571118.0
2017-01-15,261.212,267.309,261.212,266.002,15571118.0
2017-01-16,265.621,266.819,260.886,262.301,9934469.0
2017-01-17,261.267,269.377,260.559,267.526,16795777.0
2017-01-18,267.69,268.778,262.736,266.601,10716641.0
2017-01-19,266.547,268.669,263.063,266.928,12152621.0
2017-01-20,267.309,269.921,265.785,268.56,14563775.0
2017-01-21,267.309,269.921,265.785,268.56,14563775.0
2017-01-22,267.309,269.921,265.785,268.56,14563775.0
2017-01-23,266.492,269.595,265.621,267.309,21507489.0
2017-01-24,265.512,266.982,257.729,266.111,19056971.0
2017-01-25,266.547,271.282,265.295,270.411,14205315.0
2017-01-26,270.955,271.064,267.091,267.363,8408068.0
2017-01-27,271.064,277.052,267.69,271.01,18083072.0
2017-01-28,271.064,277.052,267.69,271.01,18083072.0
2017-01-29,271.064,277.052,267.69,271.01,18083072.0
2017-01-30,270.085,270.357,263.879,264.206,32149197.0
2017-01-31,263.172,266.655,259.471,259.471,26561400.0
2017-02-01,262.464,266.057,260.668,264.859,10247473.0
2017-02-02,264.533,265.022,261.103,263.117,9887499.0
2017-02-03,264.26,265.621,261.974,263.825,14831730.0
2017-02-04,264.26,265.621,261.974,263.825,14831730.0
2017-02-05,264.26,265.621,261.974,263.825,14831730.0
2017-02-06,262.682,265.186,258.164,258.164,10814654.0
2017-02-07,259.035,260.559,257.239,257.239,9723338.0
2017-02-08,257.293,264.097,257.293,261.43,18598698.0
2017-02-09,262.41,267.472,259.96,266.274,26875178.0
2017-02-10,266.982,268.071,263.879,265.077,9973241.0
2017-02-11,266.982,268.071,263.879,265.077,9973241.0
2017-02-12,266.982,268.071,263.879,265.077,9973241.0
2017-02-13,266.166,270.248,265.186,269.05,7954288.0
2017-02-14,267.798,273.786,267.798,273.786,12947718.0
2017-02-15,274.874,275.147,271.99,274.058,12066020.0
2017-02-16,279.229,283.583,274.058,275.691,19117864.0
2017-02-17,276.235,279.229,272.697,279.229,9987942.0
2017-02-18,276.235,279.229,272.697,279.229,9987942.0
2017-02-19,276.235,279.229,272.697,279.229,9987942.0
2017-02-20,281.134,282.223,277.596,277.868,7535322.0
2017-02-21,278.957,279.229,276.779,277.868,8457954.0
2017-02-22,277.868,280.59,274.33,275.691,13494510.0
2017-02-23,276.235,276.779,270.847,274.602,30253331.0
2017-02-24,281.406,287.666,277.868,286.849,24333409.0
2017-02-25,281.406,287.666,277.868,286.849,24333409.0
2017-02-26,281.406,287.666,277.868,286.849,24333409.0
2017-02-27,290.115,293.925,283.311,285.216,18408670.0
2017-02-28,288.482,293.653,286.849,292.292,11976912.0
2017-03-01,294.469,302.906,292.292,299.368,23902831.0
2017-03-02,296.647,298.007,294.742,295.83,14644177.0
2017-03-03,295.286,297.735,293.381,295.83,16243305.0
2017-03-04,295.286,297.735,293.381,295.83,16243305.0
2017-03-05,295.286,297.735,293.381,295.83,16243305.0
2017-03-06,295.83,302.09,295.286,298.552,17856604.0
2017-03-07,300.185,300.185,295.286,296.102,19548148.0
2017-03-08,295.558,301.273,293.381,298.28,14020050.0
2017-03-09,300.457,312.704,300.457,310.799,24052403.0
2017-03-10,310.799,312.159,305.628,308.349,15267366.0
2017-03-11,310.799,312.159,305.628,308.349,15267366.0
2017-03-12,310.799,312.159,305.628,308.349,15267366.0
2017-03-13,309.438,309.438,306.172,307.533,10805311.0
2017-03-14,308.077,308.894,301.818,302.634,15099141.0
2017-03-15,302.906,306.172,301.545,305.628,9452231.0
2017-03-16,307.533,310.799,306.444,310.799,10480515.0
2017-03-17,311.343,313.792,307.805,309.438,17691155.0
2017-03-18,311.343,313.792,307.805,309.438,17691155.0
2017-03-19,311.343,313.792,307.805,309.438,17691155.0
2017-03-20,308.349,310.799,307.261,307.533,8428178.0
2017-03-21,308.349,309.71,304.267,305.083,14988414.0
2017-03-22,303.723,303.723,296.102,296.647,22617156.0
2017-03-23,298.007,299.096,296.647,297.463,17489490.0
2017-03-24,297.735,299.096,297.191,299.096,25177928.0
2017-03-25,297.735,299.096,297.191,299.096,25177928.0
2017-03-26,297.735,299.096,297.191,299.096,25177928.0
2017-03-27,291.204,292.02,285.761,290.387,17795216.0
2017-03-28,291.748,293.109,288.21,291.204,11527773.0
2017-03-29,293.381,293.381,286.849,288.754,12354675.0
2017-03-30,289.026,290.115,284.944,286.305,25216956.0
2017-03-31,284.944,289.026,284.944,287.938,13529135.0
2017-04-01,284.944,289.026,284.944,287.938,13529135.0
2017-04-02,284.944,289.026,284.944,287.938,13529135.0
2017-04-03,288.482,289.299,285.488,286.849,12933733.0
2017-04-04,285.216,288.482,285.216,285.216,16337341.0
2017-04-05,286.305,287.666,284.672,284.944,22832516.0
2017-04-06,283.311,286.849,280.862,286.033,13832059.0
2017-04-07,284.128,287.121,283.583,284.944,13603418.0
2017-04-08,284.128,287.121,283.583,284.944,13603418.0
2017-04-09,284.128,287.121,283.583,284.944,13603418.0
2017-04-10,284.128,291.476,283.039,287.666,39857685.0
2017-04-11,286.577,301.001,286.305,293.381,24816475.0
2017-04-12,294.197,297.191,291.204,291.204,22200001.0
2017-04-13,290.115,294.197,287.938,293.925,17767452.0
2017-04-14,290.115,294.197,287.938,293.925,17767452.0
2017-04-15,290.115,294.197,287.938,293.925,17767452.0
2017-04-16,290.115,294.197,287.938,293.925,17767452.0
2017-04-17,290.115,294.197,287.938,293.925,17767452.0
2017-04-18,295.014,295.014,287.666,287.666,15121563.0
2017-04-19,286.033,296.374,285.761,295.286,13396000.0
2017-04-20,295.286,297.463,293.925,296.919,12441655.0
2017-04-21,295.83,297.191,293.381,295.014,10644021.0
2017-04-22,295.83,297.191,293.381,295.014,10644021.0
2017-04-23,295.83,297.191,293.381,295.014,10644021.0
2017-04-24,301.818,309.982,299.368,309.71,14974971.0
2017-04-25,309.438,309.71,305.356,305.9,9240280.0
2017-04-26,306.988,307.805,303.45,306.444,20346973.0
2017-04-27,304.811,306.444,297.463,298.552,20261632.0
2017-04-28,298.552,305.628,295.83,304.811,11208965.0
2017-04-29,298.552,305.628,295.83,304.811,11208965.0
2017-04-30,298.552,305.628,295.83,304.811,11208965.0
2017-05-01,298.552,305.628,295.83,304.811,96027.0
2017-05-02,306.716,306.988,298.824,304.539,11471880.0
2017-05-03,304.267,305.083,301.001,302.362,11355945.0
2017-05-04,306.172,312.704,303.723,311.343,19625996.0
2017-05-05,321.14,332.299,319.78,328.489,36006524.0
2017-05-06,321.14,332.299,319.78,328.489,36006524.0
2017-05-07,321.14,332.299,319.78,328.489,36006524.0
2017-05-08,329.305,331.21,325.767,330.394,10961703.0
2017-05-09,331.21,332.843,327.128,331.754,14351361.0
2017-05-10,331.482,334.476,329.033,331.21,19055774.0
2017-05-11,331.21,331.482,325.223,325.495,15463654.0
2017-05-12,328.761,331.754,325.223,326.039,14639185.0
2017-05-13,328.761,331.754,325.223,326.039,14639185.0
2017-05-14,328.761,331.754,325.223,326.039,14639185.0
2017-05-15,327.128,328.216,323.045,326.583,15782919.0
2017-05-16,324.951,326.856,320.324,324.678,13502074.0
2017-05-17,323.318,326.039,320.868,322.229,10867850.0
2017-05-18,323.318,323.318,313.52,321.413,14301256.0
2017-05-19,323.862,326.583,322.501,324.406,10341576.0
2017-05-20,323.862,326.583,322.501,324.406,10341576.0
2017-05-21,323.862,326.583,322.501,324.406,10341576.0
2017-05-22,323.862,325.767,323.318,325.495,7410746.0
2017-05-23,324.406,329.033,323.862,327.128,11553647.0
2017-05-24,327.128,332.027,326.583,330.394,9507661.0
2017-05-25,332.571,335.837,331.21,335.292,9189562.0
2017-05-26,336.109,336.925,332.027,334.204,10969575.0
2017-05-27,336.109,336.925,332.027,334.204,10969575.0
2017-05-28,336.109,336.925,332.027,334.204,10969575.0
2017-05-29,336.109,336.925,332.027,334.204,342818.0
2017-05-30,321.14,330.121,319.235,329.577,29827161.0
2017-05-31,330.666,334.204,328.216,328.761,22467044.0
2017-06-01,329.849,333.932,327.128,327.672,15368387.0
2017-06-02,330.938,334.204,329.849,330.666,11799142.0
2017-06-03,330.938,334.204,329.849,330.666,11799142.0
2017-06-04,330.938,334.204,329.849,330.666,11799142.0
2017-06-05,328.761,328.761,322.229,322.229,11932654.0
2017-06-06,322.773,323.862,318.963,319.78,24843963.0
2017-06-07,319.507,323.045,317.875,321.413,27184997.0
2017-06-08,323.045,324.678,320.324,323.045,18649425.0
2017-06-09,322.229,322.229,312.976,318.419,19966700.0
2017-06-10,322.229,322.229,312.976,318.419,19966700.0
2017-06-11,322.229,322.229,312.976,318.419,19966700.0
2017-06-12,318.147,321.413,317.33,320.324,11174905.0
2017-06-13,322.229,329.577,321.957,327.672,14400525.0
2017-06-14,329.577,330.666,326.039,329.033,16461672.0
2017-06-15,325.767,326.856,314.064,317.875,40882081.0
2017-06-16,321.14,321.413,318.419,320.324,15779974.0
2017-06-17,321.14,321.413,318.419,320.324,15779974.0
2017-06-18,321.14,321.413,318.419,320.324,15779974.0
2017-06-19,322.773,325.495,322.229,324.406,9871233.0
2017-06-20,325.767,327.944,321.685,321.685,22950392.0
2017-06-21,321.957,328.761,320.596,327.944,25927015.0
2017-06-22,328.216,328.761,324.134,324.406,8425526.0
2017-06-23,324.134,326.311,320.324,325.767,23741949.0
2017-06-24,324.134,326.311,320.324,325.767,23741949.0
2017-06-25,324.134,326.311,320.324,325.767,23741949.0
2017-06-26,327.128,335.565,326.856,332.571,13018269.0
2017-06-27,333.387,335.837,328.489,330.121,10319960.0
2017-06-28,330.121,344.273,328.761,342.913,22485086.0
2017-06-29,344.297,346.79,336.541,336.541,14307150.0
2017-06-30,337.095,344.574,334.879,337.926,22642779.0
2017-07-01,337.095,344.574,334.879,337.926,22642779.0
2017-07-02,337.095,344.574,334.879,337.926,22642779.0
2017-07-03,340.973,342.912,335.987,336.264,9044709.0
2017-07-04,335.987,340.696,334.879,339.034,27267564.0
2017-07-05,340.142,340.973,336.264,337.372,28216317.0
2017-07-06,337.372,341.25,334.325,340.973,11939480.0
2017-07-07,342.358,348.175,340.419,347.898,13197360.0
2017-07-08,342.358,348.175,340.419,347.898,13197360.0
2017-07-09,342.358,348.175,340.419,347.898,13197360.0
2017-07-10,349.56,353.16,348.452,350.944,15939068.0
2017-07-11,351.498,352.329,344.851,345.682,16132310.0
2017-07-12,347.621,348.175,342.358,344.851,17075890.0
2017-07-13,345.405,347.621,344.02,345.682,27469704.0
2017-07-14,346.513,348.729,345.682,347.067,9910213.0
2017-07-15,346.513,348.729,345.682,347.067,9910213.0
2017-07-16,346.513,348.729,345.682,347.067,9910213.0
2017-07-17,347.621,347.621,343.189,345.405,9084756.0
2017-07-18,345.405,345.405,336.264,344.02,21909821.0
2017-07-19,345.128,346.236,335.71,342.912,15160365.0
2017-07-20,345.128,345.682,328.231,329.616,27444781.0
2017-07-21,330.17,336.541,321.307,326.846,27789572.0
2017-07-22,330.17,336.541,321.307,326.846,27789572.0
2017-07-23,330.17,336.541,321.307,326.846,27789572.0
2017-07-24,324.631,325.185,315.213,324.354,24675168.0
2017-07-25,324.354,328.231,321.03,324.354,11040206.0
2017-07-26,324.908,327.954,321.861,327.677,10037247.0
2017-07-27,328.785,331.832,326.57,329.062,14424965.0
2017-07-28,334.048,340.142,322.692,328.785,27298838.0
2017-07-29,334.048,340.142,322.692,328.785,27298838.0
2017-07-30,334.048,340.142,322.692,328.785,27298838.0
2017-07-31,328.785,328.785,320.199,320.199,17610231.0
2017-08-01,321.584,333.494,320.753,331.001,18860708.0
2017-08-02,332.386,337.372,328.508,330.447,17541995.0
2017-08-03,331.278,337.095,328.231,336.541,14010718.0
2017-08-04,336.541,343.189,335.156,342.081,21276430.0
2017-08-05,336.541,343.189,335.156,342.081,21276430.0
2017-08-06,336.541,343.189,335.156,342.081,21276430.0
2017-08-07,343.466,344.851,340.973,344.297,11468581.0
2017-08-08,345.128,346.513,341.527,346.236,18648885.0
2017-08-09,342.912,345.959,337.372,340.142,16787340.0
2017-08-10,339.865,341.527,337.095,338.757,26348172.0
2017-08-11,337.926,337.926,331.278,334.325,23939232.0
2017-08-12,337.926,337.926,331.278,334.325,23939232.0
2017-08-13,337.926,337.926,331.278,334.325,23939232.0
2017-08-14,335.156,340.142,335.156,339.588,11769697.0
2017-08-15,340.419,349.56,340.142,349.56,15001732.0
2017-08-16,350.668,353.714,347.067,349.283,7982346.0
2017-08-17,349.006,350.668,343.466,345.682,8328734.0
2017-08-18,338.48,341.25,333.217,338.757,15109884.0
2017-08-19,338.48,341.25,333.217,338.757,15109884.0
2017-08-20,338.48,341.25,333.217,338.757,15109884.0
2017-08-21,337.649,343.466,337.095,341.527,8143186.0
2017-08-22,341.804,344.02,337.649,340.419,9505928.0
2017-08-23,341.25,343.743,337.926,339.034,11731103.0
2017-08-24,339.588,343.466,337.926,342.358,9885246.0
2017-08-25,341.804,345.682,340.419,341.527,8674496.0
2017-08-26,341.804,345.682,340.419,341.527,8674496.0
2017-08-27,341.804,345.682,340.419,341.527,8674496.0
2017-08-28,341.804,345.682,340.419,341.527,5302.0
2017-08-29,340.696,340.973,334.602,337.649,18360480.0
2017-08-30,338.757,339.865,332.663,332.94,13166920.0
2017-08-31,334.325,339.588,333.771,338.757,11590189.0
2017-09-01,339.311,343.189,339.311,341.804,8550704.0
2017-09-02,339.311,343.189,339.311,341.804,8550704.0
2017-09-03,339.311,343.189,339.311,341.804,8550704.0
2017-09-04,339.588,341.527,334.325,334.325,9861337.0
2017-09-05,335.433,337.926,329.062,329.616,11500359.0
2017-09-06,327.954,330.724,325.185,326.57,17282453.0
2017-09-07,329.062,330.447,326.57,327.123,16790985.0
2017-09-08,327.123,329.616,324.354,328.785,9747909.0
2017-09-09,327.123,329.616,324.354,328.785,9747909.0
2017-09-10,327.123,329.616,324.354,328.785,9747909.0
2017-09-11,329.893,336.818,329.616,336.541,20276288.0
2017-09-12,329.062,333.771,328.508,331.555,13556321.0
2017-09-13,331.001,335.156,330.447,332.94,12305207.0
2017-09-14,332.94,334.602,329.062,329.893,12596001.0
2017-09-15,328.785,330.447,326.293,327.677,13965509.0
2017-09-16,328.785,330.447,326.293,327.677,13965509.0
2017-09-17,328.785,330.447,326.293,327.677,13965509.0
2017-09-18,328.785,330.447,326.293,327.4,9315502.0
2017-09-19,327.123,336.541,327.123,335.987,13048765.0
2017-09-20,335.71,336.541,329.893,330.447,8663697.0
2017-09-21,329.339,330.17,324.631,324.631,12475583.0
2017-09-22,324.631,330.724,324.354,325.739,10079652.0
2017-09-23,324.631,330.724,324.354,325.739,10079652.0
2017-09-24,324.631,330.724,324.354,325.739,10079652.0
2017-09-25,324.077,328.231,324.077,325.185,14493194.0
2017-09-26,324.354,325.739,321.584,323.523,15962467.0
2017-09-27,323.246,332.109,321.861,331.832,16971850.0
2017-09-28,331.832,332.386,323.246,329.339,10369690.0
2017-09-29,330.17,332.109,327.954,328.785,8477165.0
2017-09-30,330.17,332.109,327.954,328.785,8477165.0
2017-10-01,330.17,332.109,327.954,328.785,8477165.0
2017-10-02,328.508,336.818,326.846,336.541,13868921.0
2017-10-03,336.264,344.851,336.264,344.851,16478434.0
2017-10-04,343.189,345.959,340.973,340.973,15948160.0
2017-10-05,342.081,342.358,335.987,342.081,13690174.0
2017-10-06,342.358,342.635,337.926,340.419,8944421.0
2017-10-07,342.358,342.635,337.926,340.419,8944421.0
2017-10-08,342.358,342.635,337.926,340.419,8944421.0
2017-10-09,339.311,341.527,336.264,337.649,9163443.0
2017-10-10,336.818,337.649,332.94,336.818,13367441.0
2017-10-11,337.926,346.236,337.926,345.405,14983372.0
2017-10-12,344.297,349.283,344.297,347.067,16486862.0
2017-10-13,345.959,346.79,342.635,344.297,8463332.0
2017-10-14,345.959,346.79,342.635,344.297,8463332.0
2017-10-15,345.959,346.79,342.635,344.297,8463332.0
2017-10-16,344.297,345.128,341.527,342.912,6674999.0
2017-10-17,341.804,353.437,338.757,352.052,17007566.0
2017-10-18,352.883,363.409,352.606,361.47,26561836.0
2017-10-19,361.747,362.855,357.315,360.639,10226285.0
2017-10-20,358.977,367.564,358.977,364.24,11840934.0
2017-10-21,358.977,367.564,358.977,364.24,11840934.0
2017-10-22,358.977,367.564,358.977,364.24,11840934.0
2017-10-23,364.517,364.517,361.747,363.963,11678543.0
2017-10-24,363.132,366.733,361.47,365.625,10766840.0
2017-10-25,363.963,374.489,360.362,369.78,22347489.0
2017-10-26,368.949,372.55,365.625,371.165,17980386.0
2017-10-27,365.625,366.733,345.405,345.405,29291815.0
2017-10-28,365.625,366.733,345.405,345.405,29291815.0
2017-10-29,365.625,366.733,345.405,345.405,29291815.0
2017-10-30,347.898,353.714,338.203,351.775,28405948.0
2017-10-31,352.883,353.991,349.837,352.329,27190753.0
2017-11-01,354.822,356.484,351.221,352.052,14720458.0
2017-11-02,350.391,353.991,346.79,349.56,25115260.0
2017-11-03,353.991,357.038,342.081,344.297,32351750.0
2017-11-04,353.991,357.038,342.081,344.297,32351750.0
2017-11-05,353.991,357.038,342.081,344.297,32351750.0
2017-11-06,345.128,347.344,340.419,343.189,19403847.0
2017-11-07,342.358,346.236,338.203,338.203,10688957.0
2017-11-08,339.588,339.588,328.785,333.771,14918250.0
2017-11-09,334.602,335.987,329.616,330.17,13085663.0
2017-11-10,330.724,333.217,328.785,330.724,15433448.0
2017-11-11,330.724,333.217,328.785,330.724,15433448.0
2017-11-12,330.724,333.217,328.785,330.724,15433448.0
2017-11-13,331.832,331.832,322.969,325.462,14804770.0
2017-11-14,325.462,329.339,325.185,326.57,81568285.0
2017-11-15,324.631,327.123,322.692,326.293,20726469.0
2017-11-16,326.016,333.771,326.016,333.217,32312846.0
2017-11-17,333.494,335.71,331.278,331.278,9216857.0
2017-11-18,333.494,335.71,331.278,331.278,9216857.0
2017-11-19,333.494,335.71,331.278,331.278,9216857.0
2017-11-20,331.832,333.494,330.17,331.832,5405825.0
2017-11-21,332.94,337.926,331.832,335.433,26132406.0
2017-11-22,335.433,338.48,332.94,332.94,8401018.0
2017-11-23,333.217,335.433,330.447,330.447,6136876.0
2017-11-24,329.616,333.494,328.785,330.17,4960509.0
2017-11-25,329.616,333.494,328.785,330.17,4960509.0
2017-11-26,329.616,333.494,328.785,330.17,4960509.0
2017-11-27,330.17,336.264,329.893,334.325,6721130.0
2017-11-28,335.433,340.696,335.156,338.203,7727815.0
2017-11-29,337.372,342.635,335.71,337.926,10641710.0
2017-11-30,338.79,347.253,336.815,345.842,10485957.0
2017-12-01,346.971,350.92,342.457,344.996,10653606.0
2017-12-02,346.971,350.92,342.457,344.996,10653606.0
2017-12-03,346.971,350.92,342.457,344.996,10653606.0
2017-12-04,348.663,352.612,346.406,349.227,8571934.0
2017-12-05,350.638,352.33,344.714,350.356,11348761.0
2017-12-06,349.791,351.202,346.971,349.791,7453756.0
2017-12-07,350.92,354.305,349.509,351.766,9959073.0
2017-12-08,352.894,361.357,351.202,359.1,10013133.0
2017-12-09,352.894,361.357,351.202,359.1,10013133.0
2017-12-10,352.894,361.357,351.202,359.1,10013133.0
2017-12-11,360.793,361.357,355.997,357.126,6661446.0
2017-12-12,357.408,357.972,351.202,357.126,10322709.0
2017-12-13,355.715,361.357,355.715,358.254,8338659.0
2017-12-14,358.818,360.511,357.126,357.126,6792795.0
2017-12-15,357.126,358.818,353.741,357.408,11137470.0
2017-12-16,357.126,358.818,353.741,357.408,11137470.0
2017-12-17,357.126,358.818,353.741,357.408,11137470.0
2017-12-18,357.408,361.357,355.433,359.1,7089473.0
2017-12-19,359.947,363.896,359.665,362.768,5599538.0
2017-12-20,363.05,364.742,360.511,364.742,4590656.0
2017-12-21,364.46,367.563,362.203,366.999,4827807.0
2017-12-22,363.614,365.871,361.921,363.896,2741188.0
2017-12-23,363.614,365.871,361.921,363.896,2741188.0
2017-12-24,363.614,365.871,361.921,363.896,2741188.0
2017-12-25,363.614,365.871,361.921,363.896,2741188.0
2017-12-26,363.614,365.871,361.921,363.896,2741188.0
2017-12-27,364.46,365.871,362.485,365.871,3899116.0
2017-12-28,365.024,366.435,363.896,365.588,3654991.0
2017-12-29,365.306,367.281,363.614,367.281,2689636.0
2017-12-30,365.306,367.281,363.614,367.281,2689636.0
2017-12-31,365.306,367.281,363.614,367.281,2689636.0
2018-01-01,365.306,367.281,363.614,367.281,2689636.0
2018-01-02,375.18,377.323,365.024,377.323,12290088.0
2018-01-03,376.308,383.981,376.082,376.759,10451232.0
2018-01-04,378.677,379.693,374.051,374.954,10187379.0
2018-01-05,375.18,377.549,372.584,374.615,9869493.0
2018-01-06,375.18,377.549,372.584,374.615,9869493.0
2018-01-07,375.18,377.549,372.584,374.615,9869493.0
2018-01-08,374.503,377.662,371.907,373.825,7779434.0
2018-01-09,373.825,376.534,369.876,374.615,5636615.0
2018-01-10,373.148,374.051,367.281,370.892,18483624.0
2018-01-11,372.471,377.775,367.62,376.872,13575551.0
2018-01-12,378.677,381.724,374.841,377.323,21346255.0
2018-01-13,378.677,381.724,374.841,377.323,21346255.0
2018-01-14,378.677,381.724,374.841,377.323,21346255.0
2018-01-15,379.242,379.242,368.974,369.199,7605774.0
2018-01-16,369.876,373.036,368.409,371.569,6676029.0
2018-01-17,371.907,372.133,364.911,365.588,7382997.0
2018-01-18,367.055,369.312,365.25,365.476,7051854.0
2018-01-19,366.717,372.02,364.911,371.456,8084480.0
2018-01-20,366.717,372.02,364.911,371.456,8084480.0
2018-01-21,366.717,372.02,364.911,371.456,8084480.0
2018-01-22,371.343,371.343,366.04,366.83,6675367.0
2018-01-23,369.538,378.339,369.538,372.246,10249785.0
2018-01-24,371.682,372.471,366.378,366.378,9569500.0
2018-01-25,365.25,367.055,357.013,359.495,11449706.0
2018-01-26,361.075,367.394,358.818,366.717,9884434.0
2018-01-27,361.075,367.394,358.818,366.717,9884434.0
2018-01-28,361.075,367.394,358.818,366.717,9884434.0
2018-01-29,365.927,367.281,364.009,366.491,5444964.0
2018-01-30,365.588,366.265,358.818,360.285,9856440.0
2018-01-31,361.188,363.445,359.834,361.188,6413139.0
2018-02-01,362.768,368.861,361.639,364.911,8495401.0
2018-02-02,365.137,365.137,354.756,355.208,10531346.0
2018-02-03,365.137,365.137,354.756,355.208,10531346.0
2018-02-04,365.137,365.137,354.756,355.208,10531346.0
2018-02-05,353.741,354.982,344.714,353.064,6304280.0
2018-02-06,341.442,354.305,338.508,348.55,11401456.0
2018-02-07,350.017,350.92,343.36,350.468,11395582.0
2018-02-08,345.052,347.76,335.913,336.59,13005085.0
2018-02-09,335.123,338.169,332.64,333.656,6602846.0
2018-02-10,335.123,338.169,332.64,333.656,6602846.0
2018-02-11,335.123,338.169,332.64,333.656,6602846.0
2018-02-12,338.508,341.78,336.364,339.975,7196767.0
2018-02-13,340.765,344.15,339.072,339.749,6277546.0
2018-02-14,342.344,343.021,336.928,339.185,6365435.0
2018-02-15,341.329,344.15,337.944,340.088,7297439.0
2018-02-16,340.99,345.165,339.975,343.021,7961215.0
2018-02-17,340.99,345.165,339.975,343.021,7961215.0
2018-02-18,340.99,345.165,339.975,343.021,7961215.0
2018-02-19,344.488,350.13,343.585,347.535,6755856.0
2018-02-20,349.453,349.566,344.827,347.535,5132768.0
2018-02-21,346.068,349.227,345.165,347.986,6658028.0
2018-02-22,345.504,353.289,345.391,351.258,9910351.0
2018-02-23,343.585,344.262,330.158,331.286,21001290.0
2018-02-24,343.585,344.262,330.158,331.286,21001290.0
2018-02-25,343.585,344.262,330.158,331.286,21001290.0
2018-02-26,334.107,340.088,332.753,340.088,9233635.0
2018-02-27,340.652,343.247,340.088,340.426,9068708.0
2018-02-28,339.072,348.099,337.831,346.745,11963562.0
2018-03-01,346.858,354.192,346.632,351.822,11516807.0
2018-03-02,349.002,349.114,343.473,346.971,9217691.0
2018-03-03,349.002,349.114,343.473,346.971,9217691.0
2018-03-04,349.002,349.114,343.473,346.971,9217691.0
2018-03-05,347.535,349.453,341.554,346.406,12447077.0
2018-03-06,343.021,346.181,340.99,344.714,9736120.0
2018-03-07,343.585,352.838,343.247,350.807,14295462.0
2018-03-08,352.612,355.772,350.356,354.869,9132488.0
2018-03-09,354.643,355.433,346.745,352.048,9687895.0
2018-03-10,354.643,355.433,346.745,352.048,9687895.0
2018-03-11,354.643,355.433,346.745,352.048,9687895.0
2018-03-12,352.951,355.32,351.145,354.305,6304352.0
2018-03-13,354.869,356.787,353.064,355.546,6202910.0
2018-03-14,354.305,358.028,353.628,356.787,7782145.0
2018-03-15,357.126,357.803,353.628,354.756,8044543.0
2018-03-16,354.192,358.593,354.192,356.449,7213852.0
2018-03-17,354.192,358.593,354.192,356.449,7213852.0
2018-03-18,354.192,358.593,354.192,356.449,7213852.0
2018-03-19,355.772,356.674,351.371,352.499,5276822.0
2018-03-20,352.612,355.772,350.694,354.982,5195230.0
2018-03-21,354.531,354.982,345.617,346.858,6295216.0
2018-03-22,344.488,348.663,341.893,344.488,6440673.0
2018-03-23,338.621,340.99,334.22,337.944,8737599.0
2018-03-24,338.621,340.99,334.22,337.944,8737599.0
2018-03-25,338.621,340.99,334.22,337.944,8737599.0
2018-03-26,338.734,340.539,335.574,337.492,4394787.0
2018-03-27,339.411,342.796,338.621,340.426,7911093.0
2018-03-28,337.041,338.846,331.399,336.815,5209564.0
