,VEI NO Equity,VEI NO Equity,VEI NO Equity,VEI NO Equity,VEI NO Equity
2014-09-17,35.614,36.032,35.614,35.753,10138.0
2014-09-18,35.475,36.449,35.058,36.31,47122.0
2014-09-19,35.892,36.171,35.614,35.614,10889.0
2014-09-20,35.892,36.171,35.614,35.614,10889.0
2014-09-21,35.892,36.171,35.614,35.614,10889.0
2014-09-22,35.475,36.171,35.197,36.171,23478.0
2014-09-23,36.032,36.032,35.336,35.336,16570.0
2014-09-24,35.336,36.032,35.197,36.032,40998.0
2014-09-25,36.032,36.171,35.336,35.892,50414.0
2014-09-26,35.892,36.171,35.475,36.171,31721.0
2014-09-27,35.892,36.171,35.475,36.171,31721.0
2014-09-28,35.892,36.171,35.475,36.171,31721.0
2014-09-29,36.171,36.171,35.614,35.614,25815.0
2014-09-30,36.032,36.171,35.614,36.032,22076.0
2014-10-01,36.171,36.449,35.753,36.171,29373.0
2014-10-02,35.892,35.892,35.336,35.336,29869.0
2014-10-03,34.779,35.614,34.779,35.475,22610.0
2014-10-04,34.779,35.614,34.779,35.475,22610.0
2014-10-05,34.779,35.614,34.779,35.475,22610.0
2014-10-06,35.336,35.892,35.058,35.336,40846.0
2014-10-07,35.892,35.892,34.919,34.919,61876.0
2014-10-08,35.336,35.475,34.501,34.919,66534.0
2014-10-09,35.336,35.475,34.501,34.501,46084.0
2014-10-10,34.501,34.64,33.527,34.64,66780.0
2014-10-11,34.501,34.64,33.527,34.64,66780.0
2014-10-12,34.501,34.64,33.527,34.64,66780.0
2014-10-13,34.362,34.501,33.806,33.806,48130.0
2014-10-14,34.223,35.058,33.527,34.501,60268.0
2014-10-15,34.223,34.501,33.945,34.084,28786.0
2014-10-16,34.501,34.501,33.666,33.945,38917.0
2014-10-17,33.388,34.501,33.388,33.945,61817.0
2014-10-18,33.388,34.501,33.388,33.945,61817.0
2014-10-19,33.388,34.501,33.388,33.945,61817.0
2014-10-20,34.223,34.501,33.945,34.501,35418.0
2014-10-21,34.501,35.614,34.084,35.336,31919.0
2014-10-22,35.058,36.171,34.919,36.171,36014.0
2014-10-23,36.032,36.449,35.475,36.449,50118.0
2014-10-24,36.171,36.449,35.058,35.614,47457.0
2014-10-25,36.171,36.449,35.058,35.614,47457.0
2014-10-26,36.171,36.449,35.058,35.614,47457.0
2014-10-27,35.614,36.032,35.058,35.336,28408.0
2014-10-28,35.058,36.171,35.058,36.171,66081.0
2014-10-29,36.171,36.171,35.336,35.614,35095.0
2014-10-30,35.614,35.892,35.197,35.892,33215.0
2014-10-31,35.892,36.449,35.336,36.449,47886.0
2014-11-01,35.892,36.449,35.336,36.449,47886.0
2014-11-02,35.892,36.449,35.336,36.449,47886.0
2014-11-03,36.449,36.727,36.171,36.727,23722.0
2014-11-04,36.727,37.284,35.753,36.171,22306.0
2014-11-05,35.753,36.727,35.475,36.31,341472.0
2014-11-06,36.727,36.727,35.892,36.31,20812.0
2014-11-07,36.727,36.727,35.614,36.171,44633.0
2014-11-08,36.727,36.727,35.614,36.171,44633.0
2014-11-09,36.727,36.727,35.614,36.171,44633.0
2014-11-10,35.892,36.31,35.614,35.614,31211.0
2014-11-11,35.753,36.032,35.753,35.892,32309.0
2014-11-12,35.892,36.032,35.614,35.892,38460.0
2014-11-13,35.892,36.032,35.753,35.892,99251.0
2014-11-14,35.892,36.171,35.753,35.892,31562.0
2014-11-15,35.892,36.171,35.753,35.892,31562.0
2014-11-16,35.892,36.171,35.753,35.892,31562.0
2014-11-17,35.753,36.171,35.753,36.032,23169.0
2014-11-18,35.892,36.171,35.892,36.171,19086.0
2014-11-19,36.171,36.727,35.892,36.727,64870.0
2014-11-20,36.588,36.727,36.171,36.449,19418.0
2014-11-21,36.449,36.449,36.31,36.449,3466.0
2014-11-22,36.449,36.449,36.31,36.449,3466.0
2014-11-23,36.449,36.449,36.31,36.449,3466.0
2014-11-24,36.449,36.588,36.171,36.449,22009.0
2014-11-25,36.727,36.727,36.171,36.449,30092.0
2014-11-26,36.449,36.588,36.31,36.588,22165.0
2014-11-27,36.31,36.727,36.31,36.727,26173.0
2014-11-28,36.727,36.866,35.892,36.866,121415.0
2014-11-29,36.727,36.866,35.892,36.866,121415.0
2014-11-30,36.727,36.866,35.892,36.866,121415.0
2014-12-01,36.727,36.727,35.614,35.892,82373.0
2014-12-02,36.171,36.727,35.892,36.449,68110.0
2014-12-03,36.171,37.144,36.171,37.005,83100.0
2014-12-04,37.005,37.562,36.727,37.423,102738.0
2014-12-05,37.562,38.814,37.562,38.397,153381.0
2014-12-06,37.562,38.814,37.562,38.397,153381.0
2014-12-07,37.562,38.814,37.562,38.397,153381.0
2014-12-08,38.397,38.675,37.979,38.118,33918.0
2014-12-09,38.118,38.257,37.423,38.118,47938.0
2014-12-10,37.562,37.979,37.284,37.562,38829.0
2014-12-11,37.005,37.144,36.727,37.144,49738.0
2014-12-12,37.284,37.284,36.588,36.727,18040.0
2014-12-13,37.284,37.284,36.588,36.727,18040.0
2014-12-14,37.284,37.284,36.588,36.727,18040.0
2014-12-15,36.449,37.701,36.449,37.284,29566.0
2014-12-16,37.284,37.284,36.032,36.31,81932.0
2014-12-17,36.171,37.144,35.892,37.005,63234.0
2014-12-18,37.005,38.536,36.866,38.536,39960.0
2014-12-19,38.257,38.814,37.84,38.814,75889.0
2014-12-20,38.257,38.814,37.84,38.814,75889.0
2014-12-21,38.257,38.814,37.84,38.814,75889.0
2014-12-22,37.84,40.066,37.84,39.927,117955.0
2014-12-23,40.066,41.735,39.927,41.318,175827.0
2014-12-24,40.066,41.735,39.927,41.318,175827.0
2014-12-25,40.066,41.735,39.927,41.318,175827.0
2014-12-26,40.066,41.735,39.927,41.318,175827.0
2014-12-27,40.066,41.735,39.927,41.318,175827.0
2014-12-28,40.066,41.735,39.927,41.318,175827.0
2014-12-29,41.179,41.596,40.483,40.622,82162.0
2014-12-30,40.622,41.457,40.622,41.04,35486.0
2014-12-31,40.622,41.457,40.622,41.04,35486.0
2015-01-01,40.622,41.457,40.622,41.04,35486.0
2015-01-02,41.179,41.179,39.649,40.344,18585.0
2015-01-03,41.179,41.179,39.649,40.344,18585.0
2015-01-04,41.179,41.179,39.649,40.344,18585.0
2015-01-05,40.344,40.901,38.397,38.675,120703.0
2015-01-06,38.814,40.483,38.675,39.788,66467.0
2015-01-07,39.649,40.901,39.649,40.622,62167.0
2015-01-08,41.179,41.179,40.622,41.179,64704.0
2015-01-09,41.179,41.735,40.901,41.735,89922.0
2015-01-10,41.179,41.735,40.901,41.735,89922.0
2015-01-11,41.179,41.735,40.901,41.735,89922.0
2015-01-12,42.848,43.405,41.735,42.57,187459.0
2015-01-13,42.57,42.848,41.874,42.57,70539.0
2015-01-14,42.57,42.709,41.735,42.292,66373.0
2015-01-15,41.874,42.292,40.901,41.457,47666.0
2015-01-16,41.874,42.153,41.596,41.735,41629.0
2015-01-17,41.874,42.153,41.596,41.735,41629.0
2015-01-18,41.874,42.153,41.596,41.735,41629.0
2015-01-19,41.874,42.848,41.874,42.57,35082.0
2015-01-20,42.848,42.848,42.014,42.431,34356.0
2015-01-21,42.431,43.405,41.874,43.405,181024.0
2015-01-22,43.266,43.405,42.848,43.405,33943.0
2015-01-23,43.266,43.405,42.987,43.405,64786.0
2015-01-24,43.266,43.405,42.987,43.405,64786.0
2015-01-25,43.266,43.405,42.987,43.405,64786.0
2015-01-26,42.987,43.683,42.709,43.266,49231.0
2015-01-27,43.266,44.657,43.266,43.544,153801.0
2015-01-28,44.379,44.518,43.961,44.239,43169.0
2015-01-29,44.1,44.379,43.961,44.379,72926.0
2015-01-30,44.518,44.518,44.1,44.379,94629.0
2015-01-31,44.518,44.518,44.1,44.379,94629.0
2015-02-01,44.518,44.518,44.1,44.379,94629.0
2015-02-02,44.379,44.518,44.379,44.518,66617.0
2015-02-03,44.518,45.213,44.379,44.935,108930.0
2015-02-04,45.631,45.631,43.961,43.961,139345.0
2015-02-05,44.1,44.379,43.822,44.1,56145.0
2015-02-06,44.239,44.657,44.1,44.657,47663.0
2015-02-07,44.239,44.657,44.1,44.657,47663.0
2015-02-08,44.239,44.657,44.1,44.657,47663.0
2015-02-09,44.796,44.935,44.239,44.657,59255.0
2015-02-10,44.1,44.657,43.961,44.657,56065.0
2015-02-11,44.518,45.213,43.961,45.213,84523.0
2015-02-12,45.492,47.022,45.352,46.048,123654.0
2015-02-13,46.604,47.717,46.604,47.3,179175.0
2015-02-14,46.604,47.717,46.604,47.3,179175.0
2015-02-15,46.604,47.717,46.604,47.3,179175.0
2015-02-16,47.439,50.639,47.439,49.665,152610.0
2015-02-17,50.082,50.082,48.969,49.387,94973.0
2015-02-18,49.526,50.082,49.109,49.387,157199.0
2015-02-19,49.387,49.526,49.248,49.387,64657.0
2015-02-20,49.387,49.526,49.109,49.526,37545.0
2015-02-21,49.387,49.526,49.109,49.526,37545.0
2015-02-22,49.387,49.526,49.109,49.526,37545.0
2015-02-23,49.526,49.526,49.248,49.387,81821.0
2015-02-24,49.387,49.804,48.83,49.804,177747.0
2015-02-25,49.804,50.082,49.248,50.082,165762.0
2015-02-26,50.082,52.308,50.082,52.308,234619.0
2015-02-27,50.778,51.752,49.526,50.917,146600.0
2015-02-28,50.778,51.752,49.526,50.917,146600.0
2015-03-01,50.778,51.752,49.526,50.917,146600.0
2015-03-02,50.082,50.917,49.665,49.943,75149.0
2015-03-03,49.665,50.082,49.248,49.526,77513.0
2015-03-04,49.387,49.387,48.552,48.691,53215.0
2015-03-05,48.552,48.552,48.274,48.274,23833.0
2015-03-06,48.274,48.83,45.909,48.274,98218.0
2015-03-07,48.274,48.83,45.909,48.274,98218.0
2015-03-08,48.274,48.83,45.909,48.274,98218.0
2015-03-09,48.552,50.5,48.552,50.361,89230.0
2015-03-10,50.639,50.639,49.387,49.526,93389.0
2015-03-11,49.526,49.943,48.83,49.943,62359.0
2015-03-12,49.943,50.082,49.526,49.804,32523.0
2015-03-13,49.943,50.222,49.526,49.804,58695.0
2015-03-14,49.943,50.222,49.526,49.804,58695.0
2015-03-15,49.943,50.222,49.526,49.804,58695.0
2015-03-16,50.082,50.222,49.526,50.082,71030.0
2015-03-17,50.082,50.361,49.804,49.804,62598.0
2015-03-18,50.082,50.5,49.943,50.5,118942.0
2015-03-19,50.5,51.056,50.361,50.639,119783.0
2015-03-20,50.639,52.03,50.222,51.474,137174.0
2015-03-21,50.639,52.03,50.222,51.474,137174.0
2015-03-22,50.639,52.03,50.222,51.474,137174.0
2015-03-23,51.474,52.865,51.474,52.447,142275.0
2015-03-24,52.447,52.865,52.169,52.587,68413.0
2015-03-25,52.587,52.587,51.334,52.169,92072.0
2015-03-26,52.308,52.308,51.195,52.169,176481.0
2015-03-27,52.169,52.308,51.891,52.169,94358.0
2015-03-28,52.169,52.308,51.891,52.169,94358.0
2015-03-29,52.169,52.308,51.891,52.169,94358.0
2015-03-30,52.03,52.587,52.03,52.308,71414.0
2015-03-31,52.587,53.282,52.447,52.587,68682.0
2015-04-01,52.308,53.421,52.169,53.421,30783.0
2015-04-02,52.308,53.421,52.169,53.421,30783.0
2015-04-03,52.308,53.421,52.169,53.421,30783.0
2015-04-04,52.308,53.421,52.169,53.421,30783.0
2015-04-05,52.308,53.421,52.169,53.421,30783.0
2015-04-06,52.308,53.421,52.169,53.421,30783.0
2015-04-07,53.56,53.699,53.004,53.421,77334.0
2015-04-08,53.699,53.978,52.169,53.421,94419.0
2015-04-09,52.726,53.839,52.726,53.839,49215.0
2015-04-10,53.839,54.812,53.699,54.812,45216.0
2015-04-11,53.839,54.812,53.699,54.812,45216.0
2015-04-12,53.839,54.812,53.699,54.812,45216.0
2015-04-13,55.508,55.925,54.117,54.812,139001.0
2015-04-14,54.812,54.952,53.839,54.812,73532.0
2015-04-15,54.534,54.952,54.256,54.673,45685.0
2015-04-16,54.812,54.812,53.978,54.673,53625.0
2015-04-17,54.673,54.673,51.613,53.143,102001.0
2015-04-18,54.673,54.673,51.613,53.143,102001.0
2015-04-19,54.673,54.673,51.613,53.143,102001.0
2015-04-20,52.587,54.256,51.613,54.256,101549.0
2015-04-21,53.56,54.395,53.56,54.256,63432.0
2015-04-22,54.256,54.256,52.865,53.004,34891.0
2015-04-23,53.004,53.004,51.891,52.726,43779.0
2015-04-24,52.865,55.369,51.891,53.978,123357.0
2015-04-25,52.865,55.369,51.891,53.978,123357.0
2015-04-26,52.865,55.369,51.891,53.978,123357.0
2015-04-27,53.978,55.23,53.282,55.23,60063.0
2015-04-28,54.534,54.812,52.308,52.447,46946.0
2015-04-29,52.447,52.865,44.518,50.5,120645.0
2015-04-30,50.778,52.03,48.969,51.474,106412.0
2015-05-01,50.778,52.03,48.969,51.474,106412.0
2015-05-02,50.778,52.03,48.969,51.474,106412.0
2015-05-03,50.778,52.03,48.969,51.474,106412.0
2015-05-04,51.474,51.752,50.361,50.778,64924.0
2015-05-05,51.752,52.169,50.917,52.169,51313.0
2015-05-06,52.892,52.892,50.869,52.025,97008.0
2015-05-07,53.181,54.77,52.025,54.626,100802.0
2015-05-08,54.915,54.915,54.048,54.337,59350.0
2015-05-09,54.915,54.915,54.048,54.337,59350.0
2015-05-10,54.915,54.915,54.048,54.337,59350.0
2015-05-11,54.481,54.481,52.314,53.325,40335.0
2015-05-12,53.325,53.47,52.458,53.181,45634.0
2015-05-13,53.325,54.337,53.036,53.036,48588.0
2015-05-14,53.325,54.337,53.036,53.036,48588.0
2015-05-15,53.903,54.481,53.614,53.903,25105.0
2015-05-16,53.903,54.481,53.614,53.903,25105.0
2015-05-17,53.903,54.481,53.614,53.903,25105.0
2015-05-18,53.903,54.626,52.892,53.181,95659.0
2015-05-19,53.181,53.903,52.458,53.181,40453.0
2015-05-20,53.181,53.759,52.603,53.181,56250.0
2015-05-21,53.181,53.614,52.892,53.181,50247.0
2015-05-22,53.036,53.759,52.892,53.759,67106.0
2015-05-23,53.036,53.759,52.892,53.759,67106.0
2015-05-24,53.036,53.759,52.892,53.759,67106.0
2015-05-25,53.036,53.759,52.892,53.759,67106.0
2015-05-26,53.181,53.614,51.736,53.47,125487.0
2015-05-27,53.181,53.47,52.603,53.181,45729.0
2015-05-28,53.181,53.181,52.458,53.036,27543.0
2015-05-29,52.025,53.181,52.025,53.181,73707.0
2015-05-30,52.025,53.181,52.025,53.181,73707.0
2015-05-31,52.025,53.181,52.025,53.181,73707.0
2015-06-01,52.603,54.192,52.603,54.192,118203.0
2015-06-02,53.759,53.903,52.892,53.47,62134.0
2015-06-03,53.036,53.903,52.892,53.181,48901.0
2015-06-04,52.603,53.181,52.458,52.747,65406.0
2015-06-05,51.736,52.458,51.302,51.302,42037.0
2015-06-06,51.736,52.458,51.302,51.302,42037.0
2015-06-07,51.736,52.458,51.302,51.302,42037.0
2015-06-08,51.302,51.302,50.29,51.158,90922.0
2015-06-09,51.158,51.302,50.146,50.146,68205.0
2015-06-10,50.146,51.447,50.146,50.58,137485.0
2015-06-11,50.869,52.025,50.58,51.013,66116.0
2015-06-12,50.869,50.869,49.568,49.712,50884.0
2015-06-13,50.869,50.869,49.568,49.712,50884.0
2015-06-14,50.869,50.869,49.568,49.712,50884.0
2015-06-15,48.99,49.712,48.267,48.412,60141.0
2015-06-16,47.834,50.146,46.822,49.423,205572.0
2015-06-17,50.146,50.29,49.279,50.001,34478.0
2015-06-18,49.712,50.29,48.99,49.712,93791.0
2015-06-19,50.29,50.58,49.423,50.58,290028.0
2015-06-20,50.29,50.58,49.423,50.58,290028.0
2015-06-21,50.29,50.58,49.423,50.58,290028.0
2015-06-22,50.58,51.591,50.58,51.591,65225.0
2015-06-23,51.447,51.736,51.013,51.013,70801.0
2015-06-24,51.158,51.88,51.013,51.736,34873.0
2015-06-25,51.736,51.88,50.58,50.869,66293.0
2015-06-26,51.158,51.88,50.435,51.88,45616.0
2015-06-27,51.158,51.88,50.435,51.88,45616.0
2015-06-28,51.158,51.88,50.435,51.88,45616.0
2015-06-29,50.58,50.869,47.978,50.724,86466.0
2015-06-30,50.001,50.724,50.001,50.58,45022.0
2015-07-01,50.435,51.013,50.001,50.869,82642.0
2015-07-02,51.302,51.302,50.29,50.724,69677.0
2015-07-03,50.869,51.736,50.724,51.447,51796.0
2015-07-04,50.869,51.736,50.724,51.447,51796.0
2015-07-05,50.869,51.736,50.724,51.447,51796.0
2015-07-06,51.447,52.025,50.29,50.29,88335.0
2015-07-07,50.29,50.869,49.423,49.423,93780.0
2015-07-08,49.857,50.724,49.568,50.58,85819.0
2015-07-09,50.869,52.458,50.869,51.88,88502.0
2015-07-10,52.314,53.759,52.314,52.892,38781.0
2015-07-11,52.314,53.759,52.314,52.892,38781.0
2015-07-12,52.314,53.759,52.314,52.892,38781.0
2015-07-13,53.614,53.614,52.747,52.747,65949.0
2015-07-14,53.181,53.903,52.603,53.47,43173.0
2015-07-15,53.325,53.759,53.325,53.47,49611.0
2015-07-16,53.325,53.47,52.314,52.314,46575.0
2015-07-17,52.603,52.892,51.88,52.747,60554.0
2015-07-18,52.603,52.892,51.88,52.747,60554.0
2015-07-19,52.603,52.892,51.88,52.747,60554.0
2015-07-20,52.603,52.892,52.025,52.603,22663.0
2015-07-21,51.736,52.603,51.736,52.025,36109.0
2015-07-22,52.025,53.036,51.447,52.458,35260.0
2015-07-23,52.314,52.892,51.88,52.747,42779.0
2015-07-24,52.458,52.892,51.591,52.314,54258.0
2015-07-25,52.458,52.892,51.591,52.314,54258.0
2015-07-26,52.458,52.892,51.591,52.314,54258.0
2015-07-27,52.025,52.314,51.158,51.736,57286.0
2015-07-28,52.025,52.025,51.302,51.736,21366.0
2015-07-29,51.447,51.88,50.869,51.591,43846.0
2015-07-30,51.736,52.603,51.447,51.88,31914.0
2015-07-31,51.591,52.747,50.724,52.458,34900.0
2015-08-01,51.591,52.747,50.724,52.458,34900.0
2015-08-02,51.591,52.747,50.724,52.458,34900.0
2015-08-03,52.025,53.47,52.025,53.47,61088.0
2015-08-04,53.325,54.192,53.181,53.759,71942.0
2015-08-05,53.759,54.192,53.47,54.048,45519.0
2015-08-06,53.325,54.048,52.892,53.036,59124.0
2015-08-07,53.759,53.759,52.025,52.603,38368.0
2015-08-08,53.759,53.759,52.025,52.603,38368.0
2015-08-09,53.759,53.759,52.025,52.603,38368.0
2015-08-10,53.181,53.181,51.736,52.314,56751.0
2015-08-11,52.025,53.614,52.025,53.614,38530.0
2015-08-12,52.747,52.747,51.447,51.447,66261.0
2015-08-13,52.025,54.192,51.591,53.181,167165.0
2015-08-14,53.759,53.759,53.036,53.325,48851.0
2015-08-15,53.759,53.759,53.036,53.325,48851.0
2015-08-16,53.759,53.759,53.036,53.325,48851.0
2015-08-17,53.47,53.614,53.036,53.181,104890.0
2015-08-18,53.47,54.337,53.325,54.192,164037.0
2015-08-19,54.192,54.337,53.759,54.192,146550.0
2015-08-20,54.337,54.337,53.759,53.759,120142.0
2015-08-21,53.759,53.759,52.314,52.458,104667.0
2015-08-22,53.759,53.759,52.314,52.458,104667.0
2015-08-23,53.759,53.759,52.314,52.458,104667.0
2015-08-24,51.158,51.302,47.978,51.302,236797.0
2015-08-25,51.158,52.747,50.435,52.025,175032.0
2015-08-26,52.603,53.181,51.158,52.603,121896.0
2015-08-27,53.759,54.048,53.181,53.614,79955.0
2015-08-28,53.759,54.337,53.47,54.337,101844.0
2015-08-29,53.759,54.337,53.47,54.337,101844.0
2015-08-30,53.759,54.337,53.47,54.337,101844.0
2015-08-31,54.337,54.481,53.759,54.481,98788.0
2015-09-01,54.481,54.481,53.325,53.614,78919.0
2015-09-02,53.614,54.048,53.181,53.759,64813.0
2015-09-03,54.048,56.071,54.048,56.071,246553.0
2015-09-04,55.926,57.227,55.782,56.938,92871.0
2015-09-05,55.926,57.227,55.782,56.938,92871.0
2015-09-06,55.926,57.227,55.782,56.938,92871.0
2015-09-07,57.227,58.094,56.071,56.505,130310.0
2015-09-08,56.649,57.227,56.505,57.083,87833.0
2015-09-09,57.227,57.372,56.505,57.227,105447.0
2015-09-10,57.372,57.372,56.071,57.083,62430.0
2015-09-11,56.938,57.083,56.216,56.649,79031.0
2015-09-12,56.938,57.083,56.216,56.649,79031.0
2015-09-13,56.938,57.083,56.216,56.649,79031.0
2015-09-14,56.216,56.649,55.926,56.505,66237.0
2015-09-15,56.649,56.649,55.926,56.36,88812.0
2015-09-16,54.192,55.493,54.192,54.77,380714.0
2015-09-17,55.348,55.782,53.759,54.626,142395.0
2015-09-18,54.626,54.915,53.759,54.192,820932.0
2015-09-19,54.626,54.915,53.759,54.192,820932.0
2015-09-20,54.626,54.915,53.759,54.192,820932.0
2015-09-21,53.759,54.77,53.759,54.626,79553.0
2015-09-22,54.626,54.915,54.337,54.481,76750.0
2015-09-23,54.626,54.915,54.337,54.915,103545.0
2015-09-24,54.915,55.782,54.481,55.204,62346.0
2015-09-25,55.348,56.216,55.348,56.216,86082.0
2015-09-26,55.348,56.216,55.348,56.216,86082.0
2015-09-27,55.348,56.216,55.348,56.216,86082.0
2015-09-28,56.36,56.505,55.493,55.782,56036.0
2015-09-29,55.637,55.926,54.915,55.782,54451.0
2015-09-30,55.637,56.071,54.481,55.059,125924.0
2015-10-01,55.204,55.637,54.915,54.915,53133.0
2015-10-02,55.348,55.637,54.77,54.77,54378.0
2015-10-03,55.348,55.637,54.77,54.77,54378.0
2015-10-04,55.348,55.637,54.77,54.77,54378.0
2015-10-05,55.204,56.36,55.204,56.36,110675.0
2015-10-06,56.36,57.227,56.216,57.227,118593.0
2015-10-07,57.227,57.227,56.36,56.505,105759.0
2015-10-08,56.649,57.372,56.649,57.372,109017.0
2015-10-09,57.227,58.383,56.794,57.516,167407.0
2015-10-10,57.227,58.383,56.794,57.516,167407.0
2015-10-11,57.227,58.383,56.794,57.516,167407.0
2015-10-12,57.516,57.805,56.649,56.794,53524.0
2015-10-13,57.083,57.805,56.794,57.661,82469.0
2015-10-14,57.661,58.961,56.505,57.516,122785.0
2015-10-15,57.805,58.961,57.805,58.672,92170.0
2015-10-16,58.961,59.828,58.672,59.25,119182.0
2015-10-17,58.961,59.828,58.672,59.25,119182.0
2015-10-18,58.961,59.828,58.672,59.25,119182.0
2015-10-19,59.539,61.562,59.539,60.406,139731.0
2015-10-20,60.695,61.273,60.406,60.695,117275.0
2015-10-21,60.695,61.273,60.117,60.406,53068.0
2015-10-22,60.406,60.406,59.828,60.117,55245.0
2015-10-23,60.117,60.117,58.961,59.539,77210.0
2015-10-24,60.117,60.117,58.961,59.539,77210.0
2015-10-25,60.117,60.117,58.961,59.539,77210.0
2015-10-26,59.539,62.141,59.539,61.562,115194.0
2015-10-27,61.562,63.008,61.562,62.719,117825.0
2015-10-28,63.008,63.586,62.43,62.43,84608.0
2015-10-29,62.719,62.719,61.562,62.43,79133.0
2015-10-30,62.43,62.43,61.562,62.43,109784.0
2015-10-31,62.43,62.43,61.562,62.43,109784.0
2015-11-01,62.43,62.43,61.562,62.43,109784.0
2015-11-02,62.141,62.43,61.562,61.852,78414.0
2015-11-03,61.852,62.141,60.984,62.141,116626.0
2015-11-04,60.695,60.695,59.539,60.695,174855.0
2015-11-05,60.406,60.695,59.828,60.695,75712.0
2015-11-06,59.828,60.695,59.539,60.695,67278.0
2015-11-07,59.828,60.695,59.539,60.695,67278.0
2015-11-08,59.828,60.695,59.539,60.695,67278.0
2015-11-09,60.406,61.273,59.828,60.695,101368.0
2015-11-10,59.828,60.406,58.961,60.406,107454.0
2015-11-11,60.117,62.43,60.117,60.406,165736.0
2015-11-12,60.406,61.273,60.117,60.117,106325.0
2015-11-13,60.117,60.406,59.828,59.828,83729.0
2015-11-14,60.117,60.406,59.828,59.828,83729.0
2015-11-15,60.117,60.406,59.828,59.828,83729.0
2015-11-16,60.406,60.406,57.805,60.117,55526.0
2015-11-17,60.406,61.562,60.406,61.273,61335.0
2015-11-18,61.273,63.008,60.984,61.852,93892.0
2015-11-19,62.43,63.008,61.852,62.43,71253.0
2015-11-20,62.43,62.43,61.852,61.852,45842.0
2015-11-21,62.43,62.43,61.852,61.852,45842.0
2015-11-22,62.43,62.43,61.852,61.852,45842.0
2015-11-23,62.141,63.008,61.852,62.141,77458.0
2015-11-24,62.141,63.008,61.852,63.008,56457.0
2015-11-25,63.008,63.875,62.43,63.008,150091.0
2015-11-26,63.008,63.297,61.852,61.852,72276.0
2015-11-27,62.43,62.43,59.828,60.406,190229.0
2015-11-28,62.43,62.43,59.828,60.406,190229.0
2015-11-29,62.43,62.43,59.828,60.406,190229.0
2015-11-30,60.406,62.141,60.117,62.141,79619.0
2015-12-01,62.43,62.43,60.984,62.141,132164.0
2015-12-02,62.141,62.141,60.695,60.984,72934.0
2015-12-03,61.273,62.141,60.984,60.984,109048.0
2015-12-04,61.273,61.562,60.695,60.984,79775.0
2015-12-05,61.273,61.562,60.695,60.984,79775.0
2015-12-06,61.273,61.562,60.695,60.984,79775.0
2015-12-07,61.273,61.273,60.695,60.984,60527.0
2015-12-08,61.273,62.719,60.984,61.852,169415.0
2015-12-09,62.141,63.008,61.852,62.43,140868.0
2015-12-10,62.43,62.43,60.984,61.852,141282.0
2015-12-11,61.852,61.852,59.539,59.539,66272.0
2015-12-12,61.852,61.852,59.539,59.539,66272.0
2015-12-13,61.852,61.852,59.539,59.539,66272.0
2015-12-14,59.25,59.539,57.805,58.094,91535.0
2015-12-15,58.383,60.984,58.383,60.984,67812.0
2015-12-16,61.273,61.273,59.539,60.695,60981.0
2015-12-17,60.406,60.406,58.672,58.961,128826.0
2015-12-18,58.672,59.25,58.094,59.25,108313.0
2015-12-19,58.672,59.25,58.094,59.25,108313.0
2015-12-20,58.672,59.25,58.094,59.25,108313.0
2015-12-21,58.961,59.539,58.094,59.25,94703.0
2015-12-22,59.539,60.695,59.25,60.695,58899.0
2015-12-23,60.406,60.984,60.117,60.695,48096.0
2015-12-24,60.406,60.984,60.117,60.695,48096.0
2015-12-25,60.406,60.984,60.117,60.695,48096.0
