,SALM NO Equity,SALM NO Equity,SALM NO Equity,SALM NO Equity,SALM NO Equity
2015-02-16,74.586,74.913,72.623,74.913,153643.0
2015-02-17,74.259,74.913,72.95,72.95,113808.0
2015-02-18,72.623,73.932,72.623,73.604,117043.0
2015-02-19,74.586,74.586,70.66,70.987,154288.0
2015-02-20,70.66,72.95,62.155,72.95,150643.0
2015-02-21,70.66,72.95,62.155,72.95,150643.0
2015-02-22,70.66,72.95,62.155,72.95,150643.0
2015-02-23,72.623,74.913,72.623,74.586,89222.0
2015-02-24,75.24,75.894,73.604,74.586,144490.0
2015-02-25,74.586,75.24,73.604,74.913,126374.0
2015-02-26,76.549,80.147,76.549,80.147,315104.0
2015-02-27,80.474,82.11,79.493,82.11,314554.0
2015-02-28,80.474,82.11,79.493,82.11,314554.0
2015-03-01,80.474,82.11,79.493,82.11,314554.0
2015-03-02,82.437,83.091,81.783,82.437,139756.0
2015-03-03,82.764,83.091,80.474,80.801,133760.0
2015-03-04,80.147,81.128,79.493,80.474,94912.0
2015-03-05,81.783,82.437,80.147,80.474,132447.0
2015-03-06,80.147,82.11,80.147,81.128,185949.0
2015-03-07,80.147,82.11,80.147,81.128,185949.0
2015-03-08,80.147,82.11,80.147,81.128,185949.0
2015-03-09,80.801,82.11,80.801,81.128,100150.0
2015-03-10,82.437,82.437,79.166,79.82,164974.0
2015-03-11,79.493,82.11,79.493,81.456,101182.0
2015-03-12,81.783,82.11,80.801,81.128,64296.0
2015-03-13,81.456,82.11,81.128,81.456,60327.0
2015-03-14,81.456,82.11,81.128,81.456,60327.0
2015-03-15,81.456,82.11,81.128,81.456,60327.0
2015-03-16,81.456,81.783,79.166,79.493,118866.0
2015-03-17,79.493,80.147,77.203,77.53,130850.0
2015-03-18,78.511,80.474,77.857,79.493,76573.0
2015-03-19,79.493,80.147,76.876,77.203,224236.0
2015-03-20,77.857,81.456,77.203,81.456,175351.0
2015-03-21,77.857,81.456,77.203,81.456,175351.0
2015-03-22,77.857,81.456,77.203,81.456,175351.0
2015-03-23,80.474,81.456,79.493,80.474,166723.0
2015-03-24,79.82,82.437,79.82,81.783,154558.0
2015-03-25,81.128,81.128,75.894,76.549,591866.0
2015-03-26,75.894,76.549,74.913,74.913,212970.0
2015-03-27,75.567,76.221,73.932,74.586,105913.0
2015-03-28,75.567,76.221,73.932,74.586,105913.0
2015-03-29,75.567,76.221,73.932,74.586,105913.0
2015-03-30,74.259,76.549,74.259,75.894,78722.0
2015-03-31,76.549,78.184,75.24,75.894,132318.0
2015-04-01,75.894,76.549,75.24,76.549,55015.0
2015-04-02,75.894,76.549,75.24,76.549,55015.0
2015-04-03,75.894,76.549,75.24,76.549,55015.0
2015-04-04,75.894,76.549,75.24,76.549,55015.0
2015-04-05,75.894,76.549,75.24,76.549,55015.0
2015-04-06,75.894,76.549,75.24,76.549,55015.0
2015-04-07,77.203,78.511,76.876,78.511,192388.0
2015-04-08,78.839,79.166,77.857,78.511,140482.0
2015-04-09,79.166,79.166,77.857,78.511,172749.0
2015-04-10,79.166,79.166,78.184,78.511,175782.0
2015-04-11,79.166,79.166,78.184,78.511,175782.0
2015-04-12,79.166,79.166,78.184,78.511,175782.0
2015-04-13,78.184,79.82,77.857,78.839,235286.0
2015-04-14,78.839,79.82,76.549,77.203,197887.0
2015-04-15,77.857,79.166,76.876,77.203,205051.0
2015-04-16,78.184,78.839,76.221,77.53,174429.0
2015-04-17,77.53,78.184,75.894,77.203,142518.0
2015-04-18,77.53,78.184,75.894,77.203,142518.0
2015-04-19,77.53,78.184,75.894,77.203,142518.0
2015-04-20,78.184,78.839,76.549,77.203,94821.0
2015-04-21,78.184,79.82,77.53,78.839,201385.0
2015-04-22,79.166,79.166,77.857,78.511,142157.0
2015-04-23,79.166,79.166,78.184,78.184,125339.0
2015-04-24,79.166,82.437,78.184,81.783,300999.0
2015-04-25,79.166,82.437,78.184,81.783,300999.0
2015-04-26,79.166,82.437,78.184,81.783,300999.0
2015-04-27,82.437,84.727,80.474,83.745,265151.0
2015-04-28,83.418,83.745,80.147,80.801,217573.0
2015-04-29,81.128,81.456,78.511,78.839,75543.0
2015-04-30,79.493,80.474,78.184,80.147,67448.0
2015-05-01,79.493,80.474,78.184,80.147,67448.0
2015-05-02,79.493,80.474,78.184,80.147,67448.0
2015-05-03,79.493,80.474,78.184,80.147,67448.0
2015-05-04,80.147,80.474,78.184,78.184,142001.0
2015-05-05,78.511,79.166,77.857,78.511,83648.0
2015-05-06,78.184,78.839,76.876,77.203,108190.0
2015-05-07,76.876,77.203,75.894,76.221,85102.0
2015-05-08,76.221,76.876,75.24,75.894,150323.0
2015-05-09,76.221,76.876,75.24,75.894,150323.0
2015-05-10,76.221,76.876,75.24,75.894,150323.0
2015-05-11,76.549,78.184,76.221,77.203,140819.0
2015-05-12,76.876,77.203,75.24,75.24,102361.0
2015-05-13,75.894,77.203,75.24,76.876,160951.0
2015-05-14,75.894,77.203,75.24,76.876,160951.0
2015-05-15,76.876,77.857,76.221,77.203,133137.0
2015-05-16,76.876,77.857,76.221,77.203,133137.0
2015-05-17,76.876,77.857,76.221,77.203,133137.0
2015-05-18,76.876,78.839,76.549,78.184,114237.0
2015-05-19,79.82,79.82,78.184,78.184,134385.0
2015-05-20,78.184,80.147,76.221,79.82,166912.0
2015-05-21,80.147,80.801,79.82,80.474,96234.0
2015-05-22,81.128,81.456,79.493,81.128,161809.0
2015-05-23,81.128,81.456,79.493,81.128,161809.0
2015-05-24,81.128,81.456,79.493,81.128,161809.0
2015-05-25,81.128,81.456,79.493,81.128,161809.0
2015-05-26,80.801,81.456,79.82,80.474,139033.0
2015-05-27,80.474,81.783,80.147,80.147,64915.0
2015-05-28,80.474,82.437,80.474,81.128,140474.0
2015-05-29,81.456,82.437,81.128,82.437,110426.0
2015-05-30,81.456,82.437,81.128,82.437,110426.0
2015-05-31,81.456,82.437,81.128,82.437,110426.0
2015-06-01,82.764,83.091,80.474,81.456,122846.0
2015-06-02,81.783,82.764,81.128,81.783,123873.0
2015-06-03,82.849,83.561,82.494,83.205,171749.0
2015-06-04,83.916,83.916,81.783,82.494,120666.0
2015-06-05,82.138,83.561,82.138,83.205,68262.0
2015-06-06,82.138,83.561,82.138,83.205,68262.0
2015-06-07,82.138,83.561,82.138,83.205,68262.0
2015-06-08,84.272,84.272,82.494,83.205,65272.0
2015-06-09,82.849,83.205,80.36,82.849,94638.0
2015-06-10,83.205,83.916,82.494,82.849,90090.0
2015-06-11,82.849,83.916,82.849,83.561,58121.0
2015-06-12,83.205,84.272,82.494,82.849,146665.0
2015-06-13,83.205,84.272,82.494,82.849,146665.0
2015-06-14,83.205,84.272,82.494,82.849,146665.0
2015-06-15,83.561,83.916,82.138,82.494,163126.0
2015-06-16,83.561,83.561,79.294,81.427,244535.0
2015-06-17,82.849,82.849,80.36,80.716,111567.0
2015-06-18,80.36,81.427,80.36,80.716,107916.0
2015-06-19,81.072,82.494,80.36,80.36,229387.0
2015-06-20,81.072,82.494,80.36,80.36,229387.0
2015-06-21,81.072,82.494,80.36,80.36,229387.0
2015-06-22,81.427,83.205,80.716,82.849,111965.0
2015-06-23,83.205,84.627,83.205,84.627,110656.0
2015-06-24,84.983,84.983,83.561,83.916,127198.0
2015-06-25,83.916,83.916,81.783,82.494,135778.0
2015-06-26,82.494,83.916,82.138,83.916,123980.0
2015-06-27,82.494,83.916,82.138,83.916,123980.0
2015-06-28,82.494,83.916,82.138,83.916,123980.0
2015-06-29,82.138,82.494,80.716,82.138,95810.0
2015-06-30,81.783,82.494,81.427,81.783,88321.0
2015-07-01,81.783,82.849,81.427,82.138,92296.0
2015-07-02,83.205,83.205,82.138,82.494,96189.0
2015-07-03,82.849,83.205,82.494,83.205,87178.0
2015-07-04,82.849,83.205,82.494,83.205,87178.0
2015-07-05,82.849,83.205,82.494,83.205,87178.0
2015-07-06,82.138,82.849,82.138,82.138,59648.0
2015-07-07,82.494,82.494,81.072,81.427,79702.0
2015-07-08,82.138,83.205,82.138,82.138,125401.0
2015-07-09,82.138,84.627,82.138,84.627,114199.0
2015-07-10,84.983,86.761,84.627,86.405,172642.0
2015-07-11,84.983,86.761,84.627,86.405,172642.0
2015-07-12,84.983,86.761,84.627,86.405,172642.0
2015-07-13,87.116,87.828,87.116,87.472,101830.0
2015-07-14,87.472,87.472,86.761,86.761,68789.0
2015-07-15,86.761,87.828,86.05,86.761,106350.0
2015-07-16,87.472,89.25,87.116,88.894,131061.0
2015-07-17,89.605,89.961,88.894,89.25,94855.0
2015-07-18,89.605,89.961,88.894,89.25,94855.0
2015-07-19,89.605,89.961,88.894,89.25,94855.0
2015-07-20,89.605,90.317,88.539,88.894,112077.0
2015-07-21,89.605,89.605,88.894,88.894,60073.0
2015-07-22,87.472,88.894,87.472,88.539,94133.0
2015-07-23,88.539,89.25,87.472,87.828,82544.0
2015-07-24,88.539,89.605,88.539,89.605,100213.0
2015-07-25,88.539,89.605,88.539,89.605,100213.0
2015-07-26,88.539,89.605,88.539,89.605,100213.0
2015-07-27,89.605,89.605,87.116,87.472,100403.0
2015-07-28,88.183,88.894,87.828,88.894,75440.0
2015-07-29,88.894,90.672,88.894,89.961,122391.0
2015-07-30,90.672,91.028,89.605,90.672,96114.0
2015-07-31,90.672,92.45,89.961,91.739,123310.0
2015-08-01,90.672,92.45,89.961,91.739,123310.0
2015-08-02,90.672,92.45,89.961,91.739,123310.0
2015-08-03,92.094,93.161,91.739,92.094,125412.0
2015-08-04,92.806,93.161,92.094,92.806,145930.0
2015-08-05,93.161,93.872,92.806,93.161,140188.0
2015-08-06,93.161,94.228,93.161,93.517,87205.0
2015-08-07,93.872,96.006,93.161,94.583,155076.0
2015-08-08,93.872,96.006,93.161,94.583,155076.0
2015-08-09,93.872,96.006,93.161,94.583,155076.0
2015-08-10,95.65,95.65,94.583,95.65,152185.0
2015-08-11,96.006,97.073,94.939,94.939,184432.0
2015-08-12,94.939,94.939,91.028,93.517,134767.0
2015-08-13,94.583,95.65,94.228,95.65,129605.0
2015-08-14,96.006,96.717,93.872,94.583,224727.0
2015-08-15,96.006,96.717,93.872,94.583,224727.0
2015-08-16,96.006,96.717,93.872,94.583,224727.0
2015-08-17,96.006,96.717,93.872,94.583,135221.0
2015-08-18,96.006,97.784,94.939,97.428,248806.0
2015-08-19,98.139,98.495,97.428,98.139,431917.0
2015-08-20,98.139,99.206,95.65,95.65,798252.0
2015-08-21,93.161,94.939,91.739,91.739,305253.0
2015-08-22,93.161,94.939,91.739,91.739,305253.0
2015-08-23,93.161,94.939,91.739,91.739,305253.0
2015-08-24,88.539,89.25,84.272,87.828,593980.0
2015-08-25,86.761,91.028,86.05,89.605,395602.0
2015-08-26,89.605,90.317,86.761,87.472,353446.0
2015-08-27,88.894,89.25,86.05,86.405,495916.0
2015-08-28,87.472,87.472,86.05,87.116,213890.0
2015-08-29,87.472,87.472,86.05,87.116,213890.0
2015-08-30,87.472,87.472,86.05,87.116,213890.0
2015-08-31,87.828,89.605,87.116,89.605,194436.0
2015-09-01,89.25,89.25,86.761,87.116,116721.0
2015-09-02,87.472,88.183,86.405,86.761,119607.0
2015-09-03,87.472,89.25,87.116,88.894,136594.0
2015-09-04,88.183,88.183,87.116,87.472,167215.0
2015-09-05,88.183,88.183,87.116,87.472,167215.0
2015-09-06,88.183,88.183,87.116,87.472,167215.0
2015-09-07,88.183,88.183,87.116,87.828,87291.0
2015-09-08,87.828,88.894,87.472,88.539,151217.0
2015-09-09,89.605,91.739,89.25,91.028,181337.0
2015-09-10,89.961,90.672,89.25,89.605,154223.0
2015-09-11,90.317,92.806,90.317,92.094,209438.0
2015-09-12,90.317,92.806,90.317,92.094,209438.0
2015-09-13,90.317,92.806,90.317,92.094,209438.0
2015-09-14,91.739,93.517,91.383,92.45,77550.0
2015-09-15,92.45,92.45,90.672,92.094,138375.0
2015-09-16,93.161,96.006,92.45,95.295,136177.0
2015-09-17,94.939,96.006,94.228,95.65,94590.0
2015-09-18,95.65,95.65,94.228,95.295,114130.0
2015-09-19,95.65,95.65,94.228,95.295,114130.0
2015-09-20,95.65,95.65,94.228,95.295,114130.0
2015-09-21,94.939,94.939,92.45,93.161,105822.0
2015-09-22,93.517,93.517,91.383,92.45,90142.0
2015-09-23,92.45,92.806,91.383,92.45,120111.0
2015-09-24,92.45,94.228,92.094,93.517,85966.0
2015-09-25,93.161,96.006,91.739,95.65,307621.0
2015-09-26,93.161,96.006,91.739,95.65,307621.0
2015-09-27,93.161,96.006,91.739,95.65,307621.0
2015-09-28,95.65,95.65,94.939,94.939,81734.0
2015-09-29,94.228,95.65,93.161,94.939,70255.0
2015-09-30,95.65,96.361,95.295,95.65,121358.0
2015-10-01,96.006,97.428,96.006,96.717,116496.0
2015-10-02,97.428,98.85,95.295,95.65,133555.0
2015-10-03,97.428,98.85,95.295,95.65,133555.0
2015-10-04,97.428,98.85,95.295,95.65,133555.0
2015-10-05,97.428,99.917,97.428,99.917,330516.0
2015-10-06,100.628,101.695,99.917,100.628,219528.0
2015-10-07,100.984,101.339,97.784,97.784,151137.0
2015-10-08,98.139,98.495,95.65,95.65,200344.0
2015-10-09,96.006,98.139,95.65,95.65,159160.0
2015-10-10,96.006,98.139,95.65,95.65,159160.0
2015-10-11,96.006,98.139,95.65,95.65,159160.0
2015-10-12,96.361,97.428,96.361,97.428,61716.0
2015-10-13,97.428,97.784,97.073,97.428,77451.0
2015-10-14,97.073,97.073,94.939,94.939,132958.0
2015-10-15,92.45,93.872,90.317,92.45,341797.0
2015-10-16,92.806,92.806,88.539,89.25,295057.0
2015-10-17,92.806,92.806,88.539,89.25,295057.0
2015-10-18,92.806,92.806,88.539,89.25,295057.0
2015-10-19,89.25,90.672,88.894,89.605,225416.0
2015-10-20,89.25,93.161,89.25,93.161,236093.0
2015-10-21,93.517,95.295,93.517,95.295,83901.0
2015-10-22,95.65,96.361,94.583,94.583,135376.0
2015-10-23,95.295,96.361,94.583,95.295,139283.0
2015-10-24,95.295,96.361,94.583,95.295,139283.0
2015-10-25,95.295,96.361,94.583,95.295,139283.0
2015-10-26,96.361,96.361,95.295,95.295,90793.0
2015-10-27,96.006,96.006,94.939,94.939,79447.0
2015-10-28,94.939,98.139,94.939,98.139,155194.0
2015-10-29,98.139,100.273,97.428,99.562,185911.0
2015-10-30,99.917,100.628,98.495,98.85,166526.0
2015-10-31,99.917,100.628,98.495,98.85,166526.0
2015-11-01,99.917,100.628,98.495,98.85,166526.0
2015-11-02,98.139,101.339,98.139,100.984,259049.0
2015-11-03,100.628,101.339,99.206,99.917,154117.0
2015-11-04,98.85,100.984,98.85,99.562,125500.0
2015-11-05,99.206,100.628,99.206,100.628,90164.0
2015-11-06,99.917,100.628,97.784,98.85,152259.0
2015-11-07,99.917,100.628,97.784,98.85,152259.0
2015-11-08,99.917,100.628,97.784,98.85,152259.0
2015-11-09,99.562,99.917,98.495,99.562,130575.0
2015-11-10,99.917,102.051,99.917,102.051,254069.0
2015-11-11,102.051,103.117,99.917,100.984,146300.0
2015-11-12,102.406,103.117,99.562,102.051,203245.0
2015-11-13,102.406,102.406,99.206,100.273,256476.0
2015-11-14,102.406,102.406,99.206,100.273,256476.0
2015-11-15,102.406,102.406,99.206,100.273,256476.0
2015-11-16,100.273,100.273,97.784,98.85,232226.0
2015-11-17,98.495,100.984,98.139,99.562,123510.0
2015-11-18,99.206,100.628,98.85,99.206,117666.0
2015-11-19,99.206,101.695,98.495,100.273,194717.0
2015-11-20,100.628,102.051,100.273,101.339,121637.0
2015-11-21,100.628,102.051,100.273,101.339,121637.0
2015-11-22,100.628,102.051,100.273,101.339,121637.0
2015-11-23,102.406,102.762,101.695,101.695,144936.0
2015-11-24,102.406,102.406,100.273,100.628,110523.0
2015-11-25,101.695,102.051,98.495,99.206,149624.0
2015-11-26,99.206,99.917,98.139,98.85,146018.0
2015-11-27,99.562,101.695,98.139,101.339,135301.0
2015-11-28,99.562,101.695,98.139,101.339,135301.0
2015-11-29,99.562,101.695,98.139,101.339,135301.0
2015-11-30,102.051,104.184,101.339,103.828,190296.0
2015-12-01,104.54,105.251,103.473,104.54,145346.0
2015-12-02,104.54,106.673,104.54,106.318,182445.0
2015-12-03,106.673,107.74,105.251,105.251,155506.0
2015-12-04,106.673,107.029,104.895,105.962,122789.0
2015-12-05,106.673,107.029,104.895,105.962,122789.0
2015-12-06,106.673,107.029,104.895,105.962,122789.0
2015-12-07,106.673,108.095,105.962,105.962,125816.0
2015-12-08,105.606,106.673,104.54,104.54,114598.0
2015-12-09,105.251,105.606,103.473,103.828,88479.0
2015-12-10,104.184,104.184,102.051,103.473,118460.0
2015-12-11,103.828,104.184,99.562,100.628,228100.0
2015-12-12,103.828,104.184,99.562,100.628,228100.0
2015-12-13,103.828,104.184,99.562,100.628,228100.0
2015-12-14,100.273,100.628,96.717,97.784,180793.0
2015-12-15,97.784,102.406,97.428,102.406,109882.0
2015-12-16,102.762,104.184,102.406,103.117,117940.0
2015-12-17,104.54,105.251,104.184,104.54,151371.0
2015-12-18,104.895,105.251,103.473,103.828,154074.0
2015-12-19,104.895,105.251,103.473,103.828,154074.0
2015-12-20,104.895,105.251,103.473,103.828,154074.0
2015-12-21,103.117,105.606,103.117,105.251,111714.0
2015-12-22,105.606,105.606,104.54,104.895,107345.0
2015-12-23,105.251,106.318,104.895,105.962,114836.0
2015-12-24,105.251,106.318,104.895,105.962,114836.0
2015-12-25,105.251,106.318,104.895,105.962,114836.0
2015-12-26,105.251,106.318,104.895,105.962,114836.0
2015-12-27,105.251,106.318,104.895,105.962,114836.0
2015-12-28,106.318,108.095,105.962,107.029,90128.0
2015-12-29,107.74,108.451,107.029,108.095,64462.0
2015-12-30,108.095,112.362,107.74,110.229,164700.0
2015-12-31,108.095,112.362,107.74,110.229,164700.0
2016-01-01,108.095,112.362,107.74,110.229,164700.0
2016-01-02,108.095,112.362,107.74,110.229,164700.0
2016-01-03,108.095,112.362,107.74,110.229,164700.0
2016-01-04,110.229,110.229,108.095,108.095,95763.0
2016-01-05,108.095,109.162,105.962,107.74,128520.0
2016-01-06,108.095,109.518,107.384,108.807,150713.0
2016-01-07,108.451,108.451,103.117,106.318,194635.0
2016-01-08,107.029,108.095,106.318,106.318,116006.0
2016-01-09,107.029,108.095,106.318,106.318,116006.0
2016-01-10,107.029,108.095,106.318,106.318,116006.0
2016-01-11,107.029,111.296,104.895,110.229,159926.0
2016-01-12,111.651,112.718,109.162,112.362,150114.0
2016-01-13,113.785,119.474,113.785,118.763,247679.0
2016-01-14,116.274,120.185,116.274,117.696,233655.0
2016-01-15,118.763,119.829,114.851,118.407,222571.0
2016-01-16,118.763,119.829,114.851,118.407,222571.0
2016-01-17,118.763,119.829,114.851,118.407,222571.0
2016-01-18,118.052,119.829,114.496,114.496,147403.0
2016-01-19,115.918,120.185,115.918,120.185,188358.0
2016-01-20,118.763,120.541,116.274,116.629,351309.0
2016-01-21,116.629,118.763,113.785,115.207,259722.0
2016-01-22,116.629,119.118,116.629,117.34,379497.0
2016-01-23,116.629,119.118,116.629,117.34,379497.0
2016-01-24,116.629,119.118,116.629,117.34,379497.0
2016-01-25,119.118,124.096,117.696,124.096,413636.0
2016-01-26,120.541,121.252,114.851,116.274,366026.0
2016-01-27,116.629,116.985,113.785,116.629,193680.0
2016-01-28,116.629,117.696,115.918,116.985,189812.0
2016-01-29,118.763,121.252,118.052,121.252,220188.0
2016-01-30,118.763,121.252,118.052,121.252,220188.0
2016-01-31,118.763,121.252,118.052,121.252,220188.0
2016-02-01,121.252,122.318,119.829,121.252,224077.0
2016-02-02,120.185,120.896,117.696,120.185,256049.0
2016-02-03,120.896,120.896,117.696,117.696,263545.0
2016-02-04,118.052,118.763,113.429,115.563,207905.0
2016-02-05,115.918,116.985,114.14,115.563,146322.0
2016-02-06,115.918,116.985,114.14,115.563,146322.0
2016-02-07,115.918,116.985,114.14,115.563,146322.0
2016-02-08,116.274,116.274,109.518,109.518,220965.0
2016-02-09,109.162,110.94,107.384,110.94,191309.0
2016-02-10,110.94,115.207,108.807,114.851,151314.0
2016-02-11,114.496,114.496,109.873,112.362,120733.0
2016-02-12,112.362,113.429,111.651,113.429,100837.0
2016-02-13,112.362,113.429,111.651,113.429,100837.0
2016-02-14,112.362,113.429,111.651,113.429,100837.0
2016-02-15,116.629,117.34,115.918,117.34,154178.0
2016-02-16,116.985,117.696,112.718,114.851,232311.0
2016-02-17,115.918,117.696,114.851,115.918,194461.0
2016-02-18,116.629,118.407,116.274,116.629,465995.0
2016-02-19,119.118,122.674,117.34,122.674,492268.0
2016-02-20,119.118,122.674,117.34,122.674,492268.0
2016-02-21,119.118,122.674,117.34,122.674,492268.0
2016-02-22,123.03,128.008,123.03,127.652,454397.0
2016-02-23,127.297,128.719,123.741,126.941,192610.0
2016-02-24,126.941,128.008,126.23,126.941,238532.0
2016-02-25,128.008,131.208,126.941,130.852,204913.0
2016-02-26,131.919,132.63,128.719,129.786,128801.0
2016-02-27,131.919,132.63,128.719,129.786,128801.0
2016-02-28,131.919,132.63,128.719,129.786,128801.0
2016-02-29,129.786,130.852,126.941,128.008,151731.0
2016-03-01,128.008,130.852,126.941,130.852,137113.0
2016-03-02,130.497,132.275,126.941,127.652,192789.0
2016-03-03,127.652,129.43,123.385,126.941,170154.0
2016-03-04,128.008,134.053,128.008,134.053,251798.0
2016-03-05,128.008,134.053,128.008,134.053,251798.0
2016-03-06,128.008,134.053,128.008,134.053,251798.0
2016-03-07,134.408,135.83,131.208,131.563,253168.0
2016-03-08,130.852,133.697,130.141,132.63,209930.0
2016-03-09,131.919,135.119,131.563,134.053,150477.0
2016-03-10,135.475,136.897,134.764,136.897,279745.0
2016-03-11,137.608,140.808,136.186,139.031,260591.0
2016-03-12,137.608,140.808,136.186,139.031,260591.0
2016-03-13,137.608,140.808,136.186,139.031,260591.0
2016-03-14,142.231,142.231,138.319,140.097,116659.0
2016-03-15,139.742,140.808,138.675,139.742,166369.0
2016-03-16,140.453,140.808,138.319,140.453,215810.0
2016-03-17,141.164,141.875,137.608,138.319,247605.0
2016-03-18,138.319,141.164,136.897,141.164,171125.0
2016-03-19,138.319,141.164,136.897,141.164,171125.0
2016-03-20,138.319,141.164,136.897,141.164,171125.0
2016-03-21,141.164,141.875,139.742,141.164,66363.0
2016-03-22,141.52,142.942,139.742,142.942,132122.0
2016-03-23,143.298,146.498,143.298,145.075,115704.0
2016-03-24,143.298,146.498,143.298,145.075,115704.0
2016-03-25,143.298,146.498,143.298,145.075,115704.0
2016-03-26,143.298,146.498,143.298,145.075,115704.0
2016-03-27,143.298,146.498,143.298,145.075,115704.0
2016-03-28,143.298,146.498,143.298,145.075,115704.0
2016-03-29,147.92,149.342,144.364,146.142,262530.0
2016-03-30,147.92,149.342,145.431,146.853,237344.0
2016-03-31,146.853,146.853,143.653,144.364,149991.0
2016-04-01,143.653,145.075,141.164,143.298,177080.0
2016-04-02,143.653,145.075,141.164,143.298,177080.0
2016-04-03,143.653,145.075,141.164,143.298,177080.0
2016-04-04,144.72,147.209,144.364,145.431,122414.0
2016-04-05,145.431,147.92,143.653,147.92,143394.0
2016-04-06,148.987,150.409,146.142,150.053,122183.0
2016-04-07,149.698,152.187,145.075,146.498,200474.0
2016-04-08,147.92,148.987,145.075,147.209,152297.0
2016-04-09,147.92,148.987,145.075,147.209,152297.0
2016-04-10,147.92,148.987,145.075,147.209,152297.0
2016-04-11,147.209,147.209,143.653,145.075,102373.0
2016-04-12,145.075,146.853,141.875,146.142,215695.0
2016-04-13,149.698,150.765,145.075,147.209,157933.0
2016-04-14,147.209,147.92,144.364,146.853,163008.0
2016-04-15,147.209,147.564,144.72,145.431,55564.0
2016-04-16,147.209,147.564,144.72,145.431,55564.0
2016-04-17,147.209,147.564,144.72,145.431,55564.0
2016-04-18,145.431,146.498,143.653,144.364,87852.0
2016-04-19,143.653,146.498,142.586,145.787,109626.0
2016-04-20,144.364,145.787,142.942,145.075,205843.0
2016-04-21,144.009,144.72,131.563,133.697,394090.0
2016-04-22,133.697,137.608,132.63,135.475,234927.0
2016-04-23,133.697,137.608,132.63,135.475,234927.0
2016-04-24,133.697,137.608,132.63,135.475,234927.0
2016-04-25,136.542,136.897,133.697,135.119,119846.0
2016-04-26,135.83,137.253,135.119,136.542,119454.0
2016-04-27,136.542,141.875,135.83,141.875,121662.0
2016-04-28,142.231,142.586,138.675,141.52,113231.0
2016-04-29,141.875,142.231,140.097,142.231,154064.0
