,UNVR IJ Equity
2022-11-27,108.3636
2022-11-28,108.3636
2022-11-29,108.3636
2022-11-30,108.3636
2022-12-01,108.3636
2022-12-02,108.3636
2022-12-03,108.3636
2022-12-04,108.3636
2022-12-05,108.3636
2022-12-06,108.3636
2022-12-07,108.3636
2022-12-08,108.3636
2022-12-09,108.3636
2022-12-10,108.3636
2022-12-11,108.3636
2022-12-12,108.3636
2022-12-13,108.3636
2022-12-14,108.3636
2022-12-15,108.3636
2022-12-16,108.3636
2022-12-17,108.3636
2022-12-18,108.3636
2022-12-19,108.3636
2022-12-20,108.3636
2022-12-21,108.3636
2022-12-22,108.3636
2022-12-23,108.3636
2022-12-24,108.3636
2022-12-25,108.3636
2022-12-26,108.3636
2022-12-27,108.3636
2022-12-28,108.3636
2022-12-29,108.3636
2022-12-30,108.3636
2022-12-31,128.9835
2023-01-01,128.9835
2023-01-02,128.9835
2023-01-03,128.9835
2023-01-04,128.9835
2023-01-05,128.9835
2023-01-06,128.9835
2023-01-07,128.9835
2023-01-08,128.9835
2023-01-09,128.9835
2023-01-10,128.9835
2023-01-11,128.9835
2023-01-12,128.9835
2023-01-13,128.9835
2023-01-14,128.9835
2023-01-15,128.9835
2023-01-16,128.9835
2023-01-17,128.9835
2023-01-18,128.9835
2023-01-19,128.9835
2023-01-20,128.9835
2023-01-21,128.9835
2023-01-22,128.9835
2023-01-23,128.9835
2023-01-24,128.9835
2023-01-25,128.9835
2023-01-26,128.9835
2023-01-27,128.9835
2023-01-28,128.9835
2023-01-29,128.9835
2023-01-30,128.9835
2023-01-31,128.9835
2023-02-01,128.9835
2023-02-02,128.9835
2023-02-03,128.9835
2023-02-04,128.9835
2023-02-05,128.9835
2023-02-06,128.9835
2023-02-07,128.9835
2023-02-08,128.9835
2023-02-09,128.9835
2023-02-10,128.9835
2023-02-11,128.9835
2023-02-12,128.9835
2023-02-13,128.9835
2023-02-14,128.9835
2023-02-15,128.9835
2023-02-16,128.9835
2023-02-17,128.9835
2023-02-18,128.9835
2023-02-19,128.9835
2023-02-20,128.9835
2023-02-21,128.9835
2023-02-22,128.9835
2023-02-23,128.9835
2023-02-24,128.9835
2023-02-25,128.9835
2023-02-26,128.9835
2023-02-27,128.9835
2023-02-28,128.9835
2023-03-01,128.9835
2023-03-02,128.9835
2023-03-03,128.9835
2023-03-04,128.9835
2023-03-05,128.9835
2023-03-06,128.9835
2023-03-07,128.9835
2023-03-08,128.9835
2023-03-09,128.9835
2023-03-10,128.9835
2023-03-11,128.9835
2023-03-12,128.9835
2023-03-13,128.9835
2023-03-14,128.9835
2023-03-15,128.9835
2023-03-16,128.9835
2023-03-17,128.9835
2023-03-18,128.9835
2023-03-19,128.9835
2023-03-20,128.9835
2023-03-21,128.9835
2023-03-22,128.9835
2023-03-23,128.9835
2023-03-24,128.9835
2023-03-25,128.9835
2023-03-26,128.9835
2023-03-27,128.9835
2023-03-28,128.9835
2023-03-29,128.9835
2023-03-30,128.9835
2023-03-31,80.9979
2023-04-01,80.9979
2023-04-02,80.9979
2023-04-03,80.9979
2023-04-04,80.9979
2023-04-05,80.9979
2023-04-06,80.9979
2023-04-07,80.9979
2023-04-08,80.9979
2023-04-09,80.9979
2023-04-10,80.9979
2023-04-11,80.9979
2023-04-12,80.9979
2023-04-13,80.9979
2023-04-14,80.9979
2023-04-15,80.9979
2023-04-16,80.9979
2023-04-17,80.9979
2023-04-18,80.9979
2023-04-19,80.9979
2023-04-20,80.9979
2023-04-21,80.9979
2023-04-22,80.9979
2023-04-23,80.9979
2023-04-24,80.9979
2023-04-25,80.9979
2023-04-26,80.9979
2023-04-27,80.9979
2023-04-28,80.9979
2023-04-29,80.9979
2023-04-30,80.9979
2023-05-01,80.9979
2023-05-02,80.9979
2023-05-03,80.9979
2023-05-04,80.9979
2023-05-05,80.9979
2023-05-06,80.9979
2023-05-07,80.9979
2023-05-08,80.9979
2023-05-09,80.9979
2023-05-10,80.9979
2023-05-11,80.9979
2023-05-12,80.9979
2023-05-13,80.9979
2023-05-14,80.9979
2023-05-15,80.9979
2023-05-16,80.9979
2023-05-17,80.9979
2023-05-18,80.9979
2023-05-19,80.9979
2023-05-20,80.9979
2023-05-21,80.9979
2023-05-22,80.9979
2023-05-23,80.9979
2023-05-24,80.9979
2023-05-25,80.9979
2023-05-26,80.9979
2023-05-27,80.9979
2023-05-28,80.9979
2023-05-29,80.9979
2023-05-30,80.9979
2023-05-31,80.9979
2023-06-01,80.9979
2023-06-02,80.9979
2023-06-03,80.9979
2023-06-04,80.9979
2023-06-05,80.9979
2023-06-06,80.9979
2023-06-07,80.9979
2023-06-08,80.9979
2023-06-09,80.9979
2023-06-10,80.9979
2023-06-11,80.9979
2023-06-12,80.9979
2023-06-13,80.9979
2023-06-14,80.9979
2023-06-15,80.9979
2023-06-16,80.9979
2023-06-17,80.9979
2023-06-18,80.9979
2023-06-19,80.9979
2023-06-20,80.9979
2023-06-21,80.9979
2023-06-22,80.9979
2023-06-23,80.9979
2023-06-24,80.9979
2023-06-25,80.9979
2023-06-26,80.9979
2023-06-27,80.9979
2023-06-28,80.9979
2023-06-29,80.9979
2023-06-30,110.4233
2023-07-01,110.4233
2023-07-02,110.4233
2023-07-03,110.4233
2023-07-04,110.4233
2023-07-05,110.4233
2023-07-06,110.4233
2023-07-07,110.4233
2023-07-08,110.4233
2023-07-09,110.4233
2023-07-10,110.4233
2023-07-11,110.4233
2023-07-12,110.4233
2023-07-13,110.4233
2023-07-14,110.4233
2023-07-15,110.4233
2023-07-16,110.4233
2023-07-17,110.4233
2023-07-18,110.4233
2023-07-19,110.4233
2023-07-20,110.4233
2023-07-21,110.4233
2023-07-22,110.4233
2023-07-23,110.4233
2023-07-24,110.4233
2023-07-25,110.4233
2023-07-26,110.4233
2023-07-27,110.4233
2023-07-28,110.4233
2023-07-29,110.4233
2023-07-30,110.4233
2023-07-31,110.4233
2023-08-01,110.4233
2023-08-02,110.4233
2023-08-03,110.4233
2023-08-04,110.4233
2023-08-05,110.4233
2023-08-06,110.4233
2023-08-07,110.4233
2023-08-08,110.4233
2023-08-09,110.4233
2023-08-10,110.4233
2023-08-11,110.4233
2023-08-12,110.4233
2023-08-13,110.4233
2023-08-14,110.4233
2023-08-15,110.4233
2023-08-16,110.4233
2023-08-17,110.4233
2023-08-18,110.4233
2023-08-19,110.4233
2023-08-20,110.4233
2023-08-21,110.4233
2023-08-22,110.4233
2023-08-23,110.4233
2023-08-24,110.4233
2023-08-25,110.4233
2023-08-26,110.4233
2023-08-27,110.4233
2023-08-28,110.4233
2023-08-29,110.4233
2023-08-30,110.4233
2023-08-31,110.4233
2023-09-01,110.4233
2023-09-02,110.4233
2023-09-03,110.4233
2023-09-04,110.4233
2023-09-05,110.4233
2023-09-06,110.4233
2023-09-07,110.4233
2023-09-08,110.4233
2023-09-09,110.4233
2023-09-10,110.4233
2023-09-11,110.4233
2023-09-12,110.4233
2023-09-13,110.4233
2023-09-14,110.4233
2023-09-15,110.4233
2023-09-16,110.4233
2023-09-17,110.4233
2023-09-18,110.4233
2023-09-19,110.4233
2023-09-20,110.4233
2023-09-21,110.4233
2023-09-22,110.4233
2023-09-23,110.4233
2023-09-24,110.4233
2023-09-25,110.4233
2023-09-26,110.4233
2023-09-27,110.4233
2023-09-28,110.4233
2023-09-29,110.4233
2023-09-30,88.9534
2023-10-01,88.9534
2023-10-02,88.9534
2023-10-03,88.9534
2023-10-04,88.9534
2023-10-05,88.9534
2023-10-06,88.9534
2023-10-07,88.9534
2023-10-08,88.9534
2023-10-09,88.9534
2023-10-10,88.9534
2023-10-11,88.9534
2023-10-12,88.9534
2023-10-13,88.9534
2023-10-14,88.9534
2023-10-15,88.9534
2023-10-16,88.9534
2023-10-17,88.9534
2023-10-18,88.9534
2023-10-19,88.9534
2023-10-20,88.9534
2023-10-21,88.9534
2023-10-22,88.9534
2023-10-23,88.9534
2023-10-24,88.9534
2023-10-25,88.9534
2023-10-26,88.9534
2023-10-27,88.9534
2023-10-28,88.9534
2023-10-29,88.9534
2023-10-30,88.9534
2023-10-31,88.9534
2023-11-01,88.9534
2023-11-02,88.9534
2023-11-03,88.9534
2023-11-04,88.9534
2023-11-05,88.9534
2023-11-06,88.9534
2023-11-07,88.9534
2023-11-08,88.9534
2023-11-09,88.9534
2023-11-10,88.9534
2023-11-11,88.9534
2023-11-12,88.9534
2023-11-13,88.9534
2023-11-14,88.9534
2023-11-15,88.9534
2023-11-16,88.9534
2023-11-17,88.9534
2023-11-18,88.9534
2023-11-19,88.9534
2023-11-20,88.9534
2023-11-21,88.9534
2023-11-22,88.9534
2023-11-23,88.9534
2023-11-24,88.9534
2023-11-25,88.9534
2023-11-26,88.9534
2023-11-27,88.9534
2023-11-28,88.9534
2023-11-29,88.9534
2023-11-30,88.9534
2023-12-01,88.9534
2023-12-02,88.9534
2023-12-03,88.9534
2023-12-04,88.9534
2023-12-05,88.9534
2023-12-06,88.9534
2023-12-07,88.9534
2023-12-08,88.9534
2023-12-09,88.9534
2023-12-10,88.9534
2023-12-11,88.9534
2023-12-12,88.9534
2023-12-13,88.9534
2023-12-14,88.9534
2023-12-15,88.9534
2023-12-16,88.9534
2023-12-17,88.9534
2023-12-18,88.9534
2023-12-19,88.9534
2023-12-20,88.9534
2023-12-21,88.9534
2023-12-22,88.9534
2023-12-23,88.9534
2023-12-24,88.9534
2023-12-25,88.9534
2023-12-26,88.9534
2023-12-27,88.9534
2023-12-28,88.9534
2023-12-29,88.9534
2023-12-30,88.9534
2023-12-31,130.1333
2024-01-01,130.1333
2024-01-02,130.1333
2024-01-03,130.1333
2024-01-04,130.1333
2024-01-05,130.1333
2024-01-06,130.1333
2024-01-07,130.1333
2024-01-08,130.1333
2024-01-09,130.1333
2024-01-10,130.1333
2024-01-11,130.1333
2024-01-12,130.1333
2024-01-13,130.1333
2024-01-14,130.1333
2024-01-15,130.1333
2024-01-16,130.1333
2024-01-17,130.1333
2024-01-18,130.1333
2024-01-19,130.1333
2024-01-20,130.1333
2024-01-21,130.1333
2024-01-22,130.1333
2024-01-23,130.1333
2024-01-24,130.1333
2024-01-25,130.1333
2024-01-26,130.1333
2024-01-27,130.1333
2024-01-28,130.1333
2024-01-29,130.1333
2024-01-30,130.1333
2024-01-31,130.1333
2024-02-01,130.1333
2024-02-02,130.1333
2024-02-03,130.1333
2024-02-04,130.1333
2024-02-05,130.1333
2024-02-06,130.1333
2024-02-07,130.1333
2024-02-08,130.1333
2024-02-09,130.1333
2024-02-10,130.1333
2024-02-11,130.1333
2024-02-12,130.1333
2024-02-13,130.1333
2024-02-14,130.1333
2024-02-15,130.1333
2024-02-16,130.1333
2024-02-17,130.1333
2024-02-18,130.1333
2024-02-19,130.1333
2024-02-20,130.1333
2024-02-21,130.1333
2024-02-22,130.1333
2024-02-23,130.1333
2024-02-24,130.1333
2024-02-25,130.1333
2024-02-26,130.1333
2024-02-27,130.1333
2024-02-28,130.1333
2024-02-29,130.1333
2024-03-01,130.1333
2024-03-02,130.1333
2024-03-03,130.1333
2024-03-04,130.1333
2024-03-05,130.1333
2024-03-06,130.1333
2024-03-07,130.1333
2024-03-08,130.1333
2024-03-09,130.1333
2024-03-10,130.1333
2024-03-11,130.1333
2024-03-12,130.1333
2024-03-13,130.1333
2024-03-14,130.1333
2024-03-15,130.1333
2024-03-16,130.1333
2024-03-17,130.1333
2024-03-18,130.1333
2024-03-19,130.1333
2024-03-20,130.1333
2024-03-21,130.1333
