,PTBA IJ Equity
2022-11-17,56.0343
2022-11-18,56.0343
2022-11-19,56.0343
2022-11-20,56.0343
2022-11-21,56.0343
2022-11-22,56.0343
2022-11-23,56.0343
2022-11-24,56.0343
2022-11-25,56.0343
2022-11-26,56.0343
2022-11-27,56.0343
2022-11-28,56.0343
2022-11-29,56.0343
2022-11-30,56.0343
2022-12-01,56.0343
2022-12-02,56.0343
2022-12-03,56.0343
2022-12-04,56.0343
2022-12-05,56.0343
2022-12-06,56.0343
2022-12-07,56.0343
2022-12-08,56.0343
2022-12-09,56.0343
2022-12-10,56.0343
2022-12-11,56.0343
2022-12-12,56.0343
2022-12-13,56.0343
2022-12-14,56.0343
2022-12-15,56.0343
2022-12-16,56.0343
2022-12-17,56.0343
2022-12-18,56.0343
2022-12-19,56.0343
2022-12-20,56.0343
2022-12-21,56.0343
2022-12-22,56.0343
2022-12-23,56.0343
2022-12-24,56.0343
2022-12-25,56.0343
2022-12-26,56.0343
2022-12-27,56.0343
2022-12-28,56.0343
2022-12-29,56.0343
2022-12-30,56.0343
2022-12-31,47.6363
2023-01-01,47.6363
2023-01-02,47.6363
2023-01-03,47.6363
2023-01-04,47.6363
2023-01-05,47.6363
2023-01-06,47.6363
2023-01-07,47.6363
2023-01-08,47.6363
2023-01-09,47.6363
2023-01-10,47.6363
2023-01-11,47.6363
2023-01-12,47.6363
2023-01-13,47.6363
2023-01-14,47.6363
2023-01-15,47.6363
2023-01-16,47.6363
2023-01-17,47.6363
2023-01-18,47.6363
2023-01-19,47.6363
2023-01-20,47.6363
2023-01-21,47.6363
2023-01-22,47.6363
2023-01-23,47.6363
2023-01-24,47.6363
2023-01-25,47.6363
2023-01-26,47.6363
2023-01-27,47.6363
2023-01-28,47.6363
2023-01-29,47.6363
2023-01-30,47.6363
2023-01-31,47.6363
2023-02-01,47.6363
2023-02-02,47.6363
2023-02-03,47.6363
2023-02-04,47.6363
2023-02-05,47.6363
2023-02-06,47.6363
2023-02-07,47.6363
2023-02-08,47.6363
2023-02-09,47.6363
2023-02-10,47.6363
2023-02-11,47.6363
2023-02-12,47.6363
2023-02-13,47.6363
2023-02-14,47.6363
2023-02-15,47.6363
2023-02-16,47.6363
2023-02-17,47.6363
2023-02-18,47.6363
2023-02-19,47.6363
2023-02-20,47.6363
2023-02-21,47.6363
2023-02-22,47.6363
2023-02-23,47.6363
2023-02-24,47.6363
2023-02-25,47.6363
2023-02-26,47.6363
2023-02-27,47.6363
2023-02-28,47.6363
2023-03-01,47.6363
2023-03-02,47.6363
2023-03-03,47.6363
2023-03-04,47.6363
2023-03-05,47.6363
2023-03-06,47.6363
2023-03-07,47.6363
2023-03-08,47.6363
2023-03-09,47.6363
2023-03-10,47.6363
2023-03-11,47.6363
2023-03-12,47.6363
2023-03-13,47.6363
2023-03-14,47.6363
2023-03-15,47.6363
2023-03-16,47.6363
2023-03-17,47.6363
2023-03-18,47.6363
2023-03-19,47.6363
2023-03-20,47.6363
2023-03-21,47.6363
2023-03-22,47.6363
2023-03-23,47.6363
2023-03-24,47.6363
2023-03-25,47.6363
2023-03-26,47.6363
2023-03-27,47.6363
2023-03-28,47.6363
2023-03-29,47.6363
2023-03-30,47.6363
2023-03-31,41.0787
2023-04-01,41.0787
2023-04-02,41.0787
2023-04-03,41.0787
2023-04-04,41.0787
2023-04-05,41.0787
2023-04-06,41.0787
2023-04-07,41.0787
2023-04-08,41.0787
2023-04-09,41.0787
2023-04-10,41.0787
2023-04-11,41.0787
2023-04-12,41.0787
2023-04-13,41.0787
2023-04-14,41.0787
2023-04-15,41.0787
2023-04-16,41.0787
2023-04-17,41.0787
2023-04-18,41.0787
2023-04-19,41.0787
2023-04-20,41.0787
2023-04-21,41.0787
2023-04-22,41.0787
2023-04-23,41.0787
2023-04-24,41.0787
2023-04-25,41.0787
2023-04-26,41.0787
2023-04-27,41.0787
2023-04-28,41.0787
2023-04-29,41.0787
2023-04-30,41.0787
2023-05-01,41.0787
2023-05-02,41.0787
2023-05-03,41.0787
2023-05-04,41.0787
2023-05-05,41.0787
2023-05-06,41.0787
2023-05-07,41.0787
2023-05-08,41.0787
2023-05-09,41.0787
2023-05-10,41.0787
2023-05-11,41.0787
2023-05-12,41.0787
2023-05-13,41.0787
2023-05-14,41.0787
2023-05-15,41.0787
2023-05-16,41.0787
2023-05-17,41.0787
2023-05-18,41.0787
2023-05-19,41.0787
2023-05-20,41.0787
2023-05-21,41.0787
2023-05-22,41.0787
2023-05-23,41.0787
2023-05-24,41.0787
2023-05-25,41.0787
2023-05-26,41.0787
2023-05-27,41.0787
2023-05-28,41.0787
2023-05-29,41.0787
2023-05-30,41.0787
2023-05-31,41.0787
2023-06-01,41.0787
2023-06-02,41.0787
2023-06-03,41.0787
2023-06-04,41.0787
2023-06-05,41.0787
2023-06-06,41.0787
2023-06-07,41.0787
2023-06-08,41.0787
2023-06-09,41.0787
2023-06-10,41.0787
2023-06-11,41.0787
2023-06-12,41.0787
2023-06-13,41.0787
2023-06-14,41.0787
2023-06-15,41.0787
2023-06-16,41.0787
2023-06-17,41.0787
2023-06-18,41.0787
2023-06-19,41.0787
2023-06-20,41.0787
2023-06-21,41.0787
2023-06-22,41.0787
2023-06-23,41.0787
2023-06-24,41.0787
2023-06-25,41.0787
2023-06-26,41.0787
2023-06-27,41.0787
2023-06-28,41.0787
2023-06-29,41.0787
2023-06-30,45.0911
2023-07-01,45.0911
2023-07-02,45.0911
2023-07-03,45.0911
2023-07-04,45.0911
2023-07-05,45.0911
2023-07-06,45.0911
2023-07-07,45.0911
2023-07-08,45.0911
2023-07-09,45.0911
2023-07-10,45.0911
2023-07-11,45.0911
2023-07-12,45.0911
2023-07-13,45.0911
2023-07-14,45.0911
2023-07-15,45.0911
2023-07-16,45.0911
2023-07-17,45.0911
2023-07-18,45.0911
2023-07-19,45.0911
2023-07-20,45.0911
2023-07-21,45.0911
2023-07-22,45.0911
2023-07-23,45.0911
2023-07-24,45.0911
2023-07-25,45.0911
2023-07-26,45.0911
2023-07-27,45.0911
2023-07-28,45.0911
2023-07-29,45.0911
2023-07-30,45.0911
2023-07-31,45.0911
2023-08-01,45.0911
2023-08-02,45.0911
2023-08-03,45.0911
2023-08-04,45.0911
2023-08-05,45.0911
2023-08-06,45.0911
2023-08-07,45.0911
2023-08-08,45.0911
2023-08-09,45.0911
2023-08-10,45.0911
2023-08-11,45.0911
2023-08-12,45.0911
2023-08-13,45.0911
2023-08-14,45.0911
2023-08-15,45.0911
2023-08-16,45.0911
2023-08-17,45.0911
2023-08-18,45.0911
2023-08-19,45.0911
2023-08-20,45.0911
2023-08-21,45.0911
2023-08-22,45.0911
2023-08-23,45.0911
2023-08-24,45.0911
2023-08-25,45.0911
2023-08-26,45.0911
2023-08-27,45.0911
2023-08-28,45.0911
2023-08-29,45.0911
2023-08-30,45.0911
2023-08-31,45.0911
2023-09-01,45.0911
2023-09-02,45.0911
2023-09-03,45.0911
2023-09-04,45.0911
2023-09-05,45.0911
2023-09-06,45.0911
2023-09-07,45.0911
2023-09-08,45.0911
2023-09-09,45.0911
2023-09-10,45.0911
2023-09-11,45.0911
2023-09-12,45.0911
2023-09-13,45.0911
2023-09-14,45.0911
2023-09-15,45.0911
2023-09-16,45.0911
2023-09-17,45.0911
2023-09-18,45.0911
2023-09-19,45.0911
2023-09-20,45.0911
2023-09-21,45.0911
2023-09-22,45.0911
2023-09-23,45.0911
2023-09-24,45.0911
2023-09-25,45.0911
2023-09-26,45.0911
2023-09-27,45.0911
2023-09-28,45.0911
2023-09-29,45.0911
2023-09-30,27.9766
2023-10-01,27.9766
2023-10-02,27.9766
2023-10-03,27.9766
2023-10-04,27.9766
2023-10-05,27.9766
2023-10-06,27.9766
2023-10-07,27.9766
2023-10-08,27.9766
2023-10-09,27.9766
2023-10-10,27.9766
2023-10-11,27.9766
2023-10-12,27.9766
2023-10-13,27.9766
2023-10-14,27.9766
2023-10-15,27.9766
2023-10-16,27.9766
2023-10-17,27.9766
2023-10-18,27.9766
2023-10-19,27.9766
2023-10-20,27.9766
2023-10-21,27.9766
2023-10-22,27.9766
2023-10-23,27.9766
2023-10-24,27.9766
2023-10-25,27.9766
2023-10-26,27.9766
2023-10-27,27.9766
2023-10-28,27.9766
2023-10-29,27.9766
2023-10-30,27.9766
2023-10-31,27.9766
2023-11-01,27.9766
2023-11-02,27.9766
2023-11-03,27.9766
2023-11-04,27.9766
2023-11-05,27.9766
2023-11-06,27.9766
2023-11-07,27.9766
2023-11-08,27.9766
2023-11-09,27.9766
2023-11-10,27.9766
2023-11-11,27.9766
2023-11-12,27.9766
2023-11-13,27.9766
2023-11-14,27.9766
2023-11-15,27.9766
2023-11-16,27.9766
2023-11-17,27.9766
2023-11-18,27.9766
2023-11-19,27.9766
2023-11-20,27.9766
2023-11-21,27.9766
2023-11-22,27.9766
2023-11-23,27.9766
2023-11-24,27.9766
2023-11-25,27.9766
2023-11-26,27.9766
2023-11-27,27.9766
2023-11-28,27.9766
2023-11-29,27.9766
2023-11-30,27.9766
2023-12-01,27.9766
2023-12-02,27.9766
2023-12-03,27.9766
2023-12-04,27.9766
2023-12-05,27.9766
2023-12-06,27.9766
2023-12-07,27.9766
2023-12-08,27.9766
2023-12-09,27.9766
2023-12-10,27.9766
2023-12-11,27.9766
2023-12-12,27.9766
2023-12-13,27.9766
2023-12-14,27.9766
2023-12-15,27.9766
2023-12-16,27.9766
2023-12-17,27.9766
2023-12-18,27.9766
2023-12-19,27.9766
2023-12-20,27.9766
2023-12-21,27.9766
2023-12-22,27.9766
2023-12-23,27.9766
2023-12-24,27.9766
2023-12-25,27.9766
2023-12-26,27.9766
2023-12-27,27.9766
2023-12-28,27.9766
2023-12-29,27.9766
2023-12-30,27.9766
2023-12-31,24.3554
2024-01-01,24.3554
2024-01-02,24.3554
2024-01-03,24.3554
2024-01-04,24.3554
2024-01-05,24.3554
2024-01-06,24.3554
2024-01-07,24.3554
2024-01-08,24.3554
2024-01-09,24.3554
2024-01-10,24.3554
2024-01-11,24.3554
2024-01-12,24.3554
2024-01-13,24.3554
2024-01-14,24.3554
2024-01-15,24.3554
2024-01-16,24.3554
2024-01-17,24.3554
2024-01-18,24.3554
2024-01-19,24.3554
2024-01-20,24.3554
2024-01-21,24.3554
2024-01-22,24.3554
2024-01-23,24.3554
2024-01-24,24.3554
2024-01-25,24.3554
2024-01-26,24.3554
2024-01-27,24.3554
2024-01-28,24.3554
2024-01-29,24.3554
2024-01-30,24.3554
2024-01-31,24.3554
2024-02-01,24.3554
2024-02-02,24.3554
2024-02-03,24.3554
2024-02-04,24.3554
2024-02-05,24.3554
2024-02-06,24.3554
2024-02-07,24.3554
2024-02-08,24.3554
2024-02-09,24.3554
2024-02-10,24.3554
2024-02-11,24.3554
2024-02-12,24.3554
2024-02-13,24.3554
2024-02-14,24.3554
2024-02-15,24.3554
2024-02-16,24.3554
2024-02-17,24.3554
2024-02-18,24.3554
2024-02-19,24.3554
2024-02-20,24.3554
2024-02-21,24.3554
2024-02-22,24.3554
2024-02-23,24.3554
2024-02-24,24.3554
2024-02-25,24.3554
2024-02-26,24.3554
2024-02-27,24.3554
2024-02-28,24.3554
2024-02-29,24.3554
2024-03-01,24.3554
2024-03-02,24.3554
2024-03-03,24.3554
2024-03-04,24.3554
2024-03-05,24.3554
2024-03-06,24.3554
2024-03-07,24.3554
2024-03-08,24.3554
2024-03-09,24.3554
2024-03-10,24.3554
2024-03-11,24.3554
2024-03-12,24.3554
2024-03-13,24.3554
2024-03-14,24.3554
2024-03-15,24.3554
2024-03-16,24.3554
2024-03-17,24.3554
2024-03-18,24.3554
2024-03-19,24.3554
2024-03-20,24.3554
2024-03-21,24.3554
