,GGAL AR Equity,GGAL AR Equity,GGAL AR Equity,GGAL AR Equity,GGAL AR Equity
2021-06-07,146.919,149.34,145.363,146.185,3867747.0
2021-06-08,146.098,148.043,138.404,139.701,2564541.0
2021-06-09,139.182,148.475,138.318,146.055,1855890.0
2021-06-10,149.297,151.242,146.098,147.481,2567344.0
2021-06-11,145.19,145.19,140.133,140.738,1233532.0
2021-06-12,145.19,145.19,140.133,140.738,1233532.0
2021-06-13,145.19,145.19,140.133,140.738,1233532.0
2021-06-14,143.505,145.234,141.689,142.338,1501281.0
2021-06-15,142.381,144.153,138.231,142.64,2081339.0
2021-06-16,142.986,146.444,142.986,145.925,1836998.0
2021-06-17,146.185,147.395,142.64,143.375,2280713.0
2021-06-18,138.75,141.646,138.491,139.744,2829891.0
2021-06-19,138.75,141.646,138.491,139.744,2829891.0
2021-06-20,138.75,141.646,138.491,139.744,2829891.0
2021-06-21,138.75,141.646,138.491,139.744,2829891.0
2021-06-22,135.551,145.147,133.131,142.77,2447460.0
2021-06-23,144.153,145.925,140.738,140.954,2150827.0
2021-06-24,141.127,141.689,139.355,140.479,1323635.0
2021-06-25,133.477,136.07,133.131,134.428,2437981.0
2021-06-26,133.477,136.07,133.131,134.428,2437981.0
2021-06-27,133.477,136.07,133.131,134.428,2437981.0
2021-06-28,134.557,135.422,132.31,133.088,2345477.0
2021-06-29,132.266,132.266,128.074,128.419,2447838.0
2021-06-30,128.203,129.673,125.567,126.734,1927167.0
2021-07-01,125.912,126.042,124.227,125.35,1276898.0
2021-07-02,125.783,128.333,123.362,126.82,1573940.0
2021-07-03,125.783,128.333,123.362,126.82,1573940.0
2021-07-04,125.783,128.333,123.362,126.82,1573940.0
2021-07-05,129.241,130.97,128.074,130.105,722868.0
2021-07-06,128.808,128.808,124.529,125.264,1342295.0
2021-07-07,125.35,126.604,123.794,126.042,1154451.0
2021-07-08,124.745,124.918,122.8,123.06,1250867.0
2021-07-09,124.745,124.918,122.8,123.06,1250867.0
2021-07-10,124.745,124.918,122.8,123.06,1250867.0
2021-07-11,124.745,124.918,122.8,123.06,1250867.0
2021-07-12,123.578,128.376,122.757,128.074,1776673.0
2021-07-13,125.739,128.117,125.091,127.857,1826674.0
2021-07-14,129.241,129.673,126.301,127.814,1747108.0
2021-07-15,127.685,128.592,124.961,125.221,1167630.0
2021-07-16,125.221,125.307,122.757,123.492,670592.0
2021-07-17,125.221,125.307,122.757,123.492,670592.0
2021-07-18,125.221,125.307,122.757,123.492,670592.0
2021-07-19,121.892,122.411,119.947,121.374,1629368.0
2021-07-20,120.164,124.486,119.602,123.362,1296224.0
2021-07-21,126.301,129.846,126.301,128.765,1420084.0
2021-07-22,127.944,127.944,125.696,127.512,1115394.0
2021-07-23,127.036,127.079,124.486,125.091,1017987.0
2021-07-24,127.036,127.079,124.486,125.091,1017987.0
2021-07-25,127.036,127.079,124.486,125.091,1017987.0
2021-07-26,127.123,128.376,126.215,128.074,886161.0
2021-07-27,126.863,127.771,126.431,127.252,822841.0
2021-07-28,128.376,129.241,127.555,128.852,1167820.0
2021-07-29,128.722,129.673,126.561,127.598,1541161.0
2021-07-30,126.95,127.079,123.189,123.232,4351847.0
2021-07-31,126.95,127.079,123.189,123.232,4351847.0
2021-08-01,126.95,127.079,123.189,123.232,4351847.0
2021-08-02,123.276,125.264,122.843,123.06,1082154.0
2021-08-03,123.319,126.215,121.287,125.869,1357974.0
2021-08-04,127.036,127.036,123.708,124.097,919793.0
2021-08-05,127.425,127.425,124.745,125.999,1028818.0
2021-08-06,125.826,127.209,125.394,125.696,767569.0
2021-08-07,125.826,127.209,125.394,125.696,767569.0
2021-08-08,125.826,127.209,125.394,125.696,767569.0
2021-08-09,125.307,125.567,124.443,124.918,404321.0
2021-08-10,124.529,131.056,124.529,130.926,2191307.0
2021-08-11,129.586,134.989,128.246,134.514,2906965.0
2021-08-12,133.779,135.595,132.093,132.569,1205547.0
2021-08-13,129.673,130.97,127.944,130.192,1267439.0
2021-08-14,129.673,130.97,127.944,130.192,1267439.0
2021-08-15,129.673,130.97,127.944,130.192,1267439.0
2021-08-16,129.673,130.97,127.944,130.192,1267439.0
2021-08-17,127.512,130.97,126.82,128.203,1006449.0
2021-08-18,127.079,129.327,126.561,126.647,1865770.0
2021-08-19,126.647,129.414,126.128,129.025,1497064.0
2021-08-20,130.97,133.131,130.71,132.742,1645825.0
2021-08-21,130.97,133.131,130.71,132.742,1645825.0
2021-08-22,130.97,133.131,130.71,132.742,1645825.0
2021-08-23,134.039,137.972,134.039,137.41,1537198.0
2021-08-24,140.176,147.308,140.176,146.963,4178556.0
2021-08-25,148.432,153.36,145.234,152.711,4203905.0
2021-08-26,148.735,155.91,148.735,153.749,4783864.0
2021-08-27,159.109,161.572,155.694,155.996,3763835.0
2021-08-28,159.109,161.572,155.694,155.996,3763835.0
2021-08-29,159.109,161.572,155.694,155.996,3763835.0
2021-08-30,157.336,167.71,157.336,165.592,3374944.0
2021-08-31,163.345,166.846,160.708,163.215,2804205.0
2021-09-01,164.512,168.575,160.016,160.535,2493009.0
2021-09-02,160.838,165.938,158.374,158.547,1829608.0
2021-09-03,158.114,159.887,156.991,158.028,929614.0
2021-09-04,158.114,159.887,156.991,158.028,929614.0
2021-09-05,158.114,159.887,156.991,158.028,929614.0
2021-09-06,155.651,161.659,152.366,161.14,698235.0
2021-09-07,163.474,173.329,163.474,171.773,3595593.0
2021-09-08,171.168,171.168,163.388,170.606,3389999.0
2021-09-09,174.669,176.442,166.024,168.056,2924928.0
2021-09-10,168.575,170.736,163.863,165.29,2186756.0
2021-09-11,168.575,170.736,163.863,165.29,2186756.0
2021-09-12,168.575,170.736,163.863,165.29,2186756.0
2021-09-13,188.371,190.187,175.534,178.084,7018588.0
2021-09-14,179.165,182.796,172.033,173.502,3077624.0
2021-09-15,173.848,175.491,164.252,170.088,2163238.0
2021-09-16,165.895,175.491,164.685,172.162,2274476.0
2021-09-17,170.995,177.436,170.477,171.211,1772100.0
2021-09-18,170.995,177.436,170.477,171.211,1772100.0
2021-09-19,170.995,177.436,170.477,171.211,1772100.0
2021-09-20,163.388,163.388,155.694,156.213,3895085.0
2021-09-21,158.201,159.498,154.311,154.7,1657309.0
2021-09-22,158.46,160.708,156.991,159.671,2088367.0
2021-09-23,160.794,161.399,158.633,158.806,1124001.0
2021-09-24,158.201,159.498,155.824,156.688,823005.0
2021-09-25,158.201,159.498,155.824,156.688,823005.0
2021-09-26,158.201,159.498,155.824,156.688,823005.0
2021-09-27,157.769,163.388,157.769,162.783,788964.0
2021-09-28,163.388,163.777,159.152,162.61,601139.0
2021-09-29,162.61,167.062,162.61,165.117,826292.0
2021-09-30,166.846,170.563,166.846,167.581,1641887.0
2021-10-01,165.16,171.428,165.16,170.909,1074321.0
2021-10-02,165.16,171.428,165.16,170.909,1074321.0
2021-10-03,165.16,171.428,165.16,170.909,1074321.0
2021-10-04,172.033,172.465,167.926,170.001,735161.0
2021-10-05,171.86,172.206,168.575,169.18,923346.0
2021-10-06,168.575,170.26,164.296,170.088,571928.0
2021-10-07,172.854,172.854,168.575,169.785,652545.0
2021-10-08,172.854,172.854,168.575,169.785,652545.0
2021-10-09,172.854,172.854,168.575,169.785,652545.0
2021-10-10,172.854,172.854,168.575,169.785,652545.0
2021-10-11,172.854,172.854,168.575,169.785,652545.0
2021-10-12,172.508,173.762,169.871,170.347,885034.0
2021-10-13,170.088,171.168,168.575,170.174,983898.0
2021-10-14,170.39,172.638,169.612,172.119,1961068.0
2021-10-15,174.367,181.974,173.373,180.85,3098357.0
2021-10-16,174.367,181.974,173.373,180.85,3098357.0
2021-10-17,174.367,181.974,173.373,180.85,3098357.0
2021-10-18,180.505,184.914,177.22,183.012,2145038.0
2021-10-19,183.012,187.161,181.628,185.735,1572094.0
2021-10-20,190.187,197.276,188.458,196.757,3175255.0
2021-10-21,193.645,197.535,190.792,195.633,1555043.0
2021-10-22,195.547,199.005,192.348,197.881,1049944.0
2021-10-23,195.547,199.005,192.348,197.881,1049944.0
2021-10-24,195.547,199.005,192.348,197.881,1049944.0
2021-10-25,198.832,205.488,197.967,205.186,1465558.0
2021-10-26,205.748,209.033,201.425,203.068,1386026.0
2021-10-27,201.425,204.624,192.78,193.385,1711833.0
2021-10-28,192.175,198.616,189.236,197.794,1060851.0
2021-10-29,196.843,196.843,187.853,190.23,1793927.0
2021-10-30,196.843,196.843,187.853,190.23,1793927.0
2021-10-31,196.843,196.843,187.853,190.23,1793927.0
2021-11-01,188.89,200.517,188.89,199.567,1154938.0
2021-11-02,199.523,209.206,195.417,207.952,2105073.0
2021-11-03,207.477,218.283,207.477,217.332,2275649.0
2021-11-04,216.899,216.899,207.952,211.756,2498184.0
2021-11-05,212.664,215.257,210.2,212.534,994873.0
2021-11-06,212.664,215.257,210.2,212.534,994873.0
2021-11-07,212.664,215.257,210.2,212.534,994873.0
2021-11-08,216.121,222.735,215.689,222.173,1305529.0
2021-11-09,222.173,224.766,218.974,219.925,1481322.0
2021-11-10,221.308,227.489,220.444,222.692,2144221.0
2021-11-11,221.308,228.138,220.444,221.049,2192252.0
2021-11-12,221.049,223.859,211.799,215.127,1928307.0
2021-11-13,221.049,223.859,211.799,215.127,1928307.0
2021-11-14,221.049,223.859,211.799,215.127,1928307.0
2021-11-15,220.444,222.173,203.673,207.347,3039026.0
2021-11-16,207.477,207.477,191.7,192.175,2982640.0
2021-11-17,193.213,195.287,180.029,184.179,3114923.0
2021-11-18,182.45,190.619,179.813,190.23,2273708.0
2021-11-19,190.965,192.305,179.813,181.196,2242161.0
2021-11-20,190.965,192.305,179.813,181.196,2242161.0
2021-11-21,190.965,192.305,179.813,181.196,2242161.0
2021-11-22,190.965,192.305,179.813,181.196,2242161.0
2021-11-23,176.355,181.196,172.206,173.07,3176546.0
2021-11-24,175.102,178.905,171.168,173.762,2552438.0
2021-11-25,173.935,177.911,173.935,176.96,486956.0
2021-11-26,172.897,172.897,164.771,168.099,2938854.0
2021-11-27,172.897,172.897,164.771,168.099,2938854.0
2021-11-28,172.897,172.897,164.771,168.099,2938854.0
2021-11-29,169.569,172.897,161.659,162.005,3116171.0
2021-11-30,161.659,164.944,159.973,163.69,1524999.0
2021-12-01,166.068,181.542,166.068,180.721,4188556.0
2021-12-02,181.672,188.371,177.652,179.51,3931622.0
2021-12-03,184.135,184.135,172.033,177.09,2151585.0
2021-12-04,184.135,184.135,172.033,177.09,2151585.0
2021-12-05,184.135,184.135,172.033,177.09,2151585.0
2021-12-06,177.22,182.796,174.194,180.461,1633784.0
2021-12-07,182.666,185.692,181.628,184.135,1716493.0
2021-12-08,182.666,185.692,181.628,184.135,1716493.0
2021-12-09,185.0,185.0,176.701,177.263,1328854.0
2021-12-10,178.084,179.813,172.033,172.378,1261687.0
2021-12-11,178.084,179.813,172.033,172.378,1261687.0
2021-12-12,178.084,179.813,172.033,172.378,1261687.0
2021-12-13,171.211,175.491,161.702,162.437,2102117.0
2021-12-14,162.523,170.26,159.93,168.186,2608201.0
2021-12-15,168.445,168.445,163.517,165.074,1972975.0
2021-12-16,164.296,175.058,164.296,172.119,2410548.0
2021-12-17,172.811,175.491,169.439,169.915,1800453.0
2021-12-18,172.811,175.491,169.439,169.915,1800453.0
2021-12-19,172.811,175.491,169.439,169.915,1800453.0
2021-12-20,166.846,169.439,164.685,169.266,1319189.0
2021-12-21,171.471,176.225,171.471,172.465,1106909.0
2021-12-22,172.033,173.762,169.05,171.6,975265.0
2021-12-23,171.6,175.404,171.514,172.249,822825.0
2021-12-24,171.6,175.404,171.514,172.249,822825.0
2021-12-25,171.6,175.404,171.514,172.249,822825.0
2021-12-26,171.6,175.404,171.514,172.249,822825.0
2021-12-27,172.897,176.009,172.033,172.984,1020207.0
2021-12-28,173.891,179.683,166.414,166.975,2123099.0
2021-12-29,171.125,171.125,161.01,170.304,2251384.0
2021-12-30,170.563,175.793,166.846,168.877,2108269.0
2021-12-31,170.563,175.793,166.846,168.877,2108269.0
2022-01-01,170.563,175.793,166.846,168.877,2108269.0
2022-01-02,170.563,175.793,166.846,168.877,2108269.0
2022-01-03,168.532,174.626,166.889,173.978,1035585.0
2022-01-04,174.626,175.188,169.871,170.52,812223.0
2022-01-05,171.168,173.762,166.846,166.975,990352.0
2022-01-06,164.296,171.6,162.696,168.661,957038.0
2022-01-07,168.575,171.6,167.753,171.168,647513.0
2022-01-08,168.575,171.6,167.753,171.168,647513.0
2022-01-09,168.575,171.6,167.753,171.168,647513.0
2022-01-10,171.125,171.125,168.142,170.131,699547.0
2022-01-11,168.618,173.502,168.618,172.984,953335.0
2022-01-12,174.367,177.09,172.033,172.638,608049.0
2022-01-13,172.897,175.404,171.168,171.73,795450.0
2022-01-14,168.661,172.897,168.142,170.909,534252.0
2022-01-15,168.661,172.897,168.142,170.909,534252.0
2022-01-16,168.661,172.897,168.142,170.909,534252.0
2022-01-17,170.304,172.249,168.618,169.396,101676.0
2022-01-18,168.575,170.044,162.739,163.345,1085070.0
2022-01-19,164.468,166.846,163.474,165.16,943934.0
2022-01-20,167.71,170.995,165.16,169.18,1181757.0
2022-01-21,169.007,169.439,163.388,163.734,698098.0
2022-01-22,169.007,169.439,163.388,163.734,698098.0
2022-01-23,169.007,169.439,163.388,163.734,698098.0
2022-01-24,163.388,163.388,153.878,156.947,1873046.0
2022-01-25,159.843,171.514,156.169,171.082,2721123.0
2022-01-26,172.854,176.571,171.168,171.989,1910737.0
2022-01-27,172.465,174.583,169.007,172.681,917724.0
2022-01-28,181.585,184.524,175.491,181.715,3379254.0
2022-01-29,181.585,184.524,175.491,181.715,3379254.0
2022-01-30,181.585,184.524,175.491,181.715,3379254.0
2022-01-31,183.271,187.291,176.528,186.815,2123823.0
2022-02-01,185.864,189.755,178.257,186.297,1218415.0
2022-02-02,189.668,189.668,180.764,181.974,775023.0
2022-02-03,181.412,181.412,176.614,177.047,662468.0
2022-02-04,176.355,178.905,175.102,176.355,782237.0
2022-02-05,176.355,178.905,175.102,176.355,782237.0
2022-02-06,176.355,178.905,175.102,176.355,782237.0
2022-02-07,179.597,180.548,176.269,179.294,648685.0
2022-02-08,178.949,182.839,174.713,175.361,711327.0
2022-02-09,175.361,177.652,170.866,172.076,774237.0
2022-02-10,172.033,176.225,170.736,173.027,554882.0
2022-02-11,171.211,179.683,169.785,170.433,1701945.0
2022-02-12,171.211,179.683,169.785,170.433,1701945.0
2022-02-13,171.211,179.683,169.785,170.433,1701945.0
2022-02-14,170.26,171.6,165.981,168.013,2161416.0
2022-02-15,168.575,171.687,168.575,170.044,842311.0
2022-02-16,171.73,177.652,168.748,176.485,1863063.0
2022-02-17,174.626,178.603,172.465,172.984,1043971.0
2022-02-18,174.972,175.75,172.033,174.799,1781911.0
2022-02-19,174.972,175.75,172.033,174.799,1781911.0
2022-02-20,174.972,175.75,172.033,174.799,1781911.0
2022-02-21,175.491,176.269,171.6,176.053,475360.0
2022-02-22,175.145,182.147,173.546,180.461,1797909.0
2022-02-23,180.678,183.963,177.263,182.623,2064537.0
2022-02-24,173.718,177.22,169.439,176.96,2363133.0
2022-02-25,176.96,179.294,171.86,172.551,1613773.0
2022-02-26,176.96,179.294,171.86,172.551,1613773.0
2022-02-27,176.96,179.294,171.86,172.551,1613773.0
2022-02-28,176.96,179.294,171.86,172.551,1613773.0
2022-03-01,176.96,179.294,171.86,172.551,1613773.0
2022-03-02,170.606,176.355,170.606,175.361,1707644.0
2022-03-03,175.534,179.554,170.304,177.782,1966969.0
2022-03-04,179.813,179.813,166.975,168.402,3412234.0
2022-03-05,179.813,179.813,166.975,168.402,3412234.0
2022-03-06,179.813,179.813,166.975,168.402,3412234.0
2022-03-07,168.575,170.174,159.325,160.362,2540582.0
2022-03-08,161.659,166.846,159.411,162.999,1264042.0
2022-03-09,164.339,168.575,164.339,166.586,1541103.0
2022-03-10,167.71,173.762,165.981,172.551,1638849.0
2022-03-11,174.626,177.133,168.142,169.526,1088307.0
2022-03-12,174.626,177.133,168.142,169.526,1088307.0
2022-03-13,174.626,177.133,168.142,169.526,1088307.0
2022-03-14,168.315,170.174,160.794,161.702,1619543.0
2022-03-15,161.659,165.074,159.714,162.091,855872.0
2022-03-16,162.523,171.946,162.523,171.211,1444094.0
2022-03-17,171.384,176.355,171.384,175.707,1327468.0
2022-03-18,175.491,178.257,172.033,172.811,1370572.0
2022-03-19,175.491,178.257,172.033,172.811,1370572.0
2022-03-20,175.491,178.257,172.033,172.811,1370572.0
2022-03-21,176.398,178.084,174.799,176.269,2283228.0
2022-03-22,178.776,179.813,177.09,179.338,2089055.0
2022-03-23,179.338,182.839,177.522,177.825,3101645.0
2022-03-24,179.338,182.839,177.522,177.825,3101645.0
2022-03-25,188.804,189.755,180.98,184.741,4035666.0
2022-03-26,188.804,189.755,180.98,184.741,4035666.0
2022-03-27,188.804,189.755,180.98,184.741,4035666.0
2022-03-28,182.406,182.709,178.992,179.813,1284744.0
2022-03-29,180.678,182.234,176.787,176.96,1039230.0
2022-03-30,174.669,180.678,174.669,179.597,1314669.0
2022-03-31,181.542,183.098,177.652,177.954,1186799.0
2022-04-01,179.683,182.839,179.683,181.153,1047394.0
2022-04-02,179.683,182.839,179.683,181.153,1047394.0
2022-04-03,179.683,182.839,179.683,181.153,1047394.0
2022-04-04,181.542,182.839,179.597,180.029,835566.0
2022-04-05,180.678,181.974,173.546,173.632,1506772.0
2022-04-06,171.903,173.459,169.871,172.206,1894235.0
2022-04-07,172.724,172.724,168.575,170.001,2519528.0
2022-04-08,170.088,172.465,168.618,169.699,1006913.0
2022-04-09,170.088,172.465,168.618,169.699,1006913.0
2022-04-10,170.088,172.465,168.618,169.699,1006913.0
2022-04-11,169.439,169.439,165.333,165.463,1913332.0
2022-04-12,165.592,167.883,163.82,165.981,2721542.0
2022-04-13,164.252,167.019,163.907,164.685,1586669.0
2022-04-14,164.252,167.019,163.907,164.685,1586669.0
2022-04-15,164.252,167.019,163.907,164.685,1586669.0
2022-04-16,164.252,167.019,163.907,164.685,1586669.0
2022-04-17,164.252,167.019,163.907,164.685,1586669.0
2022-04-18,167.71,169.31,164.079,166.586,979124.0
2022-04-19,166.846,168.575,166.197,167.71,668255.0
2022-04-20,167.71,169.439,166.846,168.834,676365.0
2022-04-21,168.359,170.304,165.981,166.414,722704.0
2022-04-22,169.18,169.871,166.457,166.932,853840.0
2022-04-23,169.18,169.871,166.457,166.932,853840.0
2022-04-24,169.18,169.871,166.457,166.932,853840.0
2022-04-25,165.981,168.056,162.221,167.624,1785890.0
2022-04-26,166.414,167.537,164.036,164.771,798405.0
2022-04-27,165.203,167.667,164.641,164.901,764400.0
2022-04-28,164.901,166.586,163.474,164.598,655767.0
2022-04-29,165.29,167.235,159.498,160.881,1191763.0
2022-04-30,165.29,167.235,159.498,160.881,1191763.0
2022-05-01,165.29,167.235,159.498,160.881,1191763.0
2022-05-02,158.201,160.621,157.336,159.8,1417126.0
2022-05-03,161.659,165.117,161.27,163.95,1458001.0
2022-05-04,164.252,164.685,161.659,163.863,725954.0
2022-05-05,163.737,166.256,159.687,162.342,2328438.0
2022-05-06,162.342,165.086,159.912,163.872,504940.0
2022-05-07,162.342,165.086,159.912,163.872,504940.0
2022-05-08,162.342,165.086,159.912,163.872,504940.0
2022-05-09,161.082,163.782,158.562,159.462,909257.0
2022-05-10,162.162,163.242,157.302,158.697,1154952.0
2022-05-11,159.282,162.207,158.967,161.802,1141932.0
2022-05-12,159.282,164.681,158.382,164.142,849680.0
2022-05-13,166.481,173.59,166.481,173.23,2675081.0
2022-05-14,166.481,173.59,166.481,173.23,2675081.0
2022-05-15,166.481,173.59,166.481,173.23,2675081.0
2022-05-16,174.58,177.73,169.721,177.235,2824129.0
2022-05-17,181.33,181.78,177.28,179.26,2018090.0
2022-05-18,181.33,181.78,177.28,179.26,2018090.0
2022-05-19,177.28,179.89,173.23,174.67,861436.0
2022-05-20,175.48,177.955,170.081,172.061,1231178.0
2022-05-21,175.48,177.955,170.081,172.061,1231178.0
2022-05-22,175.48,177.955,170.081,172.061,1231178.0
2022-05-23,176.83,177.73,171.881,176.335,1466872.0
2022-05-24,178.09,178.495,175.3,178.36,1334813.0
2022-05-25,178.09,178.495,175.3,178.36,1334813.0
2022-05-26,178.495,180.7,178.495,180.52,1228967.0
2022-05-27,180.52,182.454,177.73,178.495,1035647.0
2022-05-28,180.52,182.454,177.73,178.495,1035647.0
2022-05-29,180.52,182.454,177.73,178.495,1035647.0
2022-05-30,179.08,181.69,176.605,178.135,359876.0
2022-05-31,177.28,178.63,174.58,175.48,2077178.0
2022-06-01,174.58,175.03,170.081,171.566,1475178.0
2022-06-02,168.281,174.58,168.281,172.466,810764.0
2022-06-03,171.791,174.355,170.351,171.746,420249.0
2022-06-04,171.791,174.355,170.351,171.746,420249.0
2022-06-05,171.791,174.355,170.351,171.746,420249.0
2022-06-06,171.881,171.881,166.661,168.281,1222484.0
2022-06-07,167.606,169.721,166.976,168.191,1171439.0
2022-06-08,167.291,167.291,162.522,162.972,3071001.0
2022-06-09,162.432,162.747,157.572,158.022,2355264.0
2022-06-10,157.032,162.027,154.333,161.892,2284459.0
2022-06-11,157.032,162.027,154.333,161.892,2284459.0
2022-06-12,157.032,162.027,154.333,161.892,2284459.0
2022-06-13,159.237,161.757,156.357,157.842,1739703.0
2022-06-14,159.957,163.782,156.717,158.832,1798799.0
2022-06-15,162.072,163.602,160.272,161.397,1895802.0
2022-06-16,159.192,162.882,157.932,159.417,1896862.0
2022-06-17,159.192,162.882,157.932,159.417,1896862.0
2022-06-18,159.192,162.882,157.932,159.417,1896862.0
2022-06-19,159.192,162.882,157.932,159.417,1896862.0
2022-06-20,159.192,162.882,157.932,159.417,1896862.0
2022-06-21,160.182,161.982,157.752,158.877,977564.0
2022-06-22,159.462,161.397,156.582,158.202,1826037.0
2022-06-23,157.842,158.382,152.713,155.547,1667996.0
2022-06-24,154.783,158.202,152.443,152.893,1395898.0
2022-06-25,154.783,158.202,152.443,152.893,1395898.0
2022-06-26,154.783,158.202,152.443,152.893,1395898.0
2022-06-27,152.983,156.717,150.283,156.357,1736802.0
2022-06-28,157.977,162.432,157.302,159.507,2406932.0
2022-06-29,159.282,161.757,156.582,161.127,636354.0
2022-06-30,158.607,160.542,157.032,158.562,1370567.0
2022-07-01,159.057,164.861,156.132,163.692,1009070.0
2022-07-02,159.057,164.861,156.132,163.692,1009070.0
2022-07-03,159.057,164.861,156.132,163.692,1009070.0
2022-07-04,163.782,163.782,157.122,157.797,945611.0
2022-07-05,164.681,169.091,159.417,168.326,2105572.0
2022-07-06,168.281,169.271,162.567,168.056,1241608.0
2022-07-07,170.081,177.55,169.181,176.92,2494518.0
2022-07-08,177.01,182.679,174.58,179.44,2217369.0
2022-07-09,177.01,182.679,174.58,179.44,2217369.0
2022-07-10,177.01,182.679,174.58,179.44,2217369.0
2022-07-11,175.48,179.53,169.721,176.11,831094.0
2022-07-12,170.396,172.511,167.021,171.341,2127819.0
2022-07-13,167.606,168.551,164.906,166.796,1627872.0
2022-07-14,161.127,168.191,161.082,164.366,797102.0
2022-07-15,163.602,171.701,163.332,171.566,827528.0
2022-07-16,163.602,171.701,163.332,171.566,827528.0
2022-07-17,163.602,171.701,163.332,171.566,827528.0
2022-07-18,173.68,176.155,173.23,174.49,929353.0
2022-07-19,176.38,176.83,172.781,174.625,844566.0
2022-07-20,173.68,173.68,169.676,170.216,2648143.0
2022-07-21,170.306,180.88,167.471,179.395,1827159.0
2022-07-22,179.98,182.229,173.23,181.375,3618311.0
2022-07-23,179.98,182.229,173.23,181.375,3618311.0
2022-07-24,179.98,182.229,173.23,181.375,3618311.0
2022-07-25,184.434,194.828,182.769,192.893,2589522.0
2022-07-26,193.478,198.878,188.079,193.028,1988558.0
2022-07-27,192.578,203.377,187.269,203.062,2759436.0
2022-07-28,207.427,211.296,197.978,207.337,4644094.0
2022-07-29,211.476,213.276,198.473,203.242,2940438.0
2022-07-30,211.476,213.276,198.473,203.242,2940438.0
2022-07-31,211.476,213.276,198.473,203.242,2940438.0
2022-08-01,203.377,203.377,194.378,196.628,1848991.0
2022-08-02,191.948,203.377,191.948,203.242,2656873.0
2022-08-03,204.277,205.897,198.878,203.017,1363536.0
2022-08-04,205.537,207.787,198.428,200.992,2377323.0
2022-08-05,202.477,204.727,199.328,199.957,1111195.0
2022-08-06,202.477,204.727,199.328,199.957,1111195.0
2022-08-07,202.477,204.727,199.328,199.957,1111195.0
2022-08-08,203.737,205.942,199.777,205.492,1161617.0
2022-08-09,204.277,206.527,200.677,200.677,779838.0
2022-08-10,201.577,204.277,197.033,197.573,670888.0
2022-08-11,203.377,203.377,198.878,200.587,1402952.0
2022-08-12,199.912,207.877,199.912,206.977,1976204.0
2022-08-13,199.912,207.877,199.912,206.977,1976204.0
2022-08-14,199.912,207.877,199.912,206.977,1976204.0
2022-08-15,199.912,207.877,199.912,206.977,1976204.0
2022-08-16,208.956,212.376,205.762,209.136,2118395.0
2022-08-17,206.077,210.396,206.077,208.327,2295390.0
2022-08-18,207.877,215.526,207.877,215.346,2609331.0
2022-08-19,213.006,214.086,209.676,212.511,1724288.0
2022-08-20,213.006,214.086,209.676,212.511,1724288.0
2022-08-21,213.006,214.086,209.676,212.511,1724288.0
2022-08-22,211.026,217.775,207.967,216.561,1364936.0
2022-08-23,220.475,227.674,219.125,227.224,1585420.0
2022-08-24,222.185,231.094,221.375,228.799,2177191.0
2022-08-25,227.674,231.904,223.085,231.184,1308361.0
2022-08-26,233.164,237.573,226.774,230.464,1786235.0
2022-08-27,233.164,237.573,226.774,230.464,1786235.0
2022-08-28,233.164,237.573,226.774,230.464,1786235.0
2022-08-29,230.374,236.583,227.224,228.214,1638615.0
2022-08-30,227.674,231.274,223.175,225.335,1465575.0
2022-08-31,224.975,228.574,214.941,215.931,1283459.0
2022-09-01,215.076,218.675,211.521,216.291,958183.0
2022-09-02,216.291,216.291,216.291,216.291,958183.0
2022-09-03,216.291,216.291,216.291,216.291,958183.0
2022-09-04,216.291,216.291,216.291,216.291,958183.0
2022-09-05,217.326,221.15,217.326,219.35,368417.0
2022-09-06,218.675,225.425,217.415,221.375,920978.0
2022-09-07,221.375,231.589,220.745,229.069,2065706.0
2022-09-08,233.765,236.949,223.168,229.672,1121380.0
2022-09-09,231.036,241.496,227.079,240.905,2023700.0
2022-09-10,231.036,241.496,227.079,240.905,2023700.0
2022-09-11,231.036,241.496,227.079,240.905,2023700.0
2022-09-12,238.495,240.132,235.493,235.948,1268609.0
2022-09-13,236.494,239.177,227.398,228.535,832014.0
2022-09-14,228.808,234.629,228.808,233.992,926332.0
2022-09-15,233.856,238.677,229.353,234.629,989394.0
2022-09-16,234.538,239.222,228.398,235.902,456196.0
2022-09-17,234.538,239.222,228.398,235.902,456196.0
2022-09-18,234.538,239.222,228.398,235.902,456196.0
2022-09-19,238.131,250.138,231.809,246.272,1088215.0
2022-09-20,246.272,246.272,241.769,244.498,876942.0
2022-09-21,245.499,248.819,240.86,244.635,905003.0
2022-09-22,244.589,246.499,241.087,245.499,391256.0
2022-09-23,237.176,240.632,233.765,234.311,784986.0
2022-09-24,237.176,240.632,233.765,234.311,784986.0
2022-09-25,237.176,240.632,233.765,234.311,784986.0
2022-09-26,232.855,234.22,219.53,220.621,1431475.0
2022-09-27,222.395,222.85,208.024,208.342,3410080.0
2022-09-28,209.206,214.209,206.477,212.162,1887194.0
2022-09-29,209.206,211.935,204.658,210.252,2307487.0
2022-09-30,209.206,218.302,209.206,212.935,1808937.0
2022-10-01,209.206,218.302,209.206,212.935,1808937.0
2022-10-02,209.206,218.302,209.206,212.935,1808937.0
2022-10-03,221.031,227.853,217.119,227.352,2172051.0
2022-10-04,227.853,233.174,225.579,227.58,1274971.0
