,BMA AR Equity,BMA AR Equity,BMA AR Equity,BMA AR Equity,BMA AR Equity
2020-09-19,177.64,187.906,177.64,187.281,440822.0
2020-09-20,177.64,187.906,177.64,187.281,440822.0
2020-09-21,182.327,184.335,176.748,183.085,390622.0
2020-09-22,183.889,187.147,177.372,183.264,410410.0
2020-09-23,182.996,182.996,177.73,179.604,279768.0
2020-09-24,182.996,189.423,180.318,185.808,784185.0
2020-09-25,184.692,190.048,183.041,189.022,179125.0
2020-09-26,184.692,190.048,183.041,189.022,179125.0
2020-09-27,184.692,190.048,183.041,189.022,179125.0
2020-09-28,192.012,193.262,184.96,187.593,191463.0
2020-09-29,185.719,189.245,183.532,187.415,234528.0
2020-09-30,188.352,191.477,183.889,185.317,414992.0
2020-10-01,187.236,192.369,185.674,191.789,176438.0
2020-10-02,190.138,191.923,186.121,191.164,186820.0
2020-10-03,190.138,191.923,186.121,191.164,186820.0
2020-10-04,190.138,191.923,186.121,191.164,186820.0
2020-10-05,187.504,191.923,187.46,188.932,262306.0
2020-10-06,190.673,199.064,185.094,186.388,367894.0
2020-10-07,190.138,192.637,183.889,188.218,208454.0
2020-10-08,188.575,194.155,188.352,193.664,233569.0
2020-10-09,196.386,196.386,192.369,194.601,173637.0
2020-10-10,196.386,196.386,192.369,194.601,173637.0
2020-10-11,196.386,196.386,192.369,194.601,173637.0
2020-10-12,196.386,196.386,192.369,194.601,173637.0
2020-10-13,194.155,194.155,186.924,190.896,217615.0
2020-10-14,191.477,195.627,187.46,192.012,241822.0
2020-10-15,194.556,200.85,192.191,198.395,669701.0
2020-10-16,199.064,206.206,196.475,205.313,466992.0
2020-10-17,199.064,206.206,196.475,205.313,466992.0
2020-10-18,199.064,206.206,196.475,205.313,466992.0
2020-10-19,208.393,214.15,204.42,206.607,466627.0
2020-10-20,209.687,209.776,197.725,200.939,231908.0
2020-10-21,199.466,204.242,199.064,202.189,664835.0
2020-10-22,204.242,211.517,198.261,209.642,314501.0
2020-10-23,211.561,211.561,204.688,208.526,390732.0
2020-10-24,211.561,211.561,204.688,208.526,390732.0
2020-10-25,211.561,211.561,204.688,208.526,390732.0
2020-10-26,207.098,207.857,191.03,193.396,377559.0
2020-10-27,193.396,198.172,181.389,182.862,185568.0
2020-10-28,179.872,179.872,165.812,166.169,508327.0
2020-10-29,169.651,173.088,163.804,171.57,282794.0
2020-10-30,174.07,174.07,164.429,166.125,323509.0
2020-10-31,174.07,174.07,164.429,166.125,323509.0
2020-11-01,174.07,174.07,164.429,166.125,323509.0
2020-11-02,169.651,183.889,167.285,182.104,385305.0
2020-11-03,186.344,190.495,180.497,183.041,457264.0
2020-11-04,186.478,186.478,175.542,177.953,337033.0
2020-11-05,180.318,193.217,178.979,189.156,427625.0
2020-11-06,193.708,194.155,184.782,191.075,234494.0
2020-11-07,193.708,194.155,184.782,191.075,234494.0
2020-11-08,193.708,194.155,184.782,191.075,234494.0
2020-11-09,197.279,204.376,197.279,203.661,558867.0
2020-11-10,203.528,219.595,203.126,219.015,679377.0
2020-11-11,222.095,222.095,206.339,211.651,385080.0
2020-11-12,209.776,210.669,199.511,200.314,469678.0
2020-11-13,202.01,203.304,196.386,202.813,295644.0
2020-11-14,202.01,203.304,196.386,202.813,295644.0
2020-11-15,202.01,203.304,196.386,202.813,295644.0
2020-11-16,205.313,212.365,201.831,202.947,274058.0
2020-11-17,201.742,209.687,190.986,208.705,221362.0
2020-11-18,208.437,208.883,201.385,202.055,216724.0
2020-11-19,202.59,214.239,199.957,203.795,236785.0
2020-11-20,203.528,210.133,201.831,209.776,143481.0
2020-11-21,203.528,210.133,201.831,209.776,143481.0
2020-11-22,203.528,210.133,201.831,209.776,143481.0
2020-11-23,203.528,210.133,201.831,209.776,143481.0
2020-11-24,210.669,226.826,207.991,225.219,868788.0
2020-11-25,224.951,227.183,217.81,225.889,1392762.0
2020-11-26,223.166,229.861,223.166,226.915,172131.0
2020-11-27,230.218,231.646,223.612,231.111,296079.0
2020-11-28,230.218,231.646,223.612,231.111,296079.0
2020-11-29,230.218,231.646,223.612,231.111,296079.0
2020-11-30,232.941,232.941,218.703,220.711,1020979.0
2020-12-01,220.979,223.97,217.81,219.238,237492.0
2020-12-02,219.551,224.951,215.578,221.916,354392.0
2020-12-03,223.166,225.398,217.81,218.033,285176.0
2020-12-04,220.042,222.407,215.177,217.542,107651.0
2020-12-05,220.042,222.407,215.177,217.542,107651.0
2020-12-06,220.042,222.407,215.177,217.542,107651.0
2020-12-07,220.042,222.407,215.177,217.542,107651.0
2020-12-08,220.042,222.407,215.177,217.542,107651.0
2020-12-09,215.623,216.025,206.206,207.187,316231.0
2020-12-10,207.991,215.132,205.357,210.803,416716.0
2020-12-11,210.669,214.15,207.098,210.49,115083.0
2020-12-12,210.669,214.15,207.098,210.49,115083.0
2020-12-13,210.669,214.15,207.098,210.49,115083.0
2020-12-14,210.669,214.061,204.465,206.741,199432.0
2020-12-15,209.33,210.669,205.536,208.794,136675.0
2020-12-16,211.517,212.276,206.206,209.865,204105.0
2020-12-17,212.633,215.132,207.098,208.839,337558.0
2020-12-18,211.561,211.561,202.635,203.304,309108.0
2020-12-19,211.561,211.561,202.635,203.304,309108.0
2020-12-20,211.561,211.561,202.635,203.304,309108.0
2020-12-21,201.742,201.742,191.923,193.217,246110.0
2020-12-22,192.816,201.028,192.816,196.609,200420.0
2020-12-23,198.618,204.42,191.923,201.876,269143.0
2020-12-24,198.618,204.42,191.923,201.876,269143.0
2020-12-25,198.618,204.42,191.923,201.876,269143.0
2020-12-26,198.618,204.42,191.923,201.876,269143.0
2020-12-27,198.618,204.42,191.923,201.876,269143.0
2020-12-28,196.386,203.394,196.386,199.421,211134.0
2020-12-29,203.483,207.902,199.064,205.536,145618.0
2020-12-30,207.991,210.669,201.34,202.903,176877.0
2020-12-31,207.991,210.669,201.34,202.903,176877.0
2021-01-01,207.991,210.669,201.34,202.903,176877.0
2021-01-02,207.991,210.669,201.34,202.903,176877.0
2021-01-03,207.991,210.669,201.34,202.903,176877.0
2021-01-04,206.652,206.652,192.816,195.136,325911.0
2021-01-05,196.833,198.172,191.03,197.145,653483.0
2021-01-06,197.948,199.689,193.262,194.735,281828.0
2021-01-07,192.369,201.296,192.369,198.573,211328.0
2021-01-08,201.474,202.189,195.494,197.77,123729.0
2021-01-09,201.474,202.189,195.494,197.77,123729.0
2021-01-10,201.474,202.189,195.494,197.77,123729.0
2021-01-11,196.609,196.609,191.03,191.209,456920.0
2021-01-12,194.422,196.208,191.477,194.11,119220.0
2021-01-13,195.047,195.494,189.334,190.45,152455.0
2021-01-14,191.03,194.512,190.495,194.155,153707.0
2021-01-15,189.245,194.601,188.665,190.762,74080.0
2021-01-16,189.245,194.601,188.665,190.762,74080.0
2021-01-17,189.245,194.601,188.665,190.762,74080.0
2021-01-18,191.03,191.477,186.835,189.647,45776.0
2021-01-19,189.245,192.994,186.567,188.709,324463.0
2021-01-20,187.46,191.387,185.763,190.048,265277.0
2021-01-21,189.691,191.878,184.782,185.005,176329.0
2021-01-22,183.889,186.924,180.631,182.104,166791.0
2021-01-23,183.889,186.924,180.631,182.104,166791.0
2021-01-24,183.889,186.924,180.631,182.104,166791.0
2021-01-25,182.104,187.46,178.488,178.756,262235.0
2021-01-26,178.979,191.7,178.979,190.762,168662.0
2021-01-27,189.245,190.762,183.487,189.959,201968.0
2021-01-28,189.959,191.923,186.745,188.352,84297.0
2021-01-29,191.744,191.834,181.389,181.836,91452.0
2021-01-30,191.744,191.834,181.389,181.836,91452.0
2021-01-31,191.744,191.834,181.389,181.836,91452.0
2021-02-01,182.104,189.2,181.925,185.317,100059.0
2021-02-02,185.317,190.093,182.996,183.576,274850.0
2021-02-03,183.085,188.308,183.085,185.228,114322.0
2021-02-04,185.674,190.896,183.889,190.182,129896.0
2021-02-05,193.262,198.975,191.923,197.814,170104.0
2021-02-06,193.262,198.975,191.923,197.814,170104.0
2021-02-07,193.262,198.975,191.923,197.814,170104.0
2021-02-08,200.85,207.321,199.912,204.42,533374.0
2021-02-09,203.438,204.42,200.85,203.304,264485.0
2021-02-10,201.296,206.652,200.403,202.322,162799.0
2021-02-11,201.742,204.867,201.073,202.367,66314.0
2021-02-12,200.85,206.206,197.725,199.287,126634.0
2021-02-13,200.85,206.206,197.725,199.287,126634.0
2021-02-14,200.85,206.206,197.725,199.287,126634.0
2021-02-15,200.85,206.206,197.725,199.287,126634.0
2021-02-16,200.85,206.206,197.725,199.287,126634.0
2021-02-17,201.385,208.482,201.385,204.777,124763.0
2021-02-18,207.098,215.98,201.742,204.911,457712.0
2021-02-19,206.206,208.348,196.833,197.814,385428.0
2021-02-20,206.206,208.348,196.833,197.814,385428.0
2021-02-21,206.206,208.348,196.833,197.814,385428.0
2021-02-22,197.234,197.234,183.889,184.424,200604.0
2021-02-23,181.211,187.727,177.462,178.578,249373.0
2021-02-24,180.765,192.592,180.765,190.584,129197.0
2021-02-25,193.44,194.601,180.318,182.818,121444.0
2021-02-26,184.782,188.218,178.533,180.809,195235.0
2021-02-27,184.782,188.218,178.533,180.809,195235.0
2021-02-28,184.782,188.218,178.533,180.809,195235.0
2021-03-01,183.443,190.584,182.996,190.048,107780.0
2021-03-02,190.405,193.708,186.165,189.602,116698.0
2021-03-03,190.138,190.584,181.657,184.737,99059.0
2021-03-04,187.46,193.708,180.988,183.666,227047.0
2021-03-05,184.782,186.478,175.766,178.578,421668.0
2021-03-06,184.782,186.478,175.766,178.578,421668.0
2021-03-07,184.782,186.478,175.766,178.578,421668.0
2021-03-08,181.97,181.97,170.276,174.605,167842.0
2021-03-09,175.855,180.497,169.874,179.515,197153.0
2021-03-10,178.533,187.37,174.962,186.924,263796.0
2021-03-11,189.245,191.923,182.104,187.415,131011.0
2021-03-12,191.03,194.601,184.157,192.86,206256.0
2021-03-13,191.03,194.601,184.157,192.86,206256.0
2021-03-14,191.03,194.601,184.157,192.86,206256.0
2021-03-15,195.047,201.742,195.047,198.618,346599.0
2021-03-16,198.216,200.76,195.226,196.475,292630.0
2021-03-17,196.475,199.511,192.592,199.064,209055.0
2021-03-18,197.1,199.332,189.245,190.227,173855.0
2021-03-19,190.227,194.913,188.04,191.566,114083.0
2021-03-20,190.227,194.913,188.04,191.566,114083.0
2021-03-21,190.227,194.913,188.04,191.566,114083.0
2021-03-22,191.923,193.619,188.352,193.217,143823.0
2021-03-23,193.664,196.386,190.361,193.619,158541.0
2021-03-24,193.664,196.386,190.361,193.619,158541.0
2021-03-25,186.522,187.013,178.533,180.631,795854.0
2021-03-26,182.55,182.996,177.64,178.622,256681.0
2021-03-27,182.55,182.996,177.64,178.622,256681.0
2021-03-28,182.55,182.996,177.64,178.622,256681.0
2021-03-29,181.166,181.166,174.962,176.926,197800.0
2021-03-30,177.64,178.488,175.632,177.685,154723.0
2021-03-31,177.819,177.863,174.293,175.766,394760.0
2021-04-01,177.819,177.863,174.293,175.766,394760.0
2021-04-02,177.819,177.863,174.293,175.766,394760.0
2021-04-03,177.819,177.863,174.293,175.766,394760.0
2021-04-04,177.819,177.863,174.293,175.766,394760.0
2021-04-05,175.855,176.391,172.284,175.453,491758.0
2021-04-06,175.855,185.228,175.855,184.291,344490.0
2021-04-07,184.782,185.674,179.426,180.184,161261.0
2021-04-08,178.533,182.237,178.533,180.095,57068.0
2021-04-09,180.184,180.184,176.926,177.194,139962.0
2021-04-10,180.184,180.184,176.926,177.194,139962.0
2021-04-11,180.184,180.184,176.926,177.194,139962.0
2021-04-12,177.105,177.105,170.499,171.525,194287.0
2021-04-13,171.392,174.962,170.499,173.266,102076.0
2021-04-14,174.159,177.194,171.302,172.15,84390.0
2021-04-15,172.284,172.909,168.714,168.937,120279.0
2021-04-16,170.365,175.676,166.75,174.962,139663.0
2021-04-17,170.365,175.676,166.75,174.962,139663.0
2021-04-18,170.365,175.676,166.75,174.962,139663.0
2021-04-19,176.658,180.05,174.918,177.015,166614.0
2021-04-20,176.748,176.748,170.053,171.57,252211.0
2021-04-21,171.793,175.632,169.606,174.739,247261.0
2021-04-22,176.167,176.167,170.499,171.436,149135.0
2021-04-23,173.132,173.132,169.249,170.365,150308.0
2021-04-24,173.132,173.132,169.249,170.365,150308.0
2021-04-25,173.132,173.132,169.249,170.365,150308.0
2021-04-26,172.686,178.354,172.15,175.855,306745.0
2021-04-27,179.604,192.816,179.604,191.878,984161.0
2021-04-28,192.726,195.494,190.138,193.797,160044.0
2021-04-29,193.128,194.601,189.245,193.083,98292.0
2021-04-30,192.816,192.816,186.299,186.79,88507.0
2021-05-01,192.816,192.816,186.299,186.79,88507.0
2021-05-02,192.816,192.816,186.299,186.79,88507.0
2021-05-03,186.567,188.352,184.782,186.567,378281.0
2021-05-04,183.576,183.889,180.184,182.996,198554.0
2021-05-05,181.746,187.46,181.746,185.54,62689.0
2021-05-06,182.416,185.54,180.765,183.844,360464.0
2021-05-07,186.076,199.957,186.076,199.377,308281.0
2021-05-08,186.076,199.957,186.076,199.377,308281.0
2021-05-09,186.076,199.957,186.076,199.377,308281.0
2021-05-10,205.313,207.187,198.618,200.18,569893.0
2021-05-11,199.153,199.6,191.968,193.039,298720.0
2021-05-12,193.797,193.797,189.334,190.093,93168.0
2021-05-13,191.03,206.206,191.03,204.018,296954.0
2021-05-14,208.437,216.917,208.437,216.828,411147.0
2021-05-15,208.437,216.917,208.437,216.828,411147.0
2021-05-16,208.437,216.917,208.437,216.828,411147.0
2021-05-17,214.195,225.844,210.49,224.46,281538.0
2021-05-18,220.444,225.398,220.444,222.72,545001.0
2021-05-19,219.819,227.183,219.372,223.836,236907.0
2021-05-20,223.389,232.896,223.389,230.62,151142.0
2021-05-21,226.737,231.111,222.854,223.255,225064.0
2021-05-22,226.737,231.111,222.854,223.255,225064.0
2021-05-23,226.737,231.111,222.854,223.255,225064.0
2021-05-24,226.737,231.111,222.854,223.255,225064.0
2021-05-25,226.737,231.111,222.854,223.255,225064.0
2021-05-26,219.462,223.121,215.221,222.631,123907.0
2021-05-27,223.166,227.674,223.166,226.737,560700.0
2021-05-28,232.45,240.573,232.45,240.127,1016301.0
2021-05-29,232.45,240.573,232.45,240.127,1016301.0
2021-05-30,232.45,240.573,232.45,240.127,1016301.0
2021-05-31,241.019,242.805,236.556,238.877,127590.0
2021-06-01,241.912,246.375,238.341,244.813,378657.0
2021-06-02,246.777,250.839,246.465,249.053,430124.0
2021-06-03,249.053,257.98,245.304,256.864,172963.0
2021-06-04,256.15,262.488,251.731,261.952,315218.0
2021-06-05,256.15,262.488,251.731,261.952,315218.0
2021-06-06,256.15,262.488,251.731,261.952,315218.0
2021-06-07,267.799,277.619,267.799,272.62,1076195.0
2021-06-08,272.709,274.941,259.185,262.042,287779.0
2021-06-09,265.969,277.172,262.443,270.924,328210.0
2021-06-10,275.833,278.422,266.282,268.871,398808.0
2021-06-11,266.416,266.907,257.98,259.096,238369.0
2021-06-12,266.416,266.907,257.98,259.096,238369.0
2021-06-13,266.416,266.907,257.98,259.096,238369.0
2021-06-14,261.64,264.72,258.203,259.23,287692.0
2021-06-15,259.765,263.336,248.696,262.533,347707.0
2021-06-16,263.336,270.924,263.336,269.138,294231.0
2021-06-17,270.477,271.816,258.873,260.301,247067.0
2021-06-18,254.856,258.025,251.731,254.856,160057.0
2021-06-19,254.856,258.025,251.731,254.856,160057.0
2021-06-20,254.856,258.025,251.731,254.856,160057.0
2021-06-21,254.856,258.025,251.731,254.856,160057.0
2021-06-22,248.161,261.551,242.805,256.105,648595.0
2021-06-23,258.873,260.658,247.357,248.875,328844.0
2021-06-24,249.946,251.731,247.268,248.518,131289.0
2021-06-25,238.565,241.912,236.556,240.752,403202.0
2021-06-26,238.565,241.912,236.556,240.752,403202.0
2021-06-27,238.565,241.912,236.556,240.752,403202.0
2021-06-28,240.752,240.752,235.842,236.556,160554.0
2021-06-29,232.093,235.842,228.522,230.441,286814.0
2021-06-30,230.263,232.584,227.629,227.853,168758.0
2021-07-01,225.844,226.737,222.898,226.157,181964.0
2021-07-02,228.477,235.217,224.996,231.155,214674.0
2021-07-03,228.477,235.217,224.996,231.155,214674.0
2021-07-04,228.477,235.217,224.996,231.155,214674.0
2021-07-05,236.556,238.341,232.985,237.359,75098.0
2021-07-06,237.002,237.002,225.041,225.576,362507.0
2021-07-07,224.996,225.799,219.685,223.211,397289.0
2021-07-08,220.756,222.006,216.382,218.703,176971.0
2021-07-09,220.756,222.006,216.382,218.703,176971.0
2021-07-10,220.756,222.006,216.382,218.703,176971.0
2021-07-11,220.756,222.006,216.382,218.703,176971.0
2021-07-12,219.729,229.415,217.944,228.924,231171.0
2021-07-13,227.629,232.004,225.889,230.486,135742.0
2021-07-14,232.137,235.887,225.933,229.37,163223.0
2021-07-15,229.415,230.263,222.363,223.702,104472.0
2021-07-16,223.121,223.88,220.667,221.47,61598.0
2021-07-17,223.121,223.88,220.667,221.47,61598.0
2021-07-18,223.121,223.88,220.667,221.47,61598.0
2021-07-19,216.828,223.612,213.436,221.381,244382.0
2021-07-20,219.238,222.184,216.917,220.801,275595.0
2021-07-21,226.737,232.941,226.737,231.602,229390.0
2021-07-22,229.192,229.192,224.594,225.844,131778.0
2021-07-23,224.059,226.737,219.595,220.399,197444.0
2021-07-24,224.059,226.737,219.595,220.399,197444.0
2021-07-25,224.059,226.737,219.595,220.399,197444.0
2021-07-26,223.166,227.54,220.711,223.434,81312.0
2021-07-27,221.961,225.889,219.372,224.951,76363.0
2021-07-28,225.933,229.326,224.059,225.978,117411.0
2021-07-29,226.737,230.575,220.488,225.041,144012.0
2021-07-30,227.629,227.629,219.194,219.417,150799.0
2021-07-31,227.629,227.629,219.194,219.417,150799.0
2021-08-01,227.629,227.629,219.194,219.417,150799.0
2021-08-02,222.72,222.72,215.578,216.025,230807.0
2021-08-03,217.81,221.068,214.954,220.176,152407.0
2021-08-04,221.292,221.381,215.132,217.899,108768.0
2021-08-05,220.934,222.273,218.256,221.292,158492.0
2021-08-06,222.497,223.121,218.256,220.086,63159.0
2021-08-07,222.497,223.121,218.256,220.086,63159.0
2021-08-08,222.497,223.121,218.256,220.086,63159.0
2021-08-09,219.997,222.586,217.364,221.738,116558.0
2021-08-10,225.844,232.985,220.488,232.405,188193.0
2021-08-11,231.959,237.449,226.29,236.11,261770.0
2021-08-12,234.949,238.832,231.646,233.7,137461.0
2021-08-13,232.985,233.343,227.094,232.807,95501.0
2021-08-14,232.985,233.343,227.094,232.807,95501.0
2021-08-15,232.985,233.343,227.094,232.807,95501.0
2021-08-16,232.985,233.343,227.094,232.807,95501.0
2021-08-17,228.656,231.2,220.711,226.29,131792.0
2021-08-18,227.585,231.155,221.916,226.29,82712.0
2021-08-19,225.041,231.646,220.488,230.129,110621.0
2021-08-20,231.2,234.771,229.549,233.521,70912.0
2021-08-21,231.2,234.771,229.549,233.521,70912.0
2021-08-22,231.2,234.771,229.549,233.521,70912.0
2021-08-23,234.815,245.483,234.815,245.26,196205.0
2021-08-24,251.597,262.354,251.597,261.551,432169.0
2021-08-25,264.05,275.833,259.631,273.512,525981.0
2021-08-26,267.755,276.726,266.014,270.701,339748.0
2021-08-27,281.279,284.849,276.905,278.601,530955.0
2021-08-28,281.279,284.849,276.905,278.601,530955.0
2021-08-29,281.279,284.849,276.905,278.601,530955.0
2021-08-30,276.905,303.06,276.905,298.686,469767.0
2021-08-31,297.704,303.06,291.901,293.463,500267.0
2021-09-01,294.133,305.291,287.661,289.714,273711.0
2021-09-02,288.375,297.213,280.341,283.733,360384.0
2021-09-03,284.314,285.653,278.511,281.68,86339.0
2021-09-04,284.314,285.653,278.511,281.68,86339.0
2021-09-05,284.314,285.653,278.511,281.68,86339.0
2021-09-06,285.653,287.438,282.082,286.768,129288.0
2021-09-07,289.223,306.987,289.223,302.747,504444.0
2021-09-08,301.676,301.676,285.742,294.579,698096.0
2021-09-09,301.944,304.845,291.009,298.239,485992.0
2021-09-10,299.043,303.506,290.384,297.659,539148.0
2021-09-11,299.043,303.506,290.384,297.659,539148.0
2021-09-12,299.043,303.506,290.384,297.659,539148.0
2021-09-13,332.071,336.758,310.29,314.977,884448.0
2021-09-14,317.967,327.251,312.433,318.637,508759.0
2021-09-15,319.574,319.574,303.506,309.264,257500.0
2021-09-16,303.372,320.377,298.195,314.843,291270.0
2021-09-17,312.433,320.467,311.54,315.602,245778.0
2021-09-18,312.433,320.467,311.54,315.602,245778.0
2021-09-19,312.433,320.467,311.54,315.602,245778.0
2021-09-20,306.63,306.63,283.019,285.072,513314.0
2021-09-21,285.072,288.911,282.975,283.689,226641.0
2021-09-22,285.742,293.463,284.046,287.706,242269.0
2021-09-23,291.009,291.009,282.975,284.805,91589.0
2021-09-24,285.608,285.608,276.726,278.556,109303.0
2021-09-25,285.608,285.608,276.726,278.556,109303.0
2021-09-26,285.608,285.608,276.726,278.556,109303.0
2021-09-27,279.404,288.331,279.404,287.884,109191.0
2021-09-28,288.331,291.901,282.082,285.653,48875.0
2021-09-29,287.617,297.704,287.617,293.196,93441.0
2021-09-30,293.285,301.721,291.901,293.017,221125.0
2021-10-01,294.579,299.935,291.901,295.249,66632.0
2021-10-02,294.579,299.935,291.901,295.249,66632.0
2021-10-03,294.579,299.935,291.901,295.249,66632.0
2021-10-04,296.365,302.167,286.635,290.384,116726.0
2021-10-05,291.009,295.026,286.545,291.633,138947.0
2021-10-06,291.589,291.589,282.127,289.759,27555.0
2021-10-07,296.365,296.365,284.403,285.965,90526.0
2021-10-08,296.365,296.365,284.403,285.965,90526.0
2021-10-09,296.365,296.365,284.403,285.965,90526.0
2021-10-10,296.365,296.365,284.403,285.965,90526.0
2021-10-11,296.365,296.365,284.403,285.965,90526.0
2021-10-12,284.001,291.009,278.734,281.457,90286.0
2021-10-13,281.189,284.626,277.619,282.484,62668.0
2021-10-14,282.528,290.875,282.528,290.071,120833.0
2021-10-15,292.437,303.417,292.437,298.73,163973.0
2021-10-16,292.437,303.417,292.437,298.73,163973.0
2021-10-17,292.437,303.417,292.437,298.73,163973.0
2021-10-18,300.114,302.613,293.821,298.418,172101.0
2021-10-19,298.596,303.461,294.133,301.631,242407.0
2021-10-20,303.104,323.903,303.104,322.341,526666.0
2021-10-21,320.824,321.359,313.37,319.976,209067.0
2021-10-22,320.734,321.359,310.737,318.904,231982.0
2021-10-23,320.734,321.359,310.737,318.904,231982.0
2021-10-24,320.734,321.359,310.737,318.904,231982.0
2021-10-25,321.359,329.304,321.359,325.956,164120.0
2021-10-26,330.107,331.893,318.681,320.199,254073.0
2021-10-27,317.789,320.109,301.855,302.926,628050.0
2021-10-28,305.291,309.264,301.899,304.488,223840.0
2021-10-29,302.167,302.167,289.536,291.901,433656.0
2021-10-30,302.167,302.167,289.536,291.901,433656.0
2021-10-31,302.167,302.167,289.536,291.901,433656.0
2021-11-01,299.891,304.666,292.348,303.818,260155.0
2021-11-02,303.818,314.218,300.828,312.834,485441.0
2021-11-03,312.388,323.145,309.755,322.118,277900.0
2021-11-04,322.921,322.921,308.907,313.37,201499.0
2021-11-05,316.003,319.574,308.862,311.361,285728.0
2021-11-06,316.003,319.574,308.862,311.361,285728.0
2021-11-07,316.003,319.574,308.862,311.361,285728.0
2021-11-08,312.433,326.626,312.433,325.823,273964.0
2021-11-09,330.286,330.286,322.252,323.636,327279.0
2021-11-10,324.037,340.061,324.037,331.893,727549.0
2021-11-11,334.749,343.854,331.937,338.364,518685.0
2021-11-12,338.32,342.337,318.681,328.724,461275.0
2021-11-13,338.32,342.337,318.681,328.724,461275.0
2021-11-14,338.32,342.337,318.681,328.724,461275.0
2021-11-15,333.41,335.642,314.218,321.181,431391.0
2021-11-16,322.252,324.93,295.472,296.275,411968.0
2021-11-17,301.721,301.721,282.528,290.785,265458.0
2021-11-18,290.116,302.167,280.297,300.158,236358.0
2021-11-19,302.078,303.06,281.189,284.894,143492.0
2021-11-20,302.078,303.06,281.189,284.894,143492.0
2021-11-21,302.078,303.06,281.189,284.894,143492.0
2021-11-22,302.078,303.06,281.189,284.894,143492.0
2021-11-23,280.163,284.715,273.155,273.914,197144.0
2021-11-24,277.619,279.27,268.067,272.709,190470.0
2021-11-25,273.914,282.082,272.263,277.619,51010.0
2021-11-26,271.325,271.325,250.169,257.444,505081.0
2021-11-27,271.325,271.325,250.169,257.444,505081.0
2021-11-28,271.325,271.325,250.169,257.444,505081.0
2021-11-29,257.087,267.799,249.946,258.605,407546.0
2021-11-30,261.729,262.711,249.321,257.578,169207.0
2021-12-01,262.176,285.072,261.595,283.823,368471.0
2021-12-02,284.001,292.348,280.743,286.322,336449.0
2021-12-03,291.009,297.257,272.263,280.698,113445.0
2021-12-04,291.009,297.257,272.263,280.698,113445.0
2021-12-05,291.009,297.257,272.263,280.698,113445.0
2021-12-06,275.03,290.116,273.602,283.867,233617.0
2021-12-07,284.403,291.812,284.314,285.251,341864.0
2021-12-08,284.403,291.812,284.314,285.251,341864.0
2021-12-09,285.251,285.251,273.155,274.896,128757.0
2021-12-10,273.155,279.359,266.014,266.907,66224.0
2021-12-11,273.155,279.359,266.014,266.907,66224.0
2021-12-12,273.155,279.359,266.014,266.907,66224.0
2021-12-13,264.273,270.968,249.946,250.526,265846.0
2021-12-14,251.731,259.765,246.375,257.444,230858.0
2021-12-15,258.873,259.765,252.624,258.828,118459.0
2021-12-16,258.873,267.799,258.828,265.077,153345.0
2021-12-17,266.907,272.263,265.121,267.621,123883.0
2021-12-18,266.907,272.263,265.121,267.621,123883.0
2021-12-19,266.907,272.263,265.121,267.621,123883.0
2021-12-20,263.336,263.336,256.195,260.524,178500.0
2021-12-21,261.729,272.709,261.729,268.513,106012.0
2021-12-22,270.477,270.477,262.443,263.247,159400.0
2021-12-23,267.353,271.995,264.675,267.264,108240.0
2021-12-24,267.353,271.995,264.675,267.264,108240.0
2021-12-25,267.353,271.995,264.675,267.264,108240.0
2021-12-26,267.353,271.995,264.675,267.264,108240.0
2021-12-27,266.907,270.79,264.675,266.951,131051.0
2021-12-28,268.246,270.924,253.115,254.008,335302.0
2021-12-29,257.98,261.729,250.482,257.132,401140.0
2021-12-30,257.132,269.54,256.195,256.73,400021.0
2021-12-31,257.132,269.54,256.195,256.73,400021.0
2022-01-01,257.132,269.54,256.195,256.73,400021.0
2022-01-02,257.132,269.54,256.195,256.73,400021.0
2022-01-03,256.15,266.014,252.178,262.667,88435.0
2022-01-04,265.121,266.907,256.195,259.141,151597.0
2022-01-05,258.873,265.121,250.839,251.151,236522.0
2022-01-06,253.026,261.461,249.053,258.337,139341.0
2022-01-07,257.935,262.622,254.409,261.506,31797.0
2022-01-08,257.935,262.622,254.409,261.506,31797.0
2022-01-09,257.935,262.622,254.409,261.506,31797.0
2022-01-10,261.551,265.121,257.98,259.81,99790.0
2022-01-11,259.765,265.121,256.641,263.604,107217.0
2022-01-12,264.229,270.031,260.569,264.318,62490.0
2022-01-13,267.71,285.653,261.997,268.737,93463.0
2022-01-14,267.71,273.602,260.658,272.441,93045.0
2022-01-15,267.71,273.602,260.658,272.441,93045.0
2022-01-16,267.71,273.602,260.658,272.441,93045.0
2022-01-17,272.263,272.263,266.014,267.219,14213.0
2022-01-18,266.817,274.048,262.488,263.738,78566.0
2022-01-19,263.425,273.066,261.551,267.799,97739.0
2022-01-20,267.799,278.913,265.121,276.369,109228.0
2022-01-21,275.744,276.726,265.121,266.193,165158.0
2022-01-22,275.744,276.726,265.121,266.193,165158.0
2022-01-23,275.744,276.726,265.121,266.193,165158.0
2022-01-24,264.229,265.88,246.956,249.5,441930.0
2022-01-25,250.839,262.89,246.822,262.443,314855.0
2022-01-26,264.675,272.263,263.336,269.808,172222.0
2022-01-27,272.263,272.263,262.622,268.156,178711.0
2022-01-28,278.511,287.438,271.37,280.341,451129.0
2022-01-29,278.511,287.438,271.37,280.341,451129.0
