,TGSU2 AR Equity,TGSU2 AR Equity,TGSU2 AR Equity,TGSU2 AR Equity,TGSU2 AR Equity
2021-05-22,157.0,157.0,150.0,150.0,16234.0
2021-05-23,157.0,157.0,150.0,150.0,16234.0
2021-05-24,157.0,157.0,150.0,150.0,16234.0
2021-05-25,157.0,157.0,150.0,150.0,16234.0
2021-05-26,147.9,147.9,142.0,145.7,144427.0
2021-05-27,149.0,149.95,146.0,148.55,90207.0
2021-05-28,153.0,155.5,152.0,153.0,73477.0
2021-05-29,153.0,155.5,152.0,153.0,73477.0
2021-05-30,153.0,155.5,152.0,153.0,73477.0
2021-05-31,153.0,154.5,151.1,152.2,23286.0
2021-06-01,157.1,165.0,157.1,164.8,129196.0
2021-06-02,165.15,171.25,165.15,169.95,121082.0
2021-06-03,166.0,177.9,162.5,176.35,107696.0
2021-06-04,177.0,179.5,171.0,178.45,71137.0
2021-06-05,177.0,179.5,171.0,178.45,71137.0
2021-06-06,177.0,179.5,171.0,178.45,71137.0
2021-06-07,181.1,185.75,180.5,181.45,116524.0
2021-06-08,181.0,181.0,172.25,175.45,142388.0
2021-06-09,180.0,188.25,176.35,186.4,190284.0
2021-06-10,186.5,189.2,182.0,186.0,149905.0
2021-06-11,186.05,186.05,175.75,176.65,54330.0
2021-06-12,186.05,186.05,175.75,176.65,54330.0
2021-06-13,186.05,186.05,175.75,176.65,54330.0
2021-06-14,177.3,180.0,174.6,174.85,100160.0
2021-06-15,174.9,180.0,170.2,179.05,64698.0
2021-06-16,175.45,178.5,173.5,177.0,110100.0
2021-06-17,179.5,179.5,166.4,170.15,73982.0
2021-06-18,170.0,171.8,167.0,170.65,55062.0
2021-06-19,170.0,171.8,167.0,170.65,55062.0
2021-06-20,170.0,171.8,167.0,170.65,55062.0
2021-06-21,170.0,171.8,167.0,170.65,55062.0
2021-06-22,171.0,171.0,165.0,168.5,83340.0
2021-06-23,176.5,176.5,170.8,173.5,119615.0
2021-06-24,174.3,176.5,169.9,173.9,46043.0
2021-06-25,168.0,169.5,164.0,169.05,83745.0
2021-06-26,168.0,169.5,164.0,169.05,83745.0
2021-06-27,168.0,169.5,164.0,169.05,83745.0
2021-06-28,166.15,167.25,162.5,164.25,67318.0
2021-06-29,162.7,164.75,160.0,161.1,47588.0
2021-06-30,161.9,162.9,156.0,156.65,91596.0
2021-07-01,158.0,158.0,153.5,153.55,36258.0
2021-07-02,154.3,161.0,154.25,158.9,46000.0
2021-07-03,154.3,161.0,154.25,158.9,46000.0
2021-07-04,154.3,161.0,154.25,158.9,46000.0
2021-07-05,158.9,165.0,158.9,162.0,17124.0
2021-07-06,164.0,164.0,155.0,157.1,61814.0
2021-07-07,160.0,160.0,154.9,157.75,50529.0
2021-07-08,157.0,161.0,152.0,154.95,54328.0
2021-07-09,157.0,161.0,152.0,154.95,54328.0
2021-07-10,157.0,161.0,152.0,154.95,54328.0
2021-07-11,157.0,161.0,152.0,154.95,54328.0
2021-07-12,156.35,165.8,156.35,164.4,135774.0
2021-07-13,164.5,165.5,161.2,164.35,49235.0
2021-07-14,164.1,166.0,157.0,157.2,97072.0
2021-07-15,160.0,162.0,154.25,158.1,49132.0
2021-07-16,159.5,159.5,154.3,156.5,58649.0
2021-07-17,159.5,159.5,154.3,156.5,58649.0
2021-07-18,159.5,159.5,154.3,156.5,58649.0
2021-07-19,155.9,156.0,149.0,154.8,37926.0
2021-07-20,155.0,162.0,155.0,161.5,32080.0
2021-07-21,161.5,164.0,159.0,160.45,77055.0
2021-07-22,162.0,164.0,158.65,160.6,16412.0
2021-07-23,161.0,163.0,158.0,158.95,22168.0
2021-07-24,161.0,163.0,158.0,158.95,22168.0
2021-07-25,161.0,163.0,158.0,158.95,22168.0
2021-07-26,158.95,164.7,158.95,163.05,31914.0
2021-07-27,165.0,165.0,159.55,163.8,13967.0
2021-07-28,164.0,165.2,159.0,161.2,76988.0
2021-07-29,161.0,163.5,158.5,162.3,86006.0
2021-07-30,162.1,164.0,156.6,159.05,129917.0
2021-07-31,162.1,164.0,156.6,159.05,129917.0
2021-08-01,162.1,164.0,156.6,159.05,129917.0
2021-08-02,158.0,162.0,158.0,159.55,33749.0
2021-08-03,157.0,163.0,156.15,162.65,47500.0
2021-08-04,164.0,164.0,157.0,158.2,82356.0
2021-08-05,159.5,166.5,158.3,165.55,117031.0
2021-08-06,165.0,173.0,163.5,171.85,154074.0
2021-08-07,165.0,173.0,163.5,171.85,154074.0
2021-08-08,165.0,173.0,163.5,171.85,154074.0
2021-08-09,171.85,172.5,166.0,166.15,63928.0
2021-08-10,167.0,171.0,165.5,170.7,57257.0
2021-08-11,173.9,173.9,168.25,172.0,79003.0
2021-08-12,173.0,173.95,168.9,173.3,85408.0
2021-08-13,170.5,174.5,168.0,171.5,40441.0
2021-08-14,170.5,174.5,168.0,171.5,40441.0
2021-08-15,170.5,174.5,168.0,171.5,40441.0
2021-08-16,170.5,174.5,168.0,171.5,40441.0
2021-08-17,170.0,170.0,163.0,165.9,53552.0
2021-08-18,165.8,165.8,160.0,161.4,26473.0
2021-08-19,159.75,164.5,157.55,163.85,80625.0
2021-08-20,164.2,171.0,163.85,168.2,67803.0
2021-08-21,164.2,171.0,163.85,168.2,67803.0
2021-08-22,164.2,171.0,163.85,168.2,67803.0
2021-08-23,168.2,172.5,166.0,171.95,33867.0
2021-08-24,171.4,179.4,171.4,179.0,146813.0
2021-08-25,179.6,180.9,176.5,178.75,44702.0
2021-08-26,179.1,187.5,178.7,184.4,113244.0
2021-08-27,185.0,189.0,182.2,183.95,88855.0
2021-08-28,185.0,189.0,182.2,183.95,88855.0
2021-08-29,185.0,189.0,182.2,183.95,88855.0
2021-08-30,185.0,194.0,180.0,193.25,212831.0
2021-08-31,195.0,195.0,189.5,192.0,115709.0
2021-09-01,193.0,198.0,185.8,187.15,123174.0
2021-09-02,185.5,193.0,183.5,186.5,57192.0
2021-09-03,191.1,191.1,180.5,181.45,103373.0
2021-09-04,191.1,191.1,180.5,181.45,103373.0
2021-09-05,191.1,191.1,180.5,181.45,103373.0
2021-09-06,182.0,182.35,177.15,182.25,87501.0
2021-09-07,185.5,193.75,184.55,190.95,109363.0
2021-09-08,190.1,190.1,182.2,185.3,100506.0
2021-09-09,186.6,191.05,183.0,183.9,81863.0
2021-09-10,183.9,186.0,177.25,182.75,58263.0
2021-09-11,183.9,186.0,177.25,182.75,58263.0
2021-09-12,183.9,186.0,177.25,182.75,58263.0
2021-09-13,199.0,205.25,191.0,197.6,285607.0
2021-09-14,200.0,200.0,183.0,189.05,168920.0
2021-09-15,190.0,193.0,184.4,191.2,104729.0
2021-09-16,187.85,196.15,184.0,194.65,137204.0
2021-09-17,194.5,196.85,188.1,192.1,119695.0
2021-09-18,194.5,196.85,188.1,192.1,119695.0
2021-09-19,194.5,196.85,188.1,192.1,119695.0
2021-09-20,191.3,191.3,176.3,178.95,67355.0
2021-09-21,179.0,181.35,175.25,178.5,70651.0
2021-09-22,180.25,187.0,180.25,186.4,150608.0
2021-09-23,188.2,188.2,181.0,182.45,150428.0
2021-09-24,182.0,183.0,179.0,182.05,22589.0
2021-09-25,182.0,183.0,179.0,182.05,22589.0
2021-09-26,182.0,183.0,179.0,182.05,22589.0
2021-09-27,184.2,187.45,182.15,185.4,75163.0
2021-09-28,185.5,187.95,182.5,187.15,53469.0
2021-09-29,187.0,195.0,187.0,194.1,105259.0
2021-09-30,194.5,195.3,191.0,192.0,41999.0
2021-10-01,191.8,198.0,183.25,196.6,130301.0
2021-10-02,191.8,198.0,183.25,196.6,130301.0
2021-10-03,191.8,198.0,183.25,196.6,130301.0
2021-10-04,197.05,205.0,196.6,204.65,89184.0
2021-10-05,205.0,205.0,200.0,200.9,199012.0
2021-10-06,200.0,204.0,195.0,198.35,120870.0
2021-10-07,198.1,203.05,193.5,202.95,163933.0
2021-10-08,198.1,203.05,193.5,202.95,163933.0
2021-10-09,198.1,203.05,193.5,202.95,163933.0
2021-10-10,198.1,203.05,193.5,202.95,163933.0
2021-10-11,198.1,203.05,193.5,202.95,163933.0
2021-10-12,213.05,215.0,206.0,209.45,148778.0
2021-10-13,205.0,213.75,203.0,211.3,80061.0
2021-10-14,211.95,213.5,210.45,211.5,46262.0
2021-10-15,211.7,225.0,210.1,215.6,101214.0
2021-10-16,211.7,225.0,210.1,215.6,101214.0
2021-10-17,211.7,225.0,210.1,215.6,101214.0
2021-10-18,214.65,220.95,210.65,219.75,147578.0
2021-10-19,221.95,224.75,215.0,224.05,105352.0
2021-10-20,224.05,240.0,224.05,234.75,167525.0
2021-10-21,230.3,239.0,229.2,235.4,146313.0
2021-10-22,233.7,237.0,227.0,232.8,71973.0
2021-10-23,233.7,237.0,227.0,232.8,71973.0
2021-10-24,233.7,237.0,227.0,232.8,71973.0
2021-10-25,234.0,244.15,233.0,243.9,242460.0
2021-10-26,244.65,245.0,239.0,241.35,187546.0
2021-10-27,242.2,244.25,225.0,229.3,231352.0
2021-10-28,229.0,243.0,227.0,228.55,122304.0
2021-10-29,229.0,232.3,215.5,217.3,114621.0
2021-10-30,229.0,232.3,215.5,217.3,114621.0
2021-10-31,229.0,232.3,215.5,217.3,114621.0
2021-11-01,222.0,227.0,218.5,225.7,46125.0
2021-11-02,226.0,233.75,225.0,232.6,40580.0
2021-11-03,228.0,237.6,227.0,233.5,106805.0
2021-11-04,232.8,236.0,221.5,224.1,121492.0
2021-11-05,226.0,230.5,222.0,229.15,161136.0
2021-11-06,226.0,230.5,222.0,229.15,161136.0
2021-11-07,226.0,230.5,222.0,229.15,161136.0
2021-11-08,229.15,243.0,228.0,239.0,212016.0
2021-11-09,237.5,245.45,229.0,232.1,178918.0
2021-11-10,232.5,237.95,228.0,235.95,113380.0
2021-11-11,235.9,244.25,230.0,237.95,109456.0
2021-11-12,243.0,245.0,231.75,235.0,147874.0
2021-11-13,243.0,245.0,231.75,235.0,147874.0
2021-11-14,243.0,245.0,231.75,235.0,147874.0
2021-11-15,239.0,242.0,225.2,230.95,50086.0
2021-11-16,230.95,239.95,217.5,226.5,146280.0
2021-11-17,234.95,234.95,215.15,219.7,107572.0
2021-11-18,215.0,222.75,204.0,218.05,78339.0
2021-11-19,221.9,222.0,206.0,206.65,46819.0
2021-11-20,221.9,222.0,206.0,206.65,46819.0
2021-11-21,221.9,222.0,206.0,206.65,46819.0
2021-11-22,221.9,222.0,206.0,206.65,46819.0
2021-11-23,206.75,211.5,197.0,204.85,91572.0
2021-11-24,206.0,211.95,201.25,203.05,49873.0
2021-11-25,201.25,208.35,201.25,207.55,14288.0
2021-11-26,208.0,208.0,188.0,188.85,200083.0
2021-11-27,208.0,208.0,188.0,188.85,200083.0
2021-11-28,208.0,208.0,188.0,188.85,200083.0
2021-11-29,192.6,197.0,180.2,182.0,108425.0
2021-11-30,181.5,186.75,176.25,184.55,194965.0
2021-12-01,190.0,201.15,186.25,193.9,309360.0
2021-12-02,195.9,202.45,194.5,200.45,59534.0
2021-12-03,204.0,204.5,197.0,201.2,64452.0
2021-12-04,204.0,204.5,197.0,201.2,64452.0
2021-12-05,204.0,204.5,197.0,201.2,64452.0
2021-12-06,201.6,208.25,201.6,204.6,100244.0
2021-12-07,204.55,209.9,204.0,208.85,174026.0
2021-12-08,204.55,209.9,204.0,208.85,174026.0
2021-12-09,208.85,210.85,199.0,199.4,48350.0
2021-12-10,202.8,204.95,195.1,198.2,49074.0
2021-12-11,202.8,204.95,195.1,198.2,49074.0
2021-12-12,202.8,204.95,195.1,198.2,49074.0
2021-12-13,200.0,200.0,185.5,186.35,90701.0
2021-12-14,182.0,191.0,180.05,181.6,49782.0
2021-12-15,182.45,184.95,175.0,178.95,63359.0
2021-12-16,182.6,183.5,180.0,183.15,42067.0
2021-12-17,185.0,194.1,182.0,187.0,34292.0
2021-12-18,185.0,194.1,182.0,187.0,34292.0
2021-12-19,185.0,194.1,182.0,187.0,34292.0
2021-12-20,188.05,188.05,180.05,181.25,55788.0
2021-12-21,182.0,190.95,181.05,189.85,44925.0
2021-12-22,191.0,192.65,186.0,186.9,44622.0
2021-12-23,190.5,192.5,186.0,188.0,39541.0
2021-12-24,190.5,192.5,186.0,188.0,39541.0
2021-12-25,190.5,192.5,186.0,188.0,39541.0
2021-12-26,190.5,192.5,186.0,188.0,39541.0
2021-12-27,189.0,190.8,185.1,186.0,14820.0
2021-12-28,186.0,192.0,185.0,186.2,71184.0
2021-12-29,186.0,190.0,184.0,186.4,38847.0
2021-12-30,188.0,190.8,180.0,181.1,99008.0
2021-12-31,188.0,190.8,180.0,181.1,99008.0
2022-01-01,188.0,190.8,180.0,181.1,99008.0
2022-01-02,188.0,190.8,180.0,181.1,99008.0
2022-01-03,182.0,192.0,182.0,185.8,60235.0
2022-01-04,187.5,189.9,182.05,186.95,63623.0
2022-01-05,186.95,189.0,183.5,183.9,28412.0
2022-01-06,183.5,185.5,181.15,183.4,21924.0
2022-01-07,184.25,186.8,181.0,185.35,30802.0
2022-01-08,184.25,186.8,181.0,185.35,30802.0
2022-01-09,184.25,186.8,181.0,185.35,30802.0
2022-01-10,186.25,197.0,186.25,195.05,38677.0
2022-01-11,192.0,203.0,192.0,202.9,96214.0
2022-01-12,204.0,207.45,200.5,205.55,26155.0
2022-01-13,202.5,208.2,198.5,200.2,70789.0
2022-01-14,198.55,204.25,189.0,198.0,19368.0
2022-01-15,198.55,204.25,189.0,198.0,19368.0
2022-01-16,198.55,204.25,189.0,198.0,19368.0
2022-01-17,200.0,200.0,193.5,196.75,7493.0
2022-01-18,196.75,199.95,189.8,191.25,90318.0
2022-01-19,190.0,196.5,189.05,195.55,52635.0
2022-01-20,197.0,202.0,193.15,198.75,65185.0
2022-01-21,198.75,198.75,194.0,195.95,20006.0
2022-01-22,198.75,198.75,194.0,195.95,20006.0
2022-01-23,198.75,198.75,194.0,195.95,20006.0
2022-01-24,190.1,195.0,188.5,192.9,74382.0
2022-01-25,195.95,204.0,191.1,201.7,51832.0
2022-01-26,205.0,209.5,201.0,204.3,53695.0
2022-01-27,209.0,211.5,201.05,209.9,53434.0
2022-01-28,215.0,221.5,206.5,211.15,105629.0
2022-01-29,215.0,221.5,206.5,211.15,105629.0
2022-01-30,215.0,221.5,206.5,211.15,105629.0
2022-01-31,215.0,226.4,212.0,225.0,136773.0
2022-02-01,228.0,228.0,212.0,225.75,163523.0
2022-02-02,226.0,228.9,216.5,217.45,61950.0
2022-02-03,224.0,224.0,208.8,213.5,74650.0
2022-02-04,213.0,218.0,206.0,210.8,93966.0
2022-02-05,213.0,218.0,206.0,210.8,93966.0
2022-02-06,213.0,218.0,206.0,210.8,93966.0
2022-02-07,211.0,214.0,208.0,213.95,60976.0
2022-02-08,214.8,215.0,207.0,208.15,78354.0
2022-02-09,209.0,213.0,202.0,202.55,93520.0
2022-02-10,201.0,207.4,201.0,202.55,92198.0
2022-02-11,207.0,212.0,204.0,210.35,24318.0
2022-02-12,207.0,212.0,204.0,210.35,24318.0
2022-02-13,207.0,212.0,204.0,210.35,24318.0
2022-02-14,214.5,214.6,207.0,207.75,31439.0
2022-02-15,210.0,212.95,208.0,208.1,79637.0
2022-02-16,211.0,222.0,207.0,221.1,130807.0
2022-02-17,223.0,225.0,215.0,220.1,72992.0
2022-02-18,223.0,223.9,213.5,220.8,121207.0
2022-02-19,223.0,223.9,213.5,220.8,121207.0
2022-02-20,223.0,223.9,213.5,220.8,121207.0
2022-02-21,223.0,227.0,215.25,225.7,44663.0
2022-02-22,227.0,228.0,217.2,223.4,177736.0
2022-02-23,226.0,239.9,223.5,239.65,383999.0
2022-02-24,239.5,241.5,227.0,236.8,180329.0
2022-02-25,237.7,240.0,227.5,232.6,166401.0
2022-02-26,237.7,240.0,227.5,232.6,166401.0
2022-02-27,237.7,240.0,227.5,232.6,166401.0
2022-02-28,237.7,240.0,227.5,232.6,166401.0
2022-03-01,237.7,240.0,227.5,232.6,166401.0
2022-03-02,239.0,241.0,230.2,240.65,115730.0
2022-03-03,241.0,254.9,239.0,252.95,105515.0
2022-03-04,252.2,260.0,248.5,256.85,149975.0
2022-03-05,252.2,260.0,248.5,256.85,149975.0
2022-03-06,252.2,260.0,248.5,256.85,149975.0
2022-03-07,256.85,269.5,252.0,255.65,107559.0
2022-03-08,260.0,269.8,257.65,259.75,151490.0
2022-03-09,262.0,262.0,233.0,234.45,226100.0
2022-03-10,234.4,253.25,234.4,251.4,254359.0
2022-03-11,251.0,260.0,244.0,246.35,90388.0
2022-03-12,251.0,260.0,244.0,246.35,90388.0
2022-03-13,251.0,260.0,244.0,246.35,90388.0
2022-03-14,236.95,239.1,225.2,226.05,158646.0
2022-03-15,224.0,225.25,218.5,223.45,51734.0
2022-03-16,221.1,231.85,221.1,230.6,125523.0
2022-03-17,237.0,237.0,223.0,228.35,118290.0
2022-03-18,226.0,232.0,225.0,228.3,59168.0
2022-03-19,226.0,232.0,225.0,228.3,59168.0
2022-03-20,226.0,232.0,225.0,228.3,59168.0
2022-03-21,234.1,242.95,231.7,234.0,100746.0
2022-03-22,237.0,240.9,232.25,235.45,100740.0
2022-03-23,241.9,248.0,234.45,238.0,84838.0
2022-03-24,241.9,248.0,234.45,238.0,84838.0
2022-03-25,248.4,264.0,247.05,262.5,407498.0
2022-03-26,248.4,264.0,247.05,262.5,407498.0
2022-03-27,248.4,264.0,247.05,262.5,407498.0
2022-03-28,260.0,265.0,253.05,255.1,187834.0
2022-03-29,258.0,258.0,248.05,251.25,133802.0
2022-03-30,253.15,264.0,253.15,262.8,238805.0
2022-03-31,265.0,268.95,259.3,265.95,96488.0
2022-04-01,268.55,276.0,266.0,268.7,208504.0
2022-04-02,268.55,276.0,266.0,268.7,208504.0
2022-04-03,268.55,276.0,266.0,268.7,208504.0
2022-04-04,270.0,272.0,265.1,266.5,117383.0
2022-04-05,267.0,273.0,263.75,264.45,182410.0
2022-04-06,267.0,267.0,256.75,261.55,104942.0
2022-04-07,265.0,270.0,254.7,268.05,133638.0
2022-04-08,273.0,277.6,271.0,271.65,168137.0
2022-04-09,273.0,277.6,271.0,271.65,168137.0
2022-04-10,273.0,277.6,271.0,271.65,168137.0
2022-04-11,273.55,275.5,265.0,273.45,74404.0
2022-04-12,274.0,274.25,268.0,270.45,27738.0
2022-04-13,272.0,277.4,262.0,273.1,75840.0
2022-04-14,272.0,277.4,262.0,273.1,75840.0
2022-04-15,272.0,277.4,262.0,273.1,75840.0
2022-04-16,272.0,277.4,262.0,273.1,75840.0
2022-04-17,272.0,277.4,262.0,273.1,75840.0
2022-04-18,283.45,286.0,273.0,273.45,92915.0
2022-04-19,279.75,279.75,268.25,278.0,95518.0
2022-04-20,277.15,277.15,265.1,272.0,135056.0
2022-04-21,270.0,276.35,266.0,271.5,134736.0
2022-04-22,273.05,276.45,267.0,273.05,78900.0
2022-04-23,273.05,276.45,267.0,273.05,78900.0
2022-04-24,273.05,276.45,267.0,273.05,78900.0
2022-04-25,269.5,269.5,259.0,266.95,81401.0
2022-04-26,269.45,274.95,263.0,271.25,71578.0
2022-04-27,274.25,279.0,265.05,272.75,75429.0
2022-04-28,270.0,285.0,269.0,273.85,88638.0
2022-04-29,285.7,285.7,261.5,262.35,51943.0
2022-04-30,285.7,285.7,261.5,262.35,51943.0
2022-05-01,285.7,285.7,261.5,262.35,51943.0
2022-05-02,270.0,271.6,255.0,261.3,48116.0
2022-05-03,255.2,268.35,255.2,266.5,32958.0
2022-05-04,266.5,269.0,261.85,267.05,36184.0
2022-05-05,267.0,272.0,248.15,253.6,83297.0
2022-05-06,254.5,255.8,245.0,250.9,49678.0
2022-05-07,254.5,255.8,245.0,250.9,49678.0
2022-05-08,254.5,255.8,245.0,250.9,49678.0
2022-05-09,255.0,255.0,232.5,233.95,63098.0
2022-05-10,239.0,241.9,228.0,235.9,73531.0
2022-05-11,243.95,253.15,243.0,250.25,66295.0
2022-05-12,252.0,257.0,245.0,253.8,49202.0
2022-05-13,255.0,261.95,253.4,259.6,82717.0
2022-05-14,255.0,261.95,253.4,259.6,82717.0
2022-05-15,255.0,261.95,253.4,259.6,82717.0
2022-05-16,263.5,272.5,260.5,269.9,74089.0
2022-05-17,278.0,283.0,270.0,271.0,117750.0
2022-05-18,278.0,283.0,270.0,271.0,117750.0
2022-05-19,269.0,273.95,260.0,270.2,86998.0
2022-05-20,278.95,278.95,259.0,262.0,57010.0
2022-05-21,278.95,278.95,259.0,262.0,57010.0
2022-05-22,278.95,278.95,259.0,262.0,57010.0
2022-05-23,264.95,272.95,255.0,272.85,82165.0
2022-05-24,270.0,274.9,266.0,273.15,21571.0
2022-05-25,270.0,274.9,266.0,273.15,21571.0
2022-05-26,285.8,287.9,280.5,281.9,173593.0
2022-05-27,281.9,285.95,281.0,281.6,48507.0
2022-05-28,281.9,285.95,281.0,281.6,48507.0
2022-05-29,281.9,285.95,281.0,281.6,48507.0
2022-05-30,284.95,287.95,280.0,283.4,11527.0
2022-05-31,285.0,289.0,279.0,282.15,68091.0
2022-06-01,276.0,283.0,276.0,278.0,23857.0
2022-06-02,278.0,281.0,274.5,277.2,51254.0
2022-06-03,275.0,276.0,271.4,274.2,44628.0
2022-06-04,275.0,276.0,271.4,274.2,44628.0
2022-06-05,275.0,276.0,271.4,274.2,44628.0
2022-06-06,273.1,280.0,271.7,279.25,132800.0
2022-06-07,279.1,284.0,275.0,281.95,35973.0
2022-06-08,285.0,286.5,279.6,283.75,37304.0
2022-06-09,280.0,284.0,274.0,280.3,34368.0
2022-06-10,280.0,280.0,274.0,279.25,41476.0
2022-06-11,280.0,280.0,274.0,279.25,41476.0
2022-06-12,280.0,280.0,274.0,279.25,41476.0
2022-06-13,268.0,278.0,265.0,270.5,18038.0
2022-06-14,270.4,272.95,257.0,262.7,49696.0
2022-06-15,263.5,268.0,257.0,265.7,53863.0
2022-06-16,259.0,259.0,252.0,254.4,35338.0
2022-06-17,259.0,259.0,252.0,254.4,35338.0
2022-06-18,259.0,259.0,252.0,254.4,35338.0
2022-06-19,259.0,259.0,252.0,254.4,35338.0
2022-06-20,259.0,259.0,252.0,254.4,35338.0
2022-06-21,252.0,263.2,247.1,261.25,86025.0
2022-06-22,261.0,268.7,255.0,257.8,38660.0
2022-06-23,257.0,257.0,241.85,245.8,96538.0
2022-06-24,248.7,248.7,238.0,242.6,100001.0
2022-06-25,248.7,248.7,238.0,242.6,100001.0
2022-06-26,248.7,248.7,238.0,242.6,100001.0
2022-06-27,245.85,259.4,243.25,256.35,59230.0
2022-06-28,261.55,270.0,258.65,270.0,149496.0
2022-06-29,271.9,271.9,260.0,262.0,94587.0
2022-06-30,262.95,262.95,251.05,260.5,35943.0
2022-07-01,260.5,270.0,257.0,266.2,42254.0
2022-07-02,260.5,270.0,257.0,266.2,42254.0
2022-07-03,260.5,270.0,257.0,266.2,42254.0
2022-07-04,264.0,266.0,254.0,258.9,23853.0
2022-07-05,260.25,281.0,260.25,267.45,78517.0
2022-07-06,271.0,280.0,259.5,278.35,42223.0
2022-07-07,280.0,306.0,280.0,305.55,93694.0
2022-07-08,307.7,312.0,298.65,311.75,263367.0
2022-07-09,307.7,312.0,298.65,311.75,263367.0
2022-07-10,307.7,312.0,298.65,311.75,263367.0
2022-07-11,312.0,312.0,295.0,305.2,70440.0
2022-07-12,302.2,305.5,298.0,299.9,117282.0
2022-07-13,299.0,302.6,289.0,295.9,101612.0
2022-07-14,291.65,294.45,284.0,286.85,79904.0
2022-07-15,287.8,295.0,286.0,293.35,54110.0
2022-07-16,287.8,295.0,286.0,293.35,54110.0
2022-07-17,287.8,295.0,286.0,293.35,54110.0
2022-07-18,300.0,304.45,297.0,301.75,68214.0
2022-07-19,301.75,313.0,301.75,311.25,93814.0
2022-07-20,317.75,317.75,297.0,298.4,159070.0
2022-07-21,299.0,323.0,299.0,314.85,102454.0
2022-07-22,312.0,314.75,306.0,313.45,150135.0
2022-07-23,312.0,314.75,306.0,313.45,150135.0
2022-07-24,312.0,314.75,306.0,313.45,150135.0
2022-07-25,319.0,328.0,310.5,327.6,76017.0
2022-07-26,330.0,336.0,324.0,328.35,72460.0
2022-07-27,330.0,356.2,323.0,351.15,219705.0
2022-07-28,351.6,378.0,341.0,371.05,214293.0
2022-07-29,374.0,377.45,347.3,349.65,198641.0
2022-07-30,374.0,377.45,347.3,349.65,198641.0
2022-07-31,374.0,377.45,347.3,349.65,198641.0
2022-08-01,331.0,337.5,328.0,331.55,208726.0
2022-08-02,332.0,339.35,321.5,329.0,121424.0
2022-08-03,323.5,335.0,323.5,329.95,109536.0
2022-08-04,331.0,336.45,325.0,331.45,164430.0
2022-08-05,331.5,341.5,331.5,339.3,159855.0
2022-08-06,331.5,341.5,331.5,339.3,159855.0
2022-08-07,331.5,341.5,331.5,339.3,159855.0
2022-08-08,343.0,355.0,340.5,354.65,132192.0
2022-08-09,356.0,359.0,342.0,344.2,72149.0
2022-08-10,344.2,356.85,338.0,343.9,107942.0
2022-08-11,350.0,360.25,343.45,359.85,104745.0
2022-08-12,361.0,384.2,360.0,377.65,148346.0
2022-08-13,361.0,384.2,360.0,377.65,148346.0
2022-08-14,361.0,384.2,360.0,377.65,148346.0
2022-08-15,361.0,384.2,360.0,377.65,148346.0
2022-08-16,373.45,373.45,355.05,358.15,234262.0
2022-08-17,358.5,368.7,358.5,363.4,96971.0
2022-08-18,373.45,389.0,370.1,385.25,137332.0
2022-08-19,384.0,392.0,368.0,390.0,252629.0
2022-08-20,384.0,392.0,368.0,390.0,252629.0
2022-08-21,384.0,392.0,368.0,390.0,252629.0
2022-08-22,388.75,394.5,378.0,393.8,143586.0
2022-08-23,396.5,415.0,389.0,414.1,129105.0
2022-08-24,419.0,424.0,410.0,419.75,98178.0
2022-08-25,413.0,428.0,413.0,422.4,118051.0
2022-08-26,426.0,426.0,416.0,423.0,156226.0
2022-08-27,426.0,426.0,416.0,423.0,156226.0
2022-08-28,426.0,426.0,416.0,423.0,156226.0
2022-08-29,425.0,445.1,416.0,439.7,199373.0
2022-08-30,438.0,438.0,406.0,409.55,396986.0
2022-08-31,407.95,415.0,393.5,394.55,132633.0
2022-09-01,395.0,405.0,381.3,384.0,192856.0
2022-09-02,384.0,384.0,384.0,384.0,192856.0
2022-09-03,384.0,384.0,384.0,384.0,192856.0
2022-09-04,384.0,384.0,384.0,384.0,192856.0
2022-09-05,399.0,410.0,396.0,407.8,67416.0
2022-09-06,400.0,405.5,391.0,400.5,176388.0
2022-09-07,399.0,433.4,393.0,431.15,254722.0
2022-09-08,435.0,439.15,411.0,417.5,287306.0
2022-09-09,430.0,432.1,411.3,427.35,111207.0
2022-09-10,430.0,432.1,411.3,427.35,111207.0
2022-09-11,430.0,432.1,411.3,427.35,111207.0
2022-09-12,438.65,454.0,432.15,449.15,262143.0
2022-09-13,449.0,452.95,427.95,436.7,169506.0
2022-09-14,442.0,473.3,442.0,471.55,241005.0
2022-09-15,485.0,485.0,463.0,466.55,153623.0
2022-09-16,465.0,474.2,454.0,465.5,187524.0
2022-09-17,465.0,474.2,454.0,465.5,187524.0
2022-09-18,465.0,474.2,454.0,465.5,187524.0
2022-09-19,475.0,495.0,460.0,491.4,139397.0
2022-09-20,495.0,495.0,471.7,475.35,99694.0
2022-09-21,481.0,485.0,460.0,474.5,327082.0
2022-09-22,474.5,489.0,462.2,487.5,68170.0
2022-09-23,477.0,477.0,447.0,450.55,169529.0
2022-09-24,477.0,477.0,447.0,450.55,169529.0
2022-09-25,477.0,477.0,447.0,450.55,169529.0
2022-09-26,450.55,450.55,423.0,427.95,111154.0
2022-09-27,440.0,445.75,421.25,428.05,111274.0
2022-09-28,440.9,447.5,427.75,446.75,68524.0
2022-09-29,448.0,462.0,438.0,452.95,144318.0
2022-09-30,455.0,464.0,453.0,458.55,44565.0
